Ticker,Company Name,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Debt Class,Spread 1Y,Spread 3Y,Spread 5Y
IBM,International Business Machines Corporation,256.12,257.14,257.69,254.88,3.01,6.32,0.41,6.48,0.21,6.68,3.18,6.98,SENIOR_NORE_14,11.05,22.42,36.28
GWRE,"Guidewire Software, Inc.",262.19,256.33,262.93,256.01,0.35,22.35,-2.12,17.87,-0.45,20.65,-1.33,19.58,,,,
TTWO,"Take-Two Interactive Software, Inc.",249.28,248.26,250.0,247.32,3.1,7.84,-0.21,3.03,-0.18,3.7,2.45,7.84,SENIOR_NORE_14,17.0,45.17,75.22
AMZN,"Amazon.com, Inc.",236.35,236.2,236.8,235.08,0.6,5.74,0.15,4.82,-0.34,4.7,0.57,5.97,SENIOR_NORE_14,10.95,18.0,25.18
RH,RH,240.04,230.21,240.38,228.74,-4.86,9.66,-4.47,3.83,-5.01,7.36,-3.73,4.93,,,,
BA,Boeing Company (The),231.01,228.96,232.26,228.5,-0.3,-0.12,-0.86,-3.55,0.03,-2.55,0.18,-1.0,SENIOR_NORE_14,23.76,41.24,60.73
BA,Boeing Company (The),231.01,228.96,232.26,228.5,-0.3,-0.12,-0.86,-3.55,0.03,-2.55,0.18,-1.0,SENIOR_NORE,13.43,18.6,25.72
BA,Boeing Company (The),231.01,228.96,232.26,228.5,-0.3,-0.12,-0.86,-3.55,0.03,-2.55,0.18,-1.0,SENIOR_NORE_14,13.43,18.55,25.61
BA,Boeing Company (The),231.01,228.96,232.26,228.5,-0.3,-0.12,-0.86,-3.55,0.03,-2.55,0.18,-1.0,SENIOR_NORE,37.85,65.43,91.08
EXPE,"Expedia Group, Inc.",217.11,217.66,217.84,215.87,1.04,3.47,0.21,2.61,0.03,2.41,0.85,3.28,SENIOR_NORE_14,10.3,29.96,55.34
EXPE,"Expedia Group, Inc.",217.11,217.66,217.84,215.87,1.04,3.47,0.21,2.61,0.03,2.41,0.85,3.28,SENIOR_NORE,11.21,31.44,57.43
NET,"Cloudflare, Inc.",217.92,216.12,219.2,214.85,0.56,7.54,-0.83,3.88,-0.81,5.03,-0.64,7.75,,,,
ABBV,AbbVie Inc.,209.53,209.79,210.66,209.12,-0.69,-0.29,-0.0,-1.01,-0.63,-0.71,0.73,0.06,SENIOR_NORE_14,10.56,28.2,47.14
ASND,Ascendis Pharma A/S,206.65,203.67,206.65,203.06,1.43,5.7,-0.76,2.26,-0.73,1.5,0.42,4.56,,,,
GTLS,"Chart Industries, Inc.",199.54,199.34,199.76,199.3,0.1,0.33,-0.18,0.13,-0.03,0.29,0.18,0.39,,,,
PANW,"Palo Alto Networks, Inc.",197.69,196.9,198.13,195.77,1.28,5.57,-0.24,3.35,0.12,3.41,0.5,5.06,,,,
PI,"Impinj, Inc.",199.77,193.23,200.0,193.07,4.05,10.09,-3.76,4.03,-0.63,7.56,1.01,8.91,,,,
SE,Sea Limited,189.98,192.07,192.16,187.7,-1.69,4.6,0.79,7.43,-1.46,5.66,-1.18,6.35,,,,
STX,Seagate Technology Holdings plc,189.02,191.33,191.65,188.0,-0.51,14.97,1.1,12.22,0.07,12.24,0.44,14.73,SENIOR_NORE_14,31.05,76.64,147.13
STX,Seagate Technology Holdings plc,189.02,191.33,191.65,188.0,-0.51,14.97,1.1,12.22,0.07,12.24,0.44,14.73,SENIOR_NORE_14,21.0,67.2,135.5
IRTC,"iRhythm Technologies, Inc.",186.59,186.91,187.57,184.77,2.96,11.54,-0.09,9.25,0.13,9.05,1.96,10.46,,,,
NTRA,"Natera, Inc.",167.63,172.89,172.89,167.6,0.84,0.95,3.29,2.1,2.75,1.83,1.33,1.62,,,,
HCI,"HCI Group, Inc.",174.25,172.71,174.38,172.25,-0.46,4.79,-1.25,1.86,-3.38,2.82,-0.54,4.5,,,,
LYV,"Live Nation Entertainment, Inc.",170.86,169.43,170.86,168.24,4.22,3.99,0.01,2.39,0.71,3.2,2.65,3.09,,,,
WELL,Welltower Inc.,169.02,169.19,169.61,168.16,0.72,0.55,-0.1,0.86,-0.81,0.2,0.72,0.71,,,,
LRN,"Stride, Inc.",164.86,164.39,166.0,163.35,2.72,2.52,-0.02,1.63,0.86,1.75,2.57,2.41,,,,
WIX,Wix.com Ltd.,151.75,163.56,164.72,151.49,0.83,9.35,6.85,19.1,3.31,17.86,2.92,10.77,,,,
CVX,Chevron Corporation,154.91,156.09,156.99,154.76,0.65,-3.47,1.36,-3.55,1.26,-3.01,1.23,-2.9,SENIOR_NORE_14,11.63,25.24,38.64
CVX,Chevron Corporation,154.91,156.09,156.99,154.76,0.65,-3.47,1.36,-3.55,1.26,-3.01,1.23,-2.9,SENIOR_NORE,10.89,23.04,36.54
AEIS,"Advanced Energy Industries, Inc.",154.24,154.15,155.63,151.95,-0.43,5.72,-0.18,5.95,-0.51,5.45,-0.67,5.45,,,,
MMM,3M Company,154.61,154.0,154.98,152.0,0.0,0.43,0.0,-0.18,0.0,0.32,0.0,0.2,SENIOR_NORE_14,13.71,40.99,50.84
AMD,"Advanced Micro Devices, Inc.",152.04,153.75,154.37,151.95,0.15,-4.03,1.55,-5.28,1.13,-4.94,1.83,-2.98,SENIOR_NORE_14,12.76,24.48,35.93
AMD,"Advanced Micro Devices, Inc.",152.04,153.75,154.37,151.95,0.15,-4.03,1.55,-5.28,1.13,-4.94,1.83,-2.98,SENIOR_NORE,15.9,29.6,42.83
LITE,Lumentum Holdings Inc.,149.02,152.35,152.53,148.01,-1.3,16.54,1.97,14.93,0.18,14.79,-0.28,18.41,,,,
RTX,RTX Corporation,153.64,151.27,153.7,150.61,-2.09,-2.88,-1.91,-4.27,-2.1,-3.11,-1.98,-3.68,SENIOR_NORE_14,3.76,8.97,14.96
RTX,RTX Corporation,153.64,151.27,153.7,150.61,-2.09,-2.88,-1.91,-4.27,-2.1,-3.11,-1.98,-3.68,SENIOR_NORE,3.94,9.18,15.08
NRG,"NRG Energy, Inc.",148.5,149.71,150.31,147.82,-0.15,4.38,1.32,3.17,0.45,3.49,2.1,5.01,SENIOR_NORE_14,46.89,93.52,134.31
NRG,"NRG Energy, Inc.",148.5,149.71,150.31,147.82,-0.15,4.38,1.32,3.17,0.45,3.49,2.1,5.01,SENIOR_NORE_14,35.14,66.69,98.4
NRG,"NRG Energy, Inc.",148.5,149.71,150.31,147.82,-0.15,4.38,1.32,3.17,0.45,3.49,2.1,5.01,SENIOR_NORE,42.08,86.44,140.88
MTN,"Vail Resorts, Inc.",151.49,148.41,152.5,148.33,-3.88,-7.08,-2.2,-8.24,-3.44,-6.48,-2.19,-7.59,,,,
INSM,Insmed Incorporated,146.88,146.48,147.51,145.27,1.65,3.8,-0.14,0.81,0.41,0.68,0.73,3.76,,,,
BABA,Alibaba Group Holding Limited,145.4,146.16,148.0,145.35,3.95,8.13,3.52,5.5,4.8,6.61,4.74,9.24,,,,
SHOP,Shopify Inc.,144.5,143.83,146.6,143.08,-2.07,5.51,-1.63,3.45,-1.33,5.23,-0.69,7.26,,,,
PEP,"PepsiCo, Inc.",141.18,143.09,143.63,141.1,-3.12,-9.45,0.97,-3.85,-1.43,-8.09,0.53,-5.15,SENIOR_NORE_14,7.44,17.64,34.51
NICE,NICE Ltd.,143.06,143.03,144.18,142.57,0.25,1.26,0.06,4.78,0.44,2.0,0.91,5.85,,,,
AWK,"American Water Works Company, Inc.",139.53,139.04,140.05,138.73,-2.19,-2.42,-0.7,-1.67,-2.22,-2.56,-0.21,-1.6,,,,
DDOG,"Datadog, Inc.",136.48,138.71,138.83,136.48,0.14,1.49,1.66,2.98,1.4,2.38,1.36,3.39,,,,
MIDD,Middleby Corporation,141.83,137.94,141.95,137.7,-1.95,5.16,-2.74,0.41,-2.89,3.1,-1.79,2.23,,,,
MTSI,"MACOM Technology Solutions Holdings, Inc.",130.31,131.28,131.43,129.45,-0.31,3.82,0.79,0.18,-0.9,0.06,0.1,4.29,,,,
JAZZ,Jazz Pharmaceuticals plc,129.86,128.37,130.18,127.6,0.62,2.07,-1.14,-0.99,-0.08,-0.6,0.42,0.62,,,,
NSIT,"Insight Enterprises, Inc.",127.69,127.46,128.1,126.96,-0.09,-0.9,-0.46,0.03,-1.87,-0.73,0.67,0.5,,,,
PDD,PDD Holdings Inc.,125.14,126.89,128.0,124.52,-0.45,4.82,1.49,4.27,1.56,4.83,0.83,4.84,,,,
ABNB,"Airbnb, Inc.",124.12,124.4,124.78,123.96,-0.1,-3.35,-0.18,-2.5,-1.03,-3.44,0.73,-1.98,,,,
DUK,Duke Energy Corporation,120.25,120.35,120.61,119.93,-0.12,-1.8,0.15,-1.26,-0.18,-1.76,0.14,-1.19,SENIOR_NORE_14,2.12,4.98,8.9
DUK,Duke Energy Corporation,120.25,120.35,120.61,119.93,-0.12,-1.8,0.15,-1.26,-0.18,-1.76,0.14,-1.19,SENIOR_NORE_14,7.01,13.9,23.73
DUK,Duke Energy Corporation,120.25,120.35,120.61,119.93,-0.12,-1.8,0.15,-1.26,-0.18,-1.76,0.14,-1.19,SENIOR_NORE,7.25,13.0,21.75
DUK,Duke Energy Corporation,120.25,120.35,120.61,119.93,-0.12,-1.8,0.15,-1.26,-0.18,-1.76,0.14,-1.19,SENIOR_NORE,2.13,5.04,9.03
ITRI,"Itron, Inc.",120.51,118.88,120.86,118.64,-0.27,-0.64,-1.04,-1.66,-0.37,-0.74,-0.53,-1.41,,,,
DIS,Walt Disney Company (The),118.53,118.28,119.05,118.02,0.48,1.29,-0.48,0.0,0.14,0.65,1.1,1.74,SENIOR_NORE,11.83,20.5,29.7
DIS,Walt Disney Company (The),118.53,118.28,119.05,118.02,0.48,1.29,-0.48,0.0,0.14,0.65,1.1,1.74,SENIOR_NORE_14,11.83,20.5,29.7
DIS,Walt Disney Company (The),118.53,118.28,119.05,118.02,0.48,1.29,-0.48,0.0,0.14,0.65,1.1,1.74,SENIOR_NORE,8.86,19.35,34.58
DIS,Walt Disney Company (The),118.53,118.28,119.05,118.02,0.48,1.29,-0.48,0.0,0.14,0.65,1.1,1.74,SENIOR_NORE_14,9.11,20.37,35.47
RGEN,Repligen Corporation,120.04,117.97,120.18,117.18,-1.9,-1.14,-2.26,-2.25,-2.5,-1.36,-1.64,-1.02,,,,
PATK,Patriot Battery Metals Inc.,113.01,111.81,114.04,111.79,-0.61,2.24,-1.38,0.74,-0.05,2.12,-0.21,1.55,,,,
XOM,Exxon Mobil Corporation,110.53,111.25,112.51,110.53,0.72,-3.2,1.27,-3.0,2.24,-2.37,2.01,-2.48,SENIOR_NORE,10.23,16.31,24.23
XOM,Exxon Mobil Corporation,110.53,111.25,112.51,110.53,0.72,-3.2,1.27,-3.0,2.24,-2.37,2.01,-2.48,SENIOR_NORE_14,9.71,15.37,22.87
TMDX,"TransMedics Group, Inc.",113.95,109.34,117.96,107.58,9.2,1.74,3.56,-1.98,9.1,3.76,3.79,-1.83,,,,
MKSI,"MKS Instruments, Inc.",109.11,108.97,110.05,107.76,3.13,9.27,-0.05,6.89,0.87,7.88,3.57,10.52,,,,
WEC,"WEC Energy Group, Inc.",107.09,107.39,107.65,106.82,-0.4,0.81,0.03,1.29,0.0,0.7,0.16,1.1,,,,
GVA,Granite Construction Incorporated,108.21,106.62,108.14,106.47,0.13,1.81,-1.43,0.05,-0.93,1.08,-0.48,1.27,,,,
POST,"Post Holdings, Inc.",106.0,105.72,106.5,105.53,-1.41,-6.53,-0.55,-5.17,-1.53,-6.51,-0.16,-5.06,,,,
ITGR,Integer Holdings Corporation,106.38,105.43,106.74,105.27,-0.14,-0.67,-0.74,-1.44,-0.38,-1.24,0.15,-1.16,,,,
LCII,LCI Industries,104.28,103.15,104.63,103.01,-1.84,0.13,-1.99,-0.19,-1.57,0.26,-0.9,-0.12,,,,
FRT,Federal Realty Investment Trust,101.77,101.36,101.75,100.94,0.18,2.17,-0.38,2.24,-0.69,0.97,0.05,2.16,,,,
FWONK,Formula One Group,102.0,100.68,102.47,100.29,1.23,3.1,-1.13,-0.38,0.58,1.25,0.37,1.78,,,,
MMYT,MakeMyTrip Limited,100.46,99.29,100.95,98.9,0.01,2.95,-0.9,3.82,-0.44,2.73,-0.61,3.88,,,,
SHAK,Shake Shack Inc.,97.29,97.16,97.54,95.74,-2.7,-7.17,-0.44,-7.98,-2.97,-8.03,-1.33,-7.96,,,,
WDC,Western Digital Corporation,92.95,95.21,95.28,92.7,0.44,18.52,2.06,16.37,1.9,16.42,1.15,19.14,,,,
UBER,"Uber Technologies, Inc.",91.38,94.36,94.56,91.38,0.0,-0.95,0.0,1.67,0.0,1.09,0.0,-0.59,SENIOR_NORE_14,13.54,25.43,47.44
OKTA,"Okta, Inc.",92.31,92.7,93.25,91.88,1.25,1.23,0.02,3.58,0.56,1.76,1.18,3.87,,,,
MMSI,"Merit Medical Systems, Inc.",92.01,91.23,92.51,90.82,-1.31,2.32,-1.19,0.61,-0.77,1.76,-0.43,1.01,,,,
SO,Southern Company (The),91.43,90.83,91.85,90.59,0.0,-0.88,0.0,-1.37,0.0,-1.05,0.0,-1.14,SENIOR_NORE_14,13.33,26.07,35.71
TGT,Target Corporation,91.49,90.82,91.86,90.27,-1.85,-3.83,-0.74,-1.75,-1.69,-3.67,-1.17,-1.8,SENIOR_NORE_14,13.71,28.7,43.26
TGT,Target Corporation,91.49,90.82,91.86,90.27,-1.85,-3.83,-0.74,-1.75,-1.69,-3.67,-1.17,-1.8,SENIOR_NORE,12.09,26.23,39.29
GKOS,Glaukos Corporation,91.36,90.79,91.88,90.5,-2.95,-3.3,-1.19,-3.36,-2.59,-3.86,-1.34,-2.86,,,,
EEFT,"Euronet Worldwide, Inc.",90.05,90.46,90.64,89.95,-1.33,-2.43,-0.04,-0.84,-0.68,-2.07,0.8,-0.55,,,,
ORA,"Ormat Technologies, Inc.",90.42,90.13,90.58,90.11,-1.42,0.52,-0.54,-0.93,-1.24,-0.43,-0.16,1.16,,,,
Z,"Zillow Group, Inc.",89.1,87.9,89.62,87.69,1.18,8.0,-2.22,7.44,-2.51,8.12,-0.07,8.04,,,,
FOUR,"Shift4 Payments, Inc.",87.58,87.55,87.75,86.6,-0.39,-1.14,0.27,-1.78,-1.24,-2.03,0.99,-1.03,,,,
AFRM,"Affirm Holdings, Inc.",86.01,87.51,87.65,84.53,-1.65,0.77,1.9,6.43,-0.99,1.66,-1.43,3.59,,,,
GPN,Global Payments Inc.,87.12,87.23,87.83,86.83,-0.1,-0.91,-0.22,0.28,0.26,-0.43,1.07,0.75,,,,
W,Wayfair Inc.,87.0,86.89,87.43,85.8,-3.33,18.53,-0.2,11.9,-3.36,12.35,-1.26,17.7,,,,
MRK,"Merck & Co., Inc.",84.18,84.48,84.78,84.13,0.02,-0.38,0.46,-1.17,0.55,-0.84,1.58,-0.25,SENIOR_NORE_14,6.72,15.77,29.95
QTWO,"Q2 Holdings, Inc.",83.7,84.11,84.31,82.91,2.49,8.31,0.08,9.61,-0.77,8.44,3.7,9.22,,,,
CAMT,Camtek Ltd.,81.41,83.47,83.47,81.41,1.7,1.86,2.95,6.39,2.68,3.23,1.8,5.51,,,,
SATS,EchoStar Corporation,83.57,81.0,85.36,80.83,2.51,37.14,0.46,24.16,1.04,30.24,7.07,33.94,,,,
WK,Workiva Inc.,81.01,79.61,81.19,79.5,1.55,0.66,-2.16,3.0,-0.58,-1.1,0.68,4.21,,,,
MTH,Meritage Homes Corporation,81.91,79.25,82.0,79.04,-0.58,7.68,-3.52,3.89,-1.0,6.41,-2.52,3.9,,,,
DXCM,"DexCom, Inc.",77.61,78.4,78.99,77.61,-2.19,4.64,0.51,5.52,-0.83,5.17,-0.17,5.63,,,,
AKAM,"Akamai Technologies, Inc.",78.71,78.32,78.89,78.0,-0.08,0.69,-0.71,1.74,-0.69,0.61,0.63,2.19,,,,
VAC,Marriott Vacations Worldwide Corporation,78.26,77.75,78.94,77.04,-0.58,2.73,-0.62,0.73,-0.3,2.19,0.06,1.82,,,,
MIRM,"Mirum Pharmaceuticals, Inc.",76.67,76.13,77.2,74.89,0.5,3.72,-1.63,2.41,-1.15,1.94,-0.78,1.94,,,,
XYZ,"Block, Inc. (formerly Square; ticker often stylized, but XYZ may be a placeholder)",75.63,75.64,76.67,75.0,0.77,-1.54,-0.24,-0.77,0.91,-0.56,0.15,-0.25,,,,
HALO,"Halozyme Therapeutics, Inc.",76.0,75.42,76.1,74.85,1.88,5.88,-0.57,2.83,-0.24,2.23,0.85,4.69,,,,
NTNX,"Nutanix, Inc.",75.0,75.04,75.67,74.23,3.75,13.81,0.07,11.79,-0.54,12.42,2.68,13.54,,,,
ATI,ATI Inc.,77.52,75.02,77.42,74.45,-0.53,1.67,-3.2,-4.26,-1.02,-1.71,-2.91,-1.42,,,,
NKE,"NIKE, Inc.",74.26,74.15,74.58,73.71,0.0,-1.82,0.0,-0.19,0.0,-1.93,0.0,-0.39,SENIOR_NORE_14,12.03,32.52,61.74
PSN,Parsons Corporation,74.94,73.86,74.88,73.5,-0.64,-5.7,-1.52,-8.43,-0.85,-7.44,-0.15,-7.4,,,,
SHEL,Shell plc,72.41,72.42,72.87,72.26,0.39,-1.32,0.98,-1.86,0.75,-1.51,1.22,-1.3,,,,
TCOM,Trip.com Group Limited,72.0,72.17,72.5,71.86,-1.37,-0.15,-1.17,0.8,-0.75,0.26,-0.13,1.53,,,,
TREE,"LendingTree, Inc.",73.48,71.91,73.85,71.23,2.17,11.52,-2.81,6.0,-0.4,8.53,-0.77,8.95,,,,
EVRG,"Evergy, Inc.",70.42,71.15,71.15,70.42,-1.99,-0.82,0.54,-0.16,-0.97,-0.48,0.0,-0.49,,,,
CMS,CMS Energy Corporation,70.45,70.82,70.83,70.4,-1.18,-1.3,0.19,-0.47,-0.77,-1.3,-0.17,-0.56,,,,
NEE,"NextEra Energy, Inc.",69.66,69.75,70.3,69.54,-1.65,-3.61,-0.02,-3.98,-0.76,-3.25,0.43,-2.73,SENIOR_NORE_14,22.88,41.38,63.25
NEE,"NextEra Energy, Inc.",69.66,69.75,70.3,69.54,-1.65,-3.61,-0.02,-3.98,-0.76,-3.25,0.43,-2.73,SENIOR_NORE_14,25.21,46.45,84.47
DAY,"Dayforce, Inc.",69.2,69.0,69.26,68.88,0.14,-0.39,-0.49,-0.72,-0.16,-0.79,0.01,-0.49,,,,
VTR,"Ventas, Inc.",68.05,68.55,68.62,67.75,0.89,0.31,0.69,0.93,0.34,0.67,0.47,0.55,,,,
UPST,"Upstart Holdings, Inc.",68.24,68.07,69.75,67.41,1.85,-1.23,-0.22,-1.59,1.48,-4.26,2.59,0.03,,,,
BFH,"Bread Financial Holdings, Inc.",65.34,65.35,65.64,64.75,-1.51,0.74,-0.34,-0.21,-1.16,-0.03,-0.52,1.52,,,,
CSGS,"CSG Systems International, Inc.",65.08,65.09,65.31,64.04,0.39,2.17,-0.14,0.87,-0.05,1.19,-0.41,1.13,,,,
CHEF,"Chefs' Warehouse, Inc. (The)",64.84,64.98,65.1,63.56,1.0,2.99,0.22,0.63,0.4,0.76,0.07,1.3,,,,
MCHP,Microchip Technology Incorporated,65.19,64.77,65.68,64.46,-1.75,3.03,-0.81,1.84,-1.79,2.87,-0.57,3.5,SENIOR_NORE_14,59.74,76.85,95.45
LNT,Alliant Energy Corporation,63.78,63.97,64.0,63.62,-1.39,-1.36,-0.12,-1.07,-1.1,-1.56,-0.13,-1.18,,,,
MP,MP Materials Corp.,63.37,63.64,64.18,62.28,1.15,-8.04,1.47,-5.45,1.47,-7.45,1.15,-5.73,,,,
JOYY,JOYY Inc.,63.5,63.4,64.08,63.17,-0.16,16.64,-0.44,7.93,-1.05,8.87,0.44,16.26,,,,
IONS,"Ionis Pharmaceuticals, Inc.",61.15,62.94,63.5,60.99,-0.08,24.44,3.18,9.48,3.66,9.63,2.74,24.13,,,,
SMTC,Semtech Corporation,61.11,62.1,62.1,60.49,0.13,9.14,2.44,7.51,1.27,7.48,0.71,9.61,,,,
CAKE,Cheesecake Factory Incorporated (The),59.78,59.24,60.09,58.35,-1.6,-1.34,-1.45,-3.03,-1.25,-1.97,-2.44,-2.96,,,,
GH,"Guardant Health, Inc.",60.23,59.2,60.26,58.72,-0.12,-8.52,-1.61,-10.99,-1.79,-11.38,-1.04,-8.93,,,,
GMED,"Globus Medical, Inc.",59.45,59.05,59.95,58.93,-1.96,-2.08,-0.84,-1.42,-1.14,-2.07,-0.12,-1.29,,,,
LIVN,LivaNova PLC,58.45,58.31,58.91,58.12,0.53,4.49,-0.01,2.45,0.99,3.49,1.8,4.47,,,,
ETSY,"Etsy, Inc.",54.25,58.2,58.33,54.15,0.0,3.86,0.0,12.57,0.0,11.68,0.0,5.88,,,,
PTCT,"PTC Therapeutics, Inc.",57.1,58.19,58.25,56.95,0.39,15.42,2.19,11.0,1.34,9.78,0.79,15.33,,,,
VRNS,"Varonis Systems, Inc.",57.57,57.31,57.7,56.67,2.75,-0.93,-0.46,0.82,-0.01,-1.43,1.21,1.08,,,,
ALRM,"Alarm.com Holdings, Inc.",56.94,56.3,56.94,56.1,-0.02,-1.16,-1.19,-1.97,-0.44,-2.16,-0.03,-2.24,,,,
FRPT,"FarPointe Data, Inc.",55.2,56.01,56.2,55.19,0.95,0.24,0.52,2.43,-0.28,-0.36,5.21,3.18,,,,
BMRN,BioMarin Pharmaceutical Inc.,56.25,55.58,56.5,55.13,-2.17,-3.68,-1.43,-5.95,-2.2,-4.63,-0.83,-5.36,,,,
SPB,"Spectrum Brands, Inc.",55.44,55.5,55.54,54.87,-3.21,-1.21,-0.04,1.15,-3.04,-1.68,-0.45,0.79,,,,
BL,"BlackLine, Inc.",55.21,54.72,55.31,54.45,3.29,2.6,0.53,1.43,1.17,1.5,2.68,1.64,,,,
EXAS,Exact Sciences Corporation,53.83,54.62,54.9,53.6,-0.15,13.49,1.35,13.77,1.72,13.41,2.76,13.37,,,,
BE,Bloom Energy Corporation,54.0,54.26,54.73,52.0,-6.05,8.0,1.53,5.66,-6.84,5.02,-2.48,6.4,,,,
HAE,Haemonetics Corporation,53.99,54.04,54.15,53.51,-0.3,-0.94,-0.11,0.93,-0.46,-1.04,0.45,0.49,,,,
CNMD,CONMED Corporation,53.71,53.67,53.79,53.18,-1.81,0.32,-0.31,0.21,-1.86,-1.05,-0.54,-0.19,,,,
