Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
OPEN,OPEN260116C00017000,Call,2026-01-16,17.0,1.7626191405021892,2.04,2.25,280.0,498.0,9.43,9.54,9.485,,2026-01-16,0.33401779603011633,9.64473811123855,0.5668008508677327,,,,,,,,,,,2.049423333496141,
OPEN,OPEN250919C00021000,Call,2025-09-19,21.0,2.2131130775611227,0.06,0.07,19252.0,19510.0,9.43,9.54,9.485,,2025-09-19,0.008213552361396304,9.48889607716848,0.7944001567183756,,,,,,,,,,,2.049423333496141,
OPEN,OPEN250919C00020000,Call,2025-09-19,20.0,2.1077267405344027,0.07,0.08,5284.0,5613.0,9.43,9.54,9.485,,2025-09-19,0.008213552361396304,9.48889607716848,0.7456099925489437,,,,,,,,,,,2.049423333496141,
OPEN,OPEN270115P00005000,Put,2027-01-15,5.0,0.49321826975449795,1.72,1.92,260.0,1255.0,9.43,9.54,9.485,,2027-01-15,1.3305954825462012,10.137499574962575,-0.7068034650801872,,,,,,,,,,,2.049423333496141,
OPEN,OPEN250926C00003500,Call,2025-09-26,3.5,0.3684988971060501,5.45,6.05,40.0,882.0,9.43,9.54,9.485,,2025-09-26,0.02737850787132101,9.49799314865449,-0.9983175602851755,,,,,,,,,,,2.049423333496141,
OPEN,OPEN250926C00008500,Call,2025-09-26,8.5,0.894925892971836,1.74,1.95,367.0,1658.0,9.43,9.54,9.485,,2025-09-26,0.02737850787132101,9.49799314865449,-0.11101436528427264,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251024C00013000,Call,2025-10-24,13.0,1.363473976862983,1.38,1.55,1253.0,2045.0,9.43,9.54,9.485,,2025-10-24,0.10403832991101986,9.534468732516473,0.31003583757900827,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251010C00011500,Call,2025-10-10,11.5,1.2084638541560357,1.27,1.38,565.0,244.0,9.43,9.54,9.485,,2025-10-10,0.06570841889117043,9.516213464267281,0.18935001103766852,,,,,,,,,,,2.049423333496141,
OPEN,OPEN270115P00012000,Put,2027-01-15,12.0,1.1837238474107952,6.55,7.15,174.0,342.0,9.43,9.54,9.485,,2027-01-15,1.3305954825462012,10.137499574962575,0.16866527227371278,,,,,,,,,,,2.049423333496141,
OPEN,OPEN271217P00004000,Put,2027-12-17,4.0,0.37683686288919066,1.63,1.8,63.0,907.0,9.43,9.54,9.485,,2027-12-17,2.2505133470225873,10.614672803855193,-0.9759429096182163,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251031P00008000,Put,2025-10-31,8.0,0.8382572656954801,1.41,1.57,233.0,1637.0,9.43,9.54,9.485,,2025-10-31,0.12320328542094455,9.54360949482807,-0.1764302259781888,,,,,,,,,,,2.049423333496141,
OPEN,OPEN250926C00021000,Call,2025-09-26,21.0,2.2109933826363006,0.16,0.18,9678.0,3689.0,9.43,9.54,9.485,,2025-09-26,0.02737850787132101,9.49799314865449,0.7934419089428796,,,,,,,,,,,2.049423333496141,
OPEN,OPEN250919C00013500,Call,2025-09-19,13.5,1.4227155498607218,0.25,0.27,1655.0,264.0,9.43,9.54,9.485,,2025-09-19,0.008213552361396304,9.48889607716848,0.35256740443933643,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251017C00020000,Call,2025-10-17,20.0,2.099663306100945,0.58,0.64,832.0,1275.0,9.43,9.54,9.485,,2025-10-17,0.08487337440109514,9.525336725124664,0.7417770014469589,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251017C00018000,Call,2025-10-17,18.0,1.8896969754908506,0.7,0.75,88.0,177.0,9.43,9.54,9.485,,2025-10-17,0.08487337440109514,9.525336725124664,0.6364164857891326,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251010P00006500,Put,2025-10-10,6.5,0.6830447871316724,0.44,0.48,837.0,760.0,9.43,9.54,9.485,,2025-10-10,0.06570841889117043,9.516213464267281,-0.3811948474299444,,,,,,,,,,,2.049423333496141,
OPEN,OPEN271217C00004500,Call,2027-12-17,4.5,0.42394147075033944,6.5,7.2,5.0,2555.0,9.43,9.54,9.485,,2027-12-17,2.2505133470225873,10.614672803855193,-0.858159873961833,,,,,,,,,,,2.049423333496141,
OPEN,OPEN260116P00003000,Put,2026-01-16,3.0,0.3110504365592099,0.25,0.28,256.0,6533.0,9.43,9.54,9.485,,2026-01-16,0.33401779603011633,9.64473811123855,-1.1678002045203735,,,,,,,,,,,2.049423333496141,
OPEN,OPEN270115P00004500,Put,2027-01-15,4.5,0.44389644277904816,1.51,1.64,62.0,745.0,9.43,9.54,9.485,,2027-01-15,1.3305954825462012,10.137499574962575,-0.8121639807380135,,,,,,,,,,,2.049423333496141,
OPEN,OPEN250926C00007500,Call,2025-09-26,7.5,0.7896404937986788,2.18,2.43,1400.0,5968.0,9.43,9.54,9.485,,2025-09-26,0.02737850787132101,9.49799314865449,-0.23617750823827863,,,,,,,,,,,2.049423333496141,
OPEN,OPEN260220P00005000,Put,2026-02-20,5.0,0.5159394735863836,1.02,1.11,114.0,1058.0,9.43,9.54,9.485,,2026-02-20,0.42984257357973993,9.691059234611657,-0.6617658196318641,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251010P00006000,Put,2025-10-10,6.0,0.6305028804292361,0.32,0.35,305.0,1623.0,9.43,9.54,9.485,,2025-10-10,0.06570841889117043,9.516213464267281,-0.4612375551034808,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251010C00007500,Call,2025-10-10,7.5,0.7881286005365451,2.72,2.94,201.0,753.0,9.43,9.54,9.485,,2025-10-10,0.06570841889117043,9.516213464267281,-0.23809400378927104,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251121C00017000,Call,2025-11-21,17.0,1.7761832722346933,1.46,1.57,247.0,501.0,9.43,9.54,9.485,,2025-11-21,0.1806981519507187,9.57108439525588,0.5744668330717025,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251017C00017000,Call,2025-10-17,17.0,1.7847138101858033,0.77,0.82,135.0,222.0,9.43,9.54,9.485,,2025-10-17,0.08487337440109514,9.525336725124664,0.579258071949184,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251024C00011000,Call,2025-10-24,11.0,1.1537087496532934,1.77,1.91,282.0,693.0,9.43,9.54,9.485,,2025-10-24,0.10403832991101986,9.534468732516473,0.14298175291584206,,,,,,,,,,,2.049423333496141,
OPEN,OPEN260116P00004500,Put,2026-01-16,4.5,0.4665756548388148,0.65,0.72,219.0,8171.0,9.43,9.54,9.485,,2026-01-16,0.33401779603011633,9.64473811123855,-0.7623350964122092,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251010C00009500,Call,2025-10-10,9.5,0.9982962273462904,1.87,2.02,528.0,898.0,9.43,9.54,9.485,,2025-10-10,0.06570841889117043,9.516213464267281,-0.0017052257250406901,,,,,,,,,,,2.049423333496141,
OPEN,OPEN271217P00004500,Put,2027-12-17,4.5,0.42394147075033944,2.0,2.14,2.0,429.0,9.43,9.54,9.485,,2027-12-17,2.2505133470225873,10.614672803855193,-0.858159873961833,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251010C00012000,Call,2025-10-10,12.0,1.2610057608584722,1.15,1.25,1263.0,1901.0,9.43,9.54,9.485,,2025-10-10,0.06570841889117043,9.516213464267281,0.2319096254564645,,,,,,,,,,,2.049423333496141,
OPEN,OPEN250926C00015000,Call,2025-09-26,15.0,1.5792809875973577,0.35,0.38,2052.0,1794.0,9.43,9.54,9.485,,2025-09-26,0.02737850787132101,9.49799314865449,0.4569696723216667,,,,,,,,,,,2.049423333496141,
OPEN,OPEN260220P00004500,Put,2026-02-20,4.5,0.4643455262277452,0.8,0.86,31.0,802.0,9.43,9.54,9.485,,2026-02-20,0.42984257357973993,9.691059234611657,-0.7671263352896904,,,,,,,,,,,2.049423333496141,
OPEN,OPEN251010P00010500,Put,2025-10-10,10.5,1.1033800407511631,2.56,2.71,14.0,193.0,9.43,9.54,9.485,,2025-10-10,0.06570841889117043,9.516213464267281,0.09837823283194189,,,,,,,,,,,2.049423333496141,
OPEN,OPEN260220P00005500,Put,2026-02-20,5.5,0.5675334209450219,1.25,1.35,19.0,1248.0,9.43,9.54,9.485,,2026-02-20,0.42984257357973993,9.691059234611657,-0.5664556398275393,,,,,,,,,,,2.049423333496141,
OPEN,OPEN260220P00004000,Put,2026-02-20,4.0,0.41275157886910685,0.64,0.71,110.0,18648.0,9.43,9.54,9.485,,2026-02-20,0.42984257357973993,9.691059234611657,-0.8849093709460739,,,,,,,,,,,2.049423333496141,
OPEN,OPEN270115P00004000,Put,2027-01-15,4.0,0.39457461580359837,1.23,1.35,26.0,6824.0,9.43,9.54,9.485,,2027-01-15,1.3305954825462012,10.137499574962575,-0.9299470163943969,,,,,,,,,,,2.049423333496141,
OPEN,OPEN270115C00020000,Call,2027-01-15,20.0,1.9728730790179918,3.7,4.0,2903.0,1664.0,9.43,9.54,9.485,,2027-01-15,1.3305954825462012,10.137499574962575,0.6794908960397034,,,,,,,,,,,2.049423333496141,
