Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
MSTR,MSTR251017C00510000,Call,2025-10-17,510.0,1.6228144658688006,0.69,0.83,28.0,262.0,295.78,330.0,312.89,0.821989959311487,2025-10-17,0.08487337440109514,314.2688278459257,0.4841619664519086,,,0.821989959311487,,,1.6740554512661985,0.0,0.0,,,0.49101716355319164,0.821989959311487
MSTR,MSTR260618C01050000,Call,2026-06-18,1050.0,3.2469124782476775,6.45,7.9,1.0,453.0,295.78,330.0,312.89,0.8062771213026025,2026-06-18,0.7529089664613279,323.3841401745061,1.1777045381062639,,,0.8062771213026025,,,1.6420548631499292,0.8095200653339691,0.4933983639946236,,,0.49101716355319164,0.8062771213026025
MSTR,MSTR251219C00840000,Call,2025-12-19,840.0,2.6499921308615404,1.61,1.93,2.0,238.0,295.78,330.0,312.89,0.9381867232646901,2025-12-19,0.25735797399041754,316.9820733493677,0.9745566705075107,,,0.9381867232646901,,,1.9107004661010323,0.9913513211147276,0.252925611324671,,,0.49101716355319164,0.9381867232646901
MSTR,MSTR251219P00136000,Put,2025-12-19,136.0,0.42904634499663036,1.88,2.29,355.0,396.0,295.78,330.0,312.89,1.0078250114022729,2025-12-19,0.25735797399041754,316.9820733493677,-0.8461903355937965,,,1.0078250114022729,,,2.0525250158451858,0.9976367961057322,0.2561430325331865,,,0.49101716355319164,1.0078250114022729
MSTR,MSTR251219C00960000,Call,2025-12-19,960.0,3.028562435270332,1.24,1.46,1.0,143.0,295.78,330.0,312.89,0.9973820890553531,2025-12-19,0.25735797399041754,316.9820733493677,1.1080880631320336,,,0.9973820890553531,,,2.031257078343061,1.131520490493422,0.32950535336949643,,,0.49101716355319164,0.9973820890553531
MSTR,MSTR260116P00168000,Put,2026-01-16,168.0,0.5281566002467587,4.15,4.95,1.0,215.0,295.78,330.0,312.89,0.8296321987531345,2026-01-16,0.33401779603011633,318.0874761794308,-0.6383624478739661,,,0.8296321987531345,,,1.68961954964994,0.8203638000851874,0.22479289601041896,,,0.49101716355319164,0.8296321987531345
MSTR,MSTR251121P00175000,Put,2025-11-21,175.0,0.5540781818151563,2.11,2.56,8.0,362.0,295.78,330.0,312.89,0.90020350144497,2025-11-21,0.1806981519507187,315.8399044457972,-0.5904494797816543,,,0.90020350144497,,,1.8333442662793016,0.8611936074004227,0.13401558478358747,,,0.49101716355319164,0.90020350144497
MSTR,MSTR270617P00190000,Put,2027-06-17,190.0,0.5686551186495179,26.8,30.4,2.0,46.0,295.78,330.0,312.89,0.6387323644084177,2027-06-17,1.7494866529774127,334.1216736978036,-0.564481146986203,,,0.6387323644084177,,,1.3008351068347617,0.6399763842928571,0.7165368503687475,,,0.49101716355319164,0.6387323644084177
MSTR,MSTR251219C00810000,Call,2025-12-19,810.0,2.5553495547593426,1.74,2.06,1.0,174.0,295.78,330.0,312.89,0.9209332276780782,2025-12-19,0.25735797399041754,316.9820733493677,0.9381890263366359,,,0.9209332276780782,,,1.8755621921927255,0.9562204402839507,0.23531720153095761,,,0.49101716355319164,0.9209332276780782
MSTR,MSTR250919C00385000,Call,2025-09-19,385.0,1.2299409759540596,0.14,0.19,367.0,11004.0,295.78,330.0,312.89,1.0430076985756824,2025-09-19,0.008213552361396304,313.0231511324007,0.20696618120369198,,,1.0430076985756824,,,2.1241776784910575,0.0,0.0,,,0.49101716355319164,1.0430076985756824
