Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
ITRI,ITRI251121C00155000,Call,2025-11-21,155.0,1.2776861354521722,0.0,2.75,1.0,3,120.03,120.33,120.18,,2025-11-21,0.1806981519507187,121.31304840773404,0.24505073538006833,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251017C00140000,Call,2025-10-17,140.0,1.1598083030943203,0.0,2.3,,3,120.03,120.33,120.18,,2025-10-17,0.08487337440109514,120.70960315293988,0.1482547355088315,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI260220C00165000,Call,2026-02-20,165.0,1.3449809393825498,0.0,3.7,,4,120.03,120.33,120.18,,2026-02-20,0.42984257357973993,122.6783184568755,0.29637984149059804,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI250919C00125000,Call,2025-09-19,125.0,1.0396640752244621,0.0,0.85,1.0,4,120.03,120.33,120.18,,2025-09-19,0.008213552361396304,120.2311429035505,0.03889765638419883,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI250919C00135000,Call,2025-09-19,135.0,1.1228372012424193,0.0,2.15,1.0,4,120.03,120.33,120.18,,2025-09-19,0.008213552361396304,120.2311429035505,0.11585869752032729,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251121C00150000,Call,2025-11-21,150.0,1.2364704536633924,0.0,2.1,1.0,5,120.03,120.33,120.18,,2025-11-21,0.1806981519507187,121.31304840773404,0.21226091255707735,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251219P00075000,Put,2025-12-19,75.0,0.6160075644162234,0.0,2.0,1.0,5,120.03,120.33,120.18,,2025-12-19,0.25735797399041754,121.75175165434182,-0.48449603562754806,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI260220C00160000,Call,2026-02-20,160.0,1.3030283659755295,0.35,4.2,,4,120.03,120.33,120.18,,2026-02-20,0.42984257357973993,122.79088021250702,0.26469106764905803,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251017P00120000,Put,2025-10-17,120.0,0.9942739120502976,1.65,5.9,1.0,2,120.03,120.33,120.18,,2025-10-17,0.08487337440109514,120.69108778339296,-0.005742544843790678,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251219C00150000,Call,2025-12-19,150.0,1.2320151288324468,0.0,2.9,3.0,9,120.03,120.33,120.18,,2025-12-19,0.25735797399041754,121.75175165434182,0.20865114493239728,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251121C00140000,Call,2025-11-21,140.0,1.1544417526653399,0.15,3.9,1.0,8,120.03,120.33,120.18,,2025-11-21,0.1806981519507187,121.27073512091215,0.14361689610598646,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI250919C00155000,Call,2025-09-19,155.0,1.289183453278333,0.0,2.15,7.0,10,120.03,120.33,120.18,,2025-09-19,0.008213552361396304,120.2311429035505,0.25400903600114433,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI250919C00130000,Call,2025-09-19,130.0,1.0812506382334408,0.0,2.2,1.0,13,120.03,120.33,120.18,,2025-09-19,0.008213552361396304,120.2311429035505,0.07811836953748029,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI250919C00145000,Call,2025-09-19,145.0,1.2060103272603762,0.0,2.1,2.0,14,120.03,120.33,120.18,,2025-09-19,0.008213552361396304,120.2311429035505,0.18731766150247217,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251219C00145000,Call,2025-12-19,145.0,1.1909479578713653,0.0,2.85,1.0,20,120.03,120.33,120.18,,2025-12-19,0.25735797399041754,121.75175165434182,0.174749593256716,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251017C00125000,Call,2025-10-17,125.0,1.03570199171906,0.55,4.1,1.0,11,120.03,120.33,120.18,,2025-10-17,0.08487337440109514,120.69108778339296,0.03507944967646444,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251121P00105000,Put,2025-11-21,105.0,0.8658313144990049,0.8,5.0,10.0,10,120.03,120.33,120.18,,2025-11-21,0.1806981519507187,121.27073512091215,-0.14406517634579452,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251219P00100000,Put,2025-12-19,100.0,0.8214466123575189,0.35,4.3,1.0,19,120.03,120.33,120.18,,2025-12-19,0.25735797399041754,121.73645675280588,-0.1966883316172115,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI250919C00150000,Call,2025-09-19,150.0,1.2475968902693546,0.0,0.1,10.0,40,120.03,120.33,120.18,,2025-09-19,0.008213552361396304,120.2311429035505,0.2212192131781535,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251121P00125000,Put,2025-11-21,125.0,1.0307515648797676,4.8,8.8,,2,120.03,120.33,120.18,,2025-11-21,0.1806981519507187,121.27073512091215,0.03028821079898314,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI250919P00120000,Put,2025-09-19,120.0,0.9980922682959964,0.5,4.0,,25,120.03,120.33,120.18,,2025-09-19,0.008213552361396304,120.22936537207254,-0.0019095537418057941,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251017P00110000,Put,2025-10-17,110.0,0.9112779524312515,0.0,2.5,74.0,80,120.03,120.33,120.18,,2025-10-17,0.08487337440109514,120.70960315293988,-0.09290732130805666,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251219C00140000,Call,2025-12-19,140.0,1.1500252573005265,0.3,3.7,1.0,57,120.03,120.33,120.18,,2025-12-19,0.25735797399041754,121.73645675280588,0.13978390500400145,,,,,,,,,,,0.26408655649302776,
ITRI,ITRI251121P00090000,Put,2025-11-21,90.0,0.7418822721980355,0.0,2.95,18.0,138,120.03,120.33,120.18,,2025-11-21,0.1806981519507187,121.31304840773404,-0.2985647112089132,,,,,,,,,,,0.26408655649302776,
