Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
LPSN,LPSN260116C00002000,Call,2026-01-16,2.0,2.2742274552146493,0.0,0.15,4.0,2446.0,0.6301,1.1,0.8650500000000001,,2026-01-16,0.33401779603011633,0.8794195125092417,0.8216404146070979,,,,,,,,,,,0.9540088210623594,
LPSN,LPSN250919C00001500,Call,2025-09-19,1.5,1.7332662189766028,0.0,0.05,1.0,5162.0,0.6301,1.1,0.8650500000000001,,2025-09-19,0.008213552361396304,0.8654181242196404,0.5500076163484496,,,,,,,,,,,0.9540088210623594,
LPSN,LPSN250919C00001000,Call,2025-09-19,1.0,1.1555108126510685,0.0,0.05,102.0,7335.0,0.6301,1.1,0.8650500000000001,,2025-09-19,0.008213552361396304,0.8654181242196404,0.14454250824028522,,,,,,,,,,,0.9540088210623594,
LPSN,LPSN270115P00000500,Put,2027-01-15,0.5,0.5484708938374561,0.0,0.25,10.0,9613.0,0.6301,1.1,0.8650500000000001,,2027-01-15,1.3305954825462012,0.9116254036776273,-0.6006210656931616,,,,,,,,,,,0.9540088210623594,
LPSN,LPSN251017C00001000,Call,2025-10-17,1.0,1.15110724572958,0.05,0.15,229.0,1159.0,0.6301,1.1,0.8650500000000001,,2025-10-17,0.08487337440109514,0.8687287858797145,0.140724301532551,,,,,,,,,,,0.9540088210623594,
LPSN,LPSN260116C00001500,Call,2026-01-16,1.5,1.705284891488414,0.1,0.3,64.0,3336.0,0.6301,1.1,0.8650500000000001,,2026-01-16,0.33401779603011633,0.8796184188852829,0.5337321885592642,,,,,,,,,,,0.9540088210623594,
LPSN,LPSN270115P00002000,Put,2027-01-15,2.0,2.163193012483169,1.15,2.15,1.0,142.0,0.6301,1.1,0.8650500000000001,,2027-01-15,1.3305954825462012,0.9245591995067345,0.771585376685241,,,,,,,,,,,0.9540088210623594,
LPSN,LPSN260116P00001000,Put,2026-01-16,1.0,1.1368565943256093,0.2,0.45,4.0,836.0,0.6301,1.1,0.8650500000000001,,2026-01-16,0.33401779603011633,0.8796184188852829,0.1282670804510997,,,,,,,,,,,0.9540088210623594,
LPSN,LPSN260116P00001500,Put,2026-01-16,1.5,1.705284891488414,0.55,0.9,10.0,219.0,0.6301,1.1,0.8650500000000001,,2026-01-16,0.33401779603011633,0.8796184188852829,0.5337321885592642,,,,,,,,,,,0.9540088210623594,
LPSN,LPSN250919P00001000,Put,2025-09-19,1.0,1.155527896304769,0.1,0.2,222.0,3224.0,0.6301,1.1,0.8650500000000001,,2025-09-19,0.008213552361396304,0.8654053296314806,0.1445572926345359,,,,,,,,,,,0.9540088210623594,
