Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
XRX,XRX271217C00010000,Call,2027-12-17,10.0,1216.348150521462,0.3,0.55,20.0,84,3.49,3.67,3.58,,2027-12-17,2.2505133470225873,0.00822133037791268,7.103608329542423,,,,,,,,,,,0.7751329358007346,
XRX,XRX260116C00008000,Call,2026-01-16,8.0,5.506486662863905,0.05,0.15,1.0,8649,3.49,3.67,3.58,,2026-01-16,0.33401779603011633,1.4528319943009227,1.705926790548541,,,,,,,,,,,0.7751329358007346,
XRX,XRX251017C00005000,Call,2025-10-17,5.0,1.7563419751212475,0.05,0.1,1.0,1146,3.49,3.67,3.58,,2025-10-17,0.08487337440109514,2.8468260001898718,0.5632332229044483,,,,,,,,,,,0.7751329358007346,
XRX,XRX251017P00003000,Put,2025-10-17,3.0,1.0538051850727483,0.05,0.1,1.0,1211,3.49,3.67,3.58,,2025-10-17,0.08487337440109514,2.8468260001898718,0.052407599138457515,,,,,,,,,,,0.7751329358007346,
XRX,XRX270115C00008000,Call,2027-01-15,8.0,81.18143143774037,0.25,0.45,79.0,850,3.49,3.67,3.58,,2027-01-15,1.3305954825462012,0.09854470238228501,4.3966865441419705,,,,,,,,,,,0.7751329358007346,
XRX,XRX250919C00004000,Call,2025-09-19,4.0,1.142373541728197,0.05,0.1,200.0,2750,3.49,3.67,3.58,,2025-09-19,0.008213552361396304,3.501481655421352,0.13310815208305177,,,,,,,,,,,0.7751329358007346,
XRX,XRX260116C00007000,Call,2026-01-16,7.0,4.818175830005917,0.05,0.1,1.0,2864,3.49,3.67,3.58,,2026-01-16,0.33401779603011633,1.4528319943009227,1.5723953979240184,,,,,,,,,,,0.7751329358007346,
XRX,XRX251017C00003000,Call,2025-10-17,3.0,1.0538051850727483,0.5,0.75,21.0,126,3.49,3.67,3.58,,2025-10-17,0.08487337440109514,2.8468260001898718,0.052407599138457515,,,,,,,,,,,0.7751329358007346,
XRX,XRX260116C00006000,Call,2026-01-16,6.0,4.129864997147929,0.1,0.2,3.0,3265,3.49,3.67,3.58,,2026-01-16,0.33401779603011633,1.4528319943009227,1.4182447180967601,,,,,,,,,,,0.7751329358007346,
XRX,XRX251017C00004000,Call,2025-10-17,4.0,1.405073580096998,0.15,0.25,3.0,636,3.49,3.67,3.58,,2025-10-17,0.08487337440109514,2.8468260001898718,0.3400896715902386,,,,,,,,,,,0.7751329358007346,
