Ticker,Date,High,Low,Close,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252
MODG,1993-02-26,4.519552482634174,4.427551414285388,4.508052349090576,55.77091124897079,47.15071055865533,44.053252823918434,47.38149002511157,47.18196924097072
MODG,1993-03-01,4.577054862780949,4.496553897857666,4.496553897857666,55.886366993758806,46.77826346572845,43.83836212561093,46.658349876932874,46.12777872844938
MODG,1993-03-02,4.508053465039318,4.347051555573628,4.393052101135254,55.72102717484506,46.73070571409975,43.29913146092419,46.18007358420869,46.157392548246776
MODG,1993-03-03,4.588553996486518,4.324050883907095,4.519553184509277,55.59300112970864,46.795591778049136,43.41017470483996,45.82041197486299,46.14875611604696
MODG,1993-03-04,4.600054551131779,4.508053460109143,4.565554141998291,55.28082180928304,46.68297075371482,43.396138576318315,45.80439900436165,45.784612614670976
MODG,1993-03-05,4.5885540587123685,4.462052568371927,4.473552703857422,54.79148854912462,46.917562422214594,43.5673795926377,45.51172555592258,45.797261544935594
MODG,1993-03-08,4.55405381488316,4.416052184129125,4.53105354309082,53.58482629362157,46.75083491649533,43.545432252614404,45.52013474609256,45.80503198937681
MODG,1993-03-09,4.542552749721372,4.439051547828986,4.508052349090576,53.61529166320812,45.60016324235773,43.441028057390305,45.37818481718724,45.66802422037533
MODG,1993-03-10,4.531054311396216,4.450553346472933,4.496553897857666,53.268007384393236,45.40977690115069,43.4517843652168,45.36494826739637,45.64720385786867
MODG,1993-03-11,4.496552750007393,4.462052345275879,4.462052345275879,52.57561440867057,45.48747812710611,43.419766724724305,45.38124934483519,45.645078167139204
MODG,1993-03-12,4.531053319838818,4.416051966543416,4.519553184509277,51.07280114895543,45.448322558221086,43.19471872022163,45.334272544500756,45.61960771908687
MODG,1993-03-15,4.703555107116699,4.565553490281979,4.703555107116699,50.99740247979748,45.59002757695637,43.449366918313984,45.48411280738292,45.69153969356353
MODG,1993-03-16,4.876058135552429,4.703556078870149,4.853057861328125,51.4032107635843,45.803379991012164,43.511160395716416,45.338003162517566,45.77007763097484
