Ticker,Latest Close,Latest High,Latest Low,Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%)
AAL,13.550000190734863,N/A,N/A,7.7963446277104085,2.8853463343931303,N/A,N/A,N/A,N/A,56.1890631108251,55.21406914633076,67.36441616700924,1.4529666525236513,0.9073597142269447,36.46279254905697,68.45714249476,51.12902823914637,98.00796812749005,93.08974675125614,60.691491001127865,54.96113136540506,50.178635835649324,0.05771866679862221,N/A,17.185780331359915,265246,240.499878047215,N/A,3051855,0.23503144317385724,N/A
ABR,11.829999923706056,N/A,N/A,4.137326419306279,1.982754609247582,N/A,N/A,N/A,N/A,29.65610071659473,28.652665673151585,41.464230308746544,1.2135469032145276,1.2811429751572445,20.3528211370788,46.84503643861511,36.62006948839522,72.11155378486056,71.71812499576747,38.42990683307589,34.58433214615754,40.37782264016243,N/A,N/A,1.0864076685841155,19058,18.15251084934904,N/A,220062,1.1393353341023884,N/A
AEIS,154.51499938964844,N/A,N/A,4.352665460006043,2.0574673835811796,N/A,N/A,N/A,N/A,39.49835601033806,32.815662717829625,54.89959781835088,0.6136162932225819,-1.9476510020188693,32.61295768865071,63.68226086685962,46.66534622471277,67.72908366533864,78.18574931524586,51.81554299253649,46.97536654009734,39.62067735314802,3.60472441588371,N/A,15.278920465202859,1411,2.8425655976676385,N/A,3634,0.0,N/A
AG,9.0,N/A,N/A,3.329505862031248,1.6949108707875884,N/A,N/A,N/A,N/A,39.69658115453628,56.69788773909541,64.11645952708416,0.22559595071366145,0.6972621159929789,54.0101483201253,72.17061965265972,62.52649151178169,65.73705179282868,64.57238573233306,62.68818717982793,61.98467986443708,66.96469376659903,N/A,N/A,-2.8482342395148663,46279,86.85751201195139,N/A,756142,0.9275313570735445,N/A
AKAM,77.63999938964844,N/A,N/A,1.7295593554801036,4.326795619361891,N/A,N/A,N/A,N/A,30.00885516737358,25.007971362011457,39.46600675434503,0.2232514840564093,0.2421686237887907,24.46553173788059,56.71393923524049,41.721357044591265,56.17529880478087,41.92741065146093,45.026063046726414,42.69677446830572,36.85262253716804,-3.577893732261081,N/A,2.6133842171769928,3207,-51.78168696436626,N/A,88903,4.579461239854135,N/A
ALB,81.33999633789062,N/A,N/A,3.0402759339484273,-1.0341964694813088,N/A,N/A,N/A,N/A,68.52940064467492,61.37824036056267,70.20296792336012,0.2121807412223289,0.22521072912183573,46.635802282948966,70.26686918970798,58.047560842349455,99.20318725099602,97.87063424881114,60.277925394109424,59.74254276546615,51.10736007313208,N/A,N/A,19.095607850228042,13601,23.05256491450285,N/A,370714,0.5721571872329458,N/A
ALHC,15.84000015258789,N/A,N/A,0.2531643124693338,5.249169115222803,N/A,N/A,N/A,N/A,54.223289965015184,47.12878684537142,50.59063924177142,-0.16855221788045877,1.1059635814512792,45.58952551839149,71.48260479997445,60.62481914064557,7.569721115537849,10.155335571431673,51.66994561920914,59.47870615693428,64.94670662395568,3.427162568627034,N/A,-14.356067382184257,5506,3.769317753486619,N/A,31312,12.901132184322492,N/A
ALKT,25.280000686645508,N/A,N/A,6.666666130141048,9.532065728820823,N/A,N/A,N/A,N/A,74.3261862077498,62.16993126348845,57.04568813924815,1.6971287723887463,3.3485316354461148,38.19489478960872,57.04568813924815,44.664470325789914,99.60159362549801,99.7126163654356,51.729224094151824,49.21689992055891,47.91508429096747,-5.496849057623123,N/A,9.130603848280678,1028,95.06641366223909,N/A,4870,0.8908224570126373,N/A
ALRM,59.15999984741211,N/A,N/A,3.8259043922242575,6.040507038147109,N/A,N/A,N/A,N/A,26.975472059372745,25.00179684177445,30.837204928697886,1.8832270590860727,1.1079381372445287,25.57285096225317,35.352291103837025,30.041814202200854,77.29083665338645,64.28117540140457,27.872706423366605,29.608533456736414,45.453743329784714,35.21322583437828,N/A,-14.616538401086828,80,12.676056338028168,N/A,448,0.0,N/A
AMBP,3.7699999809265137,N/A,N/A,1.6172491148951331,-1.3088992981693386,N/A,N/A,N/A,N/A,59.02689934151132,45.87000915616104,60.17426016475751,0.05708302168919619,-0.006546748708460148,27.487969261121066,61.41839387176875,42.1298561033477,89.2430278884462,91.85058819802306,53.40412422659343,47.79954533275516,51.01966331713869,N/A,N/A,9.15459684761882,270,-51.87165775401069,N/A,27091,1.0066738749487343,N/A
