Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d
FLR,FLR270115C00075000,Call,2027-01-15,75.0,1.7090545775400479,1.9,2.35,1.0,52,41.06,40.98,40.81,0.4968312036132813,2027-01-15,1.3497604380561259,43.88391159979942,0.5359403389892698,0.4299647490911786,0.46194896290712845,0.44624445928699935,0.03198421381594985,0.21930937338237982,0.6876097532540906,0.44506844007246776,0.26736853322335424,0.3302726017287819,,0.6489792461133108
FLR,FLR270115P00022500,Put,2027-01-15,22.5,0.5127163732620144,1.15,1.4,5.0,39,41.06,40.98,40.81,0.5036670727539063,2027-01-15,1.3497604380561259,43.88391159979942,-0.6680324653366662,0.5173919131712591,0.551772697913305,0.5348754245413812,0.03438078474204587,-0.0829151321469056,0.824179552342715,0.5348754245413809,0.38615528501221896,,0.6153370155352386,0.6489792461133108
FLR,FLR270115C00080000,Call,2027-01-15,80.0,1.8229915493760511,1.5,1.9,1.0,83,41.06,40.98,40.81,0.4934132690429688,2027-01-15,1.3497604380561259,43.88391159979942,0.600478860126841,0.42885549206141577,0.46052872331475214,0.4450541134037571,0.031673231253336376,0.1833154146046715,0.6857755715135015,0.44523039257352875,0.26756314994740865,0.27485984970410665,,0.6489792461133108
FLR,FLR251121P00030000,Put,2025-11-21,30.0,0.7240784570654445,0.35,0.55,7.0,4441,41.06,40.98,40.81,0.5488326367187502,2025-11-21,0.1998631074606434,41.431974266413654,-0.32285552635511133,0.5390625797333928,0.6104944278704133,0.5765080543621974,0.07143184813702053,-0.0835570215365069,0.8883304941026419,0.5765080543621973,0.06642680953414784,0.0,,0.6489792461133108
FLR,FLR260116P00027500,Put,2026-01-16,27.5,0.6586698307730653,0.35,0.5,8.0,937,41.06,40.98,40.81,0.5185595019531251,2026-01-16,0.3531827515400411,41.75081158298065,-0.41753288554871076,0.4979805784867815,0.5456314040373699,0.5227771885543324,0.04765082555058836,-0.06690259451442915,0.8055376064569194,0.5227771885543324,0.09652342933494207,0.0,0.4025099877360685,0.6489792461133108
FLR,FLR270115C00085000,Call,2027-01-15,85.0,1.9369285212120542,1.2,1.55,6.0,164,41.06,40.98,40.81,0.4914601635742188,2027-01-15,1.3497604380561259,43.88391159979942,0.6611034819432758,0.429170666216784,0.4601993406434787,0.44510978829837106,0.031028674426694713,0.15389774171334475,0.6858613599188279,0.44527144259052914,0.26761249059608183,0.0,,0.6489792461133108
FLR,FLR260618C00060000,Call,2026-06-18,60.0,1.407311453299842,2.0,2.45,15.0,57,41.06,40.98,40.81,0.51562984375,2026-06-18,0.7720739219712526,42.63448567785967,0.3416811134793035,0.4466428161871803,0.4848333860664315,0.4659947948812044,0.03819056987925118,0.26443236794246366,0.7180426765139457,0.46599479488120465,0.16765673915810547,0.387371846220508,,0.6489792461133108
FLR,FLR260116C00060000,Call,2026-01-16,60.0,1.4370978125957787,0.5,0.7,5.0,1172,41.06,40.98,40.81,0.5019581054687501,2026-01-16,0.3531827515400411,41.75081158298065,0.3626256720008642,0.44393078374105505,0.48500829041080207,0.46524344318688854,0.04107750666974702,0.12034061470786045,0.7168849327204182,0.46504931152280327,0.07638313817130869,0.3039215805857213,0.0,0.6489792461133108
FLR,FLR260320C00065000,Call,2026-03-20,65.0,1.5434870110929053,0.75,1.0,1.0,637,41.06,40.98,40.81,0.5168505346679688,2026-03-20,0.5256673511293635,42.112437314244126,0.43404414969493454,0.4577301308703661,0.4956334356774216,0.4772642124370897,0.03790330480705545,0.13977360267983968,0.7354075115581741,0.4780010794387336,0.120107121515023,0.47727638145351997,,0.6489792461133108
FLR,FLR260116C00057500,Call,2026-01-16,57.5,1.3772187370709548,0.7,0.9,10.0,286,41.06,40.98,40.81,0.4992725854492187,2026-01-16,0.3531827515400411,41.75081158298065,0.3200660575820684,0.4458796603341782,0.4806684031772689,0.46370897928582866,0.03478874284309069,0.15300164725381937,0.7145205059529219,0.4641747459738599,0.07609611808127792,0.4482862669118163,0.30313659699548606,0.6489792461133108
FLR,FLR260116P00030000,Put,2026-01-16,30.0,0.7185489062978894,0.65,0.85,7.0,864,41.06,40.98,40.81,0.5056201782226561,2026-01-16,0.3531827515400411,41.75081158298065,-0.3305215085590811,0.49151186076034636,0.5356579644593054,0.5141300140170465,0.044146103698958994,-0.10850423998455527,0.7922133367070419,0.5141300140170465,0.09335668062805949,0.6844466393480813,0.5376559783299925,0.6489792461133108
FLR,FLR260320P00030000,Put,2026-03-20,30.0,0.7123786205044178,1.2,1.45,10.0,138,41.06,40.98,40.81,0.5065967309570312,2026-03-20,0.5256673511293635,42.112437314244126,-0.33914573853854724,0.5049289032815296,0.5428130955553435,0.5241317983104448,0.0378841922738139,-0.13952215672420054,0.807624899331422,0.5241317983104448,0.14440825534298982,0.3016159166795277,0.0,0.6489792461133108
FLR,FLR260320C00060000,Call,2026-03-20,60.0,1.4247572410088356,1.15,1.4,1.0,169,41.06,40.98,40.81,0.5083056982421875,2026-03-20,0.5256673511293635,42.112437314244126,0.35400144202139805,0.453938637675846,0.4847194015023833,0.46959483042795247,0.030780763826537272,0.192284520954502,0.7235899040536682,0.4696937428129801,0.1159686371286293,0.35468090833670435,,0.6489792461133108
