Ticker,Company Name,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Debt Class,Spread 1Y,Spread 3Y,Spread 5Y
CHTR,"Charter Communications, Inc.",262.65,263.35,264.19,259.02,0.0,-0.4,0.0,0.82,0.0,-0.34,0.0,0.26,SENIOR_NORE,37.57,90.49,157.81
CHTR,"Charter Communications, Inc.",262.65,263.35,264.19,259.02,0.0,-0.4,0.0,0.82,0.0,-0.34,0.0,0.26,SENIOR_NORE_14,51.75,117.53,191.14
CHTR,"Charter Communications, Inc.",262.65,263.35,264.19,259.02,0.0,-0.4,0.0,0.82,0.0,-0.34,0.0,0.26,SENIOR_NORE_14,37.57,90.49,157.81
IBM,International Business Machines Corporation,256.12,259.11,260.66,254.88,0.0,6.71,0.0,6.15,0.0,6.72,0.0,6.46,SENIOR_NORE,11.76,23.98,37.92
IBM,International Business Machines Corporation,256.12,259.11,260.66,254.88,0.0,6.71,0.0,6.15,0.0,6.72,0.0,6.46,SENIOR_NORE_14,11.05,22.42,36.28
GWRE,"Guidewire Software, Inc.",262.19,255.96,262.93,252.81,0.0,20.65,0.0,16.74,0.0,19.78,0.0,17.46,,,,
TTWO,"Take-Two Interactive Software, Inc.",249.28,247.86,250.0,247.27,0.0,3.44,0.0,3.77,0.0,3.18,0.0,4.32,SENIOR_NORE_14,17.0,45.17,75.22
AMZN,"Amazon.com, Inc.",236.35,238.24,238.85,235.08,0.0,4.95,0.0,5.42,0.0,5.14,0.0,4.78,SENIOR_NORE_14,10.95,18.0,25.18
RH,RH,240.04,232.98,240.38,228.51,0.0,9.11,0.0,5.32,0.0,7.3,0.0,4.98,,,,
BA,Boeing Company (The),231.01,229.52,232.26,228.5,0.0,-2.55,0.0,-1.23,0.0,-2.02,0.0,-0.98,SENIOR_NORE_14,23.76,41.24,60.73
BA,Boeing Company (The),231.01,229.52,232.26,228.5,0.0,-2.55,0.0,-1.23,0.0,-2.02,0.0,-0.98,SENIOR_NORE_14,13.43,18.55,25.61
BA,Boeing Company (The),231.01,229.52,232.26,228.5,0.0,-2.55,0.0,-1.23,0.0,-2.02,0.0,-0.98,SENIOR_NORE,13.43,18.6,25.72
BA,Boeing Company (The),231.01,229.52,232.26,228.5,0.0,-2.55,0.0,-1.23,0.0,-2.02,0.0,-0.98,SENIOR_NORE,37.85,65.43,91.08
NET,"Cloudflare, Inc.",217.92,218.56,219.2,214.85,0.0,4.38,0.0,6.25,0.0,4.89,0.0,5.39,,,,
EXPE,"Expedia Group, Inc.",217.11,217.7,218.0,215.87,0.0,2.22,0.0,2.43,0.0,1.49,0.0,2.78,SENIOR_NORE_14,10.3,29.96,55.34
EXPE,"Expedia Group, Inc.",217.11,217.7,218.0,215.87,0.0,2.22,0.0,2.43,0.0,1.49,0.0,2.78,SENIOR_NORE,11.21,31.44,57.43
ABBV,AbbVie Inc.,209.53,210.42,210.71,209.12,0.0,-1.36,0.0,-0.68,0.0,-1.27,0.0,-1.12,SENIOR_NORE_14,10.56,28.2,47.14
ASND,Ascendis Pharma A/S,206.65,202.9,206.65,202.31,0.0,3.68,0.0,1.44,0.0,1.61,0.0,2.37,,,,
GTLS,"Chart Industries, Inc.",199.54,199.34,199.76,199.13,0.0,0.34,0.0,0.22,0.0,0.26,0.0,0.19,,,,
PANW,"Palo Alto Networks, Inc.",197.69,197.55,198.13,195.77,0.0,4.63,0.0,3.14,0.0,3.0,0.0,4.11,,,,
PI,"Impinj, Inc.",199.77,195.34,200.0,189.89,0.0,7.4,0.0,0.44,0.0,2.28,0.0,2.44,,,,
SE,Sea Limited,189.98,192.67,192.9,187.7,0.0,7.07,0.0,6.46,0.0,6.52,0.0,8.5,,,,
STX,Seagate Technology Holdings plc,189.02,191.59,192.02,188.0,0.0,10.47,0.0,8.66,0.0,8.8,0.0,10.58,SENIOR_NORE_14,21.0,67.2,135.5
STX,Seagate Technology Holdings plc,189.02,191.59,192.02,188.0,0.0,10.47,0.0,8.66,0.0,8.8,0.0,10.58,SENIOR_NORE_14,31.05,76.64,147.13
IRTC,"iRhythm Technologies, Inc.",186.59,186.39,187.57,184.77,0.0,9.74,0.0,5.56,0.0,5.97,0.0,8.67,,,,
NTRA,"Natera, Inc.",167.63,176.37,176.56,167.6,0.0,-1.34,0.0,5.28,0.0,3.42,0.0,1.23,,,,
HCI,"HCI Group, Inc.",174.25,174.76,175.19,172.25,0.0,3.06,0.0,2.51,0.0,1.57,0.0,4.8,,,,
LYV,"Live Nation Entertainment, Inc.",170.86,170.3,170.86,168.24,0.0,2.66,0.0,5.14,0.0,1.74,0.0,5.04,,,,
WELL,Welltower Inc.,169.02,168.85,169.62,168.16,0.0,0.92,0.0,0.85,0.0,0.09,0.0,0.61,,,,
WIX,Wix.com Ltd.,151.75,167.04,167.46,151.49,0.0,10.32,0.0,15.48,0.0,15.63,0.0,11.12,,,,
LRN,"Stride, Inc.",164.86,166.11,166.5,163.35,0.0,1.84,0.0,3.96,0.0,2.39,0.0,3.15,,,,
CABO,"Cable One, Inc.",163.5,162.23,162.48,156.99,0.0,4.87,0.0,3.45,0.0,2.05,0.0,4.2,,,,
AMD,"Advanced Micro Devices, Inc.",152.04,155.82,156.04,151.95,0.0,-6.04,0.0,-3.89,0.0,-5.29,0.0,-5.37,SENIOR_NORE_14,12.76,24.48,35.93
AMD,"Advanced Micro Devices, Inc.",152.04,155.82,156.04,151.95,0.0,-6.04,0.0,-3.89,0.0,-5.29,0.0,-5.37,SENIOR_NORE,15.9,29.6,42.83
CVX,Chevron Corporation,154.91,154.85,156.99,154.6,0.0,-3.18,0.0,-2.03,0.0,-3.01,0.0,-1.54,SENIOR_NORE,10.89,23.04,36.54
CVX,Chevron Corporation,154.91,154.85,156.99,154.6,0.0,-3.18,0.0,-2.03,0.0,-3.01,0.0,-1.54,SENIOR_NORE_14,11.63,25.24,38.64
AEIS,"Advanced Energy Industries, Inc.",154.24,154.76,155.63,151.95,0.0,5.18,0.0,6.55,0.0,5.37,0.0,5.28,,,,
MMM,3M Company,154.15,153.08,153.93,151.55,0.0,0.42,0.0,0.71,0.0,-0.1,0.0,0.74,SENIOR_NORE_14,13.71,40.99,50.84
NRG,"NRG Energy, Inc.",148.5,152.26,152.42,147.82,0.0,2.49,0.0,3.64,0.0,2.84,0.0,2.52,SENIOR_NORE,42.08,86.44,140.88
NRG,"NRG Energy, Inc.",148.5,152.26,152.42,147.82,0.0,2.49,0.0,3.64,0.0,2.84,0.0,2.52,SENIOR_NORE_14,46.89,93.52,134.31
NRG,"NRG Energy, Inc.",148.5,152.26,152.42,147.82,0.0,2.49,0.0,3.64,0.0,2.84,0.0,2.52,SENIOR_NORE_14,35.14,66.69,98.4
RTX,RTX Corporation,153.64,151.75,153.7,150.61,0.0,-2.73,0.0,-4.02,0.0,-2.93,0.0,-3.73,SENIOR_NORE,3.94,9.18,15.08
RTX,RTX Corporation,153.64,151.75,153.7,150.61,0.0,-2.73,0.0,-4.02,0.0,-2.93,0.0,-3.73,SENIOR_NORE_14,3.76,8.97,14.96
LITE,Lumentum Holdings Inc.,149.02,151.73,152.65,148.01,0.0,12.6,0.0,13.13,0.0,12.87,0.0,13.01,,,,
MTN,"Vail Resorts, Inc.",151.49,147.39,152.5,147.03,0.0,-6.45,0.0,-7.41,0.0,-6.55,0.0,-7.11,,,,
INSM,Insmed Incorporated,146.88,147.2,149.08,145.27,0.0,1.3,0.0,2.58,0.0,1.53,0.0,2.04,,,,
BABA,Alibaba Group Holding Limited,145.4,147.1,148.0,144.65,0.0,6.36,0.0,7.81,0.0,7.43,0.0,6.69,,,,
SHOP,Shopify Inc.,144.5,143.44,146.6,142.85,0.0,3.21,0.0,2.3,0.0,3.98,0.0,3.43,,,,
NICE,NICE Ltd.,143.06,143.35,144.18,142.57,0.0,4.15,0.0,4.41,0.0,4.57,0.0,4.89,,,,
PEP,"PepsiCo, Inc.",141.18,143.1,143.63,141.1,0.0,-4.93,0.0,-2.79,0.0,-3.61,0.0,-3.15,SENIOR_NORE_14,7.44,17.64,34.51
DDOG,"Datadog, Inc.",136.48,140.46,140.68,136.48,0.0,1.62,0.0,5.93,0.0,4.63,0.0,4.09,,,,
AWK,"American Water Works Company, Inc.",139.53,140.09,140.6,138.73,0.0,-0.93,0.0,-0.43,0.0,-0.54,0.0,-0.77,,,,
MIDD,Middleby Corporation,141.83,138.68,141.95,137.68,0.0,3.32,0.0,2.24,0.0,3.11,0.0,2.33,,,,
MTSI,"MACOM Technology Solutions Holdings, Inc.",130.31,129.79,131.43,129.45,0.0,-0.82,0.0,-0.29,0.0,-0.04,0.0,1.39,,,,
JAZZ,Jazz Pharmaceuticals plc,129.86,128.53,130.18,127.54,0.0,0.43,0.0,-2.42,0.0,-1.77,0.0,-1.14,,,,
NSIT,"Insight Enterprises, Inc.",127.69,126.74,128.1,125.75,0.0,0.22,0.0,0.96,0.0,0.04,0.0,1.42,,,,
PDD,PDD Holdings Inc.,125.14,126.06,128.0,124.52,0.0,3.56,0.0,1.34,0.0,2.61,0.0,3.79,,,,
ABNB,"Airbnb, Inc.",124.12,123.81,124.78,123.61,0.0,-2.59,0.0,-0.87,0.0,-2.32,0.0,-0.68,,,,
DUK,Duke Energy Corporation,120.25,120.38,121.02,119.93,0.0,-0.87,0.0,-0.92,0.0,-0.71,0.0,-0.57,SENIOR_NORE,7.25,13.0,21.75
DUK,Duke Energy Corporation,120.25,120.38,121.02,119.93,0.0,-0.87,0.0,-0.92,0.0,-0.71,0.0,-0.57,SENIOR_NORE,2.13,5.04,9.03
DUK,Duke Energy Corporation,120.25,120.38,121.02,119.93,0.0,-0.87,0.0,-0.92,0.0,-0.71,0.0,-0.57,SENIOR_NORE_14,7.01,13.9,23.73
DUK,Duke Energy Corporation,120.25,120.38,121.02,119.93,0.0,-0.87,0.0,-0.92,0.0,-0.71,0.0,-0.57,SENIOR_NORE_14,2.12,4.98,8.9
ITRI,"Itron, Inc.",120.51,118.76,120.86,118.64,0.0,-0.23,0.0,-1.78,0.0,-0.91,0.0,-1.46,,,,
RGEN,Repligen Corporation,120.04,118.69,120.18,117.18,0.0,0.07,0.0,2.16,0.0,-1.26,0.0,1.23,,,,
DIS,Walt Disney Company (The),118.53,117.37,119.05,117.22,0.0,0.59,0.0,-0.01,0.0,0.36,0.0,0.75,SENIOR_NORE,8.86,19.35,34.58
DIS,Walt Disney Company (The),118.53,117.37,119.05,117.22,0.0,0.59,0.0,-0.01,0.0,0.36,0.0,0.75,SENIOR_NORE_14,9.11,20.37,35.47
DIS,Walt Disney Company (The),118.53,117.37,119.05,117.22,0.0,0.59,0.0,-0.01,0.0,0.36,0.0,0.75,SENIOR_NORE,11.83,20.5,29.7
DIS,Walt Disney Company (The),118.53,117.37,119.05,117.22,0.0,0.59,0.0,-0.01,0.0,0.36,0.0,0.75,SENIOR_NORE_14,11.83,20.5,29.7
PATK,Patriot Battery Metals Inc.,113.01,111.87,114.04,111.06,0.0,2.4,0.0,-0.06,0.0,1.85,0.0,1.64,,,,
XOM,Exxon Mobil Corporation,110.53,110.65,112.51,110.53,0.0,-3.02,0.0,-1.13,0.0,-1.68,0.0,-0.84,SENIOR_NORE_14,9.71,15.37,22.87
XOM,Exxon Mobil Corporation,110.53,110.65,112.51,110.53,0.0,-3.02,0.0,-1.13,0.0,-1.68,0.0,-0.84,SENIOR_NORE,10.23,16.31,24.23
MKSI,"MKS Instruments, Inc.",109.11,108.29,110.05,107.02,0.0,7.14,0.0,8.03,0.0,7.42,0.0,8.55,,,,
TMDX,"TransMedics Group, Inc.",113.95,108.28,117.96,106.54,0.0,1.99,0.0,1.25,0.0,5.18,0.0,0.08,,,,
WEC,"WEC Energy Group, Inc.",107.09,107.56,108.04,106.82,0.0,1.32,0.0,0.63,0.0,1.02,0.0,1.25,,,,
GVA,Granite Construction Incorporated,108.21,107.45,108.14,106.47,0.0,1.58,0.0,1.63,0.0,1.21,0.0,1.06,,,,
POST,"Post Holdings, Inc.",106.0,105.88,106.5,105.53,0.0,-4.48,0.0,-4.58,0.0,-4.66,0.0,-4.42,,,,
ITGR,Integer Holdings Corporation,106.38,105.52,106.74,105.05,0.0,-0.32,0.0,-0.3,0.0,-0.16,0.0,0.05,,,,
LCII,LCI Industries,104.28,103.38,104.63,102.71,0.0,1.92,0.0,0.32,0.0,0.63,0.0,0.51,,,,
FWONK,Formula One Group,102.0,101.49,102.47,100.29,0.0,0.91,0.0,1.45,0.0,1.11,0.0,1.18,,,,
FRT,Federal Realty Investment Trust,101.77,100.33,101.75,100.16,0.0,3.17,0.0,0.26,0.0,1.34,0.0,1.77,,,,
SHAK,Shake Shack Inc.,97.29,98.33,99.31,95.74,0.0,-7.69,0.0,-6.51,0.0,-6.9,0.0,-8.33,,,,
MMYT,MakeMyTrip Limited,100.46,97.89,100.95,97.79,0.0,2.98,0.0,-2.14,0.0,0.68,0.0,1.72,,,,
UBER,"Uber Technologies, Inc.",94.5,95.45,95.47,92.77,0.0,1.89,0.0,2.7,0.0,0.75,0.0,0.64,SENIOR_NORE_14,13.54,25.43,47.44
WDC,Western Digital Corporation,92.95,94.54,95.36,92.7,0.0,10.65,0.0,10.06,0.0,10.66,0.0,11.36,,,,
OKTA,"Okta, Inc.",92.31,93.85,93.95,91.88,0.0,3.04,0.0,4.49,0.0,4.1,0.0,4.21,,,,
MMSI,"Merit Medical Systems, Inc.",92.01,91.66,92.51,90.82,0.0,2.02,0.0,1.74,0.0,1.24,0.0,1.7,,,,
EEFT,"Euronet Worldwide, Inc.",90.05,91.34,91.44,89.95,0.0,-1.04,0.0,0.77,0.0,0.16,0.0,-0.09,,,,
SO,Southern Company (The),90.68,91.21,91.5,90.53,0.0,-1.05,0.0,-0.49,0.0,-0.52,0.0,-0.7,SENIOR_NORE_14,13.33,26.07,35.71
TGT,Target Corporation,91.49,90.91,91.86,90.22,0.0,-1.09,0.0,-1.56,0.0,-1.08,0.0,-1.6,SENIOR_NORE,12.09,26.23,39.29
GKOS,Glaukos Corporation,91.36,90.91,91.88,90.18,0.0,-2.67,0.0,-3.77,0.0,-3.04,0.0,-3.08,,,,
TGT,Target Corporation,91.49,90.91,91.86,90.22,0.0,-1.09,0.0,-1.56,0.0,-1.08,0.0,-1.6,SENIOR_NORE_14,13.71,28.7,43.26
ORA,"Ormat Technologies, Inc.",90.42,90.26,90.58,89.7,0.0,-0.69,0.0,-1.0,0.0,-0.91,0.0,-0.65,,,,
AFRM,"Affirm Holdings, Inc.",86.01,88.42,88.9,84.53,0.0,3.73,0.0,3.65,0.0,4.01,0.0,2.61,,,,
FOUR,"Shift4 Payments, Inc.",87.58,87.25,88.21,86.6,0.0,-1.14,0.0,-1.19,0.0,-1.32,0.0,-1.38,,,,
Z,"Zillow Group, Inc.",89.1,87.19,89.62,87.12,0.0,8.34,0.0,4.42,0.0,6.28,0.0,6.63,,,,
GPN,Global Payments Inc.,87.12,86.91,87.83,86.58,0.0,0.57,0.0,0.17,0.0,0.23,0.0,1.1,,,,
W,Wayfair Inc.,87.0,86.19,87.43,85.8,0.0,11.54,0.0,8.65,0.0,9.49,0.0,10.9,,,,
MRK,"Merck & Co., Inc.",84.18,84.61,84.8,84.13,0.0,-1.39,0.0,0.51,0.0,-1.18,0.0,0.07,SENIOR_NORE_14,6.72,15.77,29.95
QTWO,"Q2 Holdings, Inc.",83.7,84.15,84.61,82.91,0.0,9.28,0.0,8.72,0.0,9.15,0.0,9.03,,,,
SATS,EchoStar Corporation,83.57,83.57,85.36,79.22,0.0,28.46,0.0,30.76,0.0,30.84,0.0,27.2,,,,
CAMT,Camtek Ltd.,81.41,82.73,83.7,81.41,0.0,3.79,0.0,7.82,0.0,6.71,0.0,7.47,,,,
MTH,Meritage Homes Corporation,81.91,79.09,82.0,78.63,0.0,7.8,0.0,3.01,0.0,5.78,0.0,4.06,,,,
DXCM,"DexCom, Inc.",77.61,78.4,79.17,77.61,0.0,4.43,0.0,-0.66,0.0,-0.43,0.0,4.88,,,,
VAC,Marriott Vacations Worldwide Corporation,78.26,78.28,78.94,77.04,0.0,1.86,0.0,0.71,0.0,0.09,0.0,0.54,,,,
AKAM,"Akamai Technologies, Inc.",78.71,78.16,78.89,77.87,0.0,2.25,0.0,0.77,0.0,1.39,0.0,1.9,,,,
MIRM,"Mirum Pharmaceuticals, Inc.",76.67,77.69,77.69,74.89,0.0,3.34,0.0,4.13,0.0,2.2,0.0,1.45,,,,
WK,Workiva Inc.,81.01,77.18,81.19,77.18,0.0,4.87,0.0,-0.77,0.0,3.74,0.0,0.69,,,,
HALO,"Halozyme Therapeutics, Inc.",76.0,76.07,76.1,74.85,0.0,3.53,0.0,1.67,0.0,1.55,0.0,1.98,,,,
NTNX,"Nutanix, Inc.",75.0,75.75,75.93,74.23,0.0,11.52,0.0,11.56,0.0,11.19,0.0,11.77,,,,
XYZ,"Block, Inc. (formerly Square; ticker often stylized, but XYZ may be a placeholder)",75.63,75.51,76.67,75.0,0.0,-0.88,0.0,-0.37,0.0,0.39,0.0,-0.45,,,,
ATI,ATI Inc.,77.52,74.88,77.42,74.45,0.0,-1.11,0.0,-2.13,0.0,-2.17,0.0,-0.17,,,,
PSN,Parsons Corporation,74.94,74.5,74.88,73.5,0.0,-7.13,0.0,-5.31,0.0,-7.53,0.0,-6.55,,,,
NKE,"NIKE, Inc.",73.99,73.6,74.55,73.08,0.0,-0.55,0.0,-1.53,0.0,-0.84,0.0,-1.12,SENIOR_NORE_14,12.03,32.52,61.74
TREE,"LendingTree, Inc.",73.48,72.56,73.85,71.23,0.0,8.65,0.0,5.97,0.0,7.03,0.0,5.65,,,,
TCOM,Trip.com Group Limited,72.0,72.4,72.5,71.86,0.0,1.29,0.0,1.64,0.0,1.04,0.0,1.71,,,,
SHEL,Shell plc,72.41,71.92,72.87,71.85,0.0,-1.67,0.0,-1.13,0.0,-1.17,0.0,-0.94,,,,
EVRG,"Evergy, Inc.",70.42,71.1,71.41,70.42,0.0,-0.76,0.0,-0.41,0.0,-0.1,0.0,-0.4,,,,
CMS,CMS Energy Corporation,70.45,70.91,71.17,70.4,0.0,-0.77,0.0,-0.85,0.0,-0.77,0.0,-0.85,,,,
NEE,"NextEra Energy, Inc.",69.66,70.07,70.32,69.54,0.0,-3.41,0.0,-2.18,0.0,-3.19,0.0,-2.55,SENIOR_NORE_14,22.88,41.38,63.25
NEE,"NextEra Energy, Inc.",69.66,70.07,70.32,69.54,0.0,-3.41,0.0,-2.18,0.0,-3.19,0.0,-2.55,SENIOR_NORE_14,25.21,46.45,84.47
UPST,"Upstart Holdings, Inc.",68.24,68.92,69.75,67.41,0.0,-1.88,0.0,6.92,0.0,0.01,0.0,4.66,,,,
DAY,"Dayforce, Inc.",69.2,68.9,69.26,68.88,0.0,-0.53,0.0,-0.92,0.0,-0.63,0.0,-0.56,,,,
VTR,"Ventas, Inc.",68.05,68.26,68.69,67.75,0.0,0.53,0.0,1.2,0.0,1.0,0.0,0.68,,,,
CSGS,"CSG Systems International, Inc.",65.08,65.31,65.63,64.04,0.0,1.31,0.0,0.34,0.0,0.74,0.0,1.29,,,,
MCHP,Microchip Technology Incorporated,65.19,64.76,65.68,64.43,0.0,2.58,0.0,2.34,0.0,3.03,0.0,4.59,SENIOR_NORE_14,59.74,76.85,95.45
CHEF,"Chefs' Warehouse, Inc. (The)",64.84,64.63,65.1,63.56,0.0,1.01,0.0,1.3,0.0,0.15,0.0,0.99,,,,
IONS,"Ionis Pharmaceuticals, Inc.",61.15,64.4,64.71,60.99,0.0,3.68,0.0,6.46,0.0,4.24,0.0,4.14,,,,
BFH,"Bread Financial Holdings, Inc.",65.34,64.22,65.64,63.01,0.0,0.29,0.0,-2.5,0.0,-0.49,0.0,-2.97,,,,
LNT,Alliant Energy Corporation,63.78,64.01,64.24,63.62,0.0,-1.02,0.0,-0.79,0.0,-0.91,0.0,-0.86,,,,
JOYY,JOYY Inc.,63.5,63.8,64.08,63.17,0.0,6.6,0.0,6.56,0.0,5.24,0.0,6.53,,,,
MP,MP Materials Corp.,63.37,63.15,64.54,62.28,0.0,-7.23,0.0,-4.3,0.0,-6.16,0.0,-4.78,,,,
MLAB,"Mesa Laboratories, Inc.",62.99,61.59,63.07,60.43,0.0,-1.06,0.0,0.33,0.0,-4.32,0.0,-0.25,,,,
SMTC,Semtech Corporation,61.11,61.58,62.31,60.49,0.0,5.65,0.0,6.3,0.0,6.51,0.0,5.95,,,,
GH,"Guardant Health, Inc.",60.23,59.44,60.26,58.72,0.0,-8.88,0.0,-8.64,0.0,-9.76,0.0,-8.71,,,,
CAKE,Cheesecake Factory Incorporated (The),59.78,59.11,60.09,58.35,0.0,-1.84,0.0,-4.2,0.0,-3.73,0.0,-4.12,,,,
GMED,"Globus Medical, Inc.",59.45,59.08,59.95,58.93,0.0,-0.6,0.0,0.48,0.0,-0.25,0.0,0.7,,,,
LIVN,LivaNova PLC,58.45,58.72,58.91,58.12,0.0,2.89,0.0,3.76,0.0,2.95,0.0,4.72,,,,
PTCT,"PTC Therapeutics, Inc.",57.1,58.42,58.66,56.95,0.0,7.98,0.0,5.17,0.0,5.28,0.0,8.62,,,,
VRNS,"Varonis Systems, Inc.",57.57,57.36,57.7,56.67,0.0,1.7,0.0,3.48,0.0,1.76,0.0,4.33,,,,
FRPT,"FarPointe Data, Inc.",55.2,57.03,57.13,55.19,0.0,1.98,0.0,7.34,0.0,4.15,0.0,3.99,,,,
PEGA,"Pegasystems, Inc.",57.58,57.01,57.93,56.67,0.0,7.75,0.0,5.83,0.0,6.78,0.0,7.29,,,,
ALRM,"Alarm.com Holdings, Inc.",56.94,56.26,56.94,56.04,0.0,-0.75,0.0,-1.3,0.0,-1.09,0.0,-1.07,,,,
ETSY,"Etsy, Inc.",57.21,56.02,57.68,53.97,0.0,11.37,0.0,7.79,0.0,9.76,0.0,5.53,,,,
SPB,"Spectrum Brands, Inc.",55.44,55.97,56.0,54.87,0.0,2.01,0.0,2.27,0.0,1.47,0.0,0.96,,,,
BMRN,BioMarin Pharmaceutical Inc.,56.25,55.69,56.5,55.13,0.0,-5.03,0.0,-5.58,0.0,-5.5,0.0,-5.81,,,,
EXAS,Exact Sciences Corporation,53.83,55.41,55.58,53.6,0.0,11.38,0.0,12.46,0.0,12.28,0.0,12.11,,,,
LNTH,"Lantheus Holdings, Inc.",53.49,55.07,55.1,52.85,0.0,-3.19,0.0,-0.15,0.0,-1.06,0.0,-3.64,,,,
BE,Bloom Energy Corporation,54.0,55.0,55.8,52.0,0.0,4.08,0.0,4.86,0.0,4.59,0.0,3.9,,,,
BL,"BlackLine, Inc.",55.21,54.59,55.31,53.99,0.0,2.66,0.0,3.76,0.0,2.01,0.0,2.86,,,,
HAE,Haemonetics Corporation,53.99,54.24,54.27,53.51,0.0,1.26,0.0,1.8,0.0,0.91,0.0,1.42,,,,
CNMD,CONMED Corporation,53.71,53.98,54.22,53.18,0.0,1.32,0.0,2.1,0.0,0.87,0.0,2.23,,,,
