Ticker,OI,Vol
OPEN,3183062.0,1640760.0
SOFI,3565443.0,318547.0
BABA,1548506.0,209611.0
LCID,2617540.0,116148.0
NIO,4168739.0,291393.0
COIN,1182948.0,227325.0
TSLA,7600768.0,1736178.0
AAL,2808961.0,74890.0
AMD,3559539.0,534194.0
MSTR,2563643.0,354996.0
AMZN,3789380.0,1238375.0
