Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility
MMYT,MMYT250919C00070000,Call,2025-09-19,70.0,1.47,31.5,35.4,1,1,102.96,103.43,103.20999908447266,0.7539087109375
MMYT,MMYT250919C00085000,Call,2025-09-19,85.0,1.21,15.4,19.3,2,2,102.96,103.43,103.20999908447266,0.6186561572265626
MMYT,MMYT250919C00090000,Call,2025-09-19,90.0,1.15,12.5,15.6,10,26,102.96,103.43,103.20999908447266,0.6584506811523438
MMYT,MMYT250919C00095000,Call,2025-09-19,95.0,1.09,9.3,10.2,1,14,102.96,103.43,103.20999908447266,0.4558159887695313
MMYT,MMYT250919C00100000,Call,2025-09-19,100.0,1.03,5.5,6.4,1,32,102.96,103.43,103.20999908447266,0.4044249011230468
MMYT,MMYT250919C00105000,Call,2025-09-19,105.0,0.98,2.6,3.6,2,117,102.96,103.43,103.20999908447266,0.3791565991210937
MMYT,MMYT250919C00110000,Call,2025-09-19,110.0,0.94,0.0,1.75,4,23,102.96,103.43,103.20999908447266,0.3608462353515624
MMYT,MMYT250919C00115000,Call,2025-09-19,115.0,0.9,0.0,0.8,2,52,102.96,103.43,103.20999908447266,0.358404853515625
MMYT,MMYT250919C00120000,Call,2025-09-19,120.0,0.86,0.1,0.4,1,105,102.96,103.43,103.20999908447266,0.3735414208984374
MMYT,MMYT250919P00055000,Put,2025-09-19,55.0,1.88,0.0,2.15,0,1,102.96,103.43,103.20999908447266,1.5468772656249998
MMYT,MMYT250919P00060000,Put,2025-09-19,60.0,1.72,0.0,2.15,0,1,102.96,103.43,103.20999908447266,1.3657258276367186
MMYT,MMYT250919P00065000,Put,2025-09-19,65.0,1.59,0.0,2.15,0,1,102.96,103.43,103.20999908447266,1.1982461962890625
MMYT,MMYT250919P00070000,Put,2025-09-19,70.0,1.47,0.0,2.15,0,1,102.96,103.43,103.20999908447266,1.041508698730469
MMYT,MMYT250919P00075000,Put,2025-09-19,75.0,1.38,0.0,2.15,0,1,102.96,103.43,103.20999908447266,0.893555751953125
MMYT,MMYT250919P00080000,Put,2025-09-19,80.0,1.29,0.0,0.85,1,2,102.96,103.43,103.20999908447266,0.594730615234375
MMYT,MMYT250919P00085000,Put,2025-09-19,85.0,1.21,0.0,2.25,5,195,102.96,103.43,103.20999908447266,0.6250037500000001
MMYT,MMYT250919P00090000,Put,2025-09-19,90.0,1.15,0.0,0.75,1,1005,102.96,103.43,103.20999908447266,0.4292049267578125
MMYT,MMYT250919P00095000,Put,2025-09-19,95.0,1.09,0.75,1.2,1,18,102.96,103.43,103.20999908447266,0.3635317553710938
MMYT,MMYT250919P00100000,Put,2025-09-19,100.0,1.03,2.05,3.6,1,26,102.96,103.43,103.20999908447266,0.4417780432128906
MMYT,MMYT250919P00105000,Put,2025-09-19,105.0,0.98,3.6,5.5,0,3,102.96,103.43,103.20999908447266,0.3888000573730469
MMYT,MMYT251017C00065000,Call,2025-10-17,65.0,1.59,37.2,40.9,1,0,102.96,103.43,103.20999908447266,0.804689453125
MMYT,MMYT251017C00075000,Call,2025-10-17,75.0,1.38,27.1,31.1,1,8,102.96,103.43,103.20999908447266,0.6059609716796877
MMYT,MMYT251017C00080000,Call,2025-10-17,80.0,1.29,23.1,26.5,0,5,102.96,103.43,103.20999908447266,0.6052285571289064
MMYT,MMYT251017C00085000,Call,2025-10-17,85.0,1.21,16.3,20.4,1,1,102.96,103.43,103.20999908447266,0.5627485131835939
