Expiry,Skew_25_delta,Skew_75_delta,Skew_call_25_75,Skew_put_25_75,IV_put_25_delta,IV_put_75_delta,IV_call_25_delta,IV_call_75_delta,Strike_call_25_delta,Strike_call_75_delta,Strike_put_25_delta,Strike_put_75_delta,ATM_12m_3m_Ratio,ATM_IV_3m,ATM_IV_12m,Ticker
2025-09-12,3.655052346095372,,,0.8741003116158275,1.086853215855742,1.2433964402170592,0.2973564023007244,,28.30110020497658,26.857290124298125,26.857290124298125,28.301100204976578,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2025-09-19,2.7721609489154124,,,0.8551622918317143,0.9528598467523329,1.1142444607927642,0.34372457599373235,,28.811328511546364,26.49459242570296,26.49459242570296,28.811328511546364,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2025-09-26,2.4035302314800364,12.795717619335184,4.52716252037636,0.8503760636375534,0.8845806298116737,1.0402228703707952,0.3680339103814684,0.0812946097527933,29.2120848549306,26.24524303700853,26.24524303700853,29.2120848549306,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2025-10-03,2.164172185853563,7.302352438239549,2.8503814870258575,0.8447574100902248,0.840806392222689,0.9953228964666747,0.3885117818807332,0.13630167879251623,29.593844744854117,26.028007482958277,26.028007482958277,29.593844744854117,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2025-10-17,1.8549041540002273,4.2576722620593825,1.9252006916872642,0.8387359431389252,0.797400821371503,0.9507173597297767,0.4298878837765573,0.22329510145760412,30.433681570935033,25.595916573925386,25.595916573925386,30.433681570935033,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2025-11-21,1.50907270814578,2.634402466981345,1.5473553214818208,0.8863762142342735,0.7971770059732957,0.8993664238406537,0.5282561944631541,0.34139294777961593,32.92183741059087,24.61627250568268,24.61627250568268,32.92183741059087,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2025-12-19,1.4451684528213407,2.3832408064106003,1.4636626906288914,0.8875473852154445,0.7642221476855009,0.861049404703043,0.5288118116566568,0.36129349681615675,34.180879008498174,24.310435290846403,24.310435290846403,34.180879008498174,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2026-01-16,1.3947707850664537,2.178787234261138,1.3764952333391263,0.8811761456348499,0.738887598162044,0.8385242857768317,0.5297555742299548,0.38485827004635853,35.37710980629381,24.085100115337198,24.085100115337198,35.37710980629381,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2026-02-20,1.3397042635464464,2.035153549127782,1.3443917935600567,0.8849884660944451,0.7388583579192285,0.834879081735262,0.5515085515689357,0.41022903755496537,37.383602288912265,23.75455774031246,23.75455774031246,37.383602288912265,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2026-03-20,1.3166803356685126,1.9618598868217312,1.3054353273017028,0.8761283292915031,0.7300196255986573,0.8332336727303417,0.5544395293395246,0.42471619830109475,38.624670692669966,23.62924600860704,23.62924600860704,38.624670692669966,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2026-04-17,1.3088505488290918,1.9221532935169285,1.2842157003994032,0.8744601327853938,0.7280349905783371,0.8325536674374705,0.5562399704302703,0.43313593678793555,39.734052000208536,23.555495330203726,23.555495330203726,39.73405200020853,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2026-05-15,1.2935795166902921,1.869660683811588,1.2532214319905135,0.8670779614380404,0.7263661637784563,0.8377172481397003,0.5615164390024602,0.44805843936980383,41.45151028043307,23.420300525772156,23.420300525772156,41.45151028043307,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2026-06-18,1.2723452373818915,1.8450052871904856,1.2365061893055602,0.8527144999957561,0.7168166481134836,0.8406291298166633,0.5633821914470943,0.4556242389401204,42.96959489202969,23.372899578031078,23.372899578031078,42.96959489202969,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2026-09-18,1.256525161426561,1.7796914516056614,1.1932582037034356,0.8424825301482938,0.7101911062006898,0.8429742822983902,0.5652024551536987,0.47366316309371914,47.539572044362394,23.338426122079134,23.338426122079134,47.53957204436239,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2027-01-15,1.2418498562026068,1.714341441732804,1.1703641469409956,0.8477987594549967,0.6989922318420452,0.8244789509852419,0.5628637216897219,0.4809304208103864,53.05396477605041,23.52689967185237,23.52689967185237,53.05396477605041,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2027-06-17,,,,,0.6872335924298378,,,0.4890960483879332,,23.96530387177166,23.96530387177166,,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
2027-12-17,,,,,0.691186904943743,,,0.48576549954446907,,24.675959187678856,24.675959187678856,,1.1188401822814735,0.457904750077132,0.5123222340438509,SOFI
