a0,a1,b0,b1,m0,m1,rho0,rho1,sigma0,sigma1,c,Ticker,Model,Residuals,Timestamp,Option_Type,P90_Rel_Error_%,Restricted_P90_Rel_Error_%,One_Yr_ATM_Rel_Error_%
2.9379955943770586,-0.6399950365301623,0.01192448361384298,-3.862656956885122,-0.680615931673706,0.6553584778500887,-0.6557759049294789,-0.48237225922318006,0.20094416506154442,-0.20113654104796916,0.016641069864745072,ABBV,hyp,144.84798992867854,20250925_2125,Call,130.22557219101313,,69.46904098349019
275.22215809843505,-262.1667864864469,37.11482926874326,-192.61215455500366,5.518591106087905,-8.186883961280216,-0.03217475391733464,-0.9499778400372092,4.11487963425324,-4.084603758765373,1.4795865561836794,ABBV,hyp,12.11178107845128,20250925_2125,Put,188.40859092434232,,23.079393119251325
7.948153093498296e-07,-27.27041534356444,0.15508546610840426,6.726689198192084,9.143837890380677,9.836336885001906,0.4183140012002936,0.4834365481151921,11.810340438051096,-21.147243567889507,0.004884476854604605,AAL,hyp,28.13548524112345,20250925_2125,Call,26.221003117469788,20.86781537634528,2.2380770531770637
0.0002812578498173135,-0.23455235165191377,0.004041413371066777,8.385637878975516e-05,84.15014580393532,-36.898079383068676,-0.5371499218985715,-0.9498815011617237,0.46936371975091196,-97.14696637684739,11.432060940564423,AAL,hyp,235.35009777731312,20250925_2125,Put,21.634964712080084,19.464041217542576,23.982377423982573
1.006022599712228,1.4316855497951628,5.8419740638884076e-05,0.035837551536535936,0.0615651179753267,0.045688041232643674,-0.2714323427574768,-0.07609701857319622,0.4370953734503693,0.4972848476178099,0.6323036497901038,ABR,hyp,9.006839320343858e-13,20250925_2125,Call,,,56.944538072993154
1.734286749068577e-07,0.4996858731633666,0.276932879830169,2.204430857353944,1.2096835759648545,-1.3838571126680344,0.1681194510023116,0.34718686861216186,0.1333228370385935,-0.1404416860354754,0.4601953266051227,ABR,hyp,6.054253912303169e-09,20250925_2125,Put,,,2.599357443264087e-07
0.20304390748445367,0.21840621598855745,0.6955163988929735,-0.8877572530079542,-0.5320437253163441,0.718313372852587,0.9071883213976047,-0.28315635381375637,3.7226703348338237,-4.068320985385663,0.12725433782305756,ABNB,hyp,14.53319526124011,20250925_2125,Call,14.663770403065625,16.51312018915424,2.9507622698040765
0.9578940824942163,-0.5827310301198485,0.15939157034610793,-0.11004785898246264,-1.3240641644870004,1.1081181564065767,-0.24309526950767618,-0.06880128063058598,0.837499045077182,-0.8374903800239067,2.5136741910389137e-18,ABNB,hyp,90.97959974369653,20250925_2125,Put,14.970594446868555,14.678144294365865,13.118413799795839
76.09878673109445,-96.16631413521111,4.599394066944642,-1.864113048483152,2.106643634082398,-2.35689441937788,-0.9499999999999998,0.9499999999999998,28.79579257073479,-36.2713229643475,0.47660704349021704,AEIS,hyp,3.696400593912055,20250925_2125,Call,2.6747226891214577,1.20532111691997,37.33048594919153
9.868973521579305e-07,-25.03092378660947,5.064692690701634,-2.0384868171966444,-0.4107172133318273,-4.350323158428782,-0.94403585058082,0.9499998640339353,0.5636083109022718,6.08732585566519,3.7941200527531045,AEIS,hyp,0.0041219913632761975,20250925_2125,Put,,,0.21585224441076287
