Ticker,Latest Close,Latest High,Latest Low,Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%)
AMG,218.3500061035156,N/A,N/A,0.6917223692785877,-2.080810473719073,N/A,N/A,N/A,N/A,25.137917030297928,21.43099729341261,34.15874550657173,-0.5697431758577145,-0.5415132899465279,24.73179560169977,36.801761544979705,30.232656563805907,63.34661354581673,81.92083013891136,30.696336910434045,29.70016997518564,376.39730890897215,554.4155374201546,N/A,-342.2385634024004,94,3.296703296703297,N/A,349,0.0,N/A
APLD,15.770000457763672,N/A,N/A,0.3180673656840444,8.38488145041867,N/A,N/A,N/A,N/A,111.99141715951082,136.32331904130515,144.41775563635022,-0.33095126493998417,-1.394980073938676,110.44806694524168,158.50281272859016,140.69760068077213,43.82470119521912,60.35268439230038,136.31626233615256,142.74081004165637,103.76544032189064,4.430175961452898,N/A,40.652315314459585,64672,-25.704504463106137,N/A,628996,1.2546643442873655,N/A
APLS,27.6200008392334,N/A,N/A,3.912719783719021,0.0,N/A,N/A,N/A,N/A,65.46046506348398,60.8476323238739,63.18401652778134,0.44534995980774805,0.47062791671973025,49.10305191607077,63.18401652778134,55.63582137972128,99.60159362549801,99.69662276295718,57.566441083004094,56.35450363035776,111.4404152436394,18.7175398180011,N/A,-48.25639871585807,6237,24.839871897518016,N/A,60383,0.008281162012653616,N/A
ATEC,15.93000030517578,N/A,N/A,0.25173040269841296,2.3121426936908054,N/A,N/A,N/A,N/A,84.94578661543892,66.59100131443276,59.021186543735816,-0.030174621826494483,-1.3078455504072213,46.13566585599735,104.7262878086064,73.60560209966015,34.26294820717131,21.584660146719298,56.484712580922846,67.25491851406814,52.19795018738278,-9.459439341970857,N/A,6.823236356353036,1653,92.2093023255814,N/A,34070,-0.04107499119821617,N/A
BABA,118.08999633789062,N/A,N/A,-1.1716474607983782,-3.4265640196552374,N/A,N/A,N/A,N/A,36.45928309730932,34.13287076065625,45.15964666636195,-0.2524512797578983,-0.6668653133195535,33.227915308798714,56.82270691973926,45.477385147022844,49.40239043824701,48.2634996359063,47.86158356321278,46.82297208696576,N/A,,N/A,N/A,146630,-3.066722196881053,N/A,1273242,2.008455558644515,N/A
BB,3.650000095367432,N/A,N/A,0.0,-1.0840097895054615,N/A,N/A,N/A,N/A,30.721686382702963,41.88591939549438,50.670829826231525,-0.0433700378233982,-1.922129126816461,37.722849312758086,80.1150637197087,59.25314944578508,26.693227091633464,23.213477070616612,65.23705183051949,59.162942865109045,N/A,,N/A,N/A,4811,-41.52892561983471,N/A,293578,1.3624185172909071,N/A
BBAI,5.480000019073486,N/A,N/A,-2.317292537379655,-6.164385686785928,N/A,N/A,N/A,N/A,100.48296186288084,116.95621958086936,114.37780154978508,0.06900630651618961,-2.895733788267562,77.42893017951636,165.75447639108805,124.22626418205644,32.669322709163346,36.913785158664666,144.1553714893141,132.7651834812619,N/A,,N/A,N/A,40729,-30.365874508462987,N/A,1017080,0.6022803368180331,N/A
BBIO,50.22999954223633,N/A,N/A,2.7618626117455367,-1.8561953053434828,N/A,N/A,N/A,N/A,40.37504201572102,40.403577011912375,45.09642706718802,-0.603545383461689,-2.070814556778099,43.51875922438938,64.24501694752816,55.79017587565315,2.3904382470119523,1.5965539063844163,51.751560606340405,53.92422322206436,57.88963955206968,-7.441571998062736,N/A,-12.793212484881664,2154,-4.3091959129275885,N/A,72479,0.2531260374017926,N/A
BE,44.83000183105469,N/A,N/A,0.7189474760475827,-0.6207022290144297,N/A,N/A,N/A,N/A,79.80149373244157,83.58121479910969,80.70735953028827,-1.4135426878527257,-0.7510244120428199,65.07497423982561,118.39132929379812,90.38299299079986,35.85657370517929,27.55404227586384,83.51006703848343,92.38680018071828,N/A,,N/A,N/A,42836,-48.966486769839285,N/A,514556,3.672362485367569,N/A
BFH,59.56999969482422,N/A,N/A,-0.11737038152345859,-3.059399584660485,N/A,N/A,N/A,N/A,37.69762343434047,36.96104309569819,49.30307170234696,-0.36406885696142505,-1.029967621233741,41.17876184043805,55.06791871585667,48.40947007709487,64.9402390438247,61.48162249861374,43.85825631163514,46.49827889964385,N/A,,N/A,N/A,647,2.3734177215189876,N/A,4039,0.0,N/A
BILI,23.76000022888184,N/A,N/A,-6.105512972382512,-0.2518869299373517,N/A,N/A,N/A,N/A,48.439532483263534,47.75602384208245,53.13524483884174,0.8010293806257627,0.8132505932475257,52.363398162488295,87.58425832359394,72.86603541326511,4.780876494023905,1.749988280746714,63.09019045483751,71.33279628584192,58.27522823968424,-25.96547597962123,N/A,-5.139983400842496,44778,42.96934865900383,N/A,377366,5.632860545902929,N/A
BILL,41.25,N/A,N/A,-0.9603877820517448,4.483283886237378,N/A,N/A,N/A,N/A,38.29266471654591,36.24880706903287,49.4005169610594,-1.0205306492610036,-2.5839860799713983,41.00140315528829,89.53837603272157,64.1679144333155,27.091633466135455,22.340460328710442,70.44018327523645,66.66248326146412,N/A,,N/A,N/A,6331,-77.88451461906591,N/A,141595,21.80215053763441,N/A
BL,52.84999847412109,N/A,N/A,1.1870552121743558,4.923564810056912,N/A,N/A,N/A,N/A,33.008845758922064,28.152036634919,35.76519913062885,-0.6750943281752934,-0.45151938794016583,26.388971365533365,48.00265899563972,37.66909795321292,52.98804780876494,38.78194796676045,39.765514941270354,36.84494640363121,54.702838902059824,-7.009028565757575,N/A,-18.937639771430973,970,0.3102378490175801,N/A,7067,0.028308563340410476,N/A
BOX,31.18000030517578,N/A,N/A,-1.0786806714786876,0.4834019181792326,N/A,N/A,N/A,N/A,18.570225076014708,38.089610695082506,33.69961342038434,-0.19959043184886288,-0.5908608538560015,22.031380680481032,35.13808189696045,28.503474145614927,76.89243027888446,89.71680510564998,30.042058635660528,29.34663812730496,N/A,,N/A,N/A,3972,-22.132915114683396,N/A,44171,4.722729320277863,N/A
BTDR,12.609999656677246,N/A,N/A,-2.5502313323589743,-8.49056675592311,N/A,N/A,N/A,N/A,68.94740589186236,76.35391101825596,96.09612578855578,-0.866331448598547,-2.986928522321941,96.09612578855578,145.22164146610643,119.91436689687451,0.0,5.768109119249399,118.6314648010344,115.39318272454548,97.0778641515294,-5.808749598070561,N/A,-0.9817383629736156,23252,138.4820512820513,N/A,218810,1.596779510704784,N/A
BTG,3.900000095367432,N/A,N/A,2.362208764817789,1.8276807586367287,N/A,N/A,N/A,N/A,39.1077669682697,37.516275485975584,45.11812903458698,-5.327611158626267,-5.22687179311678,36.54305669941816,51.30231084736396,45.5352536343804,40.23904382470119,45.84140581736841,45.45580488248391,44.84126650371575,53.174736646877584,-5.726924906572566,N/A,-8.056607612290605,6466,-2.282000906755327,N/A,366632,-0.13782283501026862,N/A
BTSG,23.959999084472656,N/A,N/A,1.396529561685134,6.1115994926013535,N/A,N/A,N/A,N/A,40.979142100058894,39.049272828304055,48.42999200751088,-0.23149252544371976,-0.338340633636704,45.46082740746989,56.30372081968873,50.61574972739771,28.87323943661972,24.20654448236496,48.36718897867208,46.911596078459205,53.911175640324515,-19.2450564666352,N/A,-5.481183632813632,212,8.717948717948717,N/A,2418,-0.16515276630883566,N/A
BTU,16.020000457763672,N/A,N/A,0.12500286102294922,-10.851413077916309,N/A,N/A,N/A,N/A,59.144998851704585,55.41076641276336,67.04580648757751,-0.5839130100002687,-0.11124188068815558,33.381135517556984,69.5919240744773,50.20073070546912,83.26693227091634,89.73247763883154,60.0621782871764,55.82200541299582,N/A,,N/A,N/A,13873,-22.21474628539389,N/A,283026,1.3550970126270403,N/A
BXMT,18.770000457763672,N/A,N/A,-1.1064230217990458,-1.4698099239403402,N/A,N/A,N/A,N/A,20.331643998946102,19.06692502123655,27.20365771450001,-0.5315711582731985,-0.3289254369809275,20.87290022842864,31.842204128133044,27.40627516407178,39.8406374501992,47.15795421108101,25.727866938250177,24.752189489880667,N/A,,N/A,N/A,2418,55.398457583547554,N/A,73200,0.2094541870302682,N/A
BXSL,29.8700008392334,N/A,N/A,-0.2671115915464273,-0.2671115915464273,N/A,N/A,N/A,N/A,14.66225740462678,12.869929287724744,27.226425640846003,-0.1648666801094483,-0.32057813893118103,13.026377688527798,29.004722705160106,19.83844248307289,63.34661354581673,86.6681940601535,23.363508604877733,20.95060927251714,32.602630664752205,-2.360430072921737,N/A,-5.376205023906202,603,-8.49772382397572,N/A,16468,0.8327210384521185,N/A
CAKE,62.130001068115234,N/A,N/A,0.33915197897283605,-1.9567585366418925,N/A,N/A,N/A,N/A,36.59003395244969,31.621297717110387,39.81112060882042,-0.7213900989383405,-2.3196213398189762,34.58886632120067,43.291268328365504,38.74061316420487,62.54980079681275,65.15229939801168,38.69609846645258,38.126446546332645,45.39405225509954,-3.0153329196925855,N/A,-5.582931646279121,1851,-8.682782437099162,N/A,20132,1.0490387993776038,N/A
CAMT,81.73999786376953,N/A,N/A,-0.8250428540193729,-6.099948307676774,N/A,N/A,N/A,N/A,46.6963599867013,49.34380352508867,61.28144372178519,-1.494410786039912,-1.8980189086224477,56.15500633210654,72.38979990056829,64.63691041911125,23.50597609561753,21.18675675366644,61.93648223674708,60.81905714939092,50.590490866291006,1.2247082511435339,N/A,10.690952855494182,1254,-30.410654827968926,N/A,20027,0.049957536094319833,N/A
CDP,28.43000030517578,N/A,N/A,1.2825102040095226,2.302984413688325,N/A,N/A,N/A,N/A,16.713671212864273,15.885626416181733,21.42694285747081,0.25406307388572796,0.5458372720827861,16.078264197195402,23.808046560332897,19.98422276896297,68.92430278884463,72.57288784510682,21.005981036928723,19.987247113523736,35.06447331174236,0.19478045991074858,N/A,-13.637530454271552,111,2.7777777777777777,N/A,420,-0.23752969121140144,N/A
CENX,21.96999931335449,N/A,N/A,0.5952342484356347,-6.748727455984666,N/A,N/A,N/A,N/A,48.36217904703398,58.79201406230516,67.72643046911651,-0.29167937009556266,0.030594466982012205,58.18205604340749,83.67713978021479,70.65799553620593,32.27091633466135,32.10164148609137,69.30848278073161,67.8497623878892,57.25478580445973,-2.6143940726432224,N/A,10.471644664656779,2868,-26.649616368286445,N/A,64284,1.2187057156353331,N/A
CFLT,17.280000686645508,N/A,N/A,0.93457850215429,-3.1932755330131055,N/A,N/A,N/A,N/A,120.48305566780049,87.72400679706087,87.26995770827092,-0.32359713003777696,-0.5869957960980725,48.60548292714903,88.7200871976633,65.17249009002927,94.42231075697211,97.85092756617037,79.11812254183627,72.24145865062319,66.85846390073483,2.2256291980710134,N/A,20.41149380753609,12787,-12.014037019197687,N/A,306160,1.75755803132229,N/A
CHEF,61.77999877929688,N/A,N/A,-0.20998395806111672,0.7994743945996601,N/A,N/A,N/A,N/A,38.12605015179534,35.96261107316658,37.91224283844676,-0.01610280257620184,-1.5088236229504426,27.54923794091787,41.09738498560319,34.41939691757066,79.2828685258964,84.47754078798238,36.4276153193979,34.63511587219077,39.714211236595524,2.026025202271758,N/A,-1.801968398148766,1016,-5.046728971962617,N/A,2843,0.03518648838845883,N/A
CLSK,9.329999923706056,N/A,N/A,-1.6859836804111485,-6.231154748181556,N/A,N/A,N/A,N/A,45.40121241501364,68.96251282925995,78.86206984090477,-1.5255128319999158,-7.012774683257682,78.86206984090477,113.0022164900502,97.50331120967918,0.0,2.612356010912465,83.51215390202432,94.2702003598761,117.97476474961984,0.7999126409973717,N/A,-39.11269490871507,57848,8.520616816118261,N/A,1063827,0.9110984213951141,N/A
CNK,26.18000030517578,N/A,N/A,-1.5048894645538355,3.3557062140936873,N/A,N/A,N/A,N/A,27.415522728422108,29.985245641503727,30.385581698944087,-1.4234073062429646,-2.1674308679253254,27.37068181417316,39.22469979580029,33.46838329756306,18.326693227091635,18.244293919604964,33.9532169305666,32.37246508947119,N/A,,N/A,N/A,5918,-30.171091445427727,N/A,99536,0.14286576654526428,N/A
CNX,28.649999618530277,N/A,N/A,1.058198352817792,-0.24373153376665485,N/A,N/A,N/A,N/A,32.48121229877118,30.60635149384728,33.39228132918386,0.1142982089878761,0.4221731825889235,25.74919326533388,41.3128853816819,35.04425162324676,36.65338645418327,36.45590367452235,36.63287885381085,35.784121403318366,N/A,,N/A,N/A,713,-0.6963788300835655,N/A,35833,0.09777082518576458,N/A
COIN,300.2799987792969,N/A,N/A,-1.3502466149842616,-7.57487603790195,N/A,N/A,N/A,N/A,64.32391954992471,71.97772508084958,78.28279228967304,-1.4316908287900774,-2.048002234701295,65.82301166705561,97.63028690456603,83.49062491713224,27.091633466135455,28.391519098606917,77.89509877724805,84.49969391144866,68.87891914795156,4.83748597448036,N/A,9.403873141721476,234277,-12.55612745738419,N/A,1255424,4.39118088498813,N/A
CORZ,13.789999961853027,N/A,N/A,-2.0596588311393753,-0.32526256718371876,N/A,N/A,N/A,N/A,56.97496006556511,90.20305680679208,88.35571955943551,-0.4298468216186903,-4.884026843510393,82.81433209903427,103.67060751372532,95.7269019111976,21.52777777777778,13.611045369708364,94.66204623992073,88.02001354064832,75.62511740301544,-9.415285426180183,N/A,12.730602156420076,188604,42.10883226088398,N/A,2304729,2.1882382361078596,N/A
CWB,84.72000122070312,N/A,N/A,-0.03539678973082596,-0.6915910851895124,N/A,N/A,N/A,N/A,7.55630019296283,7.148170031640082,13.142651153883772,-1.0716390296691065,-1.9371182714382766,7.665105723222757,15.522045847531931,11.12730319528595,62.94820717131474,76.06880404365648,12.643546569992504,11.413548530946102,19.493258133173576,-16.148974491429684,N/A,-6.350606979289804,580,0.0,N/A,1160,0.0,N/A
CYTK,38.04999923706055,N/A,N/A,1.9560545235952111,-1.7303769693176974,N/A,N/A,N/A,N/A,42.45218957551328,40.67214144631389,54.66659552551466,0.16788748181602312,-0.7182305443358569,33.66849718749605,60.90888955124846,48.353042874432326,78.08764940239044,77.50698759709375,51.79215414952844,48.41827271077969,79.7917801061386,-1.6324216038146373,N/A,-25.125184580623944,1472,-38.41004184100419,N/A,76617,0.27484392791236406,N/A
CZR,25.0,N/A,N/A,-0.8723208538629684,-2.0759916662389513,N/A,N/A,N/A,N/A,35.97646219822091,42.117879060650026,53.118996950392926,-1.0968943901012738,-1.6113207208433604,34.33368550366237,57.05710442823877,47.50404462864058,72.11155378486056,79.58641197963854,47.98467468174509,45.4056803190696,48.65621593240385,0.6641028564068406,N/A,4.462781017989073,38091,291.52019734813445,N/A,319143,0.6560210431365375,N/A
DASH,245.17999267578125,N/A,N/A,0.5577825078784714,-0.9133566696274866,N/A,N/A,N/A,N/A,34.41331182238502,32.41630372283157,45.78384996192163,-2.337193744470685,-3.3162706095260175,25.40170331393041,50.15748057926959,37.37113354330209,66.93227091633466,82.91446874483353,42.36527095171886,37.9632090512556,53.465241781711605,-9.239470679220734,N/A,-7.681391819789972,14909,-56.076363314969214,N/A,293082,2.0782613238597776,N/A
DAY,69.0,N/A,N/A,2.373884922698048,29.189290764140075,N/A,N/A,N/A,N/A,77.03815971171639,58.63054337623811,57.89264688235729,-0.03792758381622786,29.84367258415923,28.840294612645405,57.914612495553385,39.13136334046825,99.20318725099602,99.95271608774105,48.53554023664738,44.34683431481955,N/A,,N/A,N/A,12649,86.01470588235294,N/A,25443,17.20563847429519,N/A
DBX,28.31999969482422,N/A,N/A,-0.35186622519800825,2.1276601598541145,N/A,N/A,N/A,N/A,24.02642056954936,22.85485746872654,26.99181268119448,-0.341526057094021,-1.3452924602279173,24.228768035538,41.58277941235591,32.087657955012205,26.693227091633464,21.02741643759244,33.83755606289184,31.70952148779692,32.96404131774361,-5.578412036858657,N/A,-5.972228636549126,5116,-26.218632823766946,N/A,62481,3.842510262759893,N/A
DDOG,129.14999389648438,N/A,N/A,0.5371221754285521,3.7182760827481753,N/A,N/A,N/A,N/A,35.22599549907967,43.47002828686669,46.48403530147085,-0.8633265116301263,-2.6286913325065044,32.741770902894935,50.50971794064978,41.41016954752858,79.6812749003984,84.06667582239197,44.65922273208072,42.133668307548966,43.04025308953218,-3.204862999686032,N/A,3.443782211938668,20081,-10.256524848051484,N/A,325470,0.5390377635338636,N/A
DJT,17.3799991607666,N/A,N/A,1.8757309779701228,-1.36209799679691,N/A,N/A,N/A,N/A,45.45047124024654,46.41727285211402,65.19294959017482,-0.035497749439150704,-3.283578645315114,65.19294959017482,139.1946758668534,102.97641473791164,0.0,5.522976919262849,69.50342493689952,96.63669670876392,78.23735233413946,-2.6901686791047825,N/A,-13.044402743964639,29379,-34.461373725656415,N/A,549183,0.1181328447592223,N/A
DOCN,29.989999771118164,N/A,N/A,-0.7282334327099251,-1.8009205236452517,N/A,N/A,N/A,N/A,95.0656213802036,72.84321238040998,78.55005567733274,-0.28283918790055157,-0.4801752896212658,46.04485868914413,78.93361238654066,57.91379086470831,97.21115537848605,98.98765209360134,67.46824645865269,62.96333228133973,N/A,,N/A,N/A,2221,-16.093690970910465,N/A,93766,-0.07459823521889253,N/A
EEFT,94.0,N/A,N/A,-1.1462786621817262,-2.6713623753785125,N/A,N/A,N/A,N/A,30.251781914982296,27.73435463917957,38.60686937601109,-0.46833621483616406,-0.5839440313629836,21.282127363920164,42.813394599412646,31.263789106722175,64.5418326693227,83.41836961401712,35.74179603495979,32.492669405581275,32.89684648592807,0.4064825739339739,N/A,5.710022890083017,450,0.0,N/A,3417,0.4409171075837742,N/A
ENPH,34.58000183105469,N/A,N/A,-3.0829553383202377,7.324644695652998,N/A,N/A,N/A,N/A,69.14076385132708,88.55421127650085,92.51843135902551,0.03369897336571139,1.010193658430155,55.51251941611173,94.47566247543368,69.51153788507634,97.60956175298804,98.17423825802074,77.5189902787002,75.41334609739981,72.38803884124864,-10.768959423066851,N/A,20.13039251777687,47792,17.627368939207482,N/A,577421,1.4056482331928972,N/A
ENVX,10.270000457763672,N/A,N/A,1.7839474970633638,-2.1904718308221724,N/A,N/A,N/A,N/A,79.58439539995611,87.141360395822,90.63196051288858,-0.7424653175757838,-1.6951609608768965,82.01323930210827,116.88927301602764,95.90038506740217,23.107569721115535,26.123425956608703,91.07021335464694,89.94944189451057,117.51050241757153,-6.007029399901372,N/A,-26.878541904682947,16096,-12.178088171104323,N/A,122307,9.483229346629308,N/A
EQX,7.900000095367432,N/A,N/A,1.9354851015152468,1.02301690473056,N/A,N/A,N/A,N/A,51.57809159669157,47.07614884782797,51.71016818764781,-0.3952571492821987,-0.017225652848170722,46.332531098031794,57.96779895101666,52.4963901059446,38.24701195219124,41.21800836043514,52.86850097283623,53.02116757855912,54.81344811737922,8.521900654692002,N/A,-3.103279929731407,22656,-29.528134623160906,N/A,270320,5.595812418211294,N/A
ETSY,62.91999816894531,N/A,N/A,-3.140395542300683,-7.755462522402469,N/A,N/A,N/A,N/A,53.07607080238026,50.32994027145467,49.98027114598118,0.5974955045024335,0.7428865934710369,37.28757008718879,49.98027114598118,43.47680944342251,99.60159362549801,96.73618000934155,46.988986420715065,44.46056428008922,52.40855725958633,-2.257636964340234,N/A,-2.4282861136051537,37914,77.54155935378132,N/A,283917,3.447559709241952,N/A
EXAS,46.68000030517578,N/A,N/A,-0.6808504145196144,3.756387116379804,N/A,N/A,N/A,N/A,48.005743695297305,39.94673757168727,46.260113127610914,-0.5189600380930813,-1.069852637008574,43.55638047586709,72.29883857267164,56.31473371146971,21.51394422310757,12.999566421464465,43.86540395705095,51.64656094197992,51.65117077854136,-3.4183285985306573,N/A,-5.391057650930449,2846,10.998439937597503,N/A,53125,0.1545915577927342,N/A
FIZZ,44.869998931884766,N/A,N/A,1.1268875637513134,-0.509976829308093,N/A,N/A,N/A,N/A,21.98031594388652,25.497667557996547,24.4334029090232,-0.04906573810827784,-2.754938061838499,20.778117531255397,32.67650519536481,26.276356809583454,40.63745019920319,28.87309090967376,25.58405972480708,24.097967454701923,68.27956465750488,4.871934561202586,N/A,-43.84616174848168,103,14.444444444444443,N/A,577,-0.17301038062283738,N/A
FLR,41.040000915527344,N/A,N/A,0.3913890490010355,-1.2274328060114854,N/A,N/A,N/A,N/A,99.1449377405004,77.59953488125524,70.87349729876232,-0.18986821126689404,-0.5461368895865845,28.166104975820232,71.262689132627,46.351213086310175,95.61752988047809,98.58047827352127,61.92243959227672,57.47201319455017,N/A,,N/A,N/A,17992,-30.581063353653832,N/A,143836,12.132716939652148,N/A
FOUR,88.75,N/A,N/A,-1.9337016574585635,-0.40399574445715203,N/A,N/A,N/A,N/A,57.89420597653919,45.69745021187111,55.35194491440959,-0.047636257792008474,-0.017947591425412402,37.912971581618,64.00234572761853,49.97702777818299,68.12749003984064,75.97897613031014,55.4344513560832,50.70148924044835,N/A,,N/A,N/A,1834,7.882352941176471,N/A,51875,0.39091982273140713,N/A
FRPT,60.45000076293945,N/A,N/A,-0.738917490417844,-4.4872809472359085,N/A,N/A,N/A,N/A,50.88405614453521,45.95396787307404,49.83697154122412,-0.2618269996256648,-0.3942565638344504,29.00616739416379,65.14306322915306,45.26502887625058,51.39442231075697,62.86331793463048,54.6408786485656,49.69598568956079,59.33610686775157,0.38148578380049347,N/A,-9.499135326527444,3874,9.49689089881289,N/A,29593,2.1893021167858007,N/A
FRT,96.30999755859376,N/A,N/A,-0.12444544872160081,2.752580933807592,N/A,N/A,N/A,N/A,20.186471909990114,17.751648751467027,27.88156456621293,0.0002525982362810359,-0.30128857711798895,15.44526863978722,30.9946082707146,22.30491731987675,64.14342629482071,83.30459006368206,26.04120733568833,23.37198443629496,N/A,,N/A,N/A,117,-21.476510067114095,N/A,4112,0.12174336498660823,N/A
FSK,17.719999313354492,N/A,N/A,-0.16901795293243838,0.45351432241545603,N/A,N/A,N/A,N/A,31.395460029184385,24.602654811037272,32.11626683904557,-0.01399433010730475,-0.1714109475713343,11.946669225475931,32.17968341616571,20.181790236270732,97.60956175298804,94.19058757588637,26.927059435140656,23.806742999315343,N/A,,N/A,N/A,584,-43.190661478599225,N/A,20173,3.023338951023952,N/A
FSM,7.349999904632568,N/A,N/A,3.6671332362352116,1.2396649161620468,N/A,N/A,N/A,N/A,60.834968930285925,59.14749353977894,62.46338948411818,0.244797353922564,0.5751881262151948,48.57738273645609,65.02249387208549,56.12266200867005,88.44621513944223,91.05732144318594,60.49442296354999,57.67278035120332,N/A,,N/A,N/A,3105,-0.893712097031599,N/A,113044,0.14706142915359946,N/A
GBDC,14.619999885559082,N/A,N/A,-0.6793504052694651,-1.2162182625407365,N/A,N/A,N/A,N/A,13.033698990287446,13.568601698274191,24.24912142828624,-0.03164306404830869,-0.23642860942052557,12.63656479818267,24.853264285623094,17.67810650663279,77.29083665338645,90.35804093984693,20.09058698211644,18.387005609347614,18.261935273221383,-59.386911014861944,N/A,5.987186155064858,72,-40.0,N/A,3017,1.960121662723893,N/A
