Ticker,Latest Close,Latest High,Latest Low,Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%)
BBIO,48.88999938964844,N/A,N/A,-0.04089236930294148,-2.957526095428762,N/A,N/A,N/A,N/A,39.72011497042877,40.279989496845765,45.369860096356696,-0.01009427597969871,-1.6576900887881238,43.51875922438938,64.24501694752816,55.81494835180397,2.3904382470119523,1.7364427120548964,51.71738194990273,53.9429045434962,59.36990838935229,2.5637405174441708,N/A,-14.000048292995594,2010,-6.074766355140187,N/A,72296,-0.11743413326701758,N/A
BE,42.98619842529297,N/A,N/A,-0.26403724560790387,-2.4814050824088807,N/A,N/A,N/A,N/A,87.39183749426715,83.54733447315145,81.77897633272076,-0.05775813873625944,-0.18769362789482236,65.07497423982561,118.39132929379812,90.35811480885019,39.44223107569721,29.876746680863086,83.44019820460382,92.3561177259204,80.11337107608078,N/A,N/A,1.665605256639978,45909,N/A,N/A,496329,N/A,N/A
BFH,59.43000030517578,N/A,N/A,-0.7349233916131838,-2.6854419483277483,N/A,N/A,N/A,N/A,38.28865172405362,37.521861736753216,49.496273970235954,0.027184298492777585,-0.6363569592880189,41.17876734299004,55.06791859561827,48.38879301340041,68.52589641434263,64.07256914682524,43.90014950577957,46.54136988763706,45.2317145796496,N/A,N/A,4.264559390586356,632,N/A,N/A,4039,N/A,N/A
BILI,25.0984001159668,N/A,N/A,0.11328448938292184,2.9889177334813546,N/A,N/A,N/A,N/A,44.23675214818693,45.91502770050303,52.70112427187977,-0.5248803879337254,0.15404362948844005,52.363398162488295,87.58425832359394,72.91663491142941,1.593625498007968,1.4735157526133076,62.64211183060081,71.09841347638235,86.83924490443225,N/A,N/A,-34.13812063255248,15622,N/A,N/A,357243,N/A,N/A
BILL,41.4900016784668,N/A,N/A,0.36284839217523834,2.672610331929639,N/A,N/A,N/A,N/A,38.82282200033437,36.39336605021988,49.89596246942755,0.013608628673127478,-1.3826790138061502,41.00140315528829,89.53837603272157,64.14225644756738,28.286852589641438,23.17788670020546,70.43843033281595,66.73978851217808,70.3311574518152,N/A,N/A,-20.43519498238765,21598,N/A,N/A,116250,N/A,N/A
BL,52.13999938964844,N/A,N/A,0.5399127959921111,1.726657502859255,N/A,N/A,N/A,N/A,32.80464274233882,28.30433947805444,36.00114755890663,-0.021233880673936875,0.41133518519928386,26.388971365533365,48.00265899563972,37.68283097779685,54.581673306772906,40.06148449979194,39.73409690578433,36.85219578217544,56.15194654657295,N/A,N/A,-20.15079898766632,987,N/A,N/A,7065,N/A,N/A
BOX,31.34499931335449,N/A,N/A,-0.5236461895551248,-1.0574526155120054,N/A,N/A,N/A,N/A,18.813322958469275,38.11343886953728,33.777082948719844,-0.4303051153532482,0.10762671309284826,22.031380680481032,35.13808189696045,28.472398269497404,78.48605577689243,90.23640151878303,30.022936392381837,29.34070967827722,36.79668700170915,-6.31472980533194,N/A,-3.0196040529893082,2883,11.830876648564779,N/A,42179,2.4806841926235483,N/A
BTDR,12.779999732971191,N/A,N/A,-1.1983044578061244,-8.583689903849434,N/A,N/A,N/A,N/A,68.80084642532988,76.65257666501364,96.96344997509787,-0.05868443402489604,-2.0722587510890143,96.27026383719468,145.22164146610643,119.92279899185073,0.796812749003984,6.437565377150298,120.008991831598,115.5337488048973,105.27079593730866,N/A,N/A,-8.307345962210789,6354,N/A,N/A,215371,N/A,N/A
BTG,3.792200088500977,N/A,N/A,0.8563855882816879,-1.7564717211777294,N/A,N/A,N/A,N/A,39.6524393795222,37.224650538332526,47.63460500099949,-0.2874937376163392,-0.4042935203858569,36.543050479485146,51.30231084736408,45.52422824023671,65.33864541832669,70.11484337071813,45.37445116172182,44.8253799117045,56.86305147326658,N/A,N/A,-9.228446472267088,4958,N/A,N/A,367138,N/A,N/A
BTSG,23.649999618530277,N/A,N/A,2.0276070197011657,5.6275134579251995,N/A,N/A,N/A,N/A,41.791762384125526,38.98742098286822,48.549971786534016,0.15203866366422086,-0.09367098932842254,45.46082740746989,56.30372081968873,50.63130551147351,30.49645390070922,25.300864375766523,48.36876975268126,46.90341379601952,54.0190481314474,N/A,N/A,-5.469076344913383,191,N/A,N/A,2422,N/A,N/A
BTU,15.920000076293944,N/A,N/A,-3.5151510527639784,-12.743211793384553,N/A,N/A,N/A,N/A,60.82520130279032,56.0248721236494,67.50472300138445,0.2868375892904149,0.6418184568469463,33.38115177489362,69.59192407447746,50.0674834729948,94.02390438247012,90.5087455803765,60.12169636612502,55.9214097847015,63.18568123933987,N/A,N/A,4.319041762044577,13913,N/A,N/A,279242,N/A,N/A
BXMT,18.989999771118164,N/A,N/A,0.423056183773597,-1.8604682338730718,N/A,N/A,N/A,N/A,20.875529373451656,19.10616319539996,27.35106567939776,0.03080142692324912,0.22740298874937004,20.87287350019844,31.842185982556305,27.423959561740368,42.23107569721115,48.981274622395,25.6935909720566,24.75850977391393,27.954667228459858,N/A,N/A,-0.6036015490620983,1556,N/A,N/A,73047,N/A,N/A
BXSL,29.98789978027344,N/A,N/A,-0.3061839882520277,-0.5706235676703275,N/A,N/A,N/A,N/A,15.373145381559524,13.524325027817191,27.26768490398736,0.00671786762051092,-0.10516668690364861,13.026366290221834,29.004722705160123,19.78840408882744,64.9402390438247,86.99225049565644,23.41973074309965,20.94595201072581,31.285560219625985,N/A,N/A,-4.017875315638626,632,N/A,N/A,16332,N/A,N/A
CAKE,62.040000915527344,N/A,N/A,-0.06443446254431943,-4.229697306887278,N/A,N/A,N/A,N/A,36.567051085459,33.26917294287508,40.09593216880888,-0.07174115710862906,-1.1518973843566613,34.58884925550787,43.291268657913136,38.72489876861921,63.745019920318725,69.07014022536913,38.74376045892018,38.266020420662414,46.06739339541673,N/A,N/A,-5.97146122660785,1637,N/A,N/A,19923,N/A,N/A
CAMT,82.1449966430664,N/A,N/A,-1.4575383377987623,-6.79110495503782,N/A,N/A,N/A,N/A,46.7518057009865,49.391965826035126,62.23258117158261,-0.1677180974139051,-0.5772977073908303,56.15500633210656,72.38979990056829,64.63702789175895,32.669322709163346,28.324079165915055,62.07714802074713,60.837695925512335,50.3344576847154,N/A,N/A,11.898123486867206,1800,N/A,N/A,20017,N/A,N/A
CDP,28.229999542236328,N/A,N/A,0.4983958308577637,0.6775985039421711,N/A,N/A,N/A,N/A,16.356237553331045,16.530618639601503,21.382925728192912,0.04099327929834289,0.13182514044488344,16.07825961234901,23.808047241451916,19.974901903148876,66.93227091633466,72.09852052858719,20.96260570762261,19.95641682904293,37.82350927541446,N/A,N/A,-16.440583547221546,108,N/A,N/A,421,N/A,N/A
CENX,21.674999237060547,N/A,N/A,-1.2528542884755653,-9.00503982050744,N/A,N/A,N/A,N/A,50.276643097467776,59.3712443889619,67.95322834633293,0.04192569380584989,-0.07531672287718115,58.18205604340729,83.67713978021465,70.64590044685518,37.84860557768924,33.49100073978871,69.32572606707836,67.98589349890062,57.85569225595526,N/A,N/A,10.097536090377673,3213,N/A,N/A,63510,N/A,N/A
CFLT,17.06999969482422,N/A,N/A,-1.7836563918954143,-1.2724187915198555,N/A,N/A,N/A,N/A,120.63962884038456,88.19142456936207,87.5639139307111,0.01191106016390872,-0.037870506841717694,48.60548292714903,88.7200871976633,65.05609001562581,97.21115537848605,98.10935255430637,79.1239365282155,72.24566133893741,69.73440004567112,N/A,N/A,17.829513885039972,9134,N/A,N/A,300872,N/A,N/A
CHEF,61.744998931884766,N/A,N/A,0.5618850121045188,-3.038632795254152,N/A,N/A,N/A,N/A,38.13024297762597,36.23914012233709,37.90844703409709,-0.07638246373373173,-0.17113533849560653,27.54923794091787,41.09738498560319,34.40705145808845,79.6812749003984,84.58632743717321,36.41983946170432,34.67450535184743,40.08615625480913,N/A,N/A,-2.177709220712046,1058,N/A,N/A,2842,N/A,N/A
CLSK,9.39579963684082,N/A,N/A,0.382478434580232,-5.75928400009068,N/A,N/A,N/A,N/A,46.82648841951223,69.66931010339948,80.06171236694748,-0.2563243585702689,-5.909584740077228,80.06171236694748,113.0022164900502,97.54346456374864,0.0,3.3529610746891225,83.59070648558647,94.25844644470338,116.77498821263774,N/A,N/A,-36.71327584569026,38768,N/A,N/A,1054222,N/A,N/A
CNK,26.71500015258789,N/A,N/A,0.9255793184316239,2.829101706320871,N/A,N/A,N/A,N/A,29.66704037048385,31.151388826003437,30.85072283788704,-0.10707180273936077,-0.10426853033153899,27.370686432207304,39.22470939928911,33.48970385001194,22.31075697211155,21.879128281374726,33.95765142519629,32.491654026153185,41.834960976198445,N/A,N/A,-10.984238138311404,9222,N/A,N/A,99394,N/A,N/A
CNX,28.565000534057617,N/A,N/A,1.150852569311422,-1.7033686888566273,N/A,N/A,N/A,N/A,33.46065429953294,30.797878180438254,33.40413725214296,0.09217878327589439,0.5102596244534031,25.73954832113531,41.31288538168161,35.01396176715186,37.05179282868526,36.88065787588371,36.63874532618585,35.8692475781977,35.151446899329684,N/A,N/A,-1.747309647186725,726,N/A,N/A,35798,N/A,N/A
COIN,303.5805053710937,N/A,N/A,0.5000489986593374,-7.1647667333864575,N/A,N/A,N/A,N/A,65.75240616790485,71.92722948051578,79.41852019347283,-0.2147001973653304,-0.6119681328436275,65.82301166705561,97.63028690456603,83.46625523956068,30.278884462151396,32.89106096043176,78.08918349926275,84.4864967863963,70.0888664126624,-0.16697446460465667,N/A,9.329653780810432,177318,-19.105275643716126,N/A,1202615,4.527316612300276,N/A
CORZ,14.03499984741211,N/A,N/A,-2.1951256145218068,1.3357361794003744,N/A,N/A,N/A,N/A,57.01713544692778,90.70246361316345,88.76137695168686,0.017984430825993956,-4.470732266181397,82.81433209903427,103.67060751372532,95.77861803644626,22.377622377622377,14.776716046684646,94.65195445100863,88.04527676563359,84.47791856950263,N/A,N/A,4.283458382184222,109709,N/A,N/A,2255376,N/A,N/A
CWB,84.55180358886719,N/A,N/A,-0.292688035328414,-1.2937193857865614,N/A,N/A,N/A,N/A,7.696401389666428,7.258154807998639,13.297040342818743,-0.1132092508948948,-0.6018941242712662,7.6650896106740865,15.522063722872156,11.109689512052697,63.34661354581673,77.89488357857896,12.655046041451651,11.426059694840792,15.59270618679476,N/A,N/A,-2.2956658439760176,580,N/A,N/A,1160,N/A,N/A
CYTK,37.869998931884766,N/A,N/A,0.0792779576530297,2.684375908615247,N/A,N/A,N/A,N/A,41.884641321971785,40.39330470754721,54.5396050782329,-0.07514865558174513,-1.1205959404617793,33.66849718749605,60.90888955124846,48.33921967708511,76.89243027888446,77.11943556648944,51.71610763176368,48.35781195593111,83.50201803091174,N/A,N/A,-28.96241295267884,2621,N/A,N/A,76407,N/A,N/A
CZR,25.13500022888184,N/A,N/A,-0.5735777445617979,-2.3504255929138376,N/A,N/A,N/A,N/A,41.37013093799736,42.34256902769168,53.71349685102762,-0.17972247713985934,-0.9069945044440382,34.33368550366237,57.05710442823877,47.494013401449806,74.10358565737052,82.0387610131476,47.991255335356406,45.40303117193415,49.4481104254683,N/A,N/A,4.265386425559321,7715,N/A,N/A,317063,N/A,N/A
DASH,237.19000244140625,N/A,N/A,-4.501345933717249,-6.691579351316575,N/A,N/A,N/A,N/A,37.75371834636559,33.70524345948585,47.39196259994147,1.3423425286530293,0.45746024793362206,25.40170331393041,50.15748057926959,37.34181387287916,76.49402390438247,87.23594861179633,42.68791148107935,38.21480155024469,47.44994027953613,10.500494554975152,N/A,-0.05797767959465716,21270,15.755102040816327,N/A,287115,0.6573411863693731,N/A
DAY,67.22000122070312,N/A,N/A,2.672979940997175,25.809471901110026,N/A,N/A,N/A,N/A,76.96854851581722,58.54353261402604,57.88344793438603,0.2436315079553207,29.620270967467366,28.840294612645405,57.88344793438603,39.066285425012275,99.60159362549801,99.96507662637384,48.42806319221443,44.27299515962468,31.479575909034914,N/A,N/A,26.403872025351113,3475,N/A,N/A,21708,N/A,N/A
DBX,28.55500030517578,N/A,N/A,0.9367245707757791,1.510846630247811,N/A,N/A,N/A,N/A,24.44885631128152,22.942076183703097,27.112774344000083,0.11383966184241266,-0.5609217201552965,24.228768035538,41.58277941235591,32.085585302731914,29.08366533864542,21.599150412557194,33.87990347580516,31.86795175849872,39.5479814819028,N/A,N/A,-12.435207137902719,6261,N/A,N/A,60169,N/A,N/A
DDOG,127.44000244140624,N/A,N/A,-1.201645852972671,-0.9867175869893897,N/A,N/A,N/A,N/A,36.68989674127434,43.8549146692265,46.93250403316304,-0.44650182427869967,-1.1492692796480306,32.741770902894935,50.50971794064978,41.38930257082362,82.07171314741036,86.2491544163807,44.67684634426553,42.1890120687944,44.940049481330604,-0.3587644363708409,N/A,1.992454551832438,19102,-34.876585299331786,N/A,323725,2.179470992992867,N/A
DJT,16.949899673461914,N/A,N/A,-2.6427350831860372,-5.729142908789483,N/A,N/A,N/A,N/A,45.24344963687915,50.97927181840147,65.27107774900847,-0.05195325208670095,-3.1099080644986894,65.27107774900847,139.1946758668534,103.21482932139793,0.0,5.387014331085881,69.64905156429718,96.69567467432088,84.36153351600784,N/A,N/A,-19.09045576699937,35050,N/A,N/A,548535,N/A,N/A
DOCN,30.649999618530277,N/A,N/A,-0.776949743801518,-3.4645681306133005,N/A,N/A,N/A,N/A,94.8751397796176,72.91790446521475,78.70984624267976,-0.18645368794752853,-0.01892858667900472,46.04485868914413,78.93361238654066,57.8069361181164,97.60956175298804,99.12384969498429,67.42726689203226,62.93935901037961,56.97920223448533,N/A,N/A,21.73064400819443,2389,N/A,N/A,93836,N/A,N/A
EEFT,95.68000030517578,N/A,N/A,0.5570139472385882,-2.087598127347491,N/A,N/A,N/A,N/A,30.354994154748,28.70059257811054,38.804329337397576,0.01620667383198371,0.015437703279000962,21.282127363920164,42.813394599412646,31.21134961107036,67.72908366533864,84.24514011985842,35.72555405557654,32.48207011486111,32.97564736408652,N/A,N/A,5.828681973311056,456,N/A,N/A,3402,N/A,N/A
ENPH,35.86949920654297,N/A,N/A,-0.9950326807845916,4.820274479832269,N/A,N/A,N/A,N/A,68.77035958940215,88.38773487862682,92.4765336996564,-0.027511514308383923,1.4125888324206715,55.51251941611173,94.47566247543368,69.38301422831978,97.21115537848605,98.27742866381325,77.45191682626778,75.43316795302304,78.9410906189886,N/A,N/A,13.535443080667804,33692,N/A,N/A,569417,N/A,N/A
ENVX,9.78499984741211,N/A,N/A,-2.1500015258789062,-10.883422082373146,N/A,N/A,N/A,N/A,79.84363318135796,87.45586536691347,91.38297052004752,0.035998590339386696,-1.0297903531354484,82.01323930210827,116.88927301602764,96.00038633972004,27.091633466135455,28.95595569739452,91.0799504003321,90.01139667986692,119.42869552836837,N/A,N/A,-28.045725008320844,9691,N/A,N/A,111713,N/A,N/A
EQX,7.664999961853027,N/A,N/A,1.523175737919694,12.886598010542667,N/A,N/A,N/A,N/A,51.26802645139927,46.84560656379427,51.80813695615798,-0.5794797098454356,10.83230669417746,46.332531098031794,57.96779895101666,52.48033156605962,39.8406374501992,42.50067558175566,52.779661974420165,53.14606596296081,58.760581916280564,N/A,N/A,-6.952444960122584,25010,N/A,N/A,255995,N/A,N/A
ETSY,65.08999633789062,N/A,N/A,2.5200734243585328,-7.133685634531846,N/A,N/A,N/A,N/A,55.71749832865772,51.0482495827065,49.70453631232567,0.2422371649943815,0.7044175322814101,37.28757008718879,49.807297471545176,43.45758628114024,99.20318725099602,96.26225285330456,46.8541511672745,44.38470189360299,50.7977658370549,-9.73444647010667,N/A,-1.0932295247292245,12169,-34.25360635366578,N/A,274455,2.5750752153682286,N/A
EXAS,46.15499877929688,N/A,N/A,1.0398390344740893,2.772208719917229,N/A,N/A,N/A,N/A,48.08682963981587,39.50277913855248,46.31167097178437,0.059909285517840194,-1.4662138138262373,43.55638047586709,72.29883857267164,56.37933502092677,22.31075697211155,12.933923155714188,43.74851219616784,51.57346766496163,55.278315292635085,N/A,N/A,-8.966644320850712,2504,N/A,N/A,53043,N/A,N/A
FIZZ,44.59999847412109,N/A,N/A,0.3374526627830686,-4.353426007923099,N/A,N/A,N/A,N/A,21.75456613655878,25.430573814102917,24.44572128969919,-0.9474871711953535,-0.9456652070205629,20.778117531254537,32.73355293170313,26.309426427466335,40.63745019920319,28.79121749380613,25.55349757275541,24.07392483503942,49.43976318428169,N/A,N/A,-24.994041894582498,88,N/A,N/A,578,N/A,N/A
FLR,40.970001220703125,N/A,N/A,-0.7269184243590463,-3.939039261596277,N/A,N/A,N/A,N/A,99.18931168321322,78.55759910706968,71.00094002229834,-0.05094984774367703,-0.1819516265920665,28.16610497582028,71.262689132627,46.18206658090653,97.21115537848605,98.70804420465137,61.95033599124966,57.468737021518535,51.543445122451715,N/A,N/A,19.457494899846623,10125,N/A,N/A,128273,N/A,N/A
FOUR,90.38999938964844,N/A,N/A,0.15512397744979226,0.33300373399131256,N/A,N/A,N/A,N/A,57.73265840786112,45.72591529965087,55.37736920241088,-0.0030078609378875504,0.018563741793859268,37.912971581618,64.00234572761853,49.94429465153378,69.7211155378486,76.23186379542209,55.396399481593285,50.66218017658054,44.77013903335766,N/A,N/A,10.607230169053224,2569,N/A,N/A,51673,N/A,N/A
FRPT,60.880001068115234,N/A,N/A,-2.279290828787996,-5.200872141234322,N/A,N/A,N/A,N/A,51.05756499386979,46.02756210169233,49.97104083382786,0.013481164071405916,-0.07463624300038645,29.00616739416379,65.14306322915306,45.198863817156926,53.38645418326693,63.389134805025414,54.643678924296346,49.7049303023012,61.023058266722806,N/A,N/A,-11.05201743289495,5857,N/A,N/A,28959,N/A,N/A
FRT,96.7699966430664,N/A,N/A,0.07238851813167196,2.3154945756119276,N/A,N/A,N/A,N/A,20.154841366687915,18.5662241823562,27.877486495380005,-0.09653514017368035,-1.0401334045700419,15.445274496657508,30.99460827071476,22.2672170699111,64.14342629482071,83.47377959431145,26.052758804590308,23.37267922792288,37.29220581568287,N/A,N/A,-9.414719320302865,200,N/A,N/A,4107,N/A,N/A
FSK,17.756500244140625,N/A,N/A,1.176643966137659,-0.8016724997083036,N/A,N/A,N/A,N/A,32.05685337541677,24.98397404148704,32.12450403236897,0.161658399150199,-0.17147273664287438,11.946675121103652,32.17968341616568,20.110728719145396,98.00796812749005,94.37897677733883,26.935013106862776,23.8078397440677,58.27229122851052,N/A,N/A,-26.14778719614155,521,N/A,N/A,19581,N/A,N/A
FSM,7.014900207519531,N/A,N/A,1.225113727041202,-2.705961575522871,N/A,N/A,N/A,N/A,59.95351988528879,58.65861888736348,62.24000488116401,-0.1118152567003931,-0.26997768347870416,48.57738273645609,65.02249387208549,56.091128580668695,85.2589641434263,90.46008994434393,60.33208930744169,57.70291137738043,56.028081194641985,N/A,N/A,6.211923686522027,2374,N/A,N/A,112878,N/A,N/A
GBDC,14.71500015258789,N/A,N/A,-0.1696039275336908,-1.1752866803212672,N/A,N/A,N/A,N/A,13.25338632939837,13.72081231200132,24.257279582140598,-0.019963178124533774,-0.1292648829162894,12.636566918134328,24.853264285623283,17.642279257393962,78.88446215139442,90.57172102471831,20.17852977386792,18.39567421263355,104.80013059248854,N/A,N/A,-80.54285101034795,117,N/A,N/A,2959,N/A,N/A
GDS,33.099998474121094,N/A,N/A,4.779988332508768,-2.4174520609937735,N/A,N/A,N/A,N/A,55.14272977800536,60.31607389924141,73.34573443183821,-0.04164314178496764,0.1747762360690065,65.87081344937026,108.74456687775084,86.1243083574764,25.89641434262948,18.197321112696496,88.50666476268778,87.59251080818504,87.00882370984004,N/A,N/A,-13.663089278001834,16525,N/A,N/A,84369,N/A,N/A
