Ticker,Date,Open,High,Low,Close,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252,Vol_of_Vol_100d,Vol_of_Vol_100d_Percentile,Kurtosis_100d
CTO,1981-03-17,0.7945845723152161,0.8545532222638648,0.7945845723152161,0.7945845723152161,5.417649838652646,8.32211035397503,11.000332479712425,13.159475692472403,13.20779554410584,1.86,3.5,0.24
CTO,1981-03-18,0.7945845723152161,0.8545532222638648,0.7945845723152161,0.7945845723152161,5.417649838652646,8.32211035397503,11.000332479712425,13.159475692472403,13.20779554410584,1.9,4.0,0.05
CTO,1981-03-19,0.8095771670341492,0.8695458324178771,0.8095771670341492,0.8095771670341492,7.792692833796506,9.241121465437095,11.416504008113268,13.357632743120384,13.344448202793311,1.94,10.0,-0.13
CTO,1981-03-20,0.8095771670341492,0.8095771670341492,0.8095771670341492,0.8095771670341492,7.792692833796506,9.241121465437095,11.416504008113268,13.357632743120384,13.344448202793311,1.97,10.5,-0.29
CTO,1981-03-23,0.8095771670341492,0.8695458324178771,0.8095771670341492,0.8095771670341492,7.792692833796506,9.241121465437095,11.416504008113268,13.357632743120384,13.344448202793311,2.0,11.0,-0.44
CTO,1981-03-24,0.8095771670341492,0.8095771670341492,0.8095771670341492,0.8095771670341492,7.792692833796506,9.241121465437095,11.416504008113268,13.357632743120384,13.344448202793311,2.03,11.5,-0.55
CTO,1981-03-25,0.8395616412162781,0.8695459516845202,0.8395616412162781,0.8395616412162781,13.108238140929254,11.951204832461595,12.819510514516793,14.054976692470122,13.838625118968956,2.04,23.0,-0.62
CTO,1981-03-26,0.8395616412162781,0.8995302621527623,0.8395616412162781,0.8395616412162781,13.108238140929254,11.951204832461595,12.819510514516793,13.918500855355449,13.386331315395013,2.05,23.5,-0.69
CTO,1981-03-27,0.8395616412162781,0.8995302621527623,0.8395616412162781,0.8395616412162781,13.108238140929254,11.951204832461595,12.819510514516793,13.918500855355449,13.386331315395013,2.06,24.0,-0.75
CTO,1981-03-30,0.8395616412162781,0.8995302621527623,0.8395616412162781,0.8395616412162781,11.68385887454947,11.951204832461595,12.819510514516793,13.918500855355449,13.386331315395013,2.07,24.5,-0.81
CTO,1981-03-31,0.869545578956604,0.9295142268602479,0.869545578956604,0.869545578956604,15.124632159443212,13.948073313485033,13.977493378941256,14.534450954431735,13.838625118968952,2.08,27.0,-0.83
CTO,1981-04-01,0.869545578956604,0.869545578956604,0.869545578956604,0.869545578956604,15.124632159443212,13.948073313485033,13.977493378941256,14.534450954431735,13.838625118968952,2.08,27.5,-0.84
CTO,1981-04-02,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,15.63242901679287,14.351574067914521,14.227744558347744,14.676067556273109,13.942090245431263,2.08,29.0,-0.84
CTO,1981-04-03,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,15.63242901679287,14.351574067914521,13.103572905999181,14.676067556273109,13.942090245431263,2.09,27.0,-0.9
CTO,1981-04-06,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,15.63242901679287,14.351574067914521,13.103572905999181,14.676067556273109,13.942090245431263,2.09,27.5,-0.96
CTO,1981-04-07,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,15.63242901679287,14.351574067914521,13.103572905999181,14.676067556273109,13.942090245431263,2.1,28.0,-1.01
CTO,1981-04-08,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,15.63242901679287,14.351574067914521,13.103572905999181,14.676067556273109,13.942090245431263,2.11,28.5,-1.06
CTO,1981-04-09,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,15.63242901679287,14.351574067914521,13.103572905999181,14.676067556273109,13.942090245431263,2.11,29.0,-1.11
CTO,1981-04-10,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,15.63242901679287,14.351574067914521,11.821205283552807,14.676067556273109,13.449873486288377,2.13,23.0,-1.19
CTO,1981-04-13,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,15.63242901679287,14.351574067914521,11.821205283552807,14.676067556273109,13.449873486288377,2.15,23.5,-1.26
CTO,1981-04-14,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,15.63242901679287,14.351574067914521,11.821205283552807,14.676067556273109,13.449873486288377,2.16,24.0,-1.32
CTO,1981-04-15,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,15.63242901679287,12.076119944833012,11.821205283552807,14.676067556273109,13.449873486288377,2.18,24.5,-1.38
CTO,1981-04-16,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,15.63242901679287,12.076119944833012,11.821205283552807,14.534450954431739,13.449873486288377,2.19,25.0,-1.43
CTO,1981-04-20,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,15.63242901679287,12.076119944833012,11.821205283552807,14.534450954431739,13.449873486288377,2.21,25.5,-1.48
CTO,1981-04-21,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,15.63242901679287,12.076119944833012,11.441780682988028,14.534450954431739,13.449873486288377,2.22,14.0,-1.52
CTO,1981-04-22,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,15.63242901679287,12.076119944833012,11.441780682988028,14.534450954431739,13.449873486288377,2.24,14.5,-1.56
CTO,1981-04-23,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,15.63242901679287,12.076119944833012,11.441780682988028,14.534450954431739,13.449873486288377,2.25,15.0,-1.6
CTO,1981-04-24,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,15.63242901679287,12.076119944833012,11.441780682988028,14.534450954431739,13.449873486288377,2.26,15.5,-1.63
CTO,1981-04-27,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,15.63242901679287,12.076119944833012,11.441780682988028,14.534450954431739,13.449873486288377,2.28,16.0,-1.65
CTO,1981-04-28,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,15.63242901679287,12.076119944833012,11.441780682988028,14.534450954431739,13.449873486288377,2.29,16.5,-1.68
CTO,1981-04-29,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,15.63242901679287,12.076119944833012,11.10002465785444,14.534450954431739,13.449873486288377,2.3,8.0,-1.69
CTO,1981-04-30,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,15.63242901679287,12.076119944833012,11.10002465785444,14.534450954431739,13.449873486288377,2.31,8.5,-1.7
CTO,1981-05-01,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,14.987033505328881,12.076119944833012,11.10002465785444,14.534450954431739,13.449873486288377,2.32,9.0,-1.71
CTO,1981-05-04,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,14.987033505328881,12.076119944833012,11.10002465785444,14.534450954431739,13.449873486288377,2.33,9.5,-1.72
CTO,1981-05-05,0.8845375776290894,0.9145219308626233,0.8845375776290894,0.8845375776290894,14.987033505328881,12.076119944833012,11.10002465785444,14.534450954431739,13.449873486288377,2.34,10.0,-1.72
CTO,1981-05-06,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,14.987033505328881,12.076119944833012,11.10002465785444,14.534450954431739,13.449873486288377,2.35,10.5,-1.72
CTO,1981-05-07,0.8845375776290894,0.9295143181694318,0.8845375776290894,0.8845375776290894,11.158217246079221,12.076119944833012,11.10002465785444,14.534450954431739,13.449873486288377,2.35,11.0,-1.72
CTO,1981-05-08,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,11.158217246079221,12.076119944833012,11.10002465785444,14.534450954431739,13.449873486288377,2.36,11.5,-1.71
CTO,1981-05-11,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,11.158217246079221,12.076119944833012,11.10002465785444,14.534450954431739,13.449873486288377,2.36,12.0,-1.7
CTO,1981-05-12,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,11.158217246079221,11.327093652282311,11.10002465785444,14.534450954431739,13.449873486288377,2.36,12.5,-1.69
CTO,1981-05-13,0.8845375776290894,0.9145219308626233,0.8845375776290894,0.8845375776290894,4.954382931986976,11.327093652282311,11.10002465785444,14.534450954431739,13.449873486288377,2.36,13.0,-1.67
CTO,1981-05-14,0.8845375776290894,0.8845375776290894,0.8845375776290894,0.8845375776290894,4.954382931986976,11.327093652282311,11.10002465785444,14.534450954431739,13.449873486288377,2.36,13.5,-1.65
