Ticker,Date,Open,High,Low,Close,Volume,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252,Vol_of_Vol_100d,Vol_of_Vol_100d_Percentile,Kurtosis_Close_100d,Kurtosis_Returns_100d,Normalized_Close
MITK,1989-01-03,1.75,1.875,1.75,1.75,13700.0,,,,,,,,,,17.605634546038054
MITK,1989-01-04,1.875,2.0,1.875,1.875,16600.0,,,,,,,,,,18.863179870755058
MITK,1989-01-05,2.0,2.0625,2.0,2.0,3000.0,,,,,,,,,,20.120725195472062
MITK,1989-01-06,2.1875,2.3125,2.1875,2.1875,40000.0,,,,,,,,,,22.007043182547566
MITK,1989-01-09,2.25,2.375,2.25,2.25,13700.0,,,,,,,,,,22.63581584490607
MITK,1989-01-10,2.4375,2.5625,2.4375,2.4375,37400.0,,,,,,,,,,24.522133831981574
MITK,1989-01-11,2.4375,2.4375,2.3125,2.3125,26600.0,,,,,,,,,,23.264588507264573
MITK,1989-01-12,2.3125,2.375,2.3125,2.3125,14500.0,,,,,,,,,,23.264588507264573
MITK,1989-01-13,2.3125,2.375,2.3125,2.3125,21300.0,,,,,,,,,,23.264588507264573
MITK,1989-01-16,2.3125,2.375,2.3125,2.3125,7900.0,,,,,,,,,,23.264588507264573
MITK,1989-01-17,2.25,2.25,2.125,2.125,15000.0,,,,,,,,,,21.378270520189066
MITK,1989-01-18,2.125,2.1875,2.125,2.125,4700.0,,,,,,,,,,21.378270520189066
MITK,1989-01-19,2.0,2.0,1.8125,1.8125,20500.0,,,,,,,,,,18.234407208396554
MITK,1989-01-20,1.8125,1.9375,1.8125,1.8125,6000.0,,,,,,,,,,18.234407208396554
MITK,1989-01-23,1.8125,1.9375,1.8125,1.8125,5000.0,,,,,,,,,,18.234407208396554
MITK,1989-01-24,1.875,2.0,1.875,1.875,12000.0,,,,,,,,,,18.863179870755058
MITK,1989-01-25,2.125,2.375,2.125,2.125,36400.0,,,,,,,,,,21.378270520189066
MITK,1989-01-26,2.125,2.375,2.125,2.125,37300.0,,,,,,,,,,21.378270520189066
MITK,1989-01-27,2.125,2.3125,2.125,2.125,6500.0,,,,,,,,,,21.378270520189066
MITK,1989-01-30,2.125,2.25,2.125,2.125,14800.0,,,,,,,,,,21.378270520189066
MITK,1989-01-31,2.125,2.1875,2.125,2.125,1500.0,,,,,,,,,,21.378270520189066
MITK,1989-02-01,2.125,2.25,2.125,2.125,22600.0,,,,,,,,,,21.378270520189066
MITK,1989-02-02,2.125,2.125,1.9375,1.9375,15900.0,,,,,,,,,,19.49195253311356
MITK,1989-02-03,1.9375,2.0,1.9375,1.9375,5000.0,,,,,,,,,,19.49195253311356
MITK,1989-02-06,1.9375,2.125,1.9375,1.9375,20500.0,,,,,,,,,,19.49195253311356
MITK,1989-02-07,1.9375,2.0625,1.9375,1.9375,21800.0,,,,,,,,,,19.49195253311356
MITK,1989-02-08,1.9375,2.0625,1.9375,1.9375,16000.0,,,,,,,,,,19.49195253311356
MITK,1989-02-09,1.9375,2.0625,1.9375,1.9375,6200.0,,,,,,,,,,19.49195253311356
MITK,1989-02-10,1.9375,2.0625,1.9375,1.9375,8500.0,,,,,,,,,,19.49195253311356
MITK,1989-02-13,1.9375,1.9375,1.875,1.875,21500.0,,,,,,,,,,18.863179870755058
MITK,1989-02-14,1.875,1.875,1.875,1.875,0.0,86.26768235070507,,,,,,,,,18.863179870755058
MITK,1989-02-15,1.875,1.875,1.875,1.875,0.0,83.91824383062894,,,,,,,,,18.863179870755058
MITK,1989-02-16,1.875,1.9375,1.875,1.875,3000.0,81.65943640181987,,,,,,,,,18.863179870755058
