Ticker,Date,Open,High,Low,Close,Volume,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252,Vol_of_Vol_100d,Vol_of_Vol_100d_Percentile,Kurtosis_Close_100d,Kurtosis_Returns_100d,Normalized_Close
ORA,2004-11-11,13.240453298381963,14.015716991091086,13.240453298381963,13.649862289428713,2900400.0,,,,,,,,,,14.750229256955189
ORA,2004-11-12,13.76309862503174,14.451253514746892,13.736966392207512,13.980868339538574,438100.0,,,,,,,,,,15.107918955285763
ORA,2004-11-15,14.32930254108136,14.573204488412422,13.980868339538574,13.980868339538574,260900.0,,,,,,,,,,15.107918955285763
ORA,2004-11-16,13.893762562969163,14.390280040441285,13.54532997415436,13.632437705993652,180600.0,,,,,,,,,,14.731400012020377
ORA,2004-11-17,13.806652930562226,13.928603904495722,13.728255401188576,13.85020637512207,138000.0,,,,,,,,,,14.96672383628444
ORA,2004-11-18,13.893764563368942,13.893764563368942,13.675993956323255,13.763102531433104,81000.0,,,,,,,,,,14.872598222682514
ORA,2004-11-19,13.763098655273676,13.928603904495722,13.632435829408022,13.85020637512207,91100.0,,,,,,,,,,14.96672383628444
ORA,2004-11-22,14.024426682083709,14.22477523118801,13.9286070884,14.05055809020996,139600.0,,,,,,,,,,15.18322666004254
ORA,2004-11-23,14.05055484755565,14.05926586873996,13.89376061988158,13.980868339538574,232400.0,,,,,,,,,,15.107918955285763
ORA,2004-11-24,14.416412426627655,14.80840015411377,14.372858973110423,14.80840015411377,392300.0,,,,,,,,,,16.002161235800312
ORA,2004-11-26,15.113272901994726,15.984354894484833,15.026164370454309,15.766584396362305,351500.0,,,,,,,,,,17.03758832978012
ORA,2004-11-29,15.98435472939607,16.289233755910182,15.24393471113524,15.592367172241213,191900.0,,,,,,,,,,16.849326797040217
ORA,2004-11-30,15.59236883533263,15.635923936027131,14.80839529886085,14.851948738098145,105800.0,,,,,,,,,,16.049220435663653
ORA,2004-12-01,14.939060292596738,15.505263424222276,14.860662756983928,15.461709976196287,112500.0,,,,,,,,,,16.70813683080692
ORA,2004-12-02,15.592371026390415,15.609793069116382,15.0697213748135,15.113276481628418,104600.0,,,,,,,,,,16.331614795880718
ORA,2004-12-03,15.243932536304124,15.33104105451722,14.860656053040575,15.06971549987793,61000.0,,,,,,,,,,16.284542198820503
ORA,2004-12-06,15.11327225298359,15.243934213954663,14.477382824522584,14.729995727539062,113000.0,,,,,,,,,,15.91743633219211
ORA,2004-12-07,14.555780026262251,14.76484117701615,14.35543155670166,14.35543155670166,60700.0,,,,,,,,,,15.512677128462135
ORA,2004-12-08,14.35543294327123,14.66031201765658,14.181217516091952,14.642889976501465,126300.0,,,,,,,,,,15.823308657482976
ORA,2004-12-09,14.80840019742731,15.078435265231048,14.486098991500716,14.895508766174316,228500.0,,,,,,,,,,16.096292002170262
ORA,2004-12-10,14.895504861605078,14.939058303833008,14.38156626832036,14.939058303833008,127400.0,,,,,,,,,,16.143352232587212
ORA,2004-12-13,15.11327274270634,15.243934707911318,15.069717646666662,15.148115158081056,158100.0,,,,,,,,,,16.369261949660675
ORA,2004-12-14,15.14811709959693,15.56623776788272,15.026166137969582,15.548815727233888,83500.0,,,,,,,,,,16.80226450551606
ORA,2004-12-15,15.679468277038753,16.106298047427835,15.548806373688013,15.940792083740234,321600.0,,,,,,,,,,17.225839556983967
ORA,2004-12-16,15.766582475258566,15.888533407681624,15.522678948955605,15.635920524597168,106900.0,,,,,,,,,,16.89639114967159
ORA,2004-12-17,15.287494774365822,15.53139843362484,15.02617073059082,15.02617073059082,286000.0,,,,,,,,,,16.237487121171586
ORA,2004-12-20,15.461708933988309,15.461708933988309,15.061011922494371,15.156829833984377,114100.0,,,,,,,,,,16.37867914851209
ORA,2004-12-21,14.98261368483788,14.98261368483788,14.590626051701758,14.756132125854492,254400.0,,,,,,,,,,15.94567968431752
ORA,2004-12-22,14.72128873725231,15.156829833984377,14.712577715942777,15.156829833984377,160600.0,,,,,,,,,,16.37867914851209
ORA,2004-12-23,15.374600928654877,15.548818038121118,15.200385480646124,15.217805862426758,104000.0,,,,,,,,,,16.44457068497106
ORA,2004-12-27,15.26135504701813,15.28748644027525,14.860656515354892,14.965187072753906,30500.0,42.20628284300959,,,,,,,,,16.17158734028377
ORA,2004-12-28,15.08714208245115,15.156828585730892,14.99132251739502,14.99132251739502,49100.0,41.73916214071922,,,,,,,,,16.199829661855574
ORA,2004-12-29,14.991326696484045,15.069724242210572,14.895508766174316,14.895508766174316,18300.0,41.81151719862675,,,,,,,,,16.096292002170262
ORA,2004-12-30,14.939057381473376,14.939057381473376,14.547071441251838,14.677733421325684,47400.0,41.32222099498195,,,,,,,,,15.86096096403096
ORA,2004-12-31,14.677736686226051,14.71257911331602,14.172509032489575,14.181220054626465,62700.0,42.45942807711637,,,,,,,,,15.324421779043865
ORA,2005-01-03,14.198640144602592,14.198640144602592,13.414666444485082,13.580172538757324,121200.0,44.31050958907168,,,,,,,,,14.674921552198406
ORA,2005-01-04,13.719545899103908,14.02442502915329,13.719545899103908,13.780521392822266,99600.0,44.48646374854869,,,,,,,,,14.891421284295692
ORA,2005-01-05,13.850206183901896,14.024423282650805,13.54532792254869,13.815362930297852,37800.0,44.28232107250694,,,,,,,,,14.92907152973646
ORA,2005-01-06,13.919892883270611,13.919892883270611,13.588882384827032,13.675990104675291,11900.0,44.352301809203645,,,,,,,,,14.778463334098142
ORA,2005-01-07,13.763098846718524,13.763098846718524,13.545328297975283,13.710833549499512,19300.0,40.79915218772133,,,,,,,,,14.816115640646121
ORA,2005-01-10,13.76309862503174,13.980868339538574,13.719544349838891,13.980868339538574,23800.0,36.487741428759016,,,,,,,,,15.107918955285763
ORA,2005-01-11,13.937318850923866,13.95474089823741,13.519199684146042,13.763102531433104,44000.0,36.58943699430301,,,,,,,,,14.872598222682514
ORA,2005-01-12,13.980867854057578,13.998289895821223,13.719543873432285,13.83278465270996,61800.0,34.143802946077976,,,,,,,,,14.947897683010448
ORA,2005-01-13,13.876341233357014,13.876341233357014,13.414667018610322,13.510486602783203,57600.0,32.1767875193156,,,,,,,,,14.59961796965605
ORA,2005-01-14,13.597595237059698,13.70212501977676,13.545330761065602,13.641149520874023,47300.0,31.945905429343,,,,,,,,,14.74081411921098
