Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
BL,BL250919P00052500,Put,2025-09-19,52.5,0.9513454743136721,0.0,1.15,5.0,9,55.01,55.36,55.185,,2025-09-19,0.0,55.185,-0.0498780076272694,,,,,,,,,,,0.29743095266482666,
BL,BL251017C00055000,Call,2025-10-17,55.0,0.9926978206411495,0.45,4.4,2.0,7,55.01,55.36,55.185,0.3653099187037793,2025-10-17,0.07665982203969883,55.404574137653874,-0.007328970774032897,,,0.3653099187037793,,,1.2282175591705988,0.2340676667838214,0.004200013234062745,,,0.29743095266482666,0.3653099187037793
BL,BL260515C00060000,Call,2026-05-15,60.0,1.0558264470995165,2.8,7.0,1.0,2,55.01,55.36,55.185,0.3472570464435718,2026-05-15,0.6516084873374401,56.827521383677485,0.05432382243965832,,,0.3472570464435718,,,1.1675215485554857,0.35849788170012875,0.08374519923796886,,,0.29743095266482666,0.3472570464435718
BL,BL250919P00050000,Put,2025-09-19,50.0,0.9060433088701639,0.0,2.15,1.0,13,55.01,55.36,55.185,,2025-09-19,0.0,55.185,-0.09866817179670138,,,,,,,,,,,0.29743095266482666,
BL,BL251219P00050000,Put,2025-12-19,50.0,0.8946891206715695,0.05,4.0,1.0,13,55.01,55.36,55.185,0.4164994378420474,2025-12-19,0.24914442162902123,55.88533362568343,-0.11127897225263506,,,0.4164994378420474,,,1.400323114021688,,,,,0.29743095266482666,0.4164994378420474
BL,BL260116P00047500,Put,2026-01-16,47.5,0.8469854512476066,0.0,3.8,,18,55.01,55.36,55.185,,2026-01-16,0.3258042436687201,56.08124664955303,-0.16607176128090362,,,,,,,,,,,0.29743095266482666,
BL,BL251219P00057500,Put,2025-12-19,57.5,1.0288924887723048,2.7,6.8,2.0,3,55.01,55.36,55.185,0.35041065795202225,2025-12-19,0.24914442162902123,55.88533362568343,0.028482970122523515,,,0.35041065795202225,,,1.178124384205897,,,,,0.29743095266482666,0.35041065795202225
BL,BL260220C00062500,Call,2026-02-20,62.5,1.1098677681581792,0.45,4.7,10.0,14,55.01,55.36,55.185,0.33493960671014744,2026-02-20,0.4216290212183436,56.31301475104416,0.10424088044254043,,,0.33493960671014744,,,1.126108778219828,0.31648123429033514,0.04223051946700024,,,0.29743095266482666,0.33493960671014744
BL,BL260220C00065000,Call,2026-02-20,65.0,1.1542624788845064,0.1,4.0,17.0,25,55.01,55.36,55.185,0.3418177552980324,2026-02-20,0.4216290212183436,56.31301475104416,0.14346159359582172,,,0.3418177552980324,,,1.149233972575897,0.3180481792856855,0.04264973368768978,,,0.29743095266482666,0.3418177552980324
BL,BL260220C00060000,Call,2026-02-20,60.0,1.065473057431852,1.45,5.6,7.0,8,55.01,55.36,55.185,0.348365849163067,2026-02-20,0.4216290212183436,56.31301475104416,0.0634188859222853,,,0.348365849163067,,,1.1712494817432084,0.32051128345563273,0.043312888034623,,,0.29743095266482666,0.348365849163067
