Ticker,Timestamp,Option_Type,One_Yr_ATM_Rel_Error_Pct,P90_Rel_Error_Pct,N_Valid_Options,ATM_Dist_T,ATM_Dist_M,ATM_IV
MKSI,20250918_2126,Call,,15.854805293992614,38,,,2.9479311813459925
MKSI,20250918_2126,Put,,91.54637248627057,11,,,0.22595190974045543
MMM,20250918_2126,Call,,10.11767736056118,90,,,36.68446540300372
MMM,20250918_2126,Put,,,0,,,
MMSI,20250918_2126,Call,,45.43365033874653,8,,,0.3029191771398089
MMSI,20250918_2126,Put,,39.084461427717585,11,,,0.22062073304791888
MMYT,20250918_2126,Call,,,38,,,0.3726121828734027
MMYT,20250918_2126,Put,,46.1408623996204,22,,,0.44989342401211324
MNKD,20250918_2126,Call,,67.96755347698873,28,,,0.6238367278587807
MNKD,20250918_2126,Put,,11.51637236567685,9,,,0.5523554441444463
MODG,20250918_2126,Call,1.534806389541055,325.5186895656965,21,0.17590691307323747,0.022461682866497634,0.5755313637037925
MODG,20250918_2126,Put,0.005462923936085655,53.04136855196378,14,0.17590691307323747,0.022461682866497634,0.550514025090126
MOMO,20250918_2126,Call,,431.1939607211765,10,,,0.30685995084175577
MOMO,20250918_2126,Put,,54.200889896270326,7,,,0.29845856739426835
MP,20250918_2126,Call,,25.347409136663266,308,,,0.6875808736974454
MP,20250918_2126,Put,,342.6137068479573,155,,,0.6962519286011541
MRK,20250918_2126,Call,,89.46016449260416,97,,,10.723478175718485
MRK,20250918_2126,Put,,,0,,,
MSFT,20250918_2126,Call,194.2488972918323,68.53338901755122,848,0.003422313483915085,0.03446456701981493,1.8366681200532464
MSFT,20250918_2126,Put,,296.03994204840996,99,,,0.019776654663414994
MSTR,20250918_2126,Call,0.46612918115331814,35.82720621796158,1197,0.003422313483915085,0.010443637969505426,0.603181641505349
MSTR,20250918_2126,Put,0.2032003233574728,28.68869671104779,884,0.003422313483915085,0.010443637969505426,0.6090108674841526
MTCH,20250918_2126,Call,,1.4169758951534486,43,,,54.917978682496575
MTCH,20250918_2126,Put,,,0,,,
MTH,20250918_2126,Call,,86.14034980488599,29,,,5.099271654218629
MTH,20250918_2126,Put,,,0,,,
MTN,20250918_2126,Call,,,36,,,0.31206611570247933
MTN,20250918_2126,Put,,,0,,,
MTSI,20250918_2126,Call,,40.46406199002485,34,,,0.3311577637265468
MTSI,20250918_2126,Put,,19.234328654037185,22,,,0.4241589376785785
NBR,20250918_2126,Call,,71.08151805293645,42,,,0.7064764592795891
NBR,20250918_2126,Put,,38.350234322574394,41,,,0.729725976491823
NCLH,20250918_2126,Call,0.8761373524328073,22.753854499621273,145,0.003422313483915085,0.02029376270702743,0.4430411497828901
NCLH,20250918_2126,Put,0.5056841741084049,7.460821661270124,95,0.003422313483915085,0.02029376270702743,0.45032118059031334
NEE,20250918_2126,Call,,1.8512206994583302,122,,,232.34469429893994
NEE,20250918_2126,Put,,,0,,,
NEO,20250918_2126,Call,,15.024062306436688,22,,,0.5759822269690533
NEO,20250918_2126,Put,,,0,,,
NET,20250918_2126,Call,1.4696718064307563,21.89843302445574,205,0.003422313483915085,0.013008531926522293,0.522144559036235
NET,20250918_2126,Put,1.3479821929434121,16.820676769952595,195,0.003422313483915085,0.013008531926522293,0.5415096131550106
NICE,20250918_2126,Call,,70.39306321457853,73,,,0.38255452219351843
NICE,20250918_2126,Put,,383.5116119900807,80,,,0.40626031038235444
NIO,20250918_2126,Call,,78.43905554292763,121,,,0.7474463377044982
NIO,20250918_2126,Put,,186.18734920056377,61,,,0.7925811088726065
NKE,20250918_2126,Call,,73.64019659984017,235,,,5.968483402006132
NKE,20250918_2126,Put,,,0,,,
NMFC,20250918_2126,Call,,,0,,,
NMFC,20250918_2126,Put,,,0,,,
NOG,20250918_2126,Call,,,43,,,0.31206611570247933
NOG,20250918_2126,Put,,,0,,,
NOTV,20250918_2126,Call,,,0,,,
NOTV,20250918_2126,Put,,,0,,,
NRG,20250918_2126,Call,,67.48571192990502,179,,,2.4857027458419134
NRG,20250918_2126,Put,,,22,,,
NSIT,20250918_2126,Call,,94.01887576530576,10,,,0.36946165755386506
NSIT,20250918_2126,Put,,,0,,,
NTNX,20250918_2126,Call,37.40596409856178,43.44429500956759,127,0.003422313483915085,0.01306882073168869,0.3906287473240321
NTNX,20250918_2126,Put,,25.802759090439594,65,,,0.5137412698259992
NTRA,20250918_2126,Call,,42.82966243325919,65,,,0.4095452142385829
NTRA,20250918_2126,Put,,33.07187668379375,31,,,0.4329051352779196
NVAX,20250918_2126,Call,,17.297362629932028,84,,,0.7518203467352359
NVAX,20250918_2126,Put,,13.931399974405531,46,,,0.7750545913085183
NVCR,20250918_2126,Call,,21.84939341216289,33,,,0.5903464639082632
NVCR,20250918_2126,Put,,26.897385189971295,31,,,0.8561107393785742
NVMI,20250918_2126,Call,,34.942429034364956,62,,,0.425329766740442
NVMI,20250918_2126,Put,,15.582008474470364,28,,,0.45802792557745
NVST,20250918_2126,Call,,22.29196434206067,10,,,0.3879957096543789
NVST,20250918_2126,Put,,,0,,,
OKTA,20250918_2126,Call,2.12138277433794,169.6682524563119,251,0.003422313483915085,0.00012857362620755097,0.4336796986920445
OKTA,20250918_2126,Put,4.808921219820403,14.61471330536377,197,0.003422313483915085,0.00012857362620755097,0.4460318068462228
OMCL,20250918_2126,Call,,,0,,,
OMCL,20250918_2126,Put,,,0,,,
OMER,20250918_2126,Call,,48.971709795185575,32,,,1.4588196843990575
OMER,20250918_2126,Put,,57.06861983866484,23,,,1.4408226874029493
ON,20250918_2126,Call,0.8517214788950225,,160,0.003422313483915085,0.021891754142357556,0.4826078077686494
ON,20250918_2126,Put,2.4222620804457113,11.000488480025266,122,0.003422313483915085,0.021891754142357556,0.4787331378340542
OPEN,20250918_2126,Call,,151.60687830652753,162,,,1.331249331664195
OPEN,20250918_2126,Put,,29.866819573688776,92,,,1.4876915237721864
OPK,20250918_2126,Call,,23.99128619820225,13,,,0.5908930347349216
OPK,20250918_2126,Put,,,0,,,
ORA,20250918_2126,Call,,11.954061873566063,22,,,1.6283452544091261
ORA,20250918_2126,Put,,,0,,,
PANW,20250918_2126,Call,8.819086337953369,493.70981467241967,477,0.003422313483915085,0.015170830871833685,0.32620256111185353
PANW,20250918_2126,Put,1.6311534888406691,54.36192499279214,254,0.003422313483915085,0.015170830871833685,0.3508196109125488
PAR,20250918_2126,Call,12.407046997387331,,22,0.0732375085557837,0.0012239828617015558,0.47016582825153863
PAR,20250918_2126,Put,0.23879999212269054,83.36735725698067,19,0.0732375085557837,0.0012239828617015558,0.4599173686924697
PATK,20250918_2126,Call,,58.147205536455665,12,,,1.6772364081327122
PATK,20250918_2126,Put,,,0,,,
PCG,20250918_2126,Call,,6.029838504013726,97,,,2.581292104211127
PCG,20250918_2126,Put,,229.31406808814893,29,,,0.06342613024595686
PCRX,20250918_2126,Call,,13.512538697839346,21,,,0.4912884330010671
PCRX,20250918_2126,Put,,51.6798162491382,11,,,0.6121855536678732
PCT,20250918_2126,Call,,14.136124272868193,125,,,0.7059609092050081
PCT,20250918_2126,Put,,600.0199849787056,74,,,0.7812154614831986
PD,20250918_2126,Call,,34.13036853083018,29,,,0.41324267941706644
PD,20250918_2126,Put,,,18,,,0.353282014116279
PDD,20250918_2126,Call,1.9069611097098556,913.6684554458514,401,0.003422313483915085,0.010700251728214205,0.39613534225674396
PDD,20250918_2126,Put,0.5637457887256471,50.9387578674932,209,0.003422313483915085,0.02539618583350778,0.40729238902244314
PEB,20250918_2126,Call,,,0,,,
PEB,20250918_2126,Put,,,0,,,
PEGA,20250918_2126,Call,17.456429675121793,64.40342615594821,65,0.2457221081451062,0.016354281256448444,0.7493384947745882
PEGA,20250918_2126,Put,31.09646127968171,107.15981406768931,29,0.2457221081451062,0.016354281256448444,0.495166682857032
PENN,20250918_2126,Call,17.612155699283267,17.691355262879032,90,0.003422313483915085,0.002057324956801998,0.4325134397683461
PENN,20250918_2126,Put,3.5959181962556945,29.162434254982482,43,0.003422313483915085,0.002057324956801998,0.43471720038081735
PEP,20250918_2126,Call,,91.12617161506725,102,,,11.924181726581283
PEP,20250918_2126,Put,,,0,,,
PI,20250918_2126,Call,,62.53017223975309,68,,,0.5329371741469633
PI,20250918_2126,Put,,161.7516696761303,37,,,0.5640516940208483
PLUG,20250918_2126,Call,,11.697543858793331,56,,,0.9108264448206542
PLUG,20250918_2126,Put,,21.534747866173948,27,,,1.1853511741738265
PMT,20250918_2126,Call,,,0,,,
PMT,20250918_2126,Put,,,0,,,
PODD,20250918_2126,Call,,365.0910385197989,65,,,0.3755383146017797
PODD,20250918_2126,Put,,296.3764896916738,47,,,0.3508317635760658
POST,20250918_2126,Call,,17.816641606080495,18,,,0.6056158841500714
POST,20250918_2126,Put,,,21,,,0.06684785082223232
PPL,20250918_2126,Call,,86.39595168044053,24,,,7.320802278961494
PPL,20250918_2126,Put,,,0,,,
PR,20250918_2126,Call,,75.32890921279527,20,,,12.315006980698454
PR,20250918_2126,Put,,,0,,,
PRCH,20250918_2126,Call,,20.966254862989167,40,,,0.7771166371781881
PRCH,20250918_2126,Put,,45.60929821545433,12,,,0.6140442977883458
PRGS,20250918_2126,Call,,59.177576261696856,26,,,2.28120415478159
PRGS,20250918_2126,Put,,,0,,,
PRO,20250918_2126,Call,,,0,,,
PRO,20250918_2126,Put,,,0,,,
PSEC,20250918_2126,Call,,,0,,,
PSEC,20250918_2126,Put,,,0,,,
PSN,20250918_2126,Call,,60.171254751113594,25,,,0.33904982225342395
PSN,20250918_2126,Put,,58.60326975240049,17,,,0.33334247003358486
PTCT,20250918_2126,Call,,30.12309003755297,31,,,0.43860458682277303
PTCT,20250918_2126,Put,,15.207584122985246,10,,,0.5369164898227278
PTON,20250918_2126,Call,,15.140446209626583,90,,,0.6367879025679947
PTON,20250918_2126,Put,,20.580534354259896,58,,,0.6667849159969628
QD,20250918_2126,Call,,,0,,,
QD,20250918_2126,Put,,,0,,,
QTWO,20250918_2126,Call,,24.056754769893104,19,,,0.4526325612117844
QTWO,20250918_2126,Put,,25.702620307475634,11,,,0.3472536207289567
RCL,20250918_2126,Call,,73.51356119143718,241,,,3.304139228210167
RCL,20250918_2126,Put,,,32,,,
REAL,20250918_2126,Call,,12.859637400643987,32,,,0.7539967444287095
REAL,20250918_2126,Put,,13.422080334939196,8,,,0.766744807816735
REXR,20250918_2126,Call,,74.91449421805726,13,,,12.143645354023374
REXR,20250918_2126,Put,,,0,,,
RGEN,20250918_2126,Call,,44.509033284710384,40,,,0.3831298931146796
RGEN,20250918_2126,Put,,77.55729885956006,32,,,0.41427917355083377
RH,20250918_2126,Call,,31.090316799383363,236,,,0.6304678578196816
RH,20250918_2126,Put,,342.2819402501087,272,,,0.6414524497805085
RIG,20250918_2126,Call,3.528439417298145,17.45047213565552,88,0.003422313483915085,0.03167925450419373,0.5540087404618654
RIG,20250918_2126,Put,5.683154839034214,9.92029043675133,41,0.2457221081451062,0.04013651053458345,0.5705500912999237
RIVN,20250918_2126,Call,1.8999573421719342,31.17828286827583,133,0.003422313483915085,0.018048905497896284,0.6131899084025445
RIVN,20250918_2126,Put,0.09338859637326957,738.7218074829412,119,0.003422313483915085,0.018048905497896284,0.6334256626156108
RKLB,20250918_2126,Call,2.2059775894807414,79.12379459290422,222,0.2457221081451062,0.008195876816549985,0.8154676832233748
RKLB,20250918_2126,Put,1.5820109464206922,6.062356371560003,162,0.2457221081451062,0.008195876816549985,0.8136401823111421
RNG,20250918_2126,Call,,8.534866645348451,20,,,0.7024958114091794
RNG,20250918_2126,Put,,,23,,,0.3884491436980172
RPAY,20250918_2126,Call,,,0,,,
RPAY,20250918_2126,Put,,,0,,,
RPD,20250918_2126,Call,2.6671033595115863,71.74057202416148,50,0.2457221081451062,0.049789228030812205,0.49042702204954597
RPD,20250918_2126,Put,11.377045430090256,312.9351537093762,66,0.2457221081451062,0.049789228030812205,0.49090950412261003
RTX,20250918_2126,Call,,1.155324137937811,189,,,41.814677686963876
RTX,20250918_2126,Put,,,0,,,
RUN,20250918_2126,Call,0.175581825869793,13.54969929405941,193,0.003422313483915085,0.0009417054680442849,0.7976422204046058
RUN,20250918_2126,Put,0.6773184907240888,8.127964698781359,127,0.003422313483915085,0.0009417054680442849,0.8314436177163501
RWT,20250918_2126,Call,,,0,,,
RWT,20250918_2126,Put,,,0,,,
SABR,20250918_2126,Call,3.134173150357021,77.9889294069412,27,0.2457221081451062,0.0035224208092757836,0.708386804698981
SABR,20250918_2126,Put,,101.25394593404761,32,,,0.6802792484644977
SATS,20250918_2126,Call,0.6852173010074281,63.09343808542215,217,0.003422313483915085,0.010335564503848316,0.5248576652841049
SATS,20250918_2126,Put,,26.577932618891708,75,,,0.5484949287825791
SE,20250918_2126,Call,1.5557056236816267,482.68257273974194,264,0.003422313483915085,0.005968462936166041,0.46969541178677354
SE,20250918_2126,Put,,,158,,,0.47675201133953504
SEDG,20250918_2126,Call,,20.384348970407146,151,,,0.8576737114707342
SEDG,20250918_2126,Put,,97.81861005893126,110,,,0.8543544559142688
SENS,20250918_2126,Call,,,0,,,
SENS,20250918_2126,Put,,,0,,,
SHAK,20250918_2126,Call,0.5622920256004212,29.63650029265386,176,0.003422313483915085,0.006813719597617229,0.43606408863131746
SHAK,20250918_2126,Put,6.165090187739087,16.120047153141353,159,0.003422313483915085,0.006813719597617229,0.4832638863235849
SHEL,20250918_2126,Call,,89.17588970362861,38,,,10.604869025583037
SHEL,20250918_2126,Put,,,0,,,
SHOP,20250918_2126,Call,1.8033446769322041,26.466207045396153,199,0.003422313483915085,0.008549901597853404,0.385328251270266
SHOP,20250918_2126,Put,,,205,,,0.5673614545462908
SIRI,20250918_2126,Call,,86.60060917653321,68,,,12.23179566243844
SIRI,20250918_2126,Put,,,0,,,
SKIN,20250918_2126,Call,,17.619451890677993,12,,,0.9258578635497009
SKIN,20250918_2126,Put,,,0,,,
SLB,20250918_2126,Call,,19.41577151346059,42,,,10.358192616519823
SLB,20250918_2126,Put,,,0,,,
SMCI,20250918_2126,Call,0.8710857683642313,,442,0.003422313483915085,0.048018104834287256,0.6446281196634998
SMCI,20250918_2126,Put,0.1630115424259357,418.84825320642904,327,0.003422313483915085,0.048018104834287256,0.6203000354152155
SMTC,20250918_2126,Call,3.3610378052569305,20.4083037471805,91,0.2457221081451062,0.01122029962831772,0.5631288086293285
SMTC,20250918_2126,Put,,35.44403087966883,50,,,0.5948545060150127
SNAP,20250918_2126,Call,,,141,,,0.6785079270735149
SNAP,20250918_2126,Put,,,74,,,0.6922216704423713
SO,20250918_2126,Call,,1.4043110208693683,82,,,73.97066879285407
SO,20250918_2126,Put,,,0,,,
SOFI,20250918_2126,Call,0.9354525816054315,,288,0.003422313483915085,0.025663304905509277,0.6189996507609576
SOFI,20250918_2126,Put,0.3661449074758164,28.43496205891761,134,0.003422313483915085,0.025663304905509277,0.6311068521025267
SPB,20250918_2126,Call,,70.58216677561161,9,,,8.969233342760186
SPB,20250918_2126,Put,,,0,,,
SPCE,20250918_2126,Call,,56.11631661735004,57,,,0.8147057692284448
SPCE,20250918_2126,Put,,27.68214957522334,52,,,1.727309906670059
SPHR,20250918_2126,Call,,37.75855547129623,66,,,0.5934710701708209
SPHR,20250918_2126,Put,,8.771607002379344,30,,,0.5762356625535178
SPOT,20250918_2126,Call,0.210130780405165,33.57991634952741,556,0.003422313483915085,0.0008447854287831902,0.4473028897782516
SPOT,20250918_2126,Put,0.16514240982682302,48.369021708361025,365,0.003422313483915085,0.0008447854287831902,0.43787550880486825
SPR,20250918_2126,Call,,107.4218723386153,19,,,0.2918583647113146
SPR,20250918_2126,Put,,72.26956195051417,12,,,0.24508051717632012
SRPT,20250918_2126,Call,,605.478462127613,93,,,1.038100149897636
SRPT,20250918_2126,Put,,20.405042584860503,86,,,1.0696676743087323
SSRM,20250918_2126,Call,,11.002184234939971,59,,,0.5647302586391064
SSRM,20250918_2126,Put,,4.0806034752516185,23,,,0.5657280485753207
STWD,20250918_2126,Call,,,0,,,
STWD,20250918_2126,Put,,,0,,,
STX,20250918_2126,Call,,1.0941779179005235,229,,,50.12999341072915
STX,20250918_2126,Put,,,37,,,0.012450457074250298
TCOM,20250918_2126,Call,,8.797392728350214,65,,,1.1717324796558313
TCOM,20250918_2126,Put,,,22,,,0.1496306175040475
TDOC,20250918_2126,Call,,31.688207568180477,73,,,0.6630928232094099
TDOC,20250918_2126,Put,,145.57066208227798,54,,,0.655310601049267
TEVA,20250918_2126,Call,1.963818605982854,57.308957346976726,106,0.003422313483915085,0.04265094041982809,0.37811076501872964
TEVA,20250918_2126,Put,10.976389868282387,13.29458924116114,61,0.003422313483915085,0.04265094041982809,0.3896991531867444
TGT,20250918_2126,Call,,,156,,,0.31206611570247933
TGT,20250918_2126,Put,,,0,,,
TMDX,20250918_2126,Call,0.5064471482405891,14.035629267631919,112,0.2457221081451062,0.017026723828511336,0.6383618284814646
TMDX,20250918_2126,Put,,17.35293348936491,55,,,0.6693093191308401
TNDM,20250918_2126,Call,,68.7272134728767,39,,,0.7613160174107283
TNDM,20250918_2126,Put,,40.223471282316524,38,,,0.7166518185095722
TREE,20250918_2126,Call,,54.458087080735126,43,,,0.571704487395227
TREE,20250918_2126,Put,,,0,,,
TRIP,20250918_2126,Call,,48.950499863009696,83,,,0.43677543591960705
TRIP,20250918_2126,Put,,15.88094544803124,45,,,0.4363297613392366
TSLA,20250918_2126,Call,0.3150513539634253,9.811406772143114,1123,0.003422313483915085,0.010657069522520102,0.5762476235152714
TSLA,20250918_2126,Put,0.1427006695053689,14.74368411350456,760,0.003422313483915085,0.010657069522520102,0.5878629714831403
TTEK,20250918_2126,Call,,,0,,,
TTEK,20250918_2126,Put,,,0,,,
TTGT,20250918_2126,Call,,,0,,,
TTGT,20250918_2126,Put,,,0,,,
TTWO,20250918_2126,Call,0.1473247836443734,44.76741783680363,160,0.003422313483915085,0.0052192101635823995,0.3443013925068209
TTWO,20250918_2126,Put,0.4596646266445632,624.9216873595896,112,0.003422313483915085,0.0330415894455105,0.36529169376528325
TVTX,20250918_2126,Call,,53.499284368782,28,,,0.5478565782141334
TVTX,20250918_2126,Put,,31.31710107305952,11,,,0.6849320414577216
TWO,20250918_2126,Call,,,0,,,
TWO,20250918_2126,Put,,,0,,,
TYL,20250918_2126,Call,,17.183314207824687,22,,,0.4238059558300436
TYL,20250918_2126,Put,,,0,,,
U,20250918_2126,Call,,20.106987303761173,314,,,0.696011216861737
U,20250918_2126,Put,,32.935876435373004,159,,,0.7037729754523454
UBER,20250918_2126,Call,1.6864186019149796,188.30970896243224,355,0.003422313483915085,0.00944988406077818,0.39084436001965145
UBER,20250918_2126,Put,1.5984686509503248,56.27063204571815,215,0.003422313483915085,0.00944988406077818,0.38585179936496367
UNIT,20250918_2126,Call,,12.36026236859637,25,,,0.5432368185198342
UNIT,20250918_2126,Put,,14.355270991920584,14,,,0.5011156960228567
UPST,20250918_2126,Call,,,274,,,0.7585522789043223
UPST,20250918_2126,Put,,9.64248344958047,189,,,0.7732115385406546
UPWK,20250918_2126,Call,,65.75335281378888,31,,,0.5041317590313614
UPWK,20250918_2126,Put,,35.276457106829874,13,,,0.606965225727878
V,20250918_2126,Call,,4.832579480063158,495,,,3.371095709253337
V,20250918_2126,Put,,282.6442468747474,26,,,0.037137192881168346
VAC,20250918_2126,Call,,80.47481181936526,14,,,10.322648442900551
VAC,20250918_2126,Put,,,0,,,
VECO,20250918_2126,Call,,47.92889831843467,23,,,0.32066826960959294
VECO,20250918_2126,Put,,,0,,,
VERI,20250918_2126,Call,,26.250822020765742,14,,,1.1303497857599114
VERI,20250918_2126,Put,,,0,,,
VERX,20250918_2126,Call,,50.56589199542986,10,,,0.5483861451675305
VERX,20250918_2126,Put,,,0,,,
VIAV,20250918_2126,Call,,51.303356319299894,15,,,0.3497507638345548
VIAV,20250918_2126,Put,,,0,,,
VNET,20250918_2126,Call,,16.136172231943394,50,,,0.8887738125760561
VNET,20250918_2126,Put,,13.36409260902737,17,,,0.8658611860765646
VREX,20250918_2126,Call,,,0,,,
VREX,20250918_2126,Put,,,0,,,
VRNS,20250918_2126,Call,,35.93238360220043,15,,,0.34811216403613515
VRNS,20250918_2126,Put,,,0,,,
VRNT,20250918_2126,Call,,,0,,,
VRNT,20250918_2126,Put,,318.1520503611136,7,,,0.2265531779598545
VSH,20250918_2126,Call,,65.77875482711798,12,,,4.4245601263253915
VSH,20250918_2126,Put,,,0,,,
VTR,20250918_2126,Call,,18.73957550078827,17,,,6.970836022301183
VTR,20250918_2126,Put,,,0,,,
W,20250918_2126,Call,0.41720047447700703,13.690507085758274,253,0.003422313483915085,0.0032982593912438407,0.5976687477213617
W,20250918_2126,Put,,,170,,,0.6200094860791743
WB,20250918_2126,Call,,,0,,,
WB,20250918_2126,Put,,,0,,,
WDC,20250918_2126,Call,0.364066166749104,24.69258080612906,302,0.003422313483915085,0.008640836859801104,1.5505220675952338
WDC,20250918_2126,Put,,50.25481103874907,138,,,0.16027883913206378
WEC,20250918_2126,Call,,1.0642302212654882,33,,,52.62706166769808
WEC,20250918_2126,Put,,,0,,,
WELL,20250918_2126,Call,,0.5637447084964651,51,,,20.333008353792167
WELL,20250918_2126,Put,,,0,,,
WGO,20250918_2126,Call,,77.77050179488467,32,,,11.081351677724765
WGO,20250918_2126,Put,,,0,,,
WIX,20250918_2126,Call,,13.22532710040237,109,,,0.46645803292874694
WIX,20250918_2126,Put,,36.75828844890151,55,,,0.5407944424894241
WK,20250918_2126,Call,,35.866189390186506,22,,,0.3643279757090914
WK,20250918_2126,Put,,,0,,,
WKC,20250918_2126,Call,,,0,,,
WKC,20250918_2126,Put,,,0,,,
WOLF,20250918_2126,Call,,192.52272946762903,60,,,0.578990100682981
WOLF,20250918_2126,Put,,161.8977659846001,73,,,2.333807294312089
WT,20250918_2126,Call,,57.965731104622385,12,,,1.9396206243641418
WT,20250918_2126,Put,,,0,,,
XERS,20250918_2126,Call,,25.304195781948124,11,,,0.6369170969170037
XERS,20250918_2126,Put,,,0,,,
XIFR,20250918_2126,Call,,,0,,,
XIFR,20250918_2126,Put,,,0,,,
XMTR,20250918_2126,Call,,43.17057240686798,51,,,0.7581989715570461
XMTR,20250918_2126,Put,,16.805140425902973,22,,,0.7429944933527699
XOM,20250918_2126,Call,,16.093064020735774,69,,,11.578441346964125
XOM,20250918_2126,Put,,,0,,,
XRX,20250918_2126,Call,,67.57137759259042,8,,,6.878074226160864
XRX,20250918_2126,Put,,,0,,,
XYZ,20250918_2126,Call,0.3001581086474872,10.494144360672102,251,0.003422313483915085,0.009394192295569148,0.45351997624854534
XYZ,20250918_2126,Put,0.25142890365182696,,173,0.003422313483915085,0.009394192295569148,0.4683245926667752
Z,20250918_2126,Call,0.13777776546718476,,219,0.003422313483915085,0.013092587922660548,0.4174633730826526
Z,20250918_2126,Put,0.12564000415784637,,131,0.003422313483915085,0.013092587922660548,0.4264942084476777
ZD,20250918_2126,Call,,44.81151469802367,9,,,0.3719417975616487
ZD,20250918_2126,Put,,,0,,,
ZS,20250918_2126,Call,0.22919633213316026,645.3084198870316,286,0.003422313483915085,0.010865624832685383,0.4114436769107805
ZS,20250918_2126,Put,0.5627814835185126,8.084684515716493,209,0.003422313483915085,0.022105521006225093,0.422313140838615
ZTO,20250918_2126,Call,,78.27215428533218,24,,,7.141636768145977
ZTO,20250918_2126,Put,,,0,,,
