Rank,Ticker,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%)
1,VAC,76.18000030517578,77.18000030517578,77.25,75.66999816894531,-3.3126038583878263,-1.7666056643062602,-1.2412043528648107,-0.41290283203125006,-1.9545639010442655,-1.8299687339296975,-2.3864790431290124,-2.0833341560337573,42.62760813369304,38.14026055121182,50.74208509336995,-0.5229453298729554,-10.603156653170027,36.83320725386662,59.262700314167084,51.00275094320484,N/A,N/A,49.46042873857825,47.02493839355383,47.002892145428596,N/A,N/A,N/A,N/A,N/A,N/A,-68.10631392964207,-27.516640437076813,3.739192947941355,636.0,-14.630872483221477,66.49214659685863,2890.0,13.555992141453832,14.455445544554454
2,JOYY,54.43999862670898,58.7400016784668,58.86000061035156,54.43999862670898,5.0356872534209955,3.0280061875486672,8.65704806934761,13.969733478934272,7.5461375893636236,11.392885012073258,5.27944225598735,5.7087351974931595,35.83637983294249,29.26700317748827,29.158782625550923,10.347699214195845,7.631265033455223,25.767342513274695,52.81438259281451,43.12121094747452,N/A,N/A,40.19015389619377,40.36886413352039,30.05928426022707,22.82832199893122,N/A,-49.43110221998453,N/A,N/A,N/A,N/A,-32.29000713979114,-0.9005016346761465,2855.0,406.20567375886526,388.86986301369865,4618.0,-2.5121384842727466,-1.9532908704883227
3,CMRC,4.559999942779541,4.5,4.614999771118164,4.420000076293945,-1.9354871127326079,-4.000001204641242,-3.2258084363669033,-1.9607875728968678,-2.224576774170215,-4.0540576711253085,-4.349702335346451,-3.282277674683339,63.753513145552034,51.86994818316597,47.12689974498476,0.5106032072033636,-1.1574840003938556,39.979907565655296,53.56572255138702,47.43978503732949,N/A,N/A,47.4300308419778,47.90589408174084,71.64041584558545,N/A,N/A,N/A,N/A,N/A,N/A,-5.358337183343886,-2.0028946880448406,-24.51351610060069,324.0,-66.28511966701353,8.724832214765101,10305.0,0.04854368932038835,15.43631679175535
4,DOCN,31.6200008392334,31.8700008392334,32.2599983215332,31.25,-4.471292154423563,1.9013862053886808,-2.2991971710896455,3.541260975542499,-3.698624458837733,2.5429092827132127,-3.5791417860951755,2.9314867317393483,96.81499332277272,72.12821113284707,74.53900067437063,-0.9569754158757805,-4.721835738660854,46.044858689143865,78.93361238654053,62.924358346066896,N/A,N/A,67.89659694587986,63.29721110079739,57.5394709404956,65.96500051012302,17.780874814623004,N/A,N/A,N/A,N/A,9.568165532369937,N/A,16.99952973387503,2825.0,17.171298216507676,48.216159496327386,93993.0,0.24102296116970792,-0.8763604150847886
5,BMY,47.29999923706055,47.40999984741211,47.86000061035156,47.040000915527344,0.6597096137917497,0.21186117056085021,0.4874937277418723,0.4236406837915684,1.0557432296373621,0.9704621722881406,0.4698872749617838,0.10640399079504409,29.133000565393736,26.618197682386047,30.249364061944995,-1.4025243609512785,-3.277879803514916,26.267438008506822,32.12901361907934,30.152035420820162,N/A,N/A,28.87409465633536,29.175381337874025,38.275977913953284,25.144369511819516,-7.494501907153054,-22.633748282753164,27.71648554141596,1.9682477696113536,N/A,24.126694330187934,2.678770251078926,-8.026613852008289,29772.0,36.56880733944954,92.84881461329188,675233.0,1.3660935578930933,1.4335501509711728
6,EEFT,92.29000091552734,91.2300033569336,92.5250015258789,90.4499969482422,-1.8191479622049533,-3.8345318936829536,-2.1032289227645453,-3.704870789508658,-1.7885549039045316,-4.544515387834639,-2.700088383122313,-4.376783539413283,30.632162040869392,29.75197233210788,35.0886154982724,0.22678678618140283,-10.435139381953903,21.282127363920637,42.81339459941289,36.13209274464318,N/A,N/A,36.35815537962013,32.84278901154203,32.365595012677204,33.1388477964294,N/A,-2.901060882859363,33.1388477964294,N/A,-2.901060882859363,N/A,5.966977138094108,2.7230204855951925,647.0,29.919678714859437,44.742729306487696,3959.0,0.20248038471273097,1.460789338800615
7,DNMR,1.1299999952316284,0.3499999940395355,1.1299999952316284,0.324999988079071,0.0,222.85714699297543,0.0,0.0,0.0,222.85714699297543,0.0,-7.142858967489173,0.0,0.0,0.0,N/A,N/A,0.0,261.9040253480119,191.56090154915674,N/A,N/A,185.2078679580873,173.03611854861757,370.5464176187679,N/A,N/A,N/A,N/A,N/A,N/A,0.34147473645947485,N/A,-370.5464176187679,287.0,0.0,N/A,21238.0,0.0,N/A
8,FE,43.4900016784668,43.470001220703125,43.650001525878906,43.19499969482422,0.16122411900871986,-0.5488174394736294,-0.34387371585192156,-0.27529004694816783,-0.41067829718466126,-0.45609339840732815,-0.5181908880917833,-0.47235443282749046,13.960715006944632,13.321797887905602,15.850924395049669,-0.08139592965572388,-9.673848828730359,15.850924395049482,28.600940743120006,23.951269407854276,N/A,N/A,22.960340980133527,20.68096282496434,13.409547735659777,14.7690117667133,N/A,N/A,14.7690117667133,12.093743688659462,-27.260539285195534,20.40708758714658,-36.08451696278931,2.441376659389892,3897.0,180.35971223021582,195.67526555386948,65784.0,-0.5126809128442448,-0.03950767360583498
9,VERI,3.0,3.109999895095825,3.109999895095825,2.8299999237060547,3.4482724601392767,26.582284593330314,1.967211269428867,6.506842939642215,1.3029303818510494,4.7138001729618555,4.428039995199957,19.409285247220964,129.08769603263974,132.66754305058683,111.96739668188393,-0.14247320849434564,-1.0443517545270569,79.99844529222581,118.26971439615606,102.82026872478711,N/A,N/A,111.14678175989984,109.36024716129052,108.90978452132177,113.78615291040508,N/A,-67.91634250198777,N/A,N/A,N/A,N/A,-62.350480975457124,3.057612160562158,830.0,-57.6530612244898,-76.1013532968615,29928.0,-0.19009504752376188,4.936886395511921
10,IONS,49.13999938964844,57.4900016784668,57.91019821166992,49.130001068115234,15.623527975643384,17.81347510971713,34.826459900052065,36.32915384094892,35.462451957122624,36.03523285604066,16.615238126109922,17.789504067394756,91.65484922742635,69.88928635383014,59.48707904769479,52.401300811635245,48.49115913506734,37.63012991337312,59.487079047694365,44.10257517111365,N/A,N/A,54.96840103443187,51.88909804262259,41.00240034018995,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,18.48467870750484,13352.0,361.52782578638096,191.0200523103749,45517.0,2.9097897354736606,11.476574171585314
