Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
NSIT,105.21,119.15,158.83,#FFFFFF,#FFFFFF,#FFFFFF
IIIV,79.77,74.74,68.46,#FFFFFF,#FFFFFF,#FFFFFF
BOX,107.06,90.4,96.96,#FFFFFF,#FFFFFF,#FFFFFF
DVAX,102.62,138.0,109.58,#FFFFFF,#FFFFFF,#FFFFFF
PEP,89.9,101.54,119.89,#FFFFFF,#FFFFFF,#FFFFFF
CYTK,64.29,86.21,108.41,#FFFFFF,#FFFFFF,#FFFFFF
KHC,97.63,109.91,127.94,#FFFFFF,#FFFFFF,#FFFFFF
TTGT,123.99,227.53,401.86,#FFFFFF,#FFFFFF,#FFFFFF
HALO,70.79,80.27,77.88,#FFFFFF,#FFFFFF,#FFFFFF
LIVN,79.53,65.67,80.19,#FFFFFF,#FFFFFF,#FFFFFF
FARO,96.73,64.06,37.12,#FFFFFF,#FFFFFF,#FFFFFF
PLUG,97.87,117.02,121.28,#FFFFFF,#FFFFFF,#FFFFFF
SKIN,65.16,54.92,55.33,#FFFFFF,#FFFFFF,#FFFFFF
ARRY,98.11,76.52,75.88,#FFFFFF,#FFFFFF,#FFFFFF
RPAY,86.41,92.95,133.72,#FFFFFF,#FFFFFF,#FFFFFF
BHR,85.27,99.52,91.01,#FFFFFF,#FFFFFF,#FFFFFF
PRGS,147.03,125.12,131.02,#FFFFFF,#FFFFFF,#FFFFFF
ATI,112.03,66.77,79.09,#FFFFFF,#FFFFFF,#FFFFFF
GPN,91.33,105.44,125.26,#FFFFFF,#FFFFFF,#FFFFFF
HLX,116.42,129.23,157.8,#FFFFFF,#FFFFFF,#FFFFFF
VREX,75.24,107.94,88.27,#FFFFFF,#FFFFFF,#FFFFFF
IRWD,64.86,136.04,358.56,#FFFFFF,#FFFFFF,#FFFFFF
VERI,40.1,60.94,75.26,#FFFFFF,#FFFFFF,#FFFFFF
WGO,93.96,95.97,153.62,#FFFFFF,#FFFFFF,#FFFFFF
RTX,93.04,84.34,78.27,#FFFFFF,#FFFFFF,#FFFFFF
NBR,85.44,97.47,168.67,#FFFFFF,#FFFFFF,#FFFFFF
MRK,93.99,109.88,131.95,#FFFFFF,#FFFFFF,#FFFFFF
MCHP,106.73,78.96,113.12,#FFFFFF,#FFFFFF,#FFFFFF
NOG,123.64,111.02,131.84,#FFFFFF,#FFFFFF,#FFFFFF
HUBS,114.19,119.12,98.45,#FFFFFF,#FFFFFF,#FFFFFF
NRG,97.65,59.32,50.39,#FFFFFF,#FFFFFF,#FFFFFF
PCG,95.95,109.2,131.67,#FFFFFF,#FFFFFF,#FFFFFF
BTU,74.34,69.68,110.36,#FFFFFF,#FFFFFF,#FFFFFF
PR,103.1,92.07,92.56,#FFFFFF,#FFFFFF,#FFFFFF
INN,83.38,95.42,106.91,#FFFFFF,#FFFFFF,#FFFFFF
RIG,101.91,90.76,132.48,#FFFFFF,#FFFFFF,#FFFFFF
VSH,103.58,108.66,114.54,#FFFFFF,#FFFFFF,#FFFFFF
NMFC,99.65,98.59,102.67,#FFFFFF,#FFFFFF,#FFFFFF
JAZZ,85.97,105.85,82.83,#FFFFFF,#FFFFFF,#FFFFFF
GPRE,45.81,50.7,124.45,#FFFFFF,#FFFFFF,#FFFFFF
MDB,63.61,55.91,86.56,#FFFFFF,#FFFFFF,#FFFFFF
STX,65.67,44.09,51.46,#FFFFFF,#FFFFFF,#FFFFFF
CBRL,110.07,80.33,70.21,#FFFFFF,#FFFFFF,#FFFFFF
KOS,131.48,133.33,246.91,#FFFFFF,#FFFFFF,#FFFFFF
AAL,86.68,83.62,87.93,#FFFFFF,#FFFFFF,#FFFFFF
HCAT,116.47,120.88,220.0,#FFFFFF,#FFFFFF,#FFFFFF
EVH,86.49,95.5,302.9,#FFFFFF,#FFFFFF,#FFFFFF
EZPW,80.41,77.07,65.63,#FFFFFF,#FFFFFF,#FFFFFF
LRN,85.67,71.27,47.08,#FFFFFF,#FFFFFF,#FFFFFF
GES,70.89,51.81,102.26,#FFFFFF,#FFFFFF,#FFFFFF
IDCC,72.41,67.72,42.18,#FFFFFF,#FFFFFF,#FFFFFF
ECPG,90.94,73.07,105.36,#FFFFFF,#FFFFFF,#FFFFFF
SPOT,98.61,74.8,45.06,#FFFFFF,#FFFFFF,#FFFFFF
CYBR,84.26,68.61,55.36,#FFFFFF,#FFFFFF,#FFFFFF
KPTI,69.35,109.64,174.17,#FFFFFF,#FFFFFF,#FFFFFF
CNMD,105.12,107.59,131.0,#FFFFFF,#FFFFFF,#FFFFFF
SLB,98.96,109.79,109.64,#FFFFFF,#FFFFFF,#FFFFFF
PEB,83.75,91.34,109.15,#FFFFFF,#FFFFFF,#FFFFFF
TWO,102.67,121.42,116.21,#FFFFFF,#FFFFFF,#FFFFFF
V,108.33,95.19,82.45,#FFFFFF,#FFFFFF,#FFFFFF
ON,106.5,86.69,142.72,#FFFFFF,#FFFFFF,#FFFFFF
NEE,103.38,102.17,112.37,#FFFFFF,#FFFFFF,#FFFFFF
FRPT,134.79,151.67,239.28,#FFFFFF,#FFFFFF,#FFFFFF
CSIQ,99.46,84.24,107.79,#FFFFFF,#FFFFFF,#FFFFFF
NICE,124.39,98.6,112.79,#FFFFFF,#FFFFFF,#FFFFFF
GBX,100.22,116.67,96.68,#FFFFFF,#FFFFFF,#FFFFFF
TTWO,94.71,82.16,63.07,#FFFFFF,#FFFFFF,#FFFFFF
PI,56.84,45.78,88.2,#FFFFFF,#FFFFFF,#FFFFFF
AMZN,89.49,81.38,73.62,#FFFFFF,#FFFFFF,#FFFFFF
BABA,80.44,92.49,54.44,#FFFFFF,#FFFFFF,#FFFFFF
XYZ,84.84,71.57,81.19,#FFFFFF,#FFFFFF,#FFFFFF
SE,80.16,64.78,39.92,#FFFFFF,#FFFFFF,#FFFFFF
EEFT,123.43,110.48,108.0,#FFFFFF,#FFFFFF,#FFFFFF
TYL,104.59,99.1,105.48,#FFFFFF,#FFFFFF,#FFFFFF
MSFT,94.67,75.73,80.8,#FFFFFF,#FFFFFF,#FFFFFF
MITT,91.96,89.62,86.05,#FFFFFF,#FFFFFF,#FFFFFF
INSM,66.56,51.0,48.79,#FFFFFF,#FFFFFF,#FFFFFF
EQT,107.07,96.65,62.67,#FFFFFF,#FFFFFF,#FFFFFF
SPHR,76.83,59.7,83.27,#FFFFFF,#FFFFFF,#FFFFFF
KRG,97.49,91.01,108.74,#FFFFFF,#FFFFFF,#FFFFFF
DDOG,84.46,70.25,76.68,#FFFFFF,#FFFFFF,#FFFFFF
MMSI,102.99,106.55,106.33,#FFFFFF,#FFFFFF,#FFFFFF
FRT,95.03,92.25,111.88,#FFFFFF,#FFFFFF,#FFFFFF
XOM,97.88,96.42,100.31,#FFFFFF,#FFFFFF,#FFFFFF
XMTR,67.86,47.39,35.83,#FFFFFF,#FFFFFF,#FFFFFF
PD,91.47,93.81,106.79,#FFFFFF,#FFFFFF,#FFFFFF
NVST,92.41,78.09,81.6,#FFFFFF,#FFFFFF,#FFFFFF
RH,76.82,92.98,103.64,#FFFFFF,#FFFFFF,#FFFFFF
TEVA,88.01,83.64,90.45,#FFFFFF,#FFFFFF,#FFFFFF
MCS,112.2,101.06,90.92,#FFFFFF,#FFFFFF,#FFFFFF
DXCM,105.85,87.35,88.92,#FFFFFF,#FFFFFF,#FFFFFF
IBM,107.92,93.6,76.39,#FFFFFF,#FFFFFF,#FFFFFF
IMCR,97.19,77.26,92.57,#FFFFFF,#FFFFFF,#FFFFFF
RPD,117.75,131.39,170.18,#FFFFFF,#FFFFFF,#FFFFFF
EVRG,94.08,91.88,81.67,#FFFFFF,#FFFFFF,#FFFFFF
U,53.25,45.01,37.74,#FFFFFF,#FFFFFF,#FFFFFF
AWK,99.8,100.57,101.8,#FFFFFF,#FFFFFF,#FFFFFF
MKSI,86.32,74.67,96.65,#FFFFFF,#FFFFFF,#FFFFFF
PODD,85.66,69.35,62.11,#FFFFFF,#FFFFFF,#FFFFFF
SPCE,100.32,102.84,188.96,#FFFFFF,#FFFFFF,#FFFFFF
VNET,72.27,124.85,33.37,#FFFFFF,#FFFFFF,#FFFFFF
CHEF,94.97,80.63,61.29,#FFFFFF,#FFFFFF,#FFFFFF
VECO,86.94,85.85,118.78,#FFFFFF,#FFFFFF,#FFFFFF
UNIT,97.71,110.51,120.75,#FFFFFF,#FFFFFF,#FFFFFF
BTSG,83.42,64.63,49.77,#FFFFFF,#FFFFFF,#FFFFFF
APLS,71.8,90.8,148.81,#FFFFFF,#FFFFFF,#FFFFFF
AXON,106.34,73.03,49.78,#FFFFFF,#FFFFFF,#FFFFFF
GOSS,46.57,46.93,33.57,#FFFFFF,#FFFFFF,#FFFFFF
TNDM,171.58,144.75,336.31,#FFFFFF,#FFFFFF,#FFFFFF
GKOS,109.06,106.26,142.34,#FFFFFF,#FFFFFF,#FFFFFF
TRIP,79.5,77.03,76.63,#FFFFFF,#FFFFFF,#FFFFFF
VRNT,93.16,102.51,126.96,#FFFFFF,#FFFFFF,#FFFFFF
CYRX,70.15,63.35,78.17,#FFFFFF,#FFFFFF,#FFFFFF
MGNI,72.49,49.53,53.01,#FFFFFF,#FFFFFF,#FFFFFF
POST,105.94,105.47,110.06,#FFFFFF,#FFFFFF,#FFFFFF
PTCT,86.99,90.31,53.78,#FFFFFF,#FFFFFF,#FFFFFF
PEGA,89.08,59.68,58.01,#FFFFFF,#FFFFFF,#FFFFFF
INDI,79.75,59.01,79.51,#FFFFFF,#FFFFFF,#FFFFFF
RKLB,58.18,37.36,13.06,#FFFFFF,#FFFFFF,#FFFFFF
ABBV,90.23,98.76,90.12,#FFFFFF,#FFFFFF,#FFFFFF
XIFR,89.39,87.27,232.91,#FFFFFF,#FFFFFF,#FFFFFF
OMER,84.98,184.51,83.1,#FFFFFF,#FFFFFF,#FFFFFF
GEO,121.09,118.45,62.36,#FFFFFF,#FFFFFF,#FFFFFF
NKE,85.3,97.54,105.66,#FFFFFF,#FFFFFF,#FFFFFF
GVA,83.74,67.19,66.48,#FFFFFF,#FFFFFF,#FFFFFF
LUV,106.85,98.9,93.8,#FFFFFF,#FFFFFF,#FFFFFF
PATK,80.74,73.82,73.94,#FFFFFF,#FFFFFF,#FFFFFF
TCOM,84.61,83.57,64.96,#FFFFFF,#FFFFFF,#FFFFFF
RWT,90.08,93.58,106.47,#FFFFFF,#FFFFFF,#FFFFFF
XERS,57.03,59.38,34.77,#FFFFFF,#FFFFFF,#FFFFFF
VAC,86.1,83.83,86.15,#FFFFFF,#FFFFFF,#FFFFFF
CTO,107.68,103.72,105.64,#FFFFFF,#FFFFFF,#FFFFFF
PANW,98.4,89.25,87.08,#FFFFFF,#FFFFFF,#FFFFFF
CNX,110.1,102.61,91.82,#FFFFFF,#FFFFFF,#FFFFFF
MTN,101.66,105.41,116.15,#FFFFFF,#FFFFFF,#FFFFFF
PRO,122.74,129.35,111.82,#FFFFFF,#FFFFFF,#FFFFFF
AKAM,100.04,100.64,121.64,#FFFFFF,#FFFFFF,#FFFFFF
FOUR,109.49,96.58,87.24,#FFFFFF,#FFFFFF,#FFFFFF
HLF,84.6,85.13,71.94,#FFFFFF,#FFFFFF,#FFFFFF
AEIS,82.47,65.56,59.81,#FFFFFF,#FFFFFF,#FFFFFF
CMI,81.55,78.42,73.66,#FFFFFF,#FFFFFF,#FFFFFF
DBRG,94.57,81.84,99.19,#FFFFFF,#FFFFFF,#FFFFFF
BMY,104.82,124.62,98.07,#FFFFFF,#FFFFFF,#FFFFFF
VERX,151.72,132.85,145.17,#FFFFFF,#FFFFFF,#FFFFFF
PPL,94.54,94.81,87.94,#FFFFFF,#FFFFFF,#FFFFFF
QD,69.74,64.07,41.37,#FFFFFF,#FFFFFF,#FFFFFF
AR,121.88,113.02,78.22,#FFFFFF,#FFFFFF,#FFFFFF
EQX,69.85,68.14,52.96,#FFFFFF,#FFFFFF,#FFFFFF
MDRX,90.72,106.19,201.24,#FFFFFF,#FFFFFF,#FFFFFF
BE,40.96,43.51,17.73,#FFFFFF,#FFFFFF,#FFFFFF
W,55.64,35.97,50.1,#FFFFFF,#FFFFFF,#FFFFFF
DIS,101.4,82.18,74.62,#FFFFFF,#FFFFFF,#FFFFFF
JAMF,107.6,134.44,182.31,#FFFFFF,#FFFFFF,#FFFFFF
SHOP,79.57,63.16,47.5,#FFFFFF,#FFFFFF,#FFFFFF
CMS,98.0,99.88,94.57,#FFFFFF,#FFFFFF,#FFFFFF
PSEC,113.25,136.19,161.73,#FFFFFF,#FFFFFF,#FFFFFF
BILL,86.15,86.47,105.93,#FFFFFF,#FFFFFF,#FFFFFF
CVX,92.47,96.93,86.67,#FFFFFF,#FFFFFF,#FFFFFF
FIVN,107.77,107.05,105.34,#FFFFFF,#FFFFFF,#FFFFFF
PMT,100.01,108.05,98.29,#FFFFFF,#FFFFFF,#FFFFFF
ALNY,61.93,50.14,52.51,#FFFFFF,#FFFFFF,#FFFFFF
PSN,93.54,76.04,128.89,#FFFFFF,#FFFFFF,#FFFFFF
QTWO,105.88,86.83,86.57,#FFFFFF,#FFFFFF,#FFFFFF
BAND,94.16,92.69,103.59,#FFFFFF,#FFFFFF,#FFFFFF
BYND,131.01,127.52,229.07,#FFFFFF,#FFFFFF,#FFFFFF
REAL,65.06,66.27,28.19,#FFFFFF,#FFFFFF,#FFFFFF
CDLX,174.49,211.22,337.76,#FFFFFF,#FFFFFF,#FFFFFF
WELL,88.59,85.62,74.03,#FFFFFF,#FFFFFF,#FFFFFF
TTEK,101.33,81.44,129.0,#FFFFFF,#FFFFFF,#FFFFFF
UPWK,91.06,77.13,58.69,#FFFFFF,#FFFFFF,#FFFFFF
ARAY,78.12,108.75,125.62,#FFFFFF,#FFFFFF,#FFFFFF
BURL,84.81,81.13,93.39,#FFFFFF,#FFFFFF,#FFFFFF
NVMI,83.99,77.64,70.71,#FFFFFF,#FFFFFF,#FFFFFF
REXR,84.84,88.74,111.9,#FFFFFF,#FFFFFF,#FFFFFF
FE,91.79,88.42,98.41,#FFFFFF,#FFFFFF,#FFFFFF
GTLS,73.44,71.59,55.23,#FFFFFF,#FFFFFF,#FFFFFF
MIRM,62.38,57.36,52.81,#FFFFFF,#FFFFFF,#FFFFFF
SHEL,97.78,92.27,89.92,#FFFFFF,#FFFFFF,#FFFFFF
ATEC,74.24,58.67,35.76,#FFFFFF,#FFFFFF,#FFFFFF
SHAK,129.83,84.18,97.2,#FFFFFF,#FFFFFF,#FFFFFF
OKTA,107.02,113.62,75.94,#FFFFFF,#FFFFFF,#FFFFFF
NVCR,137.12,158.45,131.2,#FFFFFF,#FFFFFF,#FFFFFF
RCL,77.6,60.04,45.9,#FFFFFF,#FFFFFF,#FFFFFF
ITGR,113.75,112.21,117.91,#FFFFFF,#FFFFFF,#FFFFFF
TGT,106.76,112.43,159.49,#FFFFFF,#FFFFFF,#FFFFFF
MTSI,101.16,80.29,74.83,#FFFFFF,#FFFFFF,#FFFFFF
BMRN,102.64,126.77,151.43,#FFFFFF,#FFFFFF,#FFFFFF
WT,75.36,60.48,68.3,#FFFFFF,#FFFFFF,#FFFFFF
BBAI,77.71,68.12,29.79,#FFFFFF,#FFFFFF,#FFFFFF
TSLA,94.08,69.37,62.33,#FFFFFF,#FFFFFF,#FFFFFF
HOUS,65.2,53.92,81.05,#FFFFFF,#FFFFFF,#FFFFFF
LAB,84.38,85.94,155.47,#FFFFFF,#FFFFFF,#FFFFFF
MMM,95.7,94.54,82.28,#FFFFFF,#FFFFFF,#FFFFFF
MTCH,82.06,77.79,92.63,#FFFFFF,#FFFFFF,#FFFFFF
TVTX,67.1,88.4,59.43,#FFFFFF,#FFFFFF,#FFFFFF
CDP,92.34,84.4,92.02,#FFFFFF,#FFFFFF,#FFFFFF
RGEN,111.21,120.01,121.74,#FFFFFF,#FFFFFF,#FFFFFF
PRCH,60.87,29.74,6.5,#FFFFFF,#FFFFFF,#FFFFFF
EYE,94.33,50.77,42.56,#FFFFFF,#FFFFFF,#FFFFFF
CMPO,72.71,54.94,51.61,#FFFFFF,#FFFFFF,#FFFFFF
LYV,84.32,67.99,55.67,#FFFFFF,#FFFFFF,#FFFFFF
ABR,86.45,96.55,101.1,#FFFFFF,#FFFFFF,#FFFFFF
SNAP,117.72,114.97,117.17,#FFFFFF,#FFFFFF,#FFFFFF
ALRM,104.25,103.13,98.49,#FFFFFF,#FFFFFF,#FFFFFF
AMD,77.74,62.96,88.66,#FFFFFF,#FFFFFF,#FFFFFF
LNT,94.76,95.67,89.58,#FFFFFF,#FFFFFF,#FFFFFF
PCT,82.9,53.52,34.86,#FFFFFF,#FFFFFF,#FFFFFF
CRNC,101.04,96.99,30.5,#FFFFFF,#FFFFFF,#FFFFFF
MGPI,100.21,107.32,287.71,#FFFFFF,#FFFFFF,#FFFFFF
DUK,95.82,96.48,93.85,#FFFFFF,#FFFFFF,#FFFFFF
IRTC,79.07,52.45,37.54,#FFFFFF,#FFFFFF,#FFFFFF
AVDL,63.44,53.82,91.34,#FFFFFF,#FFFFFF,#FFFFFF
JPM,89.6,74.78,71.19,#FFFFFF,#FFFFFF,#FFFFFF
GRPN,142.0,64.61,48.04,#FFFFFF,#FFFFFF,#FFFFFF
LPSN,75.76,92.93,112.12,#FFFFFF,#FFFFFF,#FFFFFF
COIN,78.64,55.68,48.64,#FFFFFF,#FFFFFF,#FFFFFF
LYFT,84.61,61.28,58.73,#FFFFFF,#FFFFFF,#FFFFFF
STWD,96.18,90.39,87.06,#FFFFFF,#FFFFFF,#FFFFFF
VTR,92.19,95.8,91.27,#FFFFFF,#FFFFFF,#FFFFFF
HRTG,97.65,52.62,66.11,#FFFFFF,#FFFFFF,#FFFFFF
MMYT,100.9,94.37,95.84,#FFFFFF,#FFFFFF,#FFFFFF
SOFI,57.99,43.86,27.26,#FFFFFF,#FFFFFF,#FFFFFF
SSRM,58.51,50.57,23.82,#FFFFFF,#FFFFFF,#FFFFFF
BKD,91.21,76.12,90.68,#FFFFFF,#FFFFFF,#FFFFFF
EB,91.94,79.12,110.99,#FFFFFF,#FFFFFF,#FFFFFF
OMCL,92.74,98.5,135.76,#FFFFFF,#FFFFFF,#FFFFFF
ENVX,95.7,79.49,83.85,#FFFFFF,#FFFFFF,#FFFFFF
NCLH,75.21,73.04,68.98,#FFFFFF,#FFFFFF,#FFFFFF
CAKE,97.04,75.2,60.48,#FFFFFF,#FFFFFF,#FFFFFF
NTNX,97.78,88.08,79.41,#FFFFFF,#FFFFFF,#FFFFFF
NVAX,89.07,102.64,160.55,#FFFFFF,#FFFFFF,#FFFFFF
TDOC,95.13,108.85,92.18,#FFFFFF,#FFFFFF,#FFFFFF
CHRS,59.63,66.0,97.04,#FFFFFF,#FFFFFF,#FFFFFF
JOYY,76.23,70.23,53.24,#FFFFFF,#FFFFFF,#FFFFFF
INSG,57.18,70.9,121.37,#FFFFFF,#FFFFFF,#FFFFFF
CAMP,82.91,274.37,,#FFFFFF,#FFFFFF,#FFFFFF
NIO,59.55,75.32,88.69,#FFFFFF,#FFFFFF,#FFFFFF
OPK,95.74,121.99,110.64,#FFFFFF,#FFFFFF,#FFFFFF
TMDX,131.95,59.43,128.66,#FFFFFF,#FFFFFF,#FFFFFF
ZTO,91.94,99.63,110.56,#FFFFFF,#FFFFFF,#FFFFFF
WEC,97.36,96.09,85.24,#FFFFFF,#FFFFFF,#FFFFFF
NOTV,157.76,163.35,83.85,#FFFFFF,#FFFFFF,#FFFFFF
SIRI,91.9,87.7,105.05,#FFFFFF,#FFFFFF,#FFFFFF
CMRC,113.82,131.1,125.92,#FFFFFF,#FFFFFF,#FFFFFF
ASND,84.63,75.06,57.58,#FFFFFF,#FFFFFF,#FFFFFF
CNK,118.59,87.85,104.96,#FFFFFF,#FFFFFF,#FFFFFF
FSLY,104.97,86.27,73.59,#FFFFFF,#FFFFFF,#FFFFFF
FUBO,82.4,72.13,40.59,#FFFFFF,#FFFFFF,#FFFFFF
HCI,88.35,78.03,56.52,#FFFFFF,#FFFFFF,#FFFFFF
VATE,113.51,159.25,79.0,#FFFFFF,#FFFFFF,#FFFFFF
TREE,50.33,64.14,73.44,#FFFFFF,#FFFFFF,#FFFFFF
WKC,109.21,104.38,103.44,#FFFFFF,#FFFFFF,#FFFFFF
MOMO,105.58,86.05,75.85,#FFFFFF,#FFFFFF,#FFFFFF
CCL,75.61,60.56,50.78,#FFFFFF,#FFFFFF,#FFFFFF
COLL,78.19,76.64,96.66,#FFFFFF,#FFFFFF,#FFFFFF
SMTC,68.11,53.12,65.13,#FFFFFF,#FFFFFF,#FFFFFF
ABNB,111.51,96.42,93.98,#FFFFFF,#FFFFFF,#FFFFFF
MITK,101.61,87.53,83.4,#FFFFFF,#FFFFFF,#FFFFFF
EXPE,79.46,71.86,60.64,#FFFFFF,#FFFFFF,#FFFFFF
IQ,64.87,81.72,74.19,#FFFFFF,#FFFFFF,#FFFFFF
BL,103.74,86.94,87.4,#FFFFFF,#FFFFFF,#FFFFFF
IMAX,89.9,77.71,68.77,#FFFFFF,#FFFFFF,#FFFFFF
AVGO,74.94,56.53,41.36,#FFFFFF,#FFFFFF,#FFFFFF
UPST,83.98,67.19,51.06,#FFFFFF,#FFFFFF,#FFFFFF
LCII,86.64,82.66,102.99,#FFFFFF,#FFFFFF,#FFFFFF
LITE,54.28,39.74,33.74,#FFFFFF,#FFFFFF,#FFFFFF
HASI,96.72,100.14,110.55,#FFFFFF,#FFFFFF,#FFFFFF
VRM,110.89,102.97,,#FFFFFF,#FFFFFF,#FFFFFF
SENS,117.57,127.7,76.13,#FFFFFF,#FFFFFF,#FFFFFF
UBER,90.71,72.82,73.13,#FFFFFF,#FFFFFF,#FFFFFF
NET,82.22,52.02,34.88,#FFFFFF,#FFFFFF,#FFFFFF
JBLU,94.55,107.0,110.51,#FFFFFF,#FFFFFF,#FFFFFF
AG,91.25,73.02,50.41,#FFFFFF,#FFFFFF,#FFFFFF
VIAV,80.15,92.3,68.18,#FFFFFF,#FFFFFF,#FFFFFF
PENN,83.85,80.91,88.09,#FFFFFF,#FFFFFF,#FFFFFF
GDS,78.49,97.84,50.79,#FFFFFF,#FFFFFF,#FFFFFF
CENX,87.95,89.24,55.47,#FFFFFF,#FFFFFF,#FFFFFF
VRNS,87.57,68.27,88.55,#FFFFFF,#FFFFFF,#FFFFFF
BB,110.93,113.6,62.67,#FFFFFF,#FFFFFF,#FFFFFF
ORA,88.19,78.97,79.29,#FFFFFF,#FFFFFF,#FFFFFF
PTON,92.95,76.45,55.42,#FFFFFF,#FFFFFF,#FFFFFF
NTRA,94.55,80.8,66.71,#FFFFFF,#FFFFFF,#FFFFFF
CAMT,91.72,76.74,91.83,#FFFFFF,#FFFFFF,#FFFFFF
WDC,58.82,44.32,49.91,#FFFFFF,#FFFFFF,#FFFFFF
MAXN,79.95,77.94,190.48,#FFFFFF,#FFFFFF,#FFFFFF
BKNG,97.94,76.83,67.77,#FFFFFF,#FFFFFF,#FFFFFF
SO,97.41,96.68,94.75,#FFFFFF,#FFFFFF,#FFFFFF
DBX,90.93,78.69,74.17,#FFFFFF,#FFFFFF,#FFFFFF
GCI,87.56,73.17,106.34,#FFFFFF,#FFFFFF,#FFFFFF
FWONK,95.6,82.25,74.33,#FFFFFF,#FFFFFF,#FFFFFF
WB,79.3,76.05,52.04,#FFFFFF,#FFFFFF,#FFFFFF
SPR,93.88,81.21,82.55,#FFFFFF,#FFFFFF,#FFFFFF
BILI,87.31,87.02,62.65,#FFFFFF,#FFFFFF,#FFFFFF
AFRM,71.82,53.04,43.17,#FFFFFF,#FFFFFF,#FFFFFF
EXAS,100.45,77.68,106.1,#FFFFFF,#FFFFFF,#FFFFFF
JD,99.59,118.27,74.25,#FFFFFF,#FFFFFF,#FFFFFF
Z,81.57,78.41,62.03,#FFFFFF,#FFFFFF,#FFFFFF
SMCI,100.68,91.05,95.5,#FFFFFF,#FFFFFF,#FFFFFF
