Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
SO,96.25,96.23,94.95,#FFFFFF,#FFFFFF,#FFFFFF
PCRX,91.1,91.06,54.13,#FFFFFF,#FFFFFF,#FFFFFF
MSTR,110.13,90.72,39.17,#FFFFFF,#FFFFFF,#FFFFFF
BXMT,97.42,102.1,90.97,#FFFFFF,#FFFFFF,#FFFFFF
F,88.65,83.77,87.23,#FFFFFF,#FFFFFF,#FFFFFF
MAXN,75.7,93.16,217.72,#FFFFFF,#FFFFFF,#FFFFFF
NET,82.74,54.38,36.08,#FFFFFF,#FFFFFF,#FFFFFF
SENS,112.45,165.0,96.86,#FFFFFF,#FFFFFF,#FFFFFF
GH,91.28,83.21,45.29,#FFFFFF,#FFFFFF,#FFFFFF
CAMT,87.35,76.95,87.24,#FFFFFF,#FFFFFF,#FFFFFF
BKNG,96.39,84.04,73.31,#FFFFFF,#FFFFFF,#FFFFFF
SMTC,67.0,63.34,67.9,#FFFFFF,#FFFFFF,#FFFFFF
PENN,91.33,91.81,104.55,#FFFFFF,#FFFFFF,#FFFFFF
MARA,82.66,70.62,90.53,#FFFFFF,#FFFFFF,#FFFFFF
ITRI,107.01,90.03,88.79,#FFFFFF,#FFFFFF,#FFFFFF
DNMR,100.0,100.0,4380.57,#FFFFFF,#FFFFFF,#FFFFFF
PDD,79.23,98.12,76.23,#FFFFFF,#FFFFFF,#FFFFFF
ZS,108.32,72.78,60.41,#FFFFFF,#FFFFFF,#FFFFFF
AFRM,68.56,55.47,48.91,#FFFFFF,#FFFFFF,#FFFFFF
SMCI,99.02,93.85,97.84,#FFFFFF,#FFFFFF,#FFFFFF
BBIO,77.68,67.53,51.91,#FFFFFF,#FFFFFF,#FFFFFF
UPHL,100.0,100.0,85000.0,#FFFFFF,#FFFFFF,#FFFFFF
BA,91.94,82.83,72.73,#FFFFFF,#FFFFFF,#FFFFFF
HLIT,87.99,102.0,136.04,#FFFFFF,#FFFFFF,#FFFFFF
FVRR,127.56,110.64,107.06,#FFFFFF,#FFFFFF,#FFFFFF
HTHT,89.84,98.18,75.81,#FFFFFF,#FFFFFF,#FFFFFF
BFH,83.46,78.76,81.77,#FFFFFF,#FFFFFF,#FFFFFF
HOPE,92.45,94.51,112.13,#FFFFFF,#FFFFFF,#FFFFFF
