Rank,Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
17,BLMN,118.18017958336438,114.12140508939143,220.22585934200606,6.820000171661377,6.909999847412109,6.909999847412109,6.739999771118164,-3.8081801849886014,-6.8306009327116985,-0.1445119764679487,-2.263087982523615,-3.491620186142313,-5.601097194458292,-1.7492763857245524,-4.532580371883006,119.12568725212388,101.51148665596092,91.3882194959566,0.49245939566680075,-3.505980227065133,28.95118542528184,98.43966553662894,53.26507171960869,94.0149625935162,96.50952897123119,85.18060989409989,77.11251252166512,73.12440589136985,73.49805589446656,N/A,N/A,60.90265179888221,3.9360085102963698,4.196726645570385,-1.2238128538807278,7.987382730165972,18.26381360458676,1555.0,20.54263565891473,-9.382284382284382,31672.0,-2.213714532711723,-0.8949245885224357,40.0
18,FLR,122.30410718559295,85.82657679310923,108.45001846909477,41.119998931884766,40.709999084472656,41.16999816894531,40.244998931884766,-1.130082276938582,2.161488029527368,-0.2450435811154077,-2.4676630392315184,-1.3183198362057553,-2.6023238157224187,-1.3361166251778993,1.475035518717554,98.42656901585876,73.54312878893391,64.88437451782431,0.48279725491968395,-3.461428654406393,27.358025672424546,71.26268913262712,43.00019466098224,93.76558603491272,97.21093322588924,62.06773642203779,57.34917182159748,56.6211335307003,59.30755009151286,N/A,N/A,52.23944245721178,-3.4410392465380175,-0.3159957258709298,6.347882425641991,6.273874150607595,8.263240987124014,6826.0,31.85242418389028,-52.26907209286063,166713.0,0.21038331840613597,8.581644815256258,165.0
19,XRX,149.02222426458925,151.39465574504493,253.6514478064241,3.837300062179565,3.7200000286102295,3.839999914169312,3.694999933242798,-1.6076931193500374,-1.6076931193500374,-2.872059981384687,-2.872059981384687,-1.7902856809402155,-1.5384661469467809,-1.20321059302669,-0.6720455692246736,86.45499103500015,82.80699881559329,77.87720775292203,0.6688801708026232,-5.593663381261285,36.02743655300971,89.05182022493699,52.755678096559826,93.51620947630923,96.46751211272438,73.18585036181776,67.58218138770683,96.69500751107547,N/A,N/A,N/A,N/A,N/A,N/A,-13.59988483327888,8.28980732738118,-18.81779975815344,1665.0,-17.818361303060218,-17.85890478539714,216233.0,0.15887720598452915,1.2478461192688042,46.0
20,LNTH,146.631560645513,180.29780545805806,182.67659166806936,53.4900016784668,55.06999969482422,55.09999847412109,52.85129928588867,-1.3827433200426116,-1.7811190273824662,2.6850617155126444,-0.39790417265365075,1.0638261399259081,-0.9527279953584664,-0.0920647232238907,-2.578250164260513,105.31563213066951,79.24206674359851,76.130996087343,0.706854754848506,-0.6919429050065804,43.09056390448552,78.10396836811547,61.69168572762783,93.26683291770573,93.43731026937492,65.98933970979634,63.81447334900117,68.45006373259773,60.24511783877603,N/A,N/A,51.97041033649343,0.912447937709316,-0.10608817365464963,7.758849507118853,11.2619528124485,7.680932354745266,1880.0,-9.528392685274301,-1.3123359580052494,14382.0,2.882895772229773,8.379804069329316,169.0
21,GWRE,97.96452313751838,68.76464677686704,65.66650938517442,262.19000244140625,255.9600067138672,262.92999267578125,252.8099975585937,0.3482867675906776,22.34717625182769,-2.260576622332975,17.70440486128473,-0.4543263487098574,20.648832887792267,-2.5667721242443307,18.080331784933314,57.94288270613704,43.332284305625485,43.5968627172301,0.9404585115290344,24.217594425334205,22.381501772663746,46.44806395352897,34.80352195924926,93.26683291770573,90.52672305583167,42.645757919101776,41.78555433457907,51.86136902040036,47.7086292148829,N/A,N/A,35.24092107279986,-1.155362902994771,-9.510044235160862,13.497535452440642,5.510062019461475,-8.264506303170258,4778.0,-29.43435238517206,609.9554234769688,10207.0,15.398530243075184,114.92945883343862,121.0
22,RNG,84.54030285885493,82.87153496582597,87.27959418635814,32.40999984741211,31.76000022888184,32.595001220703125,31.479999542236328,1.7582400603931843,9.014464670167257,-2.096172708426931,4.818485242849563,-0.5036541797428153,6.974079275470426,-0.47423212933982883,5.886310215087083,85.47628535726783,65.2646253460075,54.18398694870839,0.7538205983498142,-5.723751725722323,39.066163102060855,60.777901408626974,45.98460449492665,92.76807980049875,95.94066990700327,51.279359070976646,48.32496562715063,51.745271962403336,53.725674475262885,N/A,N/A,40.84804369022389,-4.998410925248929,6.2660863936723015,-29.12645493801706,-33.70564317350932,2.438714986305051,2018.0,-33.596577821651856,-16.920543433511735,25333.0,-0.003947264545669851,2.1203692506147456,69.0
23,CABO,82.89465528520054,145.68822802686816,203.8301696638561,163.5,162.22999572753906,162.47999572753906,156.99000549316406,0.6153846153846154,2.2194455264081996,-0.9463933711750311,2.4373307629992134,-1.3748517143341945,0.42026740602948487,-1.2082298940901217,-0.1018061785135657,66.23221130238109,62.29985073118955,108.86499392345252,0.4618974550383049,-0.6258631875135829,36.70167711571594,110.29762153865327,58.4328269609358,92.51870324189527,97.15829814227602,88.94935322650227,78.82346839542073,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
24,CHTR,151.80937887951876,131.15625057578967,123.34915086738407,262.6499938964844,263.3500061035156,264.19000244140625,259.0199890136719,2.8225772730063996,0.05714053199404762,-0.20084840438450205,-0.4046620035858903,0.026505878204218663,-0.8667908287406191,2.8673494338401517,-0.9786672107984493,30.166361059862744,51.94538873957145,47.68642544226898,0.43926586103812126,-3.3398923716772497,28.459604520074144,52.192982235531026,40.26872146583601,92.01995012468828,94.26455846293729,42.8542168578072,42.11995618353311,54.38847551295072,62.17668896066717,N/A,N/A,45.13011703159105,-4.924127688388683,10.287683679602813,2.000564173950234,7.892669688944887,-6.702050070681743,21229.0,23.30971189591078,8.73841110485069,88396.0,3.3303330333033303,8.113793693892028,436.0
25,WOLF,78.5714234250308,280.769230013466,417.03296339809856,1.950000047683716,1.820000052452088,1.9794000387191768,1.6698999404907229,57.25806715213049,61.157023653486775,47.96748164467729,41.08527955595747,59.629034152884344,44.481754148156924,38.008255193781096,43.956895563924206,130.9033819139323,282.5870984105443,285.82826691693504,2.9919550674564666,2.598022483067192,69.77210837176435,308.2315913793809,144.56375290233308,91.77057356608479,97.03632645834661,244.6504921169073,223.65900340960212,248.6514390037914,267.41937726730464,N/A,N/A,N/A,N/A,N/A,12.70020221566165,5.59418004773424,37.176827913143626,324906.0,735.9861057506754,783.6891777953056,1042218.0,1.872418289409635,3.4139303759034423,135.0
26,ENOV,106.89323367013925,114.81244232166215,137.86469786381238,31.280000686645508,31.190000534057617,31.51000022888184,30.905000686645508,-2.280530062997923,2.827089441797056,-0.6687869013499455,1.1348909848833344,-1.6541843679806305,1.7107833908226475,-0.6270086573388121,2.1315282646562697,45.72575401408286,56.37700560679598,53.34874954298981,0.22408371769354526,-5.69131199460163,25.3743136929701,59.65217437767518,36.25297750690106,91.02244389027432,96.07816604295928,50.22795514779722,45.660483420411865,70.5202227022843,66.43297422576327,N/A,N/A,59.2383876884886,-22.862779667542263,-13.241015733480985,7.964080809101813,8.58863729217473,-17.171473159294493,347.0,0.0,-22.02247191011236,8780.0,0.11402508551881414,-0.3065743158850914,33.0
27,SRPT,214.34241882955396,557.653096089719,723.8662520381814,17.735000610351562,17.639999389648438,17.8700008392334,17.44499969482422,-5.514117326427722,-1.7451448200741424,0.22726708699861253,-2.8634386681328885,-4.79488330623889,-5.54967882043593,-0.20022796526704953,-2.9215338819747054,80.75415399292169,168.92852819589515,147.57781025516948,0.5113365718906856,-0.9899123044509066,29.375331619193055,157.8135420124478,69.96062939033455,91.02244389027432,98.43781052010729,121.69275684056696,105.27587973474512,105.87578178252195,122.35316202398978,N/A,N/A,107.82053759888106,0.05881453384651828,0.7612745690240998,1.3922265116057293,-0.6675691340299537,41.70202847264753,13023.0,-40.71291996722207,-18.104640925669727,247103.0,1.970048982994194,1.2099168950108337,201.0
28,MTH,82.49074613919241,86.64312798823593,117.47695747179081,81.91000366210938,79.08999633789062,82.0,78.62999725341797,-0.5825897937794737,7.677144722905144,-3.7131763749954256,3.683793397433051,-1.0020545849408669,6.410592522599087,-3.021712533679711,3.3653182185669595,41.70085454427777,44.69199268765925,41.553748635618746,1.6493404785666483,-0.697923191631455,32.772928621961945,45.34846598769152,38.32302826230398,90.02493765586036,89.13983908093695,40.63337065192093,39.149937405719,49.125923411182306,47.64731896242378,N/A,N/A,37.57231463650451,3.184227344017395,17.903668865794334,10.288348518469965,17.08203705287133,-7.5721747755635604,968.0,-8.593012275731821,-9.278350515463918,11233.0,0.8710488505747127,2.800402672279674,58.0
29,INVA,105.89693020843218,86.17442580111478,95.44103041436536,20.475000381469727,20.18000030517578,20.475000381469727,20.09000015258789,0.22026468733113477,-0.2679021107464366,-1.368518044115503,-3.352485075316067,-0.7032029673237522,-3.053979318814666,-0.9368862308901872,-2.1432075954280494,29.801667881862898,27.00218323504534,23.442390194650024,0.9437879523342698,-0.8644682434169465,15.44060311145477,23.938530029430137,19.15009700070241,90.02493765586036,95.9208103225099,20.771591885011667,19.760240790622465,50.544727345416575,43.68143410590915,N/A,N/A,23.53178973360237,-5.252632064154056,-19.661207988298685,-4.6019949532085995,-16.30376551142332,-27.10233715076655,189.0,136.25,320.0,2272.0,1.2477718360071302,2.758932609678878,18.0
30,MP,40.60173993684094,38.60649021643438,21.520189745393278,63.369998931884766,63.150001525878906,64.54000091552734,62.28499984741211,1.1492376511889617,-8.039478211885248,0.685587207919,-6.180353860648327,2.039527139173666,-6.9358293647095985,1.1530638663020334,-5.72877230951254,51.55636585455648,108.48230363562551,101.79162157527196,-0.8175437632677831,-5.173097315549826,51.543735142020076,111.58113488748329,66.8443229507975,89.52618453865337,98.01691986152089,91.64745863296248,83.05889581314538,78.26737650408882,81.18460206171164,N/A,N/A,72.85187499290879,3.6770038303732253,-3.4415234501896035,-0.8172992772927052,-1.4108808473177035,23.524245071183145,44559.0,-27.066044684507734,-22.890961634969802,576858.0,15.137640314880162,16.692559776671924,515.0
31,AMPH,88.81690864242235,89.46471135142968,151.8581692171358,29.26000022888184,29.32999992370605,29.409099578857425,28.989999771118164,-0.13651538983016093,-5.184706253482774,0.23923340490994474,-4.803633780884466,-0.003061096767612412,-5.920987320768871,1.7550017691010187,-4.763471542377696,63.20498953348588,51.9631392192773,45.34170525019607,-0.49719991715149114,-4.311746831392219,26.914964641025467,50.049905374098714,40.35579275752209,88.5286783042394,86.53488946205177,43.86781624954104,43.00519405881998,94.75045036811653,69.53679246409483,N/A,N/A,24.47476706672346,-39.97002508580177,-41.059279251148716,26.32126616687612,33.485830793364286,-49.40874511792046,172.0,-7.526881720430108,-11.34020618556701,1453.0,0.27605244996549344,0.8327550312283136,19.0
32,MIDD,105.79031905262588,106.49697883002447,95.04615266799962,141.8300018310547,138.67999267578125,141.9499969482422,137.67999267578125,-1.949527953279938,5.160530114811445,-2.2209751918537455,0.9536271421398962,-2.893689929866769,3.101397806227555,-1.7974353261870974,2.2199051007336092,72.39801784516598,53.455365425573206,46.40553530093492,0.6032262596201763,-11.057971878293129,23.82261581809693,55.43989589747198,33.83666767500247,88.2793017456359,93.47379210425491,47.303928483730495,43.05461642344638,57.25358826085185,45.41768726643113,N/A,N/A,33.63435711917333,6.216064340072442,-0.5402135934585302,13.624174403062764,9.987549053249523,-10.848052959916927,3494.0,-1.6605685336335492,-47.09267110841914,12561.0,0.1435063381966037,-1.5518457559369858,63.0
33,IART,83.14970622134344,144.3292288872704,113.86908196580272,15.579999923706056,15.43000030517578,15.899999618530272,15.40999984741211,-2.6858232294092317,4.353647724340245,-1.5943877240708855,1.7810056759978172,-0.687074383378987,4.1939671038611195,0.1299512907290651,4.829932294961479,57.59298143047717,55.750899567558974,68.16303480020535,0.15131934414264103,-2.863210139770544,28.8259107776566,72.69003177761489,54.80978161267177,88.2793017456359,89.16133241961741,61.80238629663004,60.307468255772456,105.54553715254904,98.12202288126586,N/A,N/A,57.894079268960695,-44.165011716128575,-0.54659321570391,-31.142417878873392,25.078556050170743,-37.38250235234369,114.0,10.679611650485436,29.545454545454547,932.0,1.3043478260869565,3.5555555555555554,21.0
34,GMED,102.91130222189966,117.94177072714534,118.51725537060027,59.45000076293945,59.08000183105469,59.95000076293945,58.93000030517578,-1.9623988104988725,-2.0754378859074363,-0.7892483829174587,-1.3689477027307755,-1.1378605436245612,-2.074486168638279,-0.11864355054952332,-1.2897829948465804,37.013935218959695,36.85823476248529,53.34145828546667,0.49957685200060187,-2.816504939479317,22.651115729305285,56.64515918450967,35.41869571222672,87.53117206982543,95.0684817611194,45.470138773295,40.60298335295258,56.97493702676544,42.17935011501423,N/A,N/A,33.124129450632225,-36.76886394854443,-10.611012159016164,7.549059395646246,25.021401744623166,-3.6334787412987666,1669.0,12.618083670715249,29.48021722265322,12004.0,0.4855181650761761,18.628322956813914,67.0
35,ENPH,119.34633742295577,152.89931581783284,271.58672811071034,38.91999816894531,37.93999862670898,39.470001220703125,36.875,-1.6675180181308948,6.747117790028427,-2.2416972836820688,2.5959953930669903,-0.42885512503238254,5.817699807045859,-2.832676525238067,2.687274176241564,60.2347901695922,89.66540769740483,89.73996506621927,0.47046279870978785,-1.5548052994832238,55.512519416111935,94.47566247543378,68.27339112499152,87.28179551122194,98.12061935308895,78.13946898381661,75.97399301908669,81.77472580365698,74.6350896791877,N/A,N/A,68.73784682494069,-1.331088692880037,-0.35929844194924576,3.7653965275413226,10.017334265259462,7.965239262562292,29426.0,-8.04375,-5.019205319389304,511581.0,1.8495254742768634,3.286681660885682,323.0
36,SEDG,69.34087646095661,50.133155661231534,59.72037279394565,33.7400016784668,30.040000915527344,33.79999923706055,28.540000915527344,-1.9755854928895014,5.602506644080157,-10.167457687830215,-4.725657274562799,-2.170767052276811,4.806199184683866,-10.166822460485704,-6.426226506467724,87.6506661460564,128.07783945183465,126.14705339448196,0.7550360075223257,-5.107729377017034,65.6129051863346,136.3125546412595,97.96080851494833,86.0349127182045,91.81883262545382,116.07383400583782,115.42546654758472,106.72503993832603,100.47470059748444,N/A,N/A,101.20496168716188,-1.2671784337743106,9.429497124042976,-8.147794315928722,-1.9363215659251056,19.422013456155923,28666.0,15.411868910540303,69.31073179375112,358789.0,1.9312993798136884,0.6271157443633906,291.0
37,PAR,139.45795480780473,125.7148934701436,112.16389391527302,47.97999954223633,46.86000061035156,48.27000045776367,46.59000015258789,-1.0517676192553072,-4.040000915527344,-2.374998728434245,-4.872102705964813,-0.9846144456129807,-5.685814439352053,-2.01892555178935,-5.034653794461224,75.45787963079353,57.80256722595468,49.702879571576695,0.5906644648128107,-7.979249336603439,35.928926147767,56.66363746734066,44.584627656622345,85.53615960099751,88.31601607621502,51.13186384622873,48.26981831128662,73.5771079572496,99.77574449241126,N/A,N/A,45.67397239311377,25.626083307654557,2.2800134143728634,4.844305988913282,12.825122800125571,-23.8742283856729,680.0,2.564102564102564,2.2556390977443606,4279.0,1.3981042654028437,2.5155725922376617,53.0
