a0,a1,b0,b1,m0,m1,rho0,rho1,sigma0,sigma1,c,Ticker,Model,Residuals,Timestamp,Option_Type
0.8303751844663705,-0.5820223879021984,0.3625838022383473,6.545843805134732,-0.38840850382269293,-2.9698485163026604,-0.9499999999999998,-0.030296821612594695,0.05000000000000001,-0.37041241413265064,13.184777942207752,NIO,hyp,4.18713624915081,20250915_2128,Call
0.7848635804175498,-0.301753172984756,0.15515052161639503,-0.00919184964953996,-0.06890729681750823,0.7376937642178166,0.29967288212197024,0.005995990050267663,0.2605489418185472,-2.571739133895718,6.666538085685175,NIO,hyp,2.406909485763118,20250915_2128,Put
0.5694577922411656,1.400792655592083,0.02932599181834564,-0.5556840229739197,-8.704923698850015,-5.2542503484123815,-0.677129029578629,-0.41406177408400335,0.05000256246610659,10.715341741561788,19.760202585050717,SOFI,hyp,2.353823332026849,20250915_2128,Call
0.4787191247221008,0.17763557967761043,0.5084328547988869,-0.5346101970781344,-6.197148917189491,6.352465330701125,-0.29931541434118836,-0.8571083970777424,3.298081190988412,-3.4236931781307547,0.1480010352461265,SOFI,hyp,1.0499010480162427,20250915_2128,Put
0.5308750791075265,0.05719879793065317,0.024807324128924925,0.0540183747095006,-3.981071593772103,3.7194318768707664,-0.5117042005455695,-0.3220056202017681,0.6704167769647034,-0.6719175957832766,0.2613092488550169,COIN,hyp,2.884661227402751,20250915_2128,Call
0.5352714090660591,0.081302605516043,0.14303149140533494,-0.21605075012630612,2.9404986658975756,-5.345101343516444,-0.13831158082485057,-0.8813925514473996,1.3777869312751636,-2.7167676361494713,0.431789366643279,COIN,hyp,1.8466372475221546,20250915_2128,Put
0.5613374145514395,-0.1788669285581331,5.509363152389688e-07,0.0016042934668131158,18.142129897088083,48.948410355731255,0.9499999987602652,-0.792757675942996,0.06500577329573069,-8.816704362212938,0.2304969263370393,AMD,hyp,2.5245593992582966,20250915_2128,Call
0.7464269365802062,-1.9345665173023092,0.35781083526561885,-0.068652184400123,1.4787266768255107,2.0186798029736694,0.9499999487885056,-0.539122500704128,0.4851939971734739,-6.745973528294136,0.7457447152638259,AMD,hyp,2.097989664740286,20250915_2128,Put
2.4977030673552613e-07,6.315875929616067,0.6830742365822868,-2.304069251951236,2.7664727598879795,-4.612647571480388,0.3522853181800007,-0.9499999986347778,1.7230907136181222,1.6111870877942296,3.2735225929205694,OPEN,hyp,31.142927931068723,20250915_2128,Call
2.139262152483457,-285.5249915217926,3.268756936735702e-07,3.7524384068758088,132.63843156008585,-64.38348676270499,-0.19228410021441536,0.7257658377028559,12.849899302349192,76.47934857542063,0.0017630254807792247,OPEN,hyp,26.81747140841626,20250915_2128,Put
0.4651267562169818,-0.3353439543535779,0.28051892331679806,-0.15275746514157945,-0.5400569736260726,-0.6222744402295379,-0.8992732222639241,0.9499999999999997,0.05396112677679721,-2.379194260970531,49.21601264749269,AAL,hyp,0.9075783174441603,20250915_2128,Call
0.3564036132247789,0.11473688461783281,0.18322591401709967,-0.0286020360175485,-0.09198070114870163,0.3266673224849086,0.278303502835096,0.34117946575642727,0.11298946036264787,-0.1141764694702463,0.04067767724515593,AAL,hyp,1.5314503718312713,20250915_2128,Put
0.6797803303171405,0.00964484201949155,1.4767609122911126e-07,0.7283276392114001,0.9133113708174163,-0.7104926652175659,0.9499999999999998,-0.33010461502531907,1.0621098756321947,-1.104939108914646,3.0799219294769107,LCID,hyp,4.865289097174487,20250915_2128,Call
0.5601350315623006,0.5701217478599767,0.6812039853029103,-1.6146929619601942,-0.17446052124828917,0.8217671096676133,-0.13061542928834868,0.8326612636198172,0.15566607351519765,-0.5552644937774535,2.765971816597318,LCID,hyp,5.929992386813301,20250915_2128,Put
0.6501756965191589,0.037909286642274546,0.00040621573391177383,-0.021676901090509595,2.4820023248212784,-2.2788539251570694,-0.8347625381078889,-0.22293484285997553,0.7644397287591376,-0.7874233375570284,3.6728165070002383,MSTR,hyp,31.69169716275016,20250915_2128,Call
4.2208433528072144e-14,0.8456211513133762,4.696303772685707,-5.676092522523578,-23.104474887626605,26.490025190178276,0.06806404722562097,0.9499943520093523,6.713023982576929,-8.003842425335682,0.08953655158907016,MSTR,hyp,18.623041953039355,20250915_2128,Put
0.06995303285258458,1.4211267779997463,0.4753664414193557,5.406246523963294,1.880186757700533,-2.5764733596436016,-0.9499179171435451,0.20095715073838244,0.34347503236487825,-0.3742785098375712,11.682928817874625,F,hyp,2.7708364864026023,20250915_2128,Call
0.479059218054411,1.3498402906714193,0.5444846394689615,2.7698403970921923,0.7174483999235101,-0.6480578380214747,0.03393334463844248,0.9402260889694404,0.5910976443104002,-0.6489693897996022,3.5762956359245752,F,hyp,24.15484319331483,20250915_2128,Put
0.8098163409820389,-0.0601634621789181,0.014120578243184958,0.06109910368188177,0.14060513245105385,0.040454886406828476,-0.2289390598290164,0.3189303310287341,0.26064162923176876,-0.2737998281111873,0.7687121550506053,MARA,hyp,3.741452604144982,20250915_2128,Call
0.7979607820228138,-0.014955182799847266,0.12829950875858753,-0.3102218310334087,1.225196604724286,-1.1896181232509468,0.40886283739490603,0.04114994638577235,0.3557942897720915,-0.3583509939139825,0.8739850507017789,MARA,hyp,1.5326978292188538,20250915_2128,Put
0.6051788556364268,-0.002543669043851603,1.8906855958539746,-1.9502425785490032,-2.704716542163741,2.2656008617032897,-0.949999999999999,-0.05606398866195798,0.054505146004524795,-0.05994874890673564,0.11191937151529138,TSLA,hyp,17.061140294762176,20250915_2128,Call
1.2424356703037555e-06,-4.081290764010119,0.8871498075379317,-0.05954285740453369,-26.746111822190304,19.936622945697664,-0.6124454367621099,-0.059647306221432765,1.8358700600783686,-9.48874945748394,0.006052152945317939,TSLA,hyp,13.675630788826979,20250915_2128,Put
0.3023525709300896,0.048817584813146166,0.026374080729681802,-0.054888833951440126,3.0310358332950735,-3.9875938921309966,0.35915296221015736,-0.32277086569061825,2.3571595095520674,-3.0873647105380804,0.6155942303803088,AMZN,hyp,9.33908079313007,20250915_2128,Call
0.8724941043814178,-0.5490379998534608,0.3296257102625509,-0.3626922848576586,-1.171647491382806,0.6467753480872711,-0.7973286253774892,-0.5547459505289863,0.05445357501674735,-0.054462437239666324,0.00013300693362729312,AMZN,hyp,4.816201186828879,20250915_2128,Put
0.598601021007655,0.04630610025511571,0.4944098389252044,-0.5248146742364843,1.219928356717111,-1.4806178314269518,-0.3625479699693105,-0.15902945931459006,2.152881749034142,-2.1538011348975097,0.05200205778543185,SMCI,hyp,2.352361610401874,20250915_2128,Call
2.213677297457733,-1.5813649121198095,0.7244839816426272,-0.6826950911940295,-0.01032391511588628,-0.23588632048736893,-0.2694144300759773,-0.11673156939252939,0.07550067266542311,-0.0755493150881133,0.002509269772049937,SMCI,hyp,1.9247468256280234,20250915_2128,Put
1.1420524045155067,-2.4294763788671507,4.209433265495072e-36,1.099769481620527,5.918485489618556,-4.999359132614965,0.9499999999999998,-0.9499825049766222,2.175936060915235,-3.8635861117028694,6.170243540129264,MSFT,hyp,877.0904661901659,20250915_2128,Call
4.7256135866576974e-06,0.5958378385560461,11.835822132112275,-12.957392575999794,4.113672517211521,-4.5303066514870425,-0.948375534524063,-0.9492654044657225,0.06558659970121046,0.30121782023317295,0.0529771215626084,MSFT,hyp,371.05524552459906,20250915_2128,Put
0.8401710310318821,0.14068724204640154,3.844634947014637,-3.388814810647265,-0.569273808169647,0.4186350586552438,-0.9499999999999942,0.2137288834268181,0.05000374074935022,-0.05214345881427188,0.8791042878786869,BABA,hyp,361.7665814049849,20250915_2128,Call
8.73687875877627,-63.43977792688884,6.45691004291338e-06,21.554011450622557,-2.0300634180119785,1.8835812562000431,-0.9499438584918638,0.9499965930267328,2.447907677889326,0.11560741872456591,0.9301044630902455,BABA,hyp,194.5462300108328,20250915_2128,Put
