Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
MCS,MCS251121P00015000,Put,2025-11-21,15.0,1.911191064717406,0.0,1.05,4.0,4.0,6.28,15.73,11.005,,2025-11-21,0.1697467488021903,7.84850885759972,0.6477266417974193,,,,,,,,,,0.3581253225850596,
MCS,MCS250919P00015000,Put,2025-09-19,15.0,1.3556043934707245,0.0,2.05,5.0,6.0,6.28,15.73,11.005,,2025-09-19,-0.0027378507871321013,11.06517511469244,0.30424740172420633,,,,,,,,,,0.3581253225850596,
MCS,MCS251121P00012500,Put,2025-11-21,12.5,1.5926592205978383,0.0,0.6,10.0,14.0,6.28,15.73,11.005,,2025-11-21,0.1697467488021903,7.84850885759972,0.46540508500346467,,,,,,,,,,0.3581253225850596,
MCS,MCS260220P00020000,Put,2026-02-20,20.0,4.193263545914963,3.6,5.9,1.0,1.0,6.28,15.73,11.005,,2026-02-20,0.4188911704312115,4.7695547348756095,1.4334793199970877,,,,,,,,,,0.3581253225850596,
MCS,MCS250919C00017500,Call,2025-09-19,17.5,1.5815384590491786,0.0,0.75,1.0,41.0,6.28,15.73,11.005,,2025-09-19,-0.0027378507871321013,11.06517511469244,0.45839808155146466,,,,,,,,,,0.3581253225850596,
MCS,MCS251121C00020000,Call,2025-11-21,20.0,2.548254752956541,0.0,1.25,5.0,42.0,6.28,15.73,11.005,,2025-11-21,0.1697467488021903,7.84850885759972,0.9354087142492002,,,,,,,,,,0.3581253225850596,
MCS,MCS251017C00017500,Call,2025-10-17,17.5,1.8424283275144901,0.0,0.2,15.0,92.0,6.28,15.73,11.005,,2025-10-17,0.07392197125256673,9.49833420310477,0.6110844447396662,,,,,,,,,,0.3581253225850596,
MCS,MCS260220C00017500,Call,2026-02-20,17.5,3.6691056026755926,0.0,1.6,300.0,211.0,6.28,15.73,11.005,,2026-02-20,0.4188911704312115,4.7695547348756095,1.299947927372565,,,,,,,,,,0.3581253225850596,
MCS,MCS251121C00017500,Call,2025-11-21,17.5,2.2297229088369734,0.15,0.6,10.0,54.0,6.28,15.73,11.005,1.57071449954769,2025-11-21,0.1697467488021903,7.84850885759972,0.8018773216246776,,,,,4.385935315072908,,,,,0.3581253225850596,
MCS,MCS250919C00012500,Call,2025-09-19,12.5,1.1296703278922704,2.85,3.9,1.0,2.0,6.28,15.73,11.005,,2025-09-19,-0.0027378507871321013,11.06517511469244,0.12192584493025171,,,,,,,,,,0.3581253225850596,
MCS,MCS251121P00017500,Put,2025-11-21,17.5,2.2297229088369734,1.2,1.7,,50.0,6.28,15.73,11.005,,2025-11-21,0.1697467488021903,7.84850885759972,0.8018773216246776,,,,,,,,,,0.3581253225850596,
MCS,MCS251121P00020000,Put,2025-11-21,20.0,2.548254752956541,3.1,3.6,43.0,43.0,6.28,15.73,11.005,,2025-11-21,0.1697467488021903,7.84850885759972,0.9354087142492002,,,,,,,,,,0.3581253225850596,
