Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
BHR,BHR250919P00002500,Put,2025-09-19,2.5,0.8191445832033679,0.0,0.05,4.0,121.0,2.82,3.17,2.995,,2025-09-19,-0.0027378507871321013,3.051964270121198,-0.19949467444191238,,,,,,,,,,0.6386769148694107,
BHR,BHR250919C00002500,Call,2025-09-19,2.5,0.8191445832033679,0.0,1.1,3.0,135.0,2.82,3.17,2.995,,2025-09-19,-0.0027378507871321013,3.051964270121198,-0.19949467444191238,,,,,,,,,,0.6386769148694107,
BHR,BHR251017P00002500,Put,2025-10-17,2.5,1.3882697929500445,0.0,0.15,100.0,174.0,2.82,3.17,2.995,,2025-10-17,0.07392197125256673,1.8008027061422636,0.32805821852041656,,,,,,,,,,0.6386769148694107,
BHR,BHR251017C00005000,Call,2025-10-17,5.0,2.776539585900089,0.0,0.05,9.0,553.0,2.82,3.17,2.995,,2025-10-17,0.07392197125256673,1.8008027061422636,1.0212053990803618,,,,,,,,,,0.6386769148694107,
BHR,BHR260116C00002500,Call,2026-01-16,2.5,7.717146782625844,0.0,0.8,50.0,1234.0,2.82,3.17,2.995,,2026-01-16,0.32306639288158795,0.3239539262915701,2.043444707979536,,,,,,,,,,0.6386769148694107,
BHR,BHR260417C00005000,Call,2026-04-17,5.0,85.97576890402986,0.1,0.5,15.0,393.0,2.82,3.17,2.995,,2026-04-17,0.5722108145106092,0.05815592071739692,4.454065499622681,,,,,,,,,,0.6386769148694107,
BHR,BHR260116C00005000,Call,2026-01-16,5.0,15.434293565251687,0.05,0.2,250.0,471.0,2.82,3.17,2.995,4.301011413926772,2026-01-16,0.32306639288158795,0.3239539262915701,2.7365918885394813,,,,,6.734252191980656,,,,,0.6386769148694107,
BHR,BHR260116P00002500,Put,2026-01-16,2.5,7.717146782625844,0.2,0.5,1.0,108.0,2.82,3.17,2.995,,2026-01-16,0.32306639288158795,0.3239539262915701,2.043444707979536,,,,,,,,,,0.6386769148694107,
BHR,BHR251017C00002500,Call,2025-10-17,2.5,1.3882697929500445,0.45,0.7,8.0,840.0,2.82,3.17,2.995,4.011416329704457,2025-10-17,0.07392197125256673,1.8008027061422636,0.32805821852041656,,,,,6.280822488354171,,,,,0.6386769148694107,
