Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
XIFR,XIFR260116P00005000,Put,2026-01-16,5.0,63087.68811232063,0.0,0.1,9.0,2993.0,9.88,9.98,9.93,,2026-01-16,0.32306639288158795,7.925476665269544e-05,11.052280912412579,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260116C00014000,Call,2026-01-16,14.0,176645.52671449777,0.1,0.2,6.0,57.0,9.88,9.98,9.93,,2026-01-16,0.32306639288158795,7.925476665269544e-05,12.081900329593736,,,,,,,,,,0.4800316066798145,
XIFR,XIFR270115C00025000,Call,2027-01-15,25.0,1.7028544264527911e+21,0.1,0.35,1.0,1102.0,9.88,9.98,9.93,,2027-01-15,1.319644079397673,1.4681231473248946e-20,48.88659287025168,,,,,,,,,,0.4800316066798145,
XIFR,XIFR270115C00030000,Call,2027-01-15,30.0,2.0434253117433494e+21,0.05,0.25,4.0,5083.0,9.88,9.98,9.93,,2027-01-15,1.319644079397673,1.4681231473248946e-20,49.068914427045634,,,,,,,,,,0.4800316066798145,
XIFR,XIFR270115C00020000,Call,2027-01-15,20.0,1.362283541162233e+21,0.2,0.55,11.0,1404.0,9.88,9.98,9.93,,2027-01-15,1.319644079397673,1.4681231473248946e-20,48.66344931893747,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260116C00015000,Call,2026-01-16,15.0,189263.0643369619,0.05,0.15,2.0,7612.0,9.88,9.98,9.93,,2026-01-16,0.32306639288158795,7.925476665269544e-05,12.150893201080688,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260417C00015000,Call,2026-04-17,15.0,1619964429.9660378,0.2,0.3,5.0,39.0,9.88,9.98,9.93,,2026-04-17,0.5722108145106092,9.25946256752963e-09,21.205670029138563,,,,,,,,,,0.4800316066798145,
XIFR,XIFR251017P00009000,Put,2025-10-17,9.0,13.294865005727154,0.1,0.2,25.0,669.0,9.88,9.98,9.93,,2025-10-17,0.07392197125256673,0.6769530940045638,2.5873778708809025,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260116C00017500,Call,2026-01-16,17.5,220806.90839312223,0.05,0.1,10.0,950.0,9.88,9.98,9.93,,2026-01-16,0.32306639288158795,7.925476665269544e-05,12.305043880907947,,,,,,,,,,0.4800316066798145,
XIFR,XIFR270115P00005000,Put,2027-01-15,5.0,3.405708852905582e+20,0.15,0.35,20.0,13795.0,9.88,9.98,9.93,,2027-01-15,1.319644079397673,1.4681231473248946e-20,47.27715495781758,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260417C00014000,Call,2026-04-17,14.0,1511966801.3016353,0.3,0.4,8.0,59.0,9.88,9.98,9.93,,2026-04-17,0.5722108145106092,9.25946256752963e-09,21.13667715765161,,,,,,,,,,0.4800316066798145,
XIFR,XIFR250919P00010000,Put,2025-09-19,10.0,0.911698199301786,0.1,0.15,208.0,586.0,9.88,9.98,9.93,,2025-09-19,-0.0027378507871321013,10.968542010567083,-0.09244626549273036,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260116C00012500,Call,2026-01-16,12.5,157719.2202808016,0.25,0.4,45.0,2544.0,9.88,9.98,9.93,,2026-01-16,0.32306639288158795,7.925476665269544e-05,11.968571644286733,,,,,,,,,,0.4800316066798145,
XIFR,XIFR251017C00011000,Call,2025-10-17,11.0,16.2492794514443,0.1,0.15,306.0,1084.0,9.88,9.98,9.93,7.092796606773057,2025-10-17,0.07392197125256673,0.6769530940045638,2.7880485663430536,,,,,14.775686659116214,,,,,0.4800316066798145,
XIFR,XIFR260417C00013000,Call,2026-04-17,13.0,1403969172.6372325,0.45,0.55,2.0,36.0,9.88,9.98,9.93,,2026-04-17,0.5722108145106092,9.25946256752963e-09,21.06256918549789,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260116P00008000,Put,2026-01-16,8.0,100940.30097971302,0.2,0.35,5.0,19627.0,9.88,9.98,9.93,,2026-01-16,0.32306639288158795,7.925476665269544e-05,11.522284541658314,,,,,,,,,,0.4800316066798145,
XIFR,XIFR251017P00012500,Put,2025-10-17,12.5,18.46509028573216,2.45,2.85,2.0,29.0,9.88,9.98,9.93,,2025-10-17,0.07392197125256673,0.6769530940045638,2.9158819378529386,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260417P00008000,Put,2026-04-17,8.0,863981029.3152201,0.45,0.55,3.0,162.0,9.88,9.98,9.93,,2026-04-17,0.5722108145106092,9.25946256752963e-09,20.577061369716187,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260116P00009000,Put,2026-01-16,9.0,113557.83860217714,0.5,0.7,6.0,12053.0,9.88,9.98,9.93,,2026-01-16,0.32306639288158795,7.925476665269544e-05,11.640067577314698,,,,,,,,,,0.4800316066798145,
XIFR,XIFR250919C00009000,Call,2025-09-19,9.0,0.8205283793716074,0.8,0.95,24.0,153.0,9.88,9.98,9.93,,2025-09-19,-0.0027378507871321013,10.968542010567083,-0.19780678115055664,,,,,,,,,,0.4800316066798145,
XIFR,XIFR251017P00011000,Put,2025-10-17,11.0,16.2492794514443,1.15,1.3,3.0,57.0,9.88,9.98,9.93,,2025-10-17,0.07392197125256673,0.6769530940045638,2.7880485663430536,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260417P00010000,Put,2026-04-17,10.0,1079976286.644025,1.25,1.4,12.0,50.0,9.88,9.98,9.93,,2026-04-17,0.5722108145106092,9.25946256752963e-09,20.800204921030396,,,,,,,,,,0.4800316066798145,
XIFR,XIFR270115C00015000,Call,2027-01-15,15.0,1.0217126558716747e+21,0.8,1.0,10.0,2630.0,9.88,9.98,9.93,,2027-01-15,1.319644079397673,1.4681231473248946e-20,48.37576724648569,,,,,,,,,,0.4800316066798145,
XIFR,XIFR251017C00009000,Call,2025-10-17,9.0,13.294865005727154,1.0,1.15,2.0,158.0,9.88,9.98,9.93,,2025-10-17,0.07392197125256673,0.6769530940045638,2.5873778708809025,,,,,,,,,,0.4800316066798145,
XIFR,XIFR270115P00008000,Put,2027-01-15,8.0,5.4491341646489315e+20,0.85,1.1,4000.0,13685.0,9.88,9.98,9.93,,2027-01-15,1.319644079397673,1.4681231473248946e-20,47.74715858706332,,,,,,,,,,0.4800316066798145,
XIFR,XIFR250919C00008000,Call,2025-09-19,8.0,0.7293585594414288,1.8,2.0,50.0,64.0,9.88,9.98,9.93,,2025-09-19,-0.0027378507871321013,10.968542010567083,-0.3155898168069401,,,,,,,,,,0.4800316066798145,
XIFR,XIFR251017C00010000,Call,2025-10-17,10.0,14.772072228585726,0.4,0.5,379.0,7620.0,9.88,9.98,9.93,11.76619005522643,2025-10-17,0.07392197125256673,0.6769530940045638,2.692738386538729,,,,,24.511281947887625,,,,,0.4800316066798145,
XIFR,XIFR260417C00011000,Call,2026-04-17,11.0,1187973915.3084276,0.95,1.05,15.0,81.0,9.88,9.98,9.93,,2026-04-17,0.5722108145106092,9.25946256752963e-09,20.89551510083472,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260116C00009000,Call,2026-01-16,9.0,113557.83860217714,1.5,1.65,1.0,85.0,9.88,9.98,9.93,,2026-01-16,0.32306639288158795,7.925476665269544e-05,11.640067577314698,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260116C00011000,Call,2026-01-16,11.0,138792.9138471054,0.6,0.7,10.0,1516.0,9.88,9.98,9.93,,2026-01-16,0.32306639288158795,7.925476665269544e-05,11.840738272776848,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260417P00011000,Put,2026-04-17,11.0,1187973915.3084276,1.85,2.0,80.0,52.0,9.88,9.98,9.93,,2026-04-17,0.5722108145106092,9.25946256752963e-09,20.89551510083472,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260417C00012000,Call,2026-04-17,12.0,1295971543.97283,0.7,0.75,30.0,40.0,9.88,9.98,9.93,,2026-04-17,0.5722108145106092,9.25946256752963e-09,20.98252647782435,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260116P00010000,Put,2026-01-16,10.0,126175.37622464127,0.95,1.1,20.0,3107.0,9.88,9.98,9.93,,2026-01-16,0.32306639288158795,7.925476665269544e-05,11.745428092972524,,,,,,,,,,0.4800316066798145,
XIFR,XIFR270115C00012000,Call,2027-01-15,12.0,8.173701246973398e+20,1.4,1.6,1.0,1547.0,9.88,9.98,9.93,,2027-01-15,1.319644079397673,1.4681231473248946e-20,48.15262369517148,,,,,,,,,,0.4800316066798145,
XIFR,XIFR260417C00007000,Call,2026-04-17,7.0,755983400.6508176,3.2,3.4,5.0,45.0,9.88,9.98,9.93,,2026-04-17,0.5722108145106092,9.25946256752963e-09,20.443529977091664,,,,,,,,,,0.4800316066798145,
