Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
CTO,CTO251121C00025000,Call,2025-11-21,25.0,7.347969713944963,0.0,0.75,,15.0,16.32,16.4,16.36,,2025-11-21,0.1697467488021903,3.402300359588452,1.9944240456711355,,,,,,,,,,0.2227200913315249,
CTO,CTO251121P00012500,Put,2025-11-21,12.5,3.6739848569724813,0.0,0.2,15.0,17.0,16.32,16.4,16.36,,2025-11-21,0.1697467488021903,3.402300359588452,1.3012768651111903,,,,,,,,,,0.2227200913315249,
CTO,CTO251017P00017500,Put,2025-10-17,17.5,2.1196867955831573,0.0,2.0,3.0,22.0,16.32,16.4,16.36,,2025-10-17,0.07392197125256673,8.255936696150192,0.7512683398371248,,,,,,,,,,0.2227200913315249,
CTO,CTO251121C00022500,Call,2025-11-21,22.5,6.613172742550466,0.0,0.55,1.0,26.0,16.32,16.4,16.36,,2025-11-21,0.1697467488021903,3.402300359588452,1.8890635300133092,,,,,,,,,,0.2227200913315249,
CTO,CTO250919C00017500,Call,2025-09-19,17.5,1.0429275063242753,0.0,0.05,2.0,37.0,16.32,16.4,16.36,,2025-09-19,-0.0027378507871321013,16.77968976163791,0.04203166864070969,,,,,,,,,,0.2227200913315249,
CTO,CTO251121P00015000,Put,2025-11-21,15.0,4.408781828366978,0.0,0.3,3.0,57.0,16.32,16.4,16.36,,2025-11-21,0.1697467488021903,3.402300359588452,1.483598421905145,,,,,,,,,,0.2227200913315249,
CTO,CTO260220C00020000,Call,2026-02-20,20.0,59.035537974971874,0.0,0.25,16.0,133.0,16.32,16.4,16.36,,2026-02-20,0.4188911704312115,0.33877899119813226,4.078139601131507,,,,,,,,,,0.2227200913315249,
CTO,CTO251121C00020000,Call,2025-11-21,20.0,5.87837577115597,0.0,0.2,40.0,191.0,16.32,16.4,16.36,,2025-11-21,0.1697467488021903,3.402300359588452,1.7712804943569258,,,,,,,,,,0.2227200913315249,
CTO,CTO260220P00012500,Put,2026-02-20,12.5,36.89721123435742,0.0,0.75,,520.0,16.32,16.4,16.36,,2026-02-20,0.4188911704312115,0.33877899119813226,3.6081359718857717,,,,,,,,,,0.2227200913315249,
CTO,CTO260220P00017500,Put,2026-02-20,17.5,51.65609572810039,0.85,2.0,21.0,74.0,16.32,16.4,16.36,,2026-02-20,0.4188911704312115,0.33877899119813226,3.9446082085069847,,,,,,,,,,0.2227200913315249,
CTO,CTO251121C00017500,Call,2025-11-21,17.5,5.143578799761474,0.15,0.3,4.0,114.0,16.32,16.4,16.36,2.6654186913403572,2025-11-21,0.1697467488021903,3.402300359588452,1.6377491017324033,,,,,11.967571831554295,,,,,0.2227200913315249,
CTO,CTO260220C00017500,Call,2026-02-20,17.5,51.65609572810039,0.4,0.65,2.0,77.0,16.32,16.4,16.36,,2026-02-20,0.4188911704312115,0.33877899119813226,3.9446082085069847,,,,,,,,,,0.2227200913315249,
CTO,CTO260220P00015000,Put,2026-02-20,15.0,44.276653481228905,0.4,0.65,3.0,597.0,16.32,16.4,16.36,,2026-02-20,0.4188911704312115,0.33877899119813226,3.790457528679726,,,,,,,,,,0.2227200913315249,
CTO,CTO250919P00017500,Put,2025-09-19,17.5,1.0429275063242753,1.1,1.25,1.0,24.0,16.32,16.4,16.36,,2025-09-19,-0.0027378507871321013,16.77968976163791,0.04203166864070969,,,,,,,,,,0.2227200913315249,
CTO,CTO251121P00017500,Put,2025-11-21,17.5,5.143578799761474,1.2,1.4,1.0,110.0,16.32,16.4,16.36,,2025-11-21,0.1697467488021903,3.402300359588452,1.6377491017324033,,,,,,,,,,0.2227200913315249,
