Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
IIIV,IIIV251017C00035000,Call,2025-10-17,35.0,1.093148916194238,0.0,0.45,1.0,6,22.78,40.98,31.88,,2025-10-17,0.07392197125256673,32.0175956646889,0.08906244528826067,,,,,,,,,,0.3954444647353842,
IIIV,IIIV251017P00030000,Put,2025-10-17,30.0,0.9369847853093468,0.0,1.65,,8,22.78,40.98,31.88,,2025-10-17,0.07392197125256673,32.0175956646889,-0.06508823453899772,,,,,,,,,,0.3954444647353842,
IIIV,IIIV260116P00030000,Put,2026-01-16,30.0,0.9242579947786943,2.4,4.4,,1,22.78,40.98,31.88,0.6517212412688455,2026-01-16,0.32306639288158795,32.458469571781464,-0.07876403118528538,,,,,1.6480727368505501,,,,,0.3954444647353842,
IIIV,IIIV250919C00035000,Call,2025-09-19,35.0,1.098042135673581,0.0,2.15,12.0,10,22.78,40.98,31.88,,2025-09-19,-0.0027378507871321013,31.87491523586175,0.09352871728144173,,,,,,,,,,0.3954444647353842,
IIIV,IIIV250919P00030000,Put,2025-09-19,30.0,0.941178973434498,0.0,0.05,1.0,19,22.78,40.98,31.88,,2025-09-19,-0.0027378507871321013,31.87491523586175,-0.060621962545816616,,,,,,,,,,0.3954444647353842,
IIIV,IIIV260417C00035000,Call,2026-04-17,35.0,1.0658770417278207,1.3,4.1,,5,22.78,40.98,31.88,0.3690603207559222,2026-04-17,0.5722108145106092,32.83680821501126,0.06379797361976486,,,,,0.9332797741975799,,,,,0.3954444647353842,
IIIV,IIIV260116C00030000,Call,2026-01-16,30.0,0.9242579947786943,2.55,5.5,1.0,3,22.78,40.98,31.88,0.3811052086695986,2026-01-16,0.32306639288158795,32.458469571781464,-0.07876403118528538,,,,,0.9637388878982518,,,,,0.3954444647353842,
IIIV,IIIV260417P00040000,Put,2026-04-17,40.0,1.2181451905460807,7.2,10.1,,1,22.78,40.98,31.88,0.4067724358208555,2026-04-17,0.5722108145106092,32.83680821501126,0.1973293662442874,,,,,1.0286461743573816,,,,,0.3954444647353842,
IIIV,IIIV260116C00020000,Call,2026-01-16,20.0,0.6161719965191296,10.2,13.6,1.0,1,22.78,40.98,31.88,,2026-01-16,0.32306639288158795,32.458469571781464,-0.4842291392934497,,,,,,,,,,0.3954444647353842,
IIIV,IIIV251017C00020000,Call,2025-10-17,20.0,0.6246565235395646,10.4,13.3,1.0,1,22.78,40.98,31.88,,2025-10-17,0.07392197125256673,32.0175956646889,-0.47055334264716203,,,,,,,,,,0.3954444647353842,
IIIV,IIIV251017C00030000,Call,2025-10-17,30.0,0.9369847853093468,2.05,2.8,1.0,145,22.78,40.98,31.88,0.3444152819874811,2025-10-17,0.07392197125256673,32.0175956646889,-0.06508823453899772,,,,,0.8709573978180482,,,,,0.3954444647353842,
IIIV,IIIV251017C00025000,Call,2025-10-17,25.0,0.7808206544244557,5.4,7.3,1.0,466,22.78,40.98,31.88,,2025-10-17,0.07392197125256673,32.0175956646889,-0.24740979133295232,,,,,,,,,,0.3954444647353842,
