Ticker,Date,High,Low,Close,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252
VATE,2010-07-13,-5.069011688232422,-5.002314166018837,-5.069011688232422,25.344798511094396,33.53133248658253,33.75070952330955,32.3131552794924,46.69872148654867
VATE,2010-07-14,-5.135709832978729,-4.968966007232667,-4.968966007232666,25.9749603466847,31.157175025101953,33.925619290217426,32.26261491119066,46.05036262479472
VATE,2010-07-15,-5.069011688232422,-4.968965404912045,-5.069011688232422,26.47418747016854,31.27003934255545,33.80031032026959,32.34377476074361,46.0527054755258
VATE,2010-07-16,-5.102360449339214,-5.069011688232422,-5.069011688232422,26.47418747016854,31.131503457500546,33.80031032026959,32.324153463201206,46.0527054755258
VATE,2010-07-19,-5.102360725402832,-5.0089840874793214,-5.102360725402832,26.483401560574926,31.10634168709126,33.80628492946454,32.322868586997515,45.833108724965626
VATE,2010-07-20,-5.102360725402832,-5.002314436669443,-5.102360725402832,26.483401560574926,29.305890632374602,33.34239031737942,32.22079800239513,45.834152884567295
VATE,2010-07-21,-5.062342643737793,-4.968965999689396,-5.062342643737793,26.657623557771498,29.381378680212833,33.33840834316965,32.18763980464423,45.84344007232361
VATE,2010-07-22,-5.002314567565918,-5.002314567565918,-5.002314567565918,26.984688772097172,29.29637501090754,33.414272240581106,32.22057423952954,45.83469209637582
VATE,2010-07-23,-4.968966007232667,-4.935617242083454,-4.968966007232666,24.550318491863607,29.354168151122735,32.931152503339526,32.21680145681935,45.83648045474399
VATE,2010-07-26,-5.002314567565918,-4.968965803782146,-5.002314567565918,24.54899111821125,29.36153297279925,32.92339970779311,31.786596469932917,45.82239066886081
VATE,2010-07-27,-5.002314567565918,-4.968965803782146,-5.002314567565918,22.496437568978514,29.285787699450406,32.539801394708,31.68223190150876,45.82239066886081
VATE,2010-07-28,-5.069011688232422,-5.002314166018837,-5.069011688232422,22.70533610856998,29.357908481365712,31.724224588358275,31.61531796440299,45.83242168486335
VATE,2010-07-29,-5.102360858917236,-5.002314567565918,-5.002314567565918,21.83067873534228,29.231937627704525,31.687699396266396,31.622091423447774,45.74220420976653
VATE,2010-07-30,-5.069011688232422,-5.069011688232422,-5.069011688232422,21.804112028589522,28.815077931794452,31.255594945563413,31.657454850519844,45.591647042893484
VATE,2010-08-02,-4.968965951974707,-4.935617187196353,-4.948956489562988,23.00504624793169,28.44295621374776,31.504393317302476,31.74647062313011,45.67220445754846
VATE,2010-08-03,-4.968965455788333,-4.735524125650627,-4.902267932891846,22.275319805682976,28.55361241686759,31.55161756315912,31.768140940296075,45.65522069321917
VATE,2010-08-04,-4.868919372558594,-4.868919372558594,-4.868919372558594,22.348675939285588,27.970250933279623,31.577835110027085,31.779589488612825,45.66491446990604
VATE,2010-08-05,-4.962296485900879,-4.868919839265888,-4.962296485900879,23.05920859043208,28.17305089518284,31.622613377461178,31.84965925615003,45.618808202915055
VATE,2010-08-06,-4.962296485900879,-4.962296485900879,-4.962296485900879,23.05920859043208,28.04715912241644,31.37467595355325,31.30031720458583,45.45158879774508
VATE,2010-08-09,-4.962296485900879,-4.962296485900879,-4.962296485900879,22.9707973354161,27.91939448879932,31.01851986675103,31.300271737966355,45.29661328358161
VATE,2010-08-10,-4.962296485900879,-4.962296485900879,-4.962296485900879,22.62969633343241,27.5422998616262,30.67314347887255,31.17657917355883,40.6428777981252
VATE,2010-08-11,-5.002314772381879,-4.895598825676753,-4.968966007232666,22.32241637521708,26.16780271419993,30.470879069174405,31.002384855206337,40.64032394799491
VATE,2010-08-12,-4.868919372558594,-4.735524321255618,-4.868919372558594,20.43999899095274,25.90740076480579,28.92447756959581,30.903929097292686,40.67960948612886
VATE,2010-08-13,-4.935616493225098,-4.935616493225098,-4.935616493225098,20.750815947285,26.009850211841197,28.99934552673068,30.82215401445391,40.678167313655806
VATE,2010-08-16,-5.002314641759522,-4.922277811036074,-4.975635528564453,20.7551970158521,25.250272204588754,29.02413483423048,30.75323356727495,35.87604972578282
VATE,2010-08-17,-5.069011949513056,-4.868919372558594,-4.868919372558594,21.256159807629242,25.572885271667644,29.209430787973073,30.77430019377349,35.93966938617518
VATE,2010-08-18,-4.902268135384337,-4.868919372558594,-4.868919372558594,19.66727544845951,25.545689923817623,29.175661636452592,30.663701475420417,35.89183253024523
VATE,2010-08-19,-4.768872939365011,-4.668826653923787,-4.7355241775512695,21.228118618378,26.025004325048513,29.185899311609415,30.84488376640823,35.96838407116567
VATE,2010-08-20,-4.835570812225341,-4.795552396931001,-4.835570812225342,22.161033727852764,26.260259216361455,29.172123691854125,30.89439268389844,36.01130500380744
VATE,2010-08-23,-4.7955522537231445,-4.7955522537231445,-4.7955522537231445,21.378211780666238,26.339965602475896,28.99212489567789,30.906279525506207,35.66641909721688
VATE,2010-08-24,-4.675496230532476,-4.668826580047607,-4.668826580047607,22.1287016950691,24.06657477190779,29.2652030529215,31.046928769503673,35.56161431707367
VATE,2010-08-25,-4.668826580047607,-4.668826580047607,-4.668826580047607,21.528943344148768,23.88523601355127,29.2652030529215,31.046928769503673,32.84932994517959
VATE,2010-08-26,-4.668827131837585,-4.642148017883301,-4.642148017883301,20.50970499273167,23.914091236235265,29.016137698253825,31.054856938915936,32.59265045659201
VATE,2010-08-27,-4.5421013832092285,-4.5421013832092285,-4.5421013832092285,21.199504858455242,24.323714103222287,29.13184851233656,31.047927663985252,32.491422749013104
