Ticker,Date,Open,High,Low,Close,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252,Vol_of_Vol_100d,Vol_of_Vol_100d_Percentile,Kurtosis_100d
BKNG,2000-03-29,514.5788990134406,519.384592754227,483.5267240729744,483.8963928222656,117.3531461094415,96.63149168361268,92.87381014255179,89.4301580148253,110.45434361510584,4.88,97.0,-1.08
BKNG,2000-03-30,472.43658230962296,489.44134192327135,464.303871190052,479.8299560546875,117.45608678703883,96.23824393398453,92.8782502650702,89.36728648216881,110.41917103627243,4.95,97.0,-1.11
BKNG,2000-03-31,483.52668857574463,485.00536346435547,431.4033987522125,473.17596435546875,117.5036099649665,94.14832530131547,89.5047652613255,89.27632106732617,110.2100371546212,4.96,83.0,-1.12
BKNG,2000-04-03,458.75893114720884,459.49826866718826,384.45551038928056,386.67352294921875,130.69611948519517,102.85308939483056,95.03829561119682,92.38185154078306,111.93208511528698,5.05,100.0,-1.1
BKNG,2000-04-04,407.3749361766929,446.55982114468696,343.05257783300453,445.0811462402344,135.9248187641706,106.68516641398202,97.39726238473347,93.61704056003694,112.66928271097353,5.21,100.0,-0.99
BKNG,2000-04-05,434.36072686772883,446.55979409039696,402.19954964433106,425.4886779785156,136.8131247793891,106.49442576116914,97.61423084529697,93.66404271376453,112.72657759002468,5.35,100.0,-0.92
BKNG,2000-04-06,429.5550268534903,469.47924621680954,429.5550268534903,456.1711730957031,135.92337050038802,107.10718115020335,98.19332004219449,93.82199565873938,112.92334290128565,5.51,100.0,-0.85
BKNG,2000-04-07,474.6546218420048,508.6641430331765,439.53609452503406,461.7162170410156,135.9028420295376,106.80685725594043,97.82588358787872,93.77259630968891,112.87854200278869,5.65,99.0,-0.84
BKNG,2000-04-10,466.89158729828034,466.89158729828034,419.943660467812,431.0337219238281,136.5702103904584,107.9283834997647,96.06350222770058,94.01938225370128,112.91298633868763,5.75,96.0,-0.88
BKNG,2000-04-11,415.5076707295794,418.0953519529843,366.71139623108786,384.8251647949219,140.86995992469272,108.94428557389944,96.08162001873386,94.70839944716296,112.67349551443142,5.84,96.0,-0.91
BKNG,2000-04-12,392.5881118615799,393.32744917205366,354.14257171694305,355.6212463378906,136.83243742652166,109.90796172647086,96.3020054516682,93.59667666640232,111.90738694937072,5.93,96.0,-0.95
BKNG,2000-04-13,363.7539966360664,385.1947809906313,357.8392975037726,367.45068359375,133.47258664040567,109.56095808858333,96.04159679709522,93.476648524592,111.94127942258578,6.02,93.0,-0.99
BKNG,2000-04-14,351.92461834050573,366.7113670102749,306.8250348977098,346.28717041015625,133.42340327256588,110.22207082840048,96.4576018279042,93.44078146455756,107.81462408041807,6.11,96.0,-1.03
BKNG,2000-04-17,329.00516908423526,335.65920621178157,293.51697107065485,307.9340515136719,123.88496805292712,112.62809549456094,97.5139492499009,94.38669151191354,107.7537894824339,6.22,97.0,-1.05
BKNG,2000-04-18,312.0003763437271,384.0857713520527,288.3415800333023,378.5407409667969,134.78400519360804,119.94979870442324,102.93167053027317,97.31842938584101,109.29973546473046,6.44,100.0,-0.86
BKNG,2000-04-19,375.58344613990454,385.19483354112253,337.1378965350324,384.8251647949219,130.5764901966074,119.58230865608277,102.74776587702664,96.64969731431698,109.28333236624783,6.65,99.0,-0.75
BKNG,2000-04-20,389.63080677011396,409.22324771775726,380.01942064485496,401.460205078125,129.47291373531857,119.43372300205633,102.94954332365495,94.77425083075252,108.43260031308122,6.86,100.0,-0.69
BKNG,2000-04-24,372.62610209229507,390.3702021919282,332.70187686812056,365.23272705078125,131.56906417054932,120.83230060534054,103.87982703348789,95.25152156390817,104.05387802401258,7.07,100.0,-0.63
BKNG,2000-04-25,385.19484720294724,409.5929853175293,368.1900842746022,381.8678283691406,132.41247301464756,120.23132763300517,104.05627412937054,95.13797116942906,103.89644701352512,7.29,100.0,-0.6
BKNG,2000-04-26,390.3701582757461,390.7398269862345,360.7966614366744,377.8014221191406,132.4120825736925,120.107179731645,103.46267349330395,95.09846195427069,103.68450289667499,7.47,98.0,-0.62
BKNG,2000-04-27,354.8819853825794,399.9815710249489,351.92463550439123,384.0858154296875,131.76217564092337,120.105992951021,103.1829257094328,95.07671358800283,102.84438685581954,7.65,97.0,-0.66
BKNG,2000-04-28,384.8251289699389,396.28485903532606,370.4080492102581,374.104736328125,131.8417125282647,119.98674408551926,103.2482178134301,95.01527334027648,101.49380913722695,7.82,97.0,-0.71
BKNG,2000-05-01,381.8678250983284,389.63086897738447,372.99577495083577,375.953125,131.53642129155924,119.98923910962868,103.24511527661326,95.00690166374638,100.37510973139962,7.98,96.0,-0.76
BKNG,2000-05-02,376.3227897451705,381.4981522760471,348.9673020819656,351.9246520996094,126.27151559247464,120.74250521448937,103.63105011597791,95.24002884839103,100.51056908087163,8.14,98.0,-0.81
BKNG,2000-05-03,347.48859646954116,348.96727134813494,326.04781072993114,343.1449890136719,125.31050302439468,120.85100718428478,103.62902619590916,95.25472682877769,99.76108362967797,8.3,97.0,-0.87
BKNG,2000-05-04,345.2706035461755,365.60238426891607,334.1805413337716,342.68292236328125,123.07099406529328,120.61359604781082,103.6200985105449,95.24604191987677,99.4605232822098,8.46,96.0,-0.93
BKNG,2000-05-05,339.3558866980286,351.1852857986135,336.0288682009891,339.7255554199219,122.85417435567771,120.61869389762214,103.62417728327051,94.97514770602258,99.26978216979971,8.6,96.0,-0.99
BKNG,2000-05-08,344.16159599842945,352.66397699516835,324.56915283203125,324.56915283203125,122.50800392215007,120.72879915778701,103.36812820817268,95.09429541051729,99.34534635629956,8.74,93.0,-1.05
BKNG,2000-05-09,326.4174794238743,327.5264855827323,299.43166289166265,313.1094055175781,122.217987711159,120.62901994002414,103.49361900939395,95.17746774860248,99.33173117939205,8.88,94.0,-1.1
BKNG,2000-05-10,307.5643963068182,317.17578369140625,296.10466519442474,304.9767150878906,121.71010505930029,120.72907255225512,103.42173735301535,95.21629043028516,99.31982841503788,9.01,92.0,-1.16
BKNG,2000-05-11,309.78241136338977,312.73976135253906,290.5596364339193,292.77764892578125,121.22930944739014,120.90224049875897,103.61335153744614,95.23893282838864,99.33560484090344,9.13,94.0,-1.21
BKNG,2000-05-12,297.21364561836674,306.08569474130303,291.6686149165315,293.8866271972656,121.35376090498926,120.90644220062143,103.58774546951615,94.34500909593704,98.90272247171619,9.25,93.0,-1.27
BKNG,2000-05-15,304.60703070544844,306.08570561178556,266.9008205938516,298.3226623535156,121.69253654119643,120.6775764955873,103.1786060716293,94.35199563026461,98.91984649514242,9.36,85.0,-1.32
BKNG,2000-05-16,306.8250524267296,338.52414669852726,306.8250524267296,319.7634582519531,110.44326434233136,120.53310303066193,103.59578763441628,94.07880300272524,99.12387546643129,9.46,93.0,-1.36
BKNG,2000-05-17,313.10940442632074,314.9577480179755,294.9956372281038,299.80133056640625,102.42780369500136,121.22396251880771,103.9442115101617,94.34474253942666,99.18485334558704,9.57,99.0,-1.4
BKNG,2000-05-18,300.1709882475307,304.60701270439074,275.0335163253237,278.36053466796875,103.55931607861815,121.9568104090873,104.58305888206927,94.6386735615924,99.28255688166541,9.67,100.0,-1.43
BKNG,2000-05-19,275.033524326772,283.1662360676174,263.20412543099684,264.68280029296875,100.93115217839114,120.84656796527231,104.62121675266151,94.77666747211785,99.31786062644706,9.73,100.0,-1.45
BKNG,2000-05-22,266.16146039359177,266.16146039359177,242.8723326091525,262.8344421386719,100.58541239920129,120.84125533057448,104.55354900569147,94.67081028510127,98.82503279612888,9.78,98.0,-1.47
BKNG,2000-05-23,265.0524590103714,265.4221277119201,236.58796899112653,239.54531860351562,101.85536225453684,121.77951150679462,104.8481192218723,95.23183618709973,97.52117351917316,9.84,100.0,-1.48
BKNG,2000-05-24,236.58798426797946,238.06665916965434,195.55475574650177,215.88653564453125,101.13635875899443,123.12622922102081,106.07465182387897,95.65659016822472,97.57952255052601,9.9,100.0,-1.49
BKNG,2000-05-25,237.6969978595602,247.30838502028894,207.75383016652074,214.40786743164062,99.58733165189255,119.22260440607646,105.27337312642273,95.17230504621106,97.55499514501523,9.96,99.0,-1.5
BKNG,2000-05-26,214.77752421553984,219.58321752845208,198.88176941129163,213.66851806640625,98.56871383913713,116.81981680250837,104.89342845645784,95.17225921586076,97.54284154336437,10.0,98.0,-1.51
BKNG,2000-05-30,219.58321103624476,234.36995925417372,211.45049951638387,232.15194702148438,101.96276067936118,117.79911004373874,104.3856102337227,95.59943132841165,97.24994756070248,10.05,93.0,-1.52
BKNG,2000-05-31,228.82492788346087,230.6732714043289,220.322547687468,225.49790954589844,97.23445720720275,110.59432652398205,104.29116934767006,95.20442595255642,97.06967181093866,10.1,92.0,-1.52
BKNG,2000-06-01,228.82494055212166,250.635395305878,227.71593437820187,248.04771423339844,79.39971525759597,109.82544562109229,105.47850987251424,95.90526618598277,97.09301642732588,10.15,99.0,-1.52
