Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
AAL,85.1,91.27,88.38,#FFFFFF,#FFFFFF,#FFFFFF
HCAT,128.11,156.94,311.03,#FFFFFF,#FFFFFF,#FFFFFF
MDB,63.89,61.05,88.82,#FFFFFF,#FFFFFF,#FFFFFF
CNMD,103.39,117.72,149.09,#FFFFFF,#FFFFFF,#FFFFFF
IDCC,69.32,66.05,40.82,#FFFFFF,#FFFFFF,#FFFFFF
GES,71.62,67.7,108.56,#FFFFFF,#FFFFFF,#FFFFFF
PEB,80.51,86.86,113.42,#FFFFFF,#FFFFFF,#FFFFFF
GPN,89.78,113.35,129.31,#FFFFFF,#FFFFFF,#FFFFFF
TWO,100.5,127.15,121.69,#FFFFFF,#FFFFFF,#FFFFFF
CYBR,79.78,73.26,55.82,#FFFFFF,#FFFFFF,#FFFFFF
GOSS,48.16,46.49,30.47,#FFFFFF,#FFFFFF,#FFFFFF
FRPT,138.77,162.19,263.8,#FFFFFF,#FFFFFF,#FFFFFF
EZPW,77.62,83.48,63.91,#FFFFFF,#FFFFFF,#FFFFFF
SPOT,100.03,84.83,48.64,#FFFFFF,#FFFFFF,#FFFFFF
ECPG,86.45,77.92,109.85,#FFFFFF,#FFFFFF,#FFFFFF
IRWD,54.69,110.16,353.13,#FFFFFF,#FFFFFF,#FFFFFF
BABA,68.01,79.97,49.96,#FFFFFF,#FFFFFF,#FFFFFF
SLB,102.2,115.91,115.58,#FFFFFF,#FFFFFF,#FFFFFF
GBX,99.9,116.85,107.7,#FFFFFF,#FFFFFF,#FFFFFF
V,97.62,96.62,82.75,#FFFFFF,#FFFFFF,#FFFFFF
HUBS,105.36,119.51,99.3,#FFFFFF,#FFFFFF,#FFFFFF
ON,106.06,87.91,141.85,#FFFFFF,#FFFFFF,#FFFFFF
IMCR,93.79,89.21,103.07,#FFFFFF,#FFFFFF,#FFFFFF
SE,82.08,67.46,44.09,#FFFFFF,#FFFFFF,#FFFFFF
MCHP,104.13,77.48,112.77,#FFFFFF,#FFFFFF,#FFFFFF
MMSI,111.22,122.95,119.36,#FFFFFF,#FFFFFF,#FFFFFF
EEFT,112.56,121.61,112.4,#FFFFFF,#FFFFFF,#FFFFFF
SPHR,62.74,52.24,65.1,#FFFFFF,#FFFFFF,#FFFFFF
INSM,70.92,55.2,50.33,#FFFFFF,#FFFFFF,#FFFFFF
KRG,101.71,97.7,115.83,#FFFFFF,#FFFFFF,#FFFFFF
XYZ,83.99,80.72,88.15,#FFFFFF,#FFFFFF,#FFFFFF
JAMF,79.25,114.82,156.5,#FFFFFF,#FFFFFF,#FFFFFF
XMTR,62.81,49.79,37.28,#FFFFFF,#FFFFFF,#FFFFFF
NICE,109.26,105.34,109.51,#FFFFFF,#FFFFFF,#FFFFFF
POST,109.35,108.41,111.93,#FFFFFF,#FFFFFF,#FFFFFF
NEE,100.95,99.23,116.25,#FFFFFF,#FFFFFF,#FFFFFF
DBRG,84.64,78.19,118.41,#FFFFFF,#FFFFFF,#FFFFFF
BE,27.3,30.06,12.73,#FFFFFF,#FFFFFF,#FFFFFF
NVST,90.04,79.41,91.42,#FFFFFF,#FFFFFF,#FFFFFF
PRO,88.2,129.97,112.37,#FFFFFF,#FFFFFF,#FFFFFF
CSIQ,81.25,80.84,118.91,#FFFFFF,#FFFFFF,#FFFFFF
PD,87.44,118.66,110.05,#FFFFFF,#FFFFFF,#FFFFFF
MCS,107.63,108.68,91.32,#FFFFFF,#FFFFFF,#FFFFFF
TTWO,95.15,85.21,61.2,#FFFFFF,#FFFFFF,#FFFFFF
KPTI,72.04,105.59,181.83,#FFFFFF,#FFFFFF,#FFFFFF
APLS,76.48,104.37,154.04,#FFFFFF,#FFFFFF,#FFFFFF
TEVA,92.22,87.6,97.28,#FFFFFF,#FFFFFF,#FFFFFF
U,50.63,47.29,44.37,#FFFFFF,#FFFFFF,#FFFFFF
FRT,95.05,93.61,111.51,#FFFFFF,#FFFFFF,#FFFFFF
BTSG,81.28,65.88,54.27,#FFFFFF,#FFFFFF,#FFFFFF
MITT,94.85,93.78,90.34,#FFFFFF,#FFFFFF,#FFFFFF
UNIT,102.53,125.4,131.43,#FFFFFF,#FFFFFF,#FFFFFF
RPD,119.95,145.08,173.49,#FFFFFF,#FFFFFF,#FFFFFF
AWK,103.2,102.5,106.89,#FFFFFF,#FFFFFF,#FFFFFF
IBM,107.72,92.88,80.68,#FFFFFF,#FFFFFF,#FFFFFF
CYRX,71.82,64.15,91.54,#FFFFFF,#FFFFFF,#FFFFFF
PODD,94.08,83.27,73.28,#FFFFFF,#FFFFFF,#FFFFFF
PTCT,82.77,94.21,58.5,#FFFFFF,#FFFFFF,#FFFFFF
RKLB,62.48,39.39,14.81,#FFFFFF,#FFFFFF,#FFFFFF
GKOS,121.99,124.56,148.98,#FFFFFF,#FFFFFF,#FFFFFF
EQX,57.79,65.77,56.73,#FFFFFF,#FFFFFF,#FFFFFF
TRIP,70.07,80.44,75.96,#FFFFFF,#FFFFFF,#FFFFFF
CHEF,91.19,77.88,60.04,#FFFFFF,#FFFFFF,#FFFFFF
DDOG,94.99,78.25,84.32,#FFFFFF,#FFFFFF,#FFFFFF
PATK,83.64,79.53,86.81,#FFFFFF,#FFFFFF,#FFFFFF
NIO,45.77,60.4,67.38,#FFFFFF,#FFFFFF,#FFFFFF
VNET,55.63,88.43,30.36,#FFFFFF,#FFFFFF,#FFFFFF
OMER,79.06,224.14,96.8,#FFFFFF,#FFFFFF,#FFFFFF
VAC,90.27,85.93,91.49,#FFFFFF,#FFFFFF,#FFFFFF
DXCM,104.66,96.55,90.87,#FFFFFF,#FFFFFF,#FFFFFF
VECO,72.6,77.94,112.34,#FFFFFF,#FFFFFF,#FFFFFF
ABBV,83.2,93.43,84.36,#FFFFFF,#FFFFFF,#FFFFFF
VERX,135.15,142.07,144.74,#FFFFFF,#FFFFFF,#FFFFFF
GEO,107.73,130.63,57.89,#FFFFFF,#FFFFFF,#FFFFFF
EQT,120.53,105.15,66.19,#FFFFFF,#FFFFFF,#FFFFFF
AXON,103.39,74.49,50.95,#FFFFFF,#FFFFFF,#FFFFFF
INDI,84.31,59.31,100.0,#FFFFFF,#FFFFFF,#FFFFFF
SPCE,92.0,126.15,202.77,#FFFFFF,#FFFFFF,#FFFFFF
AMZN,90.53,84.71,80.49,#FFFFFF,#FFFFFF,#FFFFFF
NKE,82.26,92.85,109.45,#FFFFFF,#FFFFFF,#FFFFFF
EVRG,92.77,92.18,82.4,#FFFFFF,#FFFFFF,#FFFFFF
PI,54.09,47.13,101.26,#FFFFFF,#FFFFFF,#FFFFFF
TNDM,166.01,166.58,350.08,#FFFFFF,#FFFFFF,#FFFFFF
TCOM,72.73,83.64,60.52,#FFFFFF,#FFFFFF,#FFFFFF
CTO,110.2,113.0,111.15,#FFFFFF,#FFFFFF,#FFFFFF
RH,82.28,105.52,145.82,#FFFFFF,#FFFFFF,#FFFFFF
CDLX,121.68,173.43,265.73,#FFFFFF,#FFFFFF,#FFFFFF
LYFT,63.62,52.45,53.28,#FFFFFF,#FFFFFF,#FFFFFF
RTX,92.22,82.83,73.1,#FFFFFF,#FFFFFF,#FFFFFF
XOM,98.57,98.35,95.92,#FFFFFF,#FFFFFF,#FFFFFF
PSN,80.85,71.25,117.98,#FFFFFF,#FFFFFF,#FFFFFF
QD,71.12,68.93,45.15,#FFFFFF,#FFFFFF,#FFFFFF
MDRX,94.74,94.74,204.84,#FFFFFF,#FFFFFF,#FFFFFF
MTN,103.56,104.81,116.71,#FFFFFF,#FFFFFF,#FFFFFF
ALNY,68.56,62.72,60.47,#FFFFFF,#FFFFFF,#FFFFFF
BAND,76.27,82.56,94.92,#FFFFFF,#FFFFFF,#FFFFFF
XERS,58.8,75.75,37.81,#FFFFFF,#FFFFFF,#FFFFFF
HLF,86.36,90.55,75.3,#FFFFFF,#FFFFFF,#FFFFFF
BMY,100.22,129.21,102.93,#FFFFFF,#FFFFFF,#FFFFFF
CNX,111.11,102.52,95.02,#FFFFFF,#FFFFFF,#FFFFFF
MKSI,75.79,73.47,89.5,#FFFFFF,#FFFFFF,#FFFFFF
LUV,97.18,107.21,87.97,#FFFFFF,#FFFFFF,#FFFFFF
PSEC,110.64,141.15,170.18,#FFFFFF,#FFFFFF,#FFFFFF
AKAM,103.35,106.86,128.44,#FFFFFF,#FFFFFF,#FFFFFF
BYND,125.64,130.04,230.4,#FFFFFF,#FFFFFF,#FFFFFF
REAL,48.71,59.62,30.72,#FFFFFF,#FFFFFF,#FFFFFF
UPWK,72.44,74.81,57.55,#FFFFFF,#FFFFFF,#FFFFFF
MIRM,68.83,64.29,51.82,#FFFFFF,#FFFFFF,#FFFFFF
PPL,94.83,96.83,88.15,#FFFFFF,#FFFFFF,#FFFFFF
FOUR,106.25,102.0,96.27,#FFFFFF,#FFFFFF,#FFFFFF
SHAK,134.37,91.63,104.92,#FFFFFF,#FFFFFF,#FFFFFF
XIFR,82.74,94.95,249.17,#FFFFFF,#FFFFFF,#FFFFFF
RWT,90.22,98.24,118.68,#FFFFFF,#FFFFFF,#FFFFFF
GVA,82.63,70.6,71.58,#FFFFFF,#FFFFFF,#FFFFFF
ITGR,114.71,112.14,125.0,#FFFFFF,#FFFFFF,#FFFFFF
BURL,85.72,88.99,103.15,#FFFFFF,#FFFFFF,#FFFFFF
DIS,100.89,85.3,79.91,#FFFFFF,#FFFFFF,#FFFFFF
CMI,75.93,77.38,71.53,#FFFFFF,#FFFFFF,#FFFFFF
CMS,97.4,102.9,96.5,#FFFFFF,#FFFFFF,#FFFFFF
SHOP,71.96,70.47,50.87,#FFFFFF,#FFFFFF,#FFFFFF
ARAY,76.73,116.98,120.13,#FFFFFF,#FFFFFF,#FFFFFF
ATEC,74.42,67.55,41.84,#FFFFFF,#FFFFFF,#FFFFFF
FIVN,103.51,116.19,109.95,#FFFFFF,#FFFFFF,#FFFFFF
SHEL,100.39,97.41,91.56,#FFFFFF,#FFFFFF,#FFFFFF
AEIS,81.47,66.61,61.8,#FFFFFF,#FFFFFF,#FFFFFF
RCL,84.31,66.51,51.6,#FFFFFF,#FFFFFF,#FFFFFF
NVMI,77.99,66.38,64.89,#FFFFFF,#FFFFFF,#FFFFFF
TTEK,97.28,80.13,125.83,#FFFFFF,#FFFFFF,#FFFFFF
HRTG,90.23,54.56,64.58,#FFFFFF,#FFFFFF,#FFFFFF
BBAI,66.45,49.34,25.91,#FFFFFF,#FFFFFF,#FFFFFF
MGNI,78.49,55.77,55.77,#FFFFFF,#FFFFFF,#FFFFFF
VRNT,82.08,105.37,129.0,#FFFFFF,#FFFFFF,#FFFFFF
COLL,83.93,84.55,109.12,#FFFFFF,#FFFFFF,#FFFFFF
CAMP,54.05,203.09,,#FFFFFF,#FFFFFF,#FFFFFF
HOUS,49.79,51.05,77.9,#FFFFFF,#FFFFFF,#FFFFFF
AR,135.71,126.38,82.61,#FFFFFF,#FFFFFF,#FFFFFF
BILL,84.14,92.26,99.46,#FFFFFF,#FFFFFF,#FFFFFF
BMRN,101.16,131.03,130.84,#FFFFFF,#FFFFFF,#FFFFFF
PEGA,84.72,62.19,56.55,#FFFFFF,#FFFFFF,#FFFFFF
LAB,77.78,89.63,150.37,#FFFFFF,#FFFFFF,#FFFFFF
WELL,90.76,87.52,75.55,#FFFFFF,#FFFFFF,#FFFFFF
GTLS,71.3,77.6,60.81,#FFFFFF,#FFFFFF,#FFFFFF
FE,90.93,89.21,96.04,#FFFFFF,#FFFFFF,#FFFFFF
QTWO,106.64,95.45,91.66,#FFFFFF,#FFFFFF,#FFFFFF
NVCR,131.52,152.32,138.77,#FFFFFF,#FFFFFF,#FFFFFF
WT,74.6,62.5,70.49,#FFFFFF,#FFFFFF,#FFFFFF
W,57.27,38.98,58.77,#FFFFFF,#FFFFFF,#FFFFFF
CVX,92.39,100.55,86.02,#FFFFFF,#FFFFFF,#FFFFFF
TGT,106.28,114.45,166.3,#FFFFFF,#FFFFFF,#FFFFFF
TSLA,75.65,58.4,53.35,#FFFFFF,#FFFFFF,#FFFFFF
CDP,92.67,85.91,96.43,#FFFFFF,#FFFFFF,#FFFFFF
MTCH,80.9,80.15,94.76,#FFFFFF,#FFFFFF,#FFFFFF
LPSN,108.01,134.29,148.88,#FFFFFF,#FFFFFF,#FFFFFF
RGEN,99.55,117.28,118.96,#FFFFFF,#FFFFFF,#FFFFFF
IRTC,84.63,60.68,41.25,#FFFFFF,#FFFFFF,#FFFFFF
ABR,83.75,98.73,113.38,#FFFFFF,#FFFFFF,#FFFFFF
MMM,92.4,95.99,84.27,#FFFFFF,#FFFFFF,#FFFFFF
PMT,98.54,112.21,102.97,#FFFFFF,#FFFFFF,#FFFFFF
PRCH,59.26,37.59,8.73,#FFFFFF,#FFFFFF,#FFFFFF
SNAP,100.25,116.77,121.03,#FFFFFF,#FFFFFF,#FFFFFF
CMPO,71.13,57.54,57.05,#FFFFFF,#FFFFFF,#FFFFFF
REXR,85.42,90.25,115.7,#FFFFFF,#FFFFFF,#FFFFFF
TYL,106.23,105.59,108.04,#FFFFFF,#FFFFFF,#FFFFFF
VTR,92.03,97.83,92.59,#FFFFFF,#FFFFFF,#FFFFFF
OMCL,89.9,108.85,137.2,#FFFFFF,#FFFFFF,#FFFFFF
ALRM,101.72,102.39,96.89,#FFFFFF,#FFFFFF,#FFFFFF
AVDL,58.62,54.73,87.16,#FFFFFF,#FFFFFF,#FFFFFF
NCLH,74.31,80.38,78.17,#FFFFFF,#FFFFFF,#FFFFFF
GRPN,166.32,78.0,53.77,#FFFFFF,#FFFFFF,#FFFFFF
SSRM,58.49,49.95,26.17,#FFFFFF,#FFFFFF,#FFFFFF
MGPI,106.62,106.33,301.23,#FFFFFF,#FFFFFF,#FFFFFF
CRNC,73.42,81.52,21.38,#FFFFFF,#FFFFFF,#FFFFFF
TMDX,103.13,57.63,130.17,#FFFFFF,#FFFFFF,#FFFFFF
ENVX,88.4,90.76,91.19,#FFFFFF,#FFFFFF,#FFFFFF
MMYT,94.48,104.19,109.03,#FFFFFF,#FFFFFF,#FFFFFF
DUK,94.48,96.63,92.27,#FFFFFF,#FFFFFF,#FFFFFF
EB,85.57,79.38,101.72,#FFFFFF,#FFFFFF,#FFFFFF
EYE,92.07,52.39,44.23,#FFFFFF,#FFFFFF,#FFFFFF
FSLY,78.33,82.39,81.58,#FFFFFF,#FFFFFF,#FFFFFF
WEC,94.59,96.13,84.25,#FFFFFF,#FFFFFF,#FFFFFF
CAKE,109.79,88.68,68.69,#FFFFFF,#FFFFFF,#FFFFFF
LYV,87.9,72.66,60.7,#FFFFFF,#FFFFFF,#FFFFFF
CMRC,97.38,120.77,123.19,#FFFFFF,#FFFFFF,#FFFFFF
BKD,90.57,79.95,89.64,#FFFFFF,#FFFFFF,#FFFFFF
AG,80.6,68.79,58.25,#FFFFFF,#FFFFFF,#FFFFFF
ZTO,90.15,102.97,113.5,#FFFFFF,#FFFFFF,#FFFFFF
OKTA,110.47,126.38,82.1,#FFFFFF,#FFFFFF,#FFFFFF
PANW,98.09,89.76,81.17,#FFFFFF,#FFFFFF,#FFFFFF
JOYY,78.02,64.18,53.2,#FFFFFF,#FFFFFF,#FFFFFF
TDOC,87.34,106.46,115.06,#FFFFFF,#FFFFFF,#FFFFFF
NOTV,154.14,206.77,139.85,#FFFFFF,#FFFFFF,#FFFFFF
CNK,112.54,91.71,100.42,#FFFFFF,#FFFFFF,#FFFFFF
MITK,95.56,92.63,86.36,#FFFFFF,#FFFFFF,#FFFFFF
JPM,87.79,76.66,65.11,#FFFFFF,#FFFFFF,#FFFFFF
SOFI,56.01,47.42,29.88,#FFFFFF,#FFFFFF,#FFFFFF
STWD,96.54,93.69,93.04,#FFFFFF,#FFFFFF,#FFFFFF
COIN,96.2,59.23,50.74,#FFFFFF,#FFFFFF,#FFFFFF
LNT,94.06,97.16,91.42,#FFFFFF,#FFFFFF,#FFFFFF
PCT,98.86,58.95,61.84,#FFFFFF,#FFFFFF,#FFFFFF
SIRI,92.88,98.98,96.1,#FFFFFF,#FFFFFF,#FFFFFF
LCII,88.83,87.25,116.41,#FFFFFF,#FFFFFF,#FFFFFF
AVGO,72.22,55.24,46.18,#FFFFFF,#FFFFFF,#FFFFFF
MSFT,93.45,76.45,83.84,#FFFFFF,#FFFFFF,#FFFFFF
FUBO,74.11,75.53,38.24,#FFFFFF,#FFFFFF,#FFFFFF
OPK,92.81,129.5,116.55,#FFFFFF,#FFFFFF,#FFFFFF
HCI,81.1,75.17,58.38,#FFFFFF,#FFFFFF,#FFFFFF
INSG,58.88,73.58,137.97,#FFFFFF,#FFFFFF,#FFFFFF
MTSI,103.88,81.06,75.84,#FFFFFF,#FFFFFF,#FFFFFF
AMD,80.57,66.88,93.17,#FFFFFF,#FFFFFF,#FFFFFF
UPST,85.16,76.28,56.24,#FFFFFF,#FFFFFF,#FFFFFF
TREE,46.02,68.21,76.73,#FFFFFF,#FFFFFF,#FFFFFF
NVAX,76.4,90.58,149.7,#FFFFFF,#FFFFFF,#FFFFFF
VATE,112.21,181.47,82.11,#FFFFFF,#FFFFFF,#FFFFFF
ASND,88.63,83.17,74.59,#FFFFFF,#FFFFFF,#FFFFFF
BL,99.89,91.7,93.54,#FFFFFF,#FFFFFF,#FFFFFF
WKC,106.15,105.72,112.59,#FFFFFF,#FFFFFF,#FFFFFF
EXPE,73.08,76.86,61.63,#FFFFFF,#FFFFFF,#FFFFFF
MOMO,107.12,80.38,78.18,#FFFFFF,#FFFFFF,#FFFFFF
CHRS,55.33,76.3,77.78,#FFFFFF,#FFFFFF,#FFFFFF
GDS,67.39,68.93,42.85,#FFFFFF,#FFFFFF,#FFFFFF
LITE,54.89,40.78,35.68,#FFFFFF,#FFFFFF,#FFFFFF
ABNB,106.92,104.55,99.37,#FFFFFF,#FFFFFF,#FFFFFF
IQ,63.67,85.39,77.15,#FFFFFF,#FFFFFF,#FFFFFF
FWONK,101.41,84.18,75.86,#FFFFFF,#FFFFFF,#FFFFFF
VRM,116.43,97.88,,#FFFFFF,#FFFFFF,#FFFFFF
CENX,64.05,73.18,53.83,#FFFFFF,#FFFFFF,#FFFFFF
IMAX,87.8,82.59,62.74,#FFFFFF,#FFFFFF,#FFFFFF
CSGS,94.77,90.54,71.65,#FFFFFF,#FFFFFF,#FFFFFF
ASRT,66.56,76.07,137.35,#FFFFFF,#FFFFFF,#FFFFFF
VIAV,77.05,95.25,67.87,#FFFFFF,#FFFFFF,#FFFFFF
LI,97.45,98.91,77.78,#FFFFFF,#FFFFFF,#FFFFFF
FVRR,119.3,105.5,103.86,#FFFFFF,#FFFFFF,#FFFFFF
BILI,70.45,70.91,52.93,#FFFFFF,#FFFFFF,#FFFFFF
CCL,76.21,67.14,58.87,#FFFFFF,#FFFFFF,#FFFFFF
WB,73.59,71.03,52.71,#FFFFFF,#FFFFFF,#FFFFFF
LAC,77.61,92.33,71.78,#FFFFFF,#FFFFFF,#FFFFFF
NTNX,93.69,94.05,73.91,#FFFFFF,#FFFFFF,#FFFFFF
LAZR,112.92,347.92,495.0,#FFFFFF,#FFFFFF,#FFFFFF
DKNG,95.0,92.61,89.28,#FFFFFF,#FFFFFF,#FFFFFF
UBER,90.13,81.59,79.07,#FFFFFF,#FFFFFF,#FFFFFF
EGHT,85.78,105.88,93.14,#FFFFFF,#FFFFFF,#FFFFFF
JBLU,79.09,107.1,112.82,#FFFFFF,#FFFFFF,#FFFFFF
NTRA,97.97,86.16,72.45,#FFFFFF,#FFFFFF,#FFFFFF
HASI,89.78,101.19,117.67,#FFFFFF,#FFFFFF,#FFFFFF
SPR,96.27,92.35,85.4,#FFFFFF,#FFFFFF,#FFFFFF
ORA,90.84,77.19,80.94,#FFFFFF,#FFFFFF,#FFFFFF
BB,105.49,107.98,59.35,#FFFFFF,#FFFFFF,#FFFFFF
GCI,77.05,71.66,131.38,#FFFFFF,#FFFFFF,#FFFFFF
WDC,58.67,43.12,48.09,#FFFFFF,#FFFFFF,#FFFFFF
RIVN,96.17,82.21,91.42,#FFFFFF,#FFFFFF,#FFFFFF
DBX,90.59,83.65,77.3,#FFFFFF,#FFFFFF,#FFFFFF
VRNS,85.99,71.98,94.01,#FFFFFF,#FFFFFF,#FFFFFF
SO,96.69,95.95,93.99,#FFFFFF,#FFFFFF,#FFFFFF
JD,89.22,116.43,74.2,#FFFFFF,#FFFFFF,#FFFFFF
MSTR,112.13,92.2,40.24,#FFFFFF,#FFFFFF,#FFFFFF
BXMT,97.57,102.21,91.81,#FFFFFF,#FFFFFF,#FFFFFF
MARA,82.58,71.4,88.47,#FFFFFF,#FFFFFF,#FFFFFF
