Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility
FOUR,FOUR260320C00110000,Call,2026-03-20,110.0,0.81,5.1,6.7,2,9,88.0,90.5,90.5,0.4752860089111328
FOUR,FOUR270115P00045000,Put,2027-01-15,45.0,1.98,1.55,2.6,25,82,88.0,90.5,90.5,0.5295457202148439
FOUR,FOUR260116P00060000,Put,2026-01-16,60.0,1.49,0.8,1.15,5,23,88.0,90.5,90.5,0.5053760400390624
FOUR,FOUR260116C00140000,Call,2026-01-16,140.0,0.64,0.45,0.8,4,251,88.0,90.5,90.5,0.436529072265625
FOUR,FOUR260116C00175000,Call,2026-01-16,175.0,0.51,0.55,0.75,13,22,88.0,90.5,90.5,0.5715374877929689
FOUR,FOUR250919C00075000,Call,2025-09-19,75.0,1.19,14.9,18.0,5,6,88.0,90.5,90.5,0.5835002587890624
FOUR,FOUR250919P00097500,Put,2025-09-19,97.5,0.92,6.2,8.7,1,32,88.0,90.5,90.5,0.3966124792480469
FOUR,FOUR260116C00135000,Call,2026-01-16,135.0,0.66,0.65,1.0,10,86,88.0,90.5,90.5,0.4309138940429688
FOUR,FOUR270115P00082500,Put,2027-01-15,82.5,1.08,12.5,14.8,1,5,88.0,90.5,90.5,0.4584404742431641
FOUR,FOUR260320C00105000,Call,2026-03-20,105.0,0.85,6.6,7.8,2,6,88.0,90.5,90.5,0.4685111743164062
FOUR,FOUR260320P00075000,Put,2026-03-20,75.0,1.19,4.6,7.0,1,139,88.0,90.5,90.5,0.5343674493408204
FOUR,FOUR270115P00050000,Put,2027-01-15,50.0,1.78,2.55,3.4,1,31,88.0,90.5,90.5,0.5090381127929688
FOUR,FOUR260320C00115000,Call,2026-03-20,115.0,0.78,4.3,5.5,5,19,88.0,90.5,90.5,0.4707694525146484
FOUR,FOUR260320P00060000,Put,2026-03-20,60.0,1.49,1.6,1.95,2,11,88.0,90.5,90.5,0.4958546508789063
FOUR,FOUR251219P00095000,Put,2025-12-19,95.0,0.94,10.4,12.1,3,6,88.0,90.5,90.5,0.4541680560302734
