Ticker,Latest Close,Latest High,Latest Low,Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (1y),Max Realised Volatility 100d (1y),Mean Realised Volatility 100d (1y),Rvol 100d Percentile (%),Rvol 100d Z-Score Percentile (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%)
AAL,12.800000190734863,N/A,N/A,-3.177005051516086,-2.364603158357006,N/A,N/A,N/A,N/A,64.54229616323217,53.685396879779645,66.66014462005518,0.10108685726775386,-0.21205141963409904,36.462792549056026,68.45714249475951,50.93979804145354,92.03187250996015,92.57164575825871,60.000059224274274,54.48040612490168,56.29746182623177,N/A,N/A,10.36268279382341,127431,N/A,N/A,3006735,N/A,N/A
ABR,11.609999656677246,N/A,N/A,1.0443854477762455,-1.3277428088567953,N/A,N/A,N/A,N/A,27.219773344714344,28.186056643194068,40.99206414163504,0.05412035498365533,0.20048517687761055,20.35281821464324,46.84504657668832,36.654653215565524,67.72908366533864,69.59213172161608,38.05699444178056,34.37893365713322,42.09313801482634,N/A,N/A,-1.1010738731912966,16380,N/A,N/A,214302,N/A,N/A
AEIS,147.74000549316406,N/A,N/A,-1.7751466683980452,-9.094264331004174,N/A,N/A,N/A,N/A,38.51830030343104,32.60381852211027,55.337381548075214,-0.9792619191750155,0.8177118742067809,32.612951481984695,63.68226347479007,46.53148722793179,68.52589641434263,79.73691601293011,51.707391606985134,46.861695827381965,37.57149353859048,N/A,N/A,17.765888009484733,1372,N/A,N/A,3266,N/A,N/A
AG,8.529999732971191,N/A,N/A,2.03349381908364,-4.586128262374379,N/A,N/A,N/A,N/A,43.93045294575208,57.10396219918692,64.1182319487198,-0.07868562583881084,0.5826065655216585,54.01014649441889,72.17061965265957,62.49858559975876,66.13545816733067,64.82662448733748,62.6513510034648,61.989786793910895,69.67243153980786,N/A,N/A,-5.554199591088064,22107,N/A,N/A,742733,N/A,N/A
AKAM,76.05999755859375,N/A,N/A,-0.5621654035624656,0.8218386759319715,N/A,N/A,N/A,N/A,30.71376944525562,25.659393707552848,39.47867741474717,0.01764628812852009,0.036780426864355925,24.46553173788059,56.71393923524049,41.656575591580385,56.97211155378486,42.22676194853311,45.24614463519086,42.6738522098484,37.616539442283646,-3.8192505930196208,N/A,1.8621379724635219,2954,-21.70686456400742,N/A,84850,-1.4689659176682344,N/A
ALB,78.12000274658203,N/A,N/A,-3.0167600411068545,-4.3467558490936185,N/A,N/A,N/A,N/A,70.80263352491609,61.35156758905676,70.26686918970803,0.20508936185647447,0.3290428020827058,46.63580228294904,70.26686918970803,57.90293510895076,99.60159362549801,98.16301892087857,60.283507386434025,59.83168260232884,57.63770163289011,N/A,N/A,12.629167556817919,13005,N/A,N/A,365804,N/A,N/A
ALHC,15.020000457763672,N/A,N/A,0.8053747805749073,1.7615191385503972,N/A,N/A,N/A,N/A,53.93611143042255,46.30464429689879,50.01514385757682,-0.4511178960425594,-0.25729612719237643,45.58952551839149,71.48260479997445,60.72104643108246,3.187250996015936,8.589449677947647,51.419120306511786,59.31725699247667,64.02365402194806,N/A,N/A,-14.008510164371245,1586,N/A,N/A,27279,N/A,N/A
ALKT,22.290000915527344,N/A,N/A,-0.8892790468039952,-1.328017862036974,N/A,N/A,N/A,N/A,69.53712236501694,59.146105366609206,55.24873730343266,-0.15465733865340303,-0.3952178849196629,38.19489478960872,55.467956588268976,44.52918251217139,98.00796812749005,99.28504469225825,50.70751421010753,48.38760663521441,51.206119556764996,N/A,N/A,4.042617746667666,841,N/A,N/A,4878,N/A,N/A
ALRM,57.0099983215332,N/A,N/A,-0.696745387462211,-0.8694140403283359,N/A,N/A,N/A,N/A,27.092425864618164,24.29646660596104,30.68013455405166,0.05351015627791453,0.8462647218925342,25.57285096225317,35.352291103837025,30.007435422387324,76.89243027888446,62.01696862865269,27.577178973516435,29.400854003213013,32.11589080874057,N/A,N/A,-1.4357562546889149,71,N/A,N/A,448,N/A,N/A
AMBP,3.7100000381469727,N/A,N/A,-0.2688169458695616,-6.313131252316453,N/A,N/A,N/A,N/A,58.786697907858354,45.914967148749945,60.14176840235329,-0.02962202263335721,-0.10654898669431889,27.487937609307604,61.41840213926868,41.890192215962145,88.84462151394422,92.18255468628715,53.4471576001637,47.796926453497946,55.789732178938166,N/A,N/A,4.352036223415126,264,N/A,N/A,26824,N/A,N/A
AMG,216.8500061035156,N/A,N/A,-0.3675570022525641,-2.9102305002792153,N/A,N/A,N/A,N/A,25.40023088916861,21.61680311965379,34.354477799435806,-0.16472860423483948,-0.07212687886815404,24.731779766158944,36.80176154497994,30.196945819437005,65.73705179282868,83.27604992804908,30.695327732778853,29.69511813342437,57.51656056224008,N/A,N/A,-23.162082762804275,91,N/A,N/A,349,N/A,N/A
APLD,15.720000267028809,N/A,N/A,2.477184554504787,6.216216651604412,N/A,N/A,N/A,N/A,112.42443017691484,136.3627029358599,144.89729506723907,-0.3442653496761127,-1.11702698773641,110.44806694524168,158.50281272859016,140.574327981664,45.0199203187251,61.89965521060311,136.40709370697044,142.75367499885365,99.36346402422262,N/A,N/A,45.53383104301645,87047,N/A,N/A,621202,N/A,N/A
APLS,26.57999992370605,N/A,N/A,-0.39347777529597044,0.0,N/A,N/A,N/A,N/A,64.98683722240794,61.066824445079206,62.90387414953885,-0.11243563267564313,0.47349764533159744,49.10305191607077,62.97468012956799,55.615521680461576,99.20318725099602,99.63859406948887,57.37685226564404,56.33045086169348,93.87021952651831,N/A,N/A,-30.96634537697946,4996,N/A,N/A,60378,N/A,N/A
ATEC,15.890000343322754,N/A,N/A,0.5696212120343315,0.5696212120343315,N/A,N/A,N/A,N/A,84.91569962654671,66.6591122220268,59.039001339120034,-0.2118968346606247,-1.4925728469932702,46.13566585599735,104.7262878086064,73.72083874227023,34.26294820717131,21.42976278832014,56.49309408246253,67.29578745330824,57.651454561380454,N/A,N/A,1.3875467777395798,860,N/A,N/A,34084,N/A,N/A
BABA,119.48999786376952,N/A,N/A,-0.4167013992013521,-5.8095559759761395,N/A,N/A,N/A,N/A,36.77148979136726,34.10924028083293,45.2739413105975,-0.41920895208840664,0.29659500384678034,32.974356479191144,56.82270691973934,45.42883817416569,50.199203187250994,49.158161344926,47.84184011609192,46.80982513806456,50.54525752417004,-3.208810852455305,N/A,-5.27131621357254,151269,7.688529141661149,N/A,1248173,1.4891137927193279,N/A
