Ticker,Date,Open,High,Low,Close,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252,Vol_of_Vol_100d,Vol_of_Vol_100d_Percentile,Kurtosis_100d
LNT,1974-02-20,0.663913905620575,0.6776500553920352,0.663913905620575,0.663913905620575,7.867357736997753,17.59963940957307,15.04445387271351,12.929745402755815,11.33002108753478,2.72,50.0,-1.75
LNT,1974-02-21,0.6684923768043518,0.6822285215332085,0.6684923768043518,0.6684923768043518,7.867357736997762,17.570654794605627,15.068011198549753,12.958324147148115,11.353370014629029,2.69,50.0,-1.72
LNT,1974-02-22,0.6684923768043518,0.6822285215332085,0.6684923768043518,0.6684923768043518,7.571002801100889,12.328833601712702,15.025762134520221,12.958324147148115,11.353370014629029,2.66,48.0,-1.7
LNT,1974-02-25,0.6684923768043518,0.6822285215332085,0.6684923768043518,0.6684923768043518,7.571002801100889,12.015360053764693,14.983212818782926,12.958324147148115,11.338268852832337,2.63,47.0,-1.67
LNT,1974-02-26,0.6730713248252869,0.6868074743115172,0.6730713248252869,0.6730713248252869,7.564109719155073,11.91096767669153,15.03221131626982,12.986195968775895,11.294344108900395,2.6,48.0,-1.64
LNT,1974-02-27,0.6776499152183533,0.691386062148455,0.6776499152183533,0.6776499152183533,7.780650395309674,11.948333585268893,14.79066314194959,12.992891807193063,11.297202633175086,2.58,45.0,-1.6
LNT,1974-02-28,0.6776499152183533,0.691386062148455,0.6776499152183533,0.6776499152183533,7.557299223653261,11.948333585268893,14.760514396086455,12.992891807193063,11.297202633175086,2.55,44.0,-1.55
LNT,1974-03-01,0.6776499152183533,0.691386062148455,0.6776499152183533,0.6776499152183533,7.312085488573467,11.790330671486426,14.729159042087767,12.992891807193063,11.297202633175086,2.52,43.0,-1.5
LNT,1974-03-04,0.6868073940277101,0.7005435419082642,0.6868073940277101,0.68680739402771,8.25072572556487,11.84147127475317,14.857865380131564,13.093310558395757,11.380037790147709,2.49,45.0,-1.44
LNT,1974-03-05,0.6868073940277101,0.7005435419082642,0.6868073940277101,0.68680739402771,8.25072572556487,10.320590728242456,14.857865380131564,13.093310558395757,11.380037790147709,2.46,44.5,-1.38
LNT,1974-03-06,0.6913861036300659,0.7051222513843056,0.6913861036300659,0.6913861036300659,8.426470954873064,8.644850266618356,14.861844678126825,13.118191933232804,11.400772276355232,2.43,45.0,-1.31
LNT,1974-03-07,0.6913861036300659,0.7051222513843056,0.6913861036300659,0.6913861036300659,8.426470954873064,8.221145280617952,14.82485575804447,13.118191933232804,11.400772276355232,2.4,42.0,-1.23
LNT,1974-03-08,0.6913861036300659,0.7051222513843056,0.6913861036300659,0.6913861036300659,8.426470954873064,8.036404154999714,14.786524147457161,13.118191933232804,11.400772276355232,2.37,40.0,-1.15
