Ticker,Strike,Expiry,Type,Bid,Ask,Volume,Open Interest
NKE,74.0,12/09/2025,Call,0.69,0.71,"1,627",750
NKE,77.0,12/09/2025,Call,0.08,0.1,"1,587","2,670"
NKE,76.0,12/09/2025,Call,0.17,0.2,"1,531","2,171"
NKE,73.0,19/09/2025,Put,1.14,1.19,"1,301","2,205"
NKE,57.5,21/11/2025,Put,0.5,0.53,"1,185",498
NKE,75.0,12/09/2025,Call,0.35,0.38,998,"2,325"
NKE,75.0,19/09/2025,Call,0.94,0.95,877,"16,337"
NKE,80.0,19/09/2025,Call,0.14,0.15,852,"26,311"
NKE,72.5,21/11/2025,Put,3.95,4.05,759,"1,209"
NKE,74.0,19/09/2025,Call,1.33,1.37,747,"1,000"
BURL,175.0,19/09/2025,Put,0.0,0.65,"1,290","4,704"
BURL,200.0,19/09/2025,Put,0.0,1.25,"1,205","2,429"
BURL,220.0,19/09/2025,Put,0.0,0.35,"1,200","2,529"
BURL,230.0,19/09/2025,Put,0.0,0.7,75,"4,965"
BURL,185.0,16/01/2026,Put,0.8,2.3,45,37
BURL,310.0,17/10/2025,Call,1.75,2.05,41,101
BURL,125.0,19/09/2025,Put,0.7,2.45,34,34
BURL,260.0,17/10/2025,Put,2.9,3.3,33,"1,297"
BURL,310.0,19/12/2025,Put,34.7,36.7,32,52
BURL,290.0,17/10/2025,Call,7.0,7.4,28,86
MMM,155.0,12/09/2025,Put,2.02,2.99,555,299
MMM,170.0,21/11/2025,Put,18.3,18.75,328,257
MMM,175.0,21/11/2025,Put,22.05,23.15,227,128
MMM,150.0,12/09/2025,Put,0.58,0.93,155,378
MMM,165.0,21/11/2025,Put,14.4,14.85,116,123
MMM,135.0,21/11/2025,Call,21.2,22.05,97,"19,989"
MMM,145.0,21/11/2025,Call,13.45,14.5,95,327
MMM,155.0,12/09/2025,Call,0.93,1.13,87,473
MMM,155.0,03/10/2025,Call,3.3,3.5,70,15
MMM,165.0,16/01/2026,Put,15.15,16.3,69,78
DNMR,0.5,16/01/2026,Put,0.3,0.45,10,"8,349"
SO,92.5,19/09/2025,Call,0.4,0.55,234,"4,282"
SO,100.0,15/01/2027,Call,2.7,4.4,178,507
SO,82.5,18/06/2026,Call,11.3,12.2,175,190
SO,82.5,16/01/2026,Call,10.2,10.5,174,203
SO,100.0,16/01/2026,Call,0.75,0.9,167,972
SO,65.0,16/01/2026,Put,0.0,1.6,153,595
SO,60.0,16/01/2026,Put,0.05,2.2,149,"1,003"
SO,82.5,18/09/2026,Put,2.6,3.4,100,140
SO,85.0,18/06/2026,Put,2.65,3.2,91,365
SO,95.0,17/10/2025,Call,0.65,0.75,71,458
UBER,94.0,12/09/2025,Call,2.09,2.13,"9,148","2,544"
UBER,93.0,12/09/2025,Put,0.34,0.37,"6,586","3,447"
UBER,100.0,19/09/2025,Call,0.61,0.63,"4,841","29,744"
UBER,94.0,12/09/2025,Put,0.6,0.62,"4,174",701
UBER,95.0,12/09/2025,Call,1.46,1.5,"3,487","4,762"
UBER,95.0,19/09/2025,Call,2.44,2.47,"2,897","14,590"
UBER,105.0,17/10/2025,Call,1.1,1.14,"2,613","17,098"
UBER,91.0,19/09/2025,Put,0.6,0.63,"2,348","1,015"
UBER,100.0,17/10/2025,Call,2.34,2.39,"1,794","9,424"
UBER,82.5,17/10/2025,Put,0.53,0.63,"1,662","6,149"
ETSY,45.0,20/03/2026,Put,2.57,3.1,"3,757","3,620"
ETSY,90.0,16/01/2026,Put,33.5,34.95,"2,000","2,000"
ETSY,65.0,17/10/2025,Call,0.77,0.84,"1,058","4,446"
ETSY,57.0,12/09/2025,Put,1.64,1.79,890,355
ETSY,65.0,26/09/2025,Call,0.26,0.36,756,797
ETSY,55.0,12/09/2025,Put,0.68,0.78,620,590
ETSY,55.0,17/10/2025,Call,3.9,4.05,485,"8,927"
ETSY,60.0,12/09/2025,Call,0.16,0.21,472,473
ETSY,56.0,12/09/2025,Put,0.71,1.25,421,408
ETSY,58.0,12/09/2025,Call,0.45,0.53,410,539
