Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
SPOT,100.96,81.64,47.81,#FFFFFF,#FFFFFF,#FFFFFF
V,104.17,97.8,83.4,#FFFFFF,#FFFFFF,#FFFFFF
CYBR,82.48,72.4,56.68,#FFFFFF,#FFFFFF,#FFFFFF
KPTI,70.69,108.7,177.54,#FFFFFF,#FFFFFF,#FFFFFF
SLB,99.59,111.82,106.24,#FFFFFF,#FFFFFF,#FFFFFF
PEB,78.11,93.18,108.87,#FFFFFF,#FFFFFF,#FFFFFF
IDCC,73.07,72.37,43.83,#FFFFFF,#FFFFFF,#FFFFFF
TWO,102.54,125.34,116.55,#FFFFFF,#FFFFFF,#FFFFFF
FRPT,139.06,164.46,257.67,#FFFFFF,#FFFFFF,#FFFFFF
ON,106.0,89.74,146.64,#FFFFFF,#FFFFFF,#FFFFFF
CSIQ,101.99,87.11,127.76,#FFFFFF,#FFFFFF,#FFFFFF
TTWO,94.34,83.83,62.42,#FFFFFF,#FFFFFF,#FFFFFF
AMZN,92.09,85.94,80.11,#FFFFFF,#FFFFFF,#FFFFFF
PI,54.94,47.55,95.06,#FFFFFF,#FFFFFF,#FFFFFF
NICE,116.65,101.82,114.14,#FFFFFF,#FFFFFF,#FFFFFF
GBX,97.82,117.64,96.7,#FFFFFF,#FFFFFF,#FFFFFF
XYZ,83.48,77.59,85.94,#FFFFFF,#FFFFFF,#FFFFFF
BABA,78.42,96.4,57.95,#FFFFFF,#FFFFFF,#FFFFFF
TYL,106.19,103.2,107.42,#FFFFFF,#FFFFFF,#FFFFFF
EEFT,119.82,113.78,108.12,#FFFFFF,#FFFFFF,#FFFFFF
SE,79.97,66.01,40.38,#FFFFFF,#FFFFFF,#FFFFFF
NEE,104.46,101.91,113.9,#FFFFFF,#FFFFFF,#FFFFFF
MITT,91.68,91.81,85.68,#FFFFFF,#FFFFFF,#FFFFFF
XMTR,62.43,51.34,35.85,#FFFFFF,#FFFFFF,#FFFFFF
XOM,98.74,97.65,94.13,#FFFFFF,#FFFFFF,#FFFFFF
INSM,67.66,52.46,49.86,#FFFFFF,#FFFFFF,#FFFFFF
EQT,110.74,98.53,63.41,#FFFFFF,#FFFFFF,#FFFFFF
SPHR,69.96,57.7,76.46,#FFFFFF,#FFFFFF,#FFFFFF
MMSI,104.71,111.43,109.42,#FFFFFF,#FFFFFF,#FFFFFF
DDOG,86.57,73.17,78.72,#FFFFFF,#FFFFFF,#FFFFFF
KRG,97.36,93.81,109.88,#FFFFFF,#FFFFFF,#FFFFFF
FRT,93.76,93.56,110.95,#FFFFFF,#FFFFFF,#FFFFFF
PODD,90.23,75.66,67.45,#FFFFFF,#FFFFFF,#FFFFFF
PD,90.21,115.31,110.79,#FFFFFF,#FFFFFF,#FFFFFF
GOSS,39.87,46.62,28.62,#FFFFFF,#FFFFFF,#FFFFFF
NVST,88.83,80.16,84.93,#FFFFFF,#FFFFFF,#FFFFFF
BTSG,75.43,62.04,48.15,#FFFFFF,#FFFFFF,#FFFFFF
TEVA,86.82,83.44,91.77,#FFFFFF,#FFFFFF,#FFFFFF
U,54.9,48.19,39.95,#FFFFFF,#FFFFFF,#FFFFFF
RPD,120.8,143.76,174.68,#FFFFFF,#FFFFFF,#FFFFFF
RH,82.61,98.31,107.9,#FFFFFF,#FFFFFF,#FFFFFF
AWK,101.54,102.99,103.69,#FFFFFF,#FFFFFF,#FFFFFF
DXCM,107.88,93.01,90.09,#FFFFFF,#FFFFFF,#FFFFFF
BE,34.86,38.87,16.9,#FFFFFF,#FFFFFF,#FFFFFF
IBM,107.19,95.4,79.46,#FFFFFF,#FFFFFF,#FFFFFF
MCS,109.78,103.5,91.57,#FFFFFF,#FFFFFF,#FFFFFF
EVRG,94.07,92.38,80.6,#FFFFFF,#FFFFFF,#FFFFFF
UNIT,99.43,120.04,129.01,#FFFFFF,#FFFFFF,#FFFFFF
SPCE,95.85,103.19,199.36,#FFFFFF,#FFFFFF,#FFFFFF
IMCR,95.26,79.11,90.59,#FFFFFF,#FFFFFF,#FFFFFF
CHEF,95.39,81.41,60.52,#FFFFFF,#FFFFFF,#FFFFFF
AXON,104.43,74.41,48.39,#FFFFFF,#FFFFFF,#FFFFFF
CYRX,69.55,66.84,81.23,#FFFFFF,#FFFFFF,#FFFFFF
MKSI,80.64,77.68,100.51,#FFFFFF,#FFFFFF,#FFFFFF
EQX,59.96,62.76,52.61,#FFFFFF,#FFFFFF,#FFFFFF
TRIP,74.89,77.93,75.06,#FFFFFF,#FFFFFF,#FFFFFF
GKOS,111.52,116.76,143.4,#FFFFFF,#FFFFFF,#FFFFFF
VECO,80.98,85.14,120.25,#FFFFFF,#FFFFFF,#FFFFFF
PTCT,87.88,93.43,55.32,#FFFFFF,#FFFFFF,#FFFFFF
XIFR,90.08,89.67,246.71,#FFFFFF,#FFFFFF,#FFFFFF
MGNI,71.58,52.74,54.12,#FFFFFF,#FFFFFF,#FFFFFF
TNDM,167.83,154.97,345.43,#FFFFFF,#FFFFFF,#FFFFFF
ABBV,89.51,98.3,88.77,#FFFFFF,#FFFFFF,#FFFFFF
OMER,79.63,197.19,86.18,#FFFFFF,#FFFFFF,#FFFFFF
PEGA,87.5,63.67,58.19,#FFFFFF,#FFFFFF,#FFFFFF
INDI,80.15,58.79,85.93,#FFFFFF,#FFFFFF,#FFFFFF
NKE,81.1,95.38,103.3,#FFFFFF,#FFFFFF,#FFFFFF
GEO,115.59,124.98,58.92,#FFFFFF,#FFFFFF,#FFFFFF
VNET,68.6,146.91,37.33,#FFFFFF,#FFFFFF,#FFFFFF
RKLB,55.04,40.74,14.47,#FFFFFF,#FFFFFF,#FFFFFF
GVA,82.02,68.07,66.66,#FFFFFF,#FFFFFF,#FFFFFF
APLS,72.31,94.7,147.31,#FFFFFF,#FFFFFF,#FFFFFF
PATK,80.26,76.14,75.6,#FFFFFF,#FFFFFF,#FFFFFF
VRNT,84.46,106.98,127.69,#FFFFFF,#FFFFFF,#FFFFFF
VAC,84.86,86.11,86.86,#FFFFFF,#FFFFFF,#FFFFFF
AKAM,100.36,105.19,125.94,#FFFFFF,#FFFFFF,#FFFFFF
MSFT,94.77,77.39,83.92,#FFFFFF,#FFFFFF,#FFFFFF
LUV,100.84,100.84,90.55,#FFFFFF,#FFFFFF,#FFFFFF
TCOM,82.73,85.14,64.9,#FFFFFF,#FFFFFF,#FFFFFF
RWT,88.83,96.91,106.91,#FFFFFF,#FFFFFF,#FFFFFF
CTO,105.76,107.01,102.36,#FFFFFF,#FFFFFF,#FFFFFF
CNX,111.54,104.17,92.28,#FFFFFF,#FFFFFF,#FFFFFF
PRO,104.37,136.31,112.43,#FFFFFF,#FFFFFF,#FFFFFF
MTN,103.33,107.42,116.07,#FFFFFF,#FFFFFF,#FFFFFF
FOUR,103.64,98.71,90.63,#FFFFFF,#FFFFFF,#FFFFFF
POST,107.11,107.11,109.07,#FFFFFF,#FFFFFF,#FFFFFF
DBRG,92.39,85.41,116.94,#FFFFFF,#FFFFFF,#FFFFFF
VERX,154.67,140.72,147.67,#FFFFFF,#FFFFFF,#FFFFFF
PANW,99.46,92.4,86.6,#FFFFFF,#FFFFFF,#FFFFFF
HLF,84.71,86.65,77.61,#FFFFFF,#FFFFFF,#FFFFFF
PPL,94.69,96.7,87.16,#FFFFFF,#FFFFFF,#FFFFFF
AEIS,78.04,67.43,61.14,#FFFFFF,#FFFFFF,#FFFFFF
AR,126.82,114.37,80.64,#FFFFFF,#FFFFFF,#FFFFFF
CVX,91.45,97.23,83.59,#FFFFFF,#FFFFFF,#FFFFFF
QD,71.12,66.26,44.66,#FFFFFF,#FFFFFF,#FFFFFF
REAL,55.86,63.18,27.25,#FFFFFF,#FFFFFF,#FFFFFF
MDRX,94.74,110.53,208.21,#FFFFFF,#FFFFFF,#FFFFFF
BMY,104.14,122.2,98.42,#FFFFFF,#FFFFFF,#FFFFFF
JAMF,96.83,134.66,178.22,#FFFFFF,#FFFFFF,#FFFFFF
ALNY,65.63,51.51,55.81,#FFFFFF,#FFFFFF,#FFFFFF
BILL,78.22,87.7,98.7,#FFFFFF,#FFFFFF,#FFFFFF
FIVN,105.42,116.61,108.11,#FFFFFF,#FFFFFF,#FFFFFF
DIS,101.42,84.83,75.62,#FFFFFF,#FFFFFF,#FFFFFF
SHOP,74.08,66.7,50.3,#FFFFFF,#FFFFFF,#FFFFFF
CMI,78.44,78.53,70.92,#FFFFFF,#FFFFFF,#FFFFFF
CMS,98.31,100.67,94.31,#FFFFFF,#FFFFFF,#FFFFFF
PSEC,112.88,141.94,165.24,#FFFFFF,#FFFFFF,#FFFFFF
PMT,98.52,110.04,98.59,#FFFFFF,#FFFFFF,#FFFFFF
XERS,55.7,61.72,36.62,#FFFFFF,#FFFFFF,#FFFFFF
BAND,90.65,97.83,107.31,#FFFFFF,#FFFFFF,#FFFFFF
BYND,126.91,136.14,248.19,#FFFFFF,#FFFFFF,#FFFFFF
PSN,93.29,77.88,127.26,#FFFFFF,#FFFFFF,#FFFFFF
QTWO,104.35,92.4,86.8,#FFFFFF,#FFFFFF,#FFFFFF
CDLX,161.32,263.89,351.5,#FFFFFF,#FFFFFF,#FFFFFF
OKTA,108.06,124.76,81.3,#FFFFFF,#FFFFFF,#FFFFFF
TTEK,100.94,81.36,130.04,#FFFFFF,#FFFFFF,#FFFFFF
MIRM,66.27,59.13,55.97,#FFFFFF,#FFFFFF,#FFFFFF
WELL,90.27,87.16,75.14,#FFFFFF,#FFFFFF,#FFFFFF
ARAY,78.71,118.06,127.1,#FFFFFF,#FFFFFF,#FFFFFF
NIO,61.36,85.66,97.9,#FFFFFF,#FFFFFF,#FFFFFF
UPWK,86.93,79.2,57.83,#FFFFFF,#FFFFFF,#FFFFFF
REXR,84.72,91.51,112.67,#FFFFFF,#FFFFFF,#FFFFFF
BURL,81.83,81.72,95.62,#FFFFFF,#FFFFFF,#FFFFFF
ITGR,115.45,115.05,121.26,#FFFFFF,#FFFFFF,#FFFFFF
ATEC,72.05,60.52,35.5,#FFFFFF,#FFFFFF,#FFFFFF
FE,92.34,90.23,97.95,#FFFFFF,#FFFFFF,#FFFFFF
GTLS,72.41,74.74,55.38,#FFFFFF,#FFFFFF,#FFFFFF
NVMI,79.88,78.78,72.51,#FFFFFF,#FFFFFF,#FFFFFF
W,52.78,36.51,51.18,#FFFFFF,#FFFFFF,#FFFFFF
SHEL,98.86,92.73,87.41,#FFFFFF,#FFFFFF,#FFFFFF
RCL,75.57,61.91,46.96,#FFFFFF,#FFFFFF,#FFFFFF
NVCR,143.73,159.62,141.11,#FFFFFF,#FFFFFF,#FFFFFF
BMRN,103.16,127.41,155.56,#FFFFFF,#FFFFFF,#FFFFFF
TGT,103.93,112.81,156.22,#FFFFFF,#FFFFFF,#FFFFFF
BBAI,78.65,74.63,32.77,#FFFFFF,#FFFFFF,#FFFFFF
SHAK,126.91,89.74,101.87,#FFFFFF,#FFFFFF,#FFFFFF
MTSI,97.93,82.82,76.98,#FFFFFF,#FFFFFF,#FFFFFF
LAB,82.03,89.06,154.69,#FFFFFF,#FFFFFF,#FFFFFF
CAMP,55.2,198.92,,#FFFFFF,#FFFFFF,#FFFFFF
MMM,92.25,97.02,83.15,#FFFFFF,#FFFFFF,#FFFFFF
CDP,92.68,85.84,92.12,#FFFFFF,#FFFFFF,#FFFFFF
TSLA,93.54,71.88,65.59,#FFFFFF,#FFFFFF,#FFFFFF
MTCH,79.22,80.67,91.6,#FFFFFF,#FFFFFF,#FFFFFF
WT,73.22,62.03,67.64,#FFFFFF,#FFFFFF,#FFFFFF
HRTG,104.5,62.31,68.94,#FFFFFF,#FFFFFF,#FFFFFF
CMPO,70.96,57.25,51.43,#FFFFFF,#FFFFFF,#FFFFFF
IRTC,79.02,55.3,41.1,#FFFFFF,#FFFFFF,#FFFFFF
SNAP,112.62,122.55,127.66,#FFFFFF,#FFFFFF,#FFFFFF
PRCH,58.58,32.76,6.51,#FFFFFF,#FFFFFF,#FFFFFF
DUK,95.47,97.25,92.34,#FFFFFF,#FFFFFF,#FFFFFF
EYE,95.09,51.5,45.36,#FFFFFF,#FFFFFF,#FFFFFF
ABR,86.02,100.19,101.73,#FFFFFF,#FFFFFF,#FFFFFF
ALRM,102.57,105.92,98.19,#FFFFFF,#FFFFFF,#FFFFFF
RGEN,106.06,125.28,119.27,#FFFFFF,#FFFFFF,#FFFFFF
MGPI,105.46,110.92,292.08,#FFFFFF,#FFFFFF,#FFFFFF
HOUS,63.94,53.04,76.76,#FFFFFF,#FFFFFF,#FFFFFF
PCT,85.97,58.38,51.25,#FFFFFF,#FFFFFF,#FFFFFF
LYV,80.85,69.78,56.95,#FFFFFF,#FFFFFF,#FFFFFF
CRNC,90.65,104.73,30.86,#FFFFFF,#FFFFFF,#FFFFFF
AVDL,60.53,52.69,86.34,#FFFFFF,#FFFFFF,#FFFFFF
VTR,91.51,95.19,91.6,#FFFFFF,#FFFFFF,#FFFFFF
LYFT,77.95,62.87,63.03,#FFFFFF,#FFFFFF,#FFFFFF
LPSN,73.75,106.29,114.97,#FFFFFF,#FFFFFF,#FFFFFF
GRPN,149.49,65.51,47.77,#FFFFFF,#FFFFFF,#FFFFFF
SSRM,57.85,48.79,24.26,#FFFFFF,#FFFFFF,#FFFFFF
AVGO,67.14,52.63,42.34,#FFFFFF,#FFFFFF,#FFFFFF
JPM,87.74,76.5,67.44,#FFFFFF,#FFFFFF,#FFFFFF
OMCL,91.81,103.58,135.19,#FFFFFF,#FFFFFF,#FFFFFF
STWD,94.39,91.7,85.68,#FFFFFF,#FFFFFF,#FFFFFF
MMYT,103.21,98.3,104.39,#FFFFFF,#FFFFFF,#FFFFFF
WEC,95.31,95.96,84.12,#FFFFFF,#FFFFFF,#FFFFFF
COIN,76.97,58.07,49.84,#FFFFFF,#FFFFFF,#FFFFFF
BKD,89.53,79.58,85.34,#FFFFFF,#FFFFFF,#FFFFFF
SOFI,55.21,47.37,28.64,#FFFFFF,#FFFFFF,#FFFFFF
LNT,94.71,96.8,89.23,#FFFFFF,#FFFFFF,#FFFFFF
EB,89.26,84.07,112.59,#FFFFFF,#FFFFFF,#FFFFFF
NCLH,69.92,75.46,73.54,#FFFFFF,#FFFFFF,#FFFFFF
CAKE,96.79,78.02,60.57,#FFFFFF,#FFFFFF,#FFFFFF
ENVX,89.84,83.61,97.81,#FFFFFF,#FFFFFF,#FFFFFF
INSG,52.64,73.15,123.3,#FFFFFF,#FFFFFF,#FFFFFF
NTNX,93.49,90.05,78.13,#FFFFFF,#FFFFFF,#FFFFFF
TDOC,91.59,115.09,97.46,#FFFFFF,#FFFFFF,#FFFFFF
IQ,66.54,90.38,76.54,#FFFFFF,#FFFFFF,#FFFFFF
CHRS,58.17,70.23,101.53,#FFFFFF,#FFFFFF,#FFFFFF
OPK,94.33,123.4,110.64,#FFFFFF,#FFFFFF,#FFFFFF
ZTO,90.46,101.49,111.56,#FFFFFF,#FFFFFF,#FFFFFF
NVAX,87.19,100.38,154.4,#FFFFFF,#FFFFFF,#FFFFFF
AMD,72.81,63.29,93.93,#FFFFFF,#FFFFFF,#FFFFFF
TMDX,132.55,63.58,133.42,#FFFFFF,#FFFFFF,#FFFFFF
NOTV,159.71,214.39,102.88,#FFFFFF,#FFFFFF,#FFFFFF
CMRC,105.53,132.08,125.66,#FFFFFF,#FFFFFF,#FFFFFF
SIRI,88.28,92.84,113.53,#FFFFFF,#FFFFFF,#FFFFFF
FSLY,95.38,93.07,80.43,#FFFFFF,#FFFFFF,#FFFFFF
CNK,117.97,88.79,103.03,#FFFFFF,#FFFFFF,#FFFFFF
JOYY,76.39,72.59,54.17,#FFFFFF,#FFFFFF,#FFFFFF
ASND,86.06,77.08,56.9,#FFFFFF,#FFFFFF,#FFFFFF
HCI,87.18,77.47,52.51,#FFFFFF,#FFFFFF,#FFFFFF
VATE,110.2,159.39,77.35,#FFFFFF,#FFFFFF,#FFFFFF
TREE,47.63,68.68,74.44,#FFFFFF,#FFFFFF,#FFFFFF
FUBO,80.66,80.92,44.02,#FFFFFF,#FFFFFF,#FFFFFF
WKC,109.34,108.57,107.52,#FFFFFF,#FFFFFF,#FFFFFF
UPST,83.34,77.76,56.3,#FFFFFF,#FFFFFF,#FFFFFF
COLL,77.38,78.12,96.0,#FFFFFF,#FFFFFF,#FFFFFF
MOMO,109.25,88.2,80.58,#FFFFFF,#FFFFFF,#FFFFFF
EXPE,76.72,74.91,59.87,#FFFFFF,#FFFFFF,#FFFFFF
CCL,71.46,63.52,52.74,#FFFFFF,#FFFFFF,#FFFFFF
BL,100.75,92.97,91.09,#FFFFFF,#FFFFFF,#FFFFFF
ABNB,109.83,99.55,93.96,#FFFFFF,#FFFFFF,#FFFFFF
LITE,50.02,38.58,32.72,#FFFFFF,#FFFFFF,#FFFFFF
MITK,97.69,90.25,80.9,#FFFFFF,#FFFFFF,#FFFFFF
IMAX,93.01,77.62,66.31,#FFFFFF,#FFFFFF,#FFFFFF
LCII,85.47,86.04,104.53,#FFFFFF,#FFFFFF,#FFFFFF
SMTC,63.42,64.16,65.94,#FFFFFF,#FFFFFF,#FFFFFF
HASI,95.91,101.7,114.12,#FFFFFF,#FFFFFF,#FFFFFF
VRM,107.2,100.15,,#FFFFFF,#FFFFFF,#FFFFFF
NET,77.13,52.09,35.23,#FFFFFF,#FFFFFF,#FFFFFF
SENS,114.51,135.26,89.87,#FFFFFF,#FFFFFF,#FFFFFF
AG,88.44,70.78,54.67,#FFFFFF,#FFFFFF,#FFFFFF
UBER,89.09,75.95,74.42,#FFFFFF,#FFFFFF,#FFFFFF
FWONK,97.83,86.94,76.13,#FFFFFF,#FFFFFF,#FFFFFF
VIAV,77.14,91.93,69.92,#FFFFFF,#FFFFFF,#FFFFFF
PENN,77.66,85.02,87.71,#FFFFFF,#FFFFFF,#FFFFFF
CENX,85.2,89.18,57.13,#FFFFFF,#FFFFFF,#FFFFFF
JBLU,87.99,110.24,111.22,#FFFFFF,#FFFFFF,#FFFFFF
BB,107.94,120.11,64.81,#FFFFFF,#FFFFFF,#FFFFFF
NTRA,97.38,87.3,72.93,#FFFFFF,#FFFFFF,#FFFFFF
GDS,76.66,105.28,49.58,#FFFFFF,#FFFFFF,#FFFFFF
VRNS,87.04,71.04,90.94,#FFFFFF,#FFFFFF,#FFFFFF
BKNG,96.61,81.28,69.41,#FFFFFF,#FFFFFF,#FFFFFF
DBX,91.47,83.43,78.64,#FFFFFF,#FFFFFF,#FFFFFF
WDC,58.55,46.72,50.21,#FFFFFF,#FFFFFF,#FFFFFF
GH,87.13,75.82,43.96,#FFFFFF,#FFFFFF,#FFFFFF
AFRM,69.65,59.01,47.41,#FFFFFF,#FFFFFF,#FFFFFF
CSGS,99.34,95.06,70.3,#FFFFFF,#FFFFFF,#FFFFFF
BILI,80.91,86.64,63.16,#FFFFFF,#FFFFFF,#FFFFFF
SPR,90.73,82.41,83.07,#FFFFFF,#FFFFFF,#FFFFFF
WB,78.41,77.64,53.16,#FFFFFF,#FFFFFF,#FFFFFF
MAXN,77.92,93.65,230.96,#FFFFFF,#FFFFFF,#FFFFFF
ORA,86.59,78.68,80.45,#FFFFFF,#FFFFFF,#FFFFFF
PTON,88.66,89.81,56.31,#FFFFFF,#FFFFFF,#FFFFFF
CAMT,86.6,81.14,97.69,#FFFFFF,#FFFFFF,#FFFFFF
Z,82.1,82.35,65.29,#FFFFFF,#FFFFFF,#FFFFFF
GCI,82.93,75.37,104.39,#FFFFFF,#FFFFFF,#FFFFFF
BFH,78.88,76.26,71.93,#FFFFFF,#FFFFFF,#FFFFFF
SMCI,94.65,96.04,101.43,#FFFFFF,#FFFFFF,#FFFFFF
