Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d
CZR,CZR250822P00026500,Put,2025-08-22,26.5,1.0466870750322173,1.3,1.7,10,15,23.28,27.35,25.21999931335449,0.7226590234375,2025-08-22,0.0027378507871321,25.317977676550868,0.0456300095003843,0.9302127980580714,1.8500751498554864,1.422333824194301,0.9198623517974148,-0.7176608626919945,2.648265978331482,1.422333824194301,0.0055387638807588,0.0,0.0,0.5370811828691131
CZR,CZR250822C00023500,Call,2025-08-22,23.5,0.9281941986134756,1.58,2.28,44,44,23.28,27.35,25.21999931335449,0.8964854101562498,2025-08-22,0.0027378507871321,25.317977676550868,-0.0745143023416788,,2.259047730993454,1.29069034093641,,0.8722550611450988,2.403156882245401,1.29069034093641,0.0045609351298741,0.0,,0.5370811828691131
CZR,CZR250829P00023000,Put,2025-08-29,23.0,0.907697746544486,0.08,0.12,19,67,23.28,27.35,25.21999931335449,0.48438015625,2025-08-29,0.0219028062970568,25.33883122169102,-0.0968438340520798,0.5004647475036411,0.5606806865632866,0.5318686094689238,0.0602159390596455,-0.1020999944059999,0.9902946266477936,0.5318686094689238,0.0061959582256187,,0.0,0.5370811828691131
CZR,CZR270115P00015000,Put,2027-01-15,15.0,0.5579045681106739,0.55,1.21,11,4329,23.28,27.35,25.21999931335449,0.5051319018554687,2027-01-15,1.4017796030116358,26.886318659832853,-0.583567356118516,0.4210584693261517,0.5507690367389129,0.4900192890015256,0.1297105674127611,-0.0974973101777133,0.9123747109958672,0.4900192890015256,0.3365937813549707,0.0,0.0389602549450264,0.5370811828691131
CZR,CZR250905P00022000,Put,2025-09-05,22.0,0.8675180824007639,0.07,0.1,2,56,23.28,27.35,25.21999931335449,0.4726615234375,2025-09-05,0.0410677618069815,25.35970194317719,-0.1421189231123512,0.4748166284715755,0.5176206626376663,0.4971373536660705,0.0428040341660907,-0.0720020291836842,0.925627948851865,0.4971373536660705,0.0101497145137619,,0.0,0.5370811828691131
CZR,CZR250829C00028000,Call,2025-08-29,28.0,1.1050233436193742,0.06,0.09,28,127,23.28,27.35,25.21999931335449,0.476567734375,2025-08-29,0.0219028062970568,25.33883122169102,0.0998664601939744,0.4651649985163639,0.51455281613388,0.4910361082647467,0.049387817617516,0.0904670330203292,0.914267942960892,0.4910361082647467,0.0052811271100843,0.0,,0.5370811828691131
CZR,CZR261218C00065000,Call,2026-12-18,65.0,2.4255614385221804,0.21,0.35,50,440,23.28,27.35,25.21999931335449,0.4702201416015625,2026-12-18,1.325119780971937,26.79791942916214,0.8860630186326609,0.4088499975666104,0.4487682831253169,0.4302678595950824,0.0399182855587065,0.0616217990744431,0.8011225738659677,0.4302678595950823,0.2453199961786672,0.1047422901972903,,0.5370811828691131
CZR,CZR260320C00045000,Call,2026-03-20,45.0,1.734029639926372,0.21,0.29,1,56,23.28,27.35,25.21999931335449,0.477544287109375,2026-03-20,0.5776865160848734,25.951113501099517,0.550447971595404,0.4320696472630896,0.4619109610778246,0.4476353397607904,0.0298413138147349,0.0738415424613212,0.8334593615242695,0.4476353397607904,0.1157553206077535,0.0627860974211769,,0.5370811828691131
CZR,CZR270115C00050000,Call,2027-01-15,50.0,1.8596818937022463,0.65,1.02,2,316,23.28,27.35,25.21999931335449,0.4694877270507813,2027-01-15,1.4017796030116358,26.886318659832853,0.62040544820742,0.3901833206091244,0.4419613471457319,0.4172983624634356,0.0517780265366075,0.1565652055352527,0.7769744607960533,0.4172983624634354,0.2441029890133013,0.0225888890567471,,0.5370811828691131
CZR,CZR250822P00025000,Put,2025-08-22,25.0,0.9874406368228464,0.28,0.48,168,1096,23.28,27.35,25.21999931335449,0.5312546875,2025-08-22,0.0027378507871321,25.317977676550868,-0.0126388986235914,0.7998124329828293,1.1926403835558816,0.9973954148535258,0.3928279505730523,-0.3942444508098182,1.857066392692055,0.9973954148535258,0.002723607429352,0.0,0.0,0.5370811828691131
CZR,CZR250822C00025000,Call,2025-08-22,25.0,0.9874406368228464,0.37,0.56,7,230,23.28,27.35,25.21999931335449,0.48633326171875,2025-08-22,0.0027378507871321,25.317977676550868,-0.0126388986235914,0.313052975710318,0.7238109962120731,0.5285528711823091,0.4107580205017551,0.6811181508431206,0.9841210007745098,0.5285528711823091,0.0007648682755237,0.0,0.0,0.5370811828691131
CZR,CZR250926C00025000,Call,2025-09-26,25.0,0.9833840620999766,1.54,1.92,7,20,23.28,27.35,25.21999931335449,0.5009815527343751,2025-09-26,0.0985626283367556,25.422417307245677,-0.0167555310707786,0.4198131743502072,0.5417797355501317,0.4808228553638916,0.1219665611999244,0.5739638089800085,0.8952517248794924,0.4808228553638916,0.022786754980562,0.0,,0.5370811828691131
CZR,CZR260116C00050000,Call,2026-01-16,50.0,1.941029350997697,0.05,0.1,1,12172,23.28,27.35,25.21999931335449,0.5097705273437501,2026-01-16,0.405201916495551,25.75952804335483,0.6632184256581676,0.4716790007490848,0.5224108333041042,0.4998332561944332,0.0507318325550193,0.0270906313579564,0.9306474926645174,0.499196905590931,0.1009753250694894,0.0,,0.5370811828691131
