Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Call Local Vol,Put Local Vol,Realised Vol 100d
SPHR,SPHR270115P00030000,Put,2027-01-15,30.0,0.6223970727815619,2.2,3.1,4,44,45.5,45.45,45.5,0.5083056982421875,2027-01-15,1.377138945927447,48.20074083241854,-0.47417700924347206,0.4797894881723636,0.5559840606684316,0.5186129625796226,0.07619457249606804,-0.13930942551237702,0.8942763751124653,,,0.5799247045013364
SPHR,SPHR251121P00030000,Put,2025-11-21,30.0,0.6533966895282771,0.25,0.4,40,225,45.5,45.45,45.5,0.5830119824218749,2025-11-21,0.2272416153319644,45.913914901617645,-0.4255708463595646,0.5702064470599165,0.6352020200773604,0.6046005952472957,0.06499557301744385,-0.052541613705572976,1.042550163071907,,,0.5799247045013364
SPHR,SPHR270115P00032500,Put,2027-01-15,32.5,0.6742634955133586,2.6,3.9,40,112,45.5,45.45,45.5,0.4996387927246094,2027-01-15,1.377138945927447,48.20074083241854,-0.39413430156993573,0.4538165869579628,0.5511215042908725,0.503323545222254,0.09730491733290969,-0.16787188420268218,0.8679118880701074,,,0.5799247045013364
SPHR,SPHR270115P00025000,Put,2027-01-15,25.0,0.5186642273179681,1.4,1.9,2,50,45.5,45.45,45.5,0.5102588037109376,2027-01-15,1.377138945927447,48.20074083241854,-0.6564985660374268,0.5205599969841549,0.5783048336805306,0.5501403603576174,0.057744836696375756,-0.09017419543138416,0.9486410150963824,,,0.5799247045013364
SPHR,SPHR260220P00030000,Put,2026-02-20,30.0,0.6465516568441692,0.65,0.9,0,70,45.5,45.45,45.5,0.5109912182617188,2026-02-20,0.47638603696098564,46.40000482935975,-0.436102181651078,0.5079585276440285,0.5589348594272274,0.5342796575331165,0.050976331783198936,-0.08581454481696305,0.921291425224816,,,0.5799247045013364
SPHR,SPHR270115P00040000,Put,2027-01-15,40.0,0.8298627637087491,5.3,6.7,1,22,45.5,45.45,45.5,0.4641166870117187,2027-01-15,1.377138945927447,48.20074083241854,-0.18649493679169116,0.44905057671348936,0.5283850179837098,0.4887567459631451,0.07933444127022049,-0.27029101999436744,0.8427934560632583,,,0.5799247045013364
SPHR,SPHR251121C00060000,Call,2025-11-21,60.0,1.3067933790565542,0.8,1.0,1,20,45.5,45.45,45.5,0.5185595019531251,2025-11-21,0.2272416153319644,45.913914901617645,0.26757633420038074,0.4982565816500243,0.5350526982192553,0.5170362750210681,0.036796116569230986,0.16792510038668096,0.8915575953358555,,,0.5799247045013364
SPHR,SPHR251121C00065000,Call,2025-11-21,65.0,1.415692827311267,0.45,0.55,0,15,45.5,45.45,45.5,0.523442265625,2025-11-21,0.2272416153319644,45.913914901617645,0.34761904187391707,0.5102348090371721,0.5361129060748273,0.5234820211403559,0.0258780970376552,0.10235433959222351,0.9026723936351113,,,0.5799247045013364
SPHR,SPHR270115C00055000,Call,2027-01-15,55.0,1.14106130009953,6.3,8.3,1,72,45.5,45.45,45.5,0.5390671093750001,2027-01-15,1.377138945927447,48.20074083241854,0.13195879432684343,0.40593847400988003,0.4999379646475391,0.45291792986416635,0.09399949063765906,0.5069731069411003,0.7809943710772242,,,0.5799247045013364
SPHR,SPHR250919C00030000,Call,2025-09-19,30.0,0.6581779641921994,14.6,17.4,13,17,45.5,45.45,45.5,1.25390998046875,2025-09-19,0.05475701574264202,45.58037739355169,-0.4182799219269784,,2.0575661141223685,1.3182488236845988,,0.9345044994230438,2.273137897820942,,,0.5799247045013364
SPHR,SPHR251017P00037500,Put,2025-10-17,37.5,0.8200608112015245,0.5,0.65,1,117,45.5,45.45,45.5,0.5136767382812499,2025-10-17,0.13141683778234087,45.7283161050658,-0.19837678147169607,0.4949187452236254,0.5392344466798349,0.517604116663818,0.0443157014562095,-0.12485686525681738,0.8925367597658969,,,0.5799247045013364
SPHR,SPHR270115P00037500,Put,2027-01-15,37.5,0.7779963409769522,5.8,7.7,16,173,45.5,45.45,45.5,0.5367477966308594,2027-01-15,1.377138945927447,48.20074083241854,-0.2510334579292624,0.5429046830603664,0.6577053691536031,0.6003162220215554,0.11480068609323668,-0.2392929928803501,1.0351623535985646,,,0.5799247045013364
SPHR,SPHR260116P00030000,Put,2026-01-16,30.0,0.6491758341513583,0.5,0.65,2,128,45.5,45.45,45.5,0.5239305419921875,2026-01-16,0.3805612594113621,46.21244110113527,-0.432051668077419,0.5256100134328391,0.564167282117033,0.5454419892810646,0.03855726868419396,-0.07321332640313682,0.9405393235490412,,,0.5799247045013364
SPHR,SPHR250919C00027500,Call,2025-09-19,27.5,0.6033298005095161,17.2,19.8,2,13,45.5,45.45,45.5,1.4619167529296877,2025-09-19,0.05475701574264202,45.58037739355169,-0.5052912989166082,,2.311608563375619,1.5418202859944794,,0.9430508035506775,2.658655984176867,,,0.5799247045013364
SPHR,SPHR250919C00052500,Call,2025-09-19,52.5,1.1518114373363488,0.4,0.5,1,64,45.5,45.45,45.5,0.523442265625,2025-09-19,0.05475701574264202,45.58037739355169,0.14133586600844417,0.5369520201294219,0.5765864003279718,0.5571826997271844,0.03963438019854992,0.15414350688264783,0.9607845559990287,,,0.5799247045013364
SPHR,SPHR251017C00040000,Call,2025-10-17,40.0,0.8747315319482929,5.1,6.9,3,297,45.5,45.45,45.5,0.5476119458007813,2025-10-17,0.13141683778234087,45.7283161050658,-0.13383826033412483,,0.5366735330261033,0.3198868190788546,,0.8872670927038007,0.5516006071062582,,,0.5799247045013364
SPHR,SPHR260116C00070000,Call,2026-01-16,70.0,1.514743613019836,0.55,0.8,10,1157,45.5,45.45,45.5,0.5014698291015626,2026-01-16,0.3805612594113621,46.21244110113527,0.4152461923097846,0.4700049231889594,0.5166229221133036,0.4943242854922001,0.046617998924344206,0.11328791926320891,0.8523939084768909,,,0.5799247045013364
SPHR,SPHR260220C00030000,Call,2026-02-20,30.0,0.6465516568441692,16.1,18.5,2,14,45.5,45.45,45.5,0.680911394042969,2026-02-20,0.47638603696098564,46.40000482935975,-0.436102181651078,0.27697309046458585,0.8014929062699535,0.6179838735993389,0.5245198158053677,0.8917138010800449,1.0656277768520461,,,0.5799247045013364
SPHR,SPHR250919P00040000,Put,2025-09-19,40.0,0.8775706189229325,0.4,0.55,1,481,45.5,45.45,45.5,0.5200243310546875,2025-09-19,0.05475701574264202,45.58037739355169,-0.13059784947519748,0.5313109274380692,0.5932359124176803,0.56310990043872,0.061924984979611075,-0.14525647305598144,0.9710051944121348,,,0.5799247045013364
SPHR,SPHR270115P00047500,Put,2027-01-15,47.5,0.9854620319041395,10.0,12.5,100,101,45.5,45.45,45.5,0.534184345703125,2027-01-15,1.377138945927447,48.20074083241854,-0.01464467986503201,0.4955316940412276,0.6203906495089697,0.5575887323552292,0.12485895546774212,-0.36333806257295154,0.9614847031472589,,,0.5799247045013364
SPHR,SPHR251121C00035000,Call,2025-11-21,35.0,0.76229613778299,10.9,13.0,5,42,45.5,45.45,45.5,0.6552768847656252,2025-11-21,0.2272416153319644,45.913914901617645,-0.2714201665323063,0.31970692372942605,0.815806106226721,0.6217626391082361,0.49609918249729495,0.8563219692133289,1.0721437356990597,,,0.5799247045013364
SPHR,SPHR270115P00035000,Put,2027-01-15,35.0,0.7261299182451555,4.1,4.9,6,44,45.5,45.45,45.5,0.4973194799804688,2027-01-15,1.377138945927447,48.20074083241854,-0.3200263294162138,0.5004010946321101,0.5533066129584047,0.5269686980283715,0.05290551832629453,-0.20420214963617522,0.908684686025748,,,0.5799247045013364
SPHR,SPHR251121P00032500,Put,2025-11-21,32.5,0.7078464136556335,0.45,0.6,12,537,45.5,45.45,45.5,0.5556685058593751,2025-11-21,0.2272416153319644,45.913914901617645,-0.3455281386860282,0.5542696074124508,0.600087163520995,0.5778861405220735,0.04581755610854421,-0.08195717100953026,0.9964847781730289,,,0.5799247045013364
SPHR,SPHR260116P00032500,Put,2026-01-16,32.5,0.7032738203306381,0.75,0.95,1,182,45.5,45.45,45.5,0.500005,2026-01-16,0.3805612594113621,46.21244110113527,-0.3520089604038826,0.502537375433592,0.5417795229842434,0.5225890630465151,0.03924214755065136,-0.10508697393623767,0.9011326108203601,,,0.5799247045013364
SPHR,SPHR260116C00065000,Call,2026-01-16,65.0,1.4065476406612762,0.9,1.15,1,277,45.5,45.45,45.5,0.5129443237304687,2026-01-16,0.3805612594113621,46.21244110113527,0.3411382201560627,0.46789019720711045,0.5042912065082011,0.48652388566033444,0.03640100930109069,0.16193189550218284,0.8389431970805329,,,0.5799247045013364
SPHR,SPHR250919C00032500,Call,2025-09-19,32.5,0.7130261278748826,11.8,14.8,5,216,45.5,45.45,45.5,0.930664755859375,2025-09-19,0.05475701574264202,45.58037739355169,-0.33823721425344205,,1.7367523691850804,0.9612592811969383,,0.9469709525248393,1.657558772260793,,,0.5799247045013364
SPHR,SPHR260220P00042500,Put,2026-02-20,42.5,0.9159481805292397,3.9,4.4,10,17,45.5,45.45,45.5,0.4749808361816406,2026-02-20,0.47638603696098564,46.40000482935975,-0.0877954873828622,0.4696065517080879,0.5133786172943696,0.491511267236122,0.043772065586281717,-0.334172938509401,0.8475432472889062,,,0.5799247045013364
SPHR,SPHR260220C00042500,Call,2026-02-20,42.5,0.9159481805292397,7.2,8.0,1,15,45.5,45.45,45.5,0.5256395092773438,2026-02-20,0.47638603696098564,46.40000482935975,-0.0877954873828622,0.42367529472835697,0.49393963470600355,0.4588777149499398,0.07026433997764658,0.6684227086517406,0.7912711967401319,,,0.5799247045013364
SPHR,SPHR260220P00035000,Put,2026-02-20,35.0,0.7543102663181974,1.55,1.75,15,24,45.5,45.45,45.5,0.4943898217773438,2026-02-20,0.47638603696098564,46.40000482935975,-0.2819515018238196,0.4966169412485821,0.5223784387351886,0.5095973562979529,0.025761497486606555,-0.16416519394274443,0.8787302081502868,,,0.5799247045013364
SPHR,SPHR251017C00050000,Call,2025-10-17,50.0,1.093414414935366,1.55,1.8,5,54,45.5,45.45,45.5,0.5085498364257812,2025-10-17,0.13141683778234087,45.7283161050658,0.08930529098008479,0.47165563851392,0.5130292804238683,0.49244796107108935,0.0413736419099483,0.34053806451751695,0.8491584463443987,,,0.5799247045013364
SPHR,SPHR270115C00042500,Call,2027-01-15,42.5,0.8817291864405459,12.4,14.0,1,25,45.5,45.45,45.5,0.5739788696289063,2027-01-15,1.377138945927447,48.20074083241854,-0.1258703149752564,0.4795868780393338,0.5652798052657764,0.5223428351910999,0.08569292722644256,0.6956154304813359,0.9007080249154935,,,0.5799247045013364
SPHR,SPHR250919C00025000,Call,2025-09-19,25.0,0.5484816368268328,19.6,21.8,10,18,45.5,45.45,45.5,1.3828155859374998,2025-09-19,0.05475701574264202,45.58037739355169,-0.6006014787209331,,2.3548318267042787,1.43952182494971,,0.9744960288374467,2.4822564270434397,,,0.5799247045013364
SPHR,SPHR260116C00030000,Call,2026-01-16,30.0,0.6491758341513583,14.9,18.0,19,271,45.5,45.45,45.5,0.6069375244140626,2026-01-16,0.3805612594113621,46.21244110113527,-0.432051668077419,,0.8301106270258397,0.5245902510234478,,0.9327872775794306,0.904583382897148,,,0.5799247045013364
SPHR,SPHR260220C00052500,Call,2026-02-20,52.5,1.131465399477296,2.5,2.75,11,17,45.5,45.45,45.5,0.4106504248046875,2026-02-20,0.47638603696098564,46.40000482935975,0.12351360628434474,0.3703412977645993,0.39148452595834204,0.3809427754613602,0.021143228193742758,0.36757054208503315,0.6568831651842181,,,0.5799247045013364
SPHR,SPHR251121C00040000,Call,2025-11-21,40.0,0.8711955860377029,7.6,9.0,11,190,45.5,45.45,45.5,0.6171913281250001,2025-11-21,0.2272416153319644,45.913914901617645,-0.13788877390778362,0.49741084111243195,0.695115189516081,0.5980706317060409,0.19770434840364903,0.7344085068799584,1.0312901434683797,,,0.5799247045013364
SPHR,SPHR260220C00055000,Call,2026-02-20,55.0,1.1853447042143102,2.9,3.2,5,21,45.5,45.45,45.5,0.501103621826172,2026-02-20,0.47638603696098564,46.40000482935975,0.17003362191923757,0.45819071151545054,0.4837604510716477,0.4710185015407289,0.02556973955619718,0.3592483510403528,0.8122063052060295,,,0.5799247045013364
SPHR,SPHR251121P00035000,Put,2025-11-21,35.0,0.76229613778299,0.75,0.9,10,310,45.5,45.45,45.5,0.5312546875,2025-11-21,0.2272416153319644,45.913914901617645,-0.2714201665323063,0.5370060486794492,0.5709996551772617,0.5542737166042623,0.03399360649781247,-0.12315566748878504,0.9557684166617272,,,0.5799247045013364
