Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Call Local Vol,Put Local Vol,Realised Vol 100d
GRPN,GRPN260220C00047000,Call,2026-02-20,47.0,1.7481227324028639,0.7,1.0,1,6,26.3,26.4,26.38999938964844,0.6723665576171877,2026-02-20,0.47638603696098564,26.88598410673182,0.5585424878136399,0.6296972294709882,0.6973094889643141,0.6647379146277801,0.06761225949332594,0.16158200722075516,0.8054432218910751,,,0.8253069819956553
GRPN,GRPN260220C00050000,Call,2026-02-20,50.0,1.859705034471132,0.55,0.8,1,7,26.3,26.4,26.38999938964844,0.6757844921875001,2026-02-20,0.47638603696098564,26.88598410673182,0.6204178915317274,0.635410275383404,0.6997073926184173,0.6689186119766102,0.0642971172350133,0.13286621350683564,0.8105088489123331,,,0.8253069819956553
GRPN,GRPN251219P00016000,Put,2025-12-19,16.0,0.5994603367677928,0.3,0.5,2,28,26.3,26.4,26.38999938964844,0.710940390625,2025-12-19,0.30390143737166325,26.69067329169731,-0.5117254672240513,0.680580794891683,0.7825313733093457,0.7343352394419611,0.10195057841766275,-0.07125681560883312,0.8897722368303276,,,0.8253069819956553
GRPN,GRPN250919C00032000,Call,2025-09-19,32.0,1.2116136287065002,0.1,0.2,2,96,26.3,26.4,26.38999938964844,0.5507857421875001,2025-09-19,0.05475701574264202,26.411059798132758,0.19195304862740725,0.5368411609925833,0.6356184616264449,0.5902621294982158,0.09877730063386159,0.09330604889203487,0.7152031212324375,,,0.8253069819956553
GRPN,GRPN251219C00045000,Call,2025-12-19,45.0,1.685982197159417,0.45,0.7,1,19,26.3,26.4,26.38999938964844,0.7158231542968749,2025-12-19,0.30390143737166325,26.69067329169731,0.5223483003064872,0.6723256533843105,0.7542820384350581,0.7153299696770133,0.08195638505074765,0.12977884943510937,0.8667441149562201,,,0.8253069819956553
GRPN,GRPN251017P00020000,Put,2025-10-17,20.0,0.7548086606328009,0.15,0.3,2,99,26.3,26.4,26.38999938964844,0.5722699023437501,2025-10-17,0.13141683778234087,26.496781294524112,-0.2812909914772558,0.5392377428679989,0.6468248051722707,0.5971542581529947,0.10758706230427184,-0.07961865182202477,0.7235541091740556,,,0.8253069819956553
GRPN,GRPN251219C00050000,Call,2025-12-19,50.0,1.8733135523993523,0.2,0.45,30,237,26.3,26.4,26.38999938964844,0.710940390625,2025-12-19,0.30390143737166325,26.69067329169731,0.6277088159643135,0.646655819138272,0.7648651422165161,0.7120199423476852,0.11820932307824417,0.08031884174087289,0.862733452982509,,,0.8253069819956553
GRPN,GRPN250912P00024000,Put,2025-09-12,24.0,0.9094466684057724,0.2,0.35,3,50,26.3,26.4,26.38999938964844,0.5097705273437501,2025-09-12,0.03559206023271732,26.38967279089729,-0.09491892110964184,0.504362457544551,0.6230364271767848,0.5661867179345145,0.11867396963223376,-0.17308890909743624,0.686031658868839,,,0.8253069819956553
GRPN,GRPN250919P00022000,Put,2025-09-19,22.0,0.832984369735719,0.1,0.2,8,123,26.3,26.4,26.38999938964844,0.5546919531250001,2025-09-19,0.05475701574264202,26.411059798132758,-0.18274040081400336,0.5394542192601457,0.6461087357262761,0.5969064246803413,0.10665451646613044,-0.08407972647227879,0.7232538167034234,,,0.8253069819956553
GRPN,GRPN251219C00048000,Call,2025-12-19,48.0,1.7983810103033782,0.3,0.55,1,81,26.3,26.4,26.38999938964844,0.719729365234375,2025-12-19,0.30390143737166325,26.69067329169731,0.5868868214440583,0.6665329778949647,0.7657243734819298,0.7198318094394507,0.0991913955869651,0.10017588571646185,0.8721988607182777,,,0.8253069819956553
GRPN,GRPN251017P00021000,Put,2025-10-17,21.0,0.792549093664441,0.25,0.4,4,31,26.3,26.4,26.38999938964844,0.5507857421875001,2025-10-17,0.13141683778234087,26.496781294524112,-0.23250082730782368,0.5319095681000018,0.6151441084209068,0.5753968898614016,0.08323454032090505,-0.1114359819290347,0.69719135111404,,,0.8253069819956553
GRPN,GRPN251219C00033000,Call,2025-12-19,33.0,1.2363869445835725,1.2,2.2,1,94,26.3,26.4,26.38999938964844,0.6411168701171875,2025-12-19,0.30390143737166325,26.69067329169731,0.21219337200264762,0.5376212460688373,0.7279586977552646,0.635263898526582,0.19033745168642724,0.3333023169126429,0.769730430476264,,,0.8253069819956553
GRPN,GRPN260320C00044000,Call,2026-03-20,44.0,1.6312459497320702,1.0,1.7,1,55,26.3,26.4,26.38999938964844,0.6699251757812501,2026-03-20,0.5530458590006845,26.9732470491203,0.48934410916291515,0.5961518337107394,0.715951304214812,0.6586428064618904,0.11979947050407258,0.22538390423212817,0.7980579600444453,,,0.8253069819956553
