Ticker,Date,Open,High,Low,Close,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252
BBAI,2022-04-01,8.819999694824219,8.979999542236328,8.039999961853027,8.359999656677246,154.92181508209262,116.4844421236591,105.81924735818929,78.74574356876298,66.5656994004436
BBAI,2022-04-04,8.720000267028809,8.899999618530273,8.369999885559082,8.739999771118164,154.80210800732672,115.33030243662932,106.07305483356382,78.92829370376391,66.70772102445059
BBAI,2022-04-05,8.789999961853027,11.270000457763672,8.789999961853027,10.34000015258789,160.34850791420703,119.56942739916121,109.43001699732022,81.41496002100835,68.79693251874845
BBAI,2022-04-06,14.6899995803833,16.1200008392334,10.279999732971191,10.369999885559082,160.39816096916576,119.38172283339755,109.4307446129321,81.41554218620158,68.79742143384068
BBAI,2022-04-07,10.970000267028809,12.729999542236328,10.5,11.539999961853027,162.01025436549773,120.83309451650538,110.72890111380103,82.38667682605858,69.61843593006418
BBAI,2022-04-08,11.779999732971191,14.039999961853027,11.399999618530273,11.579999923706055,160.64708861647782,120.82729382316906,110.72932861552876,82.38723423135158,69.61484920160181
BBAI,2022-04-11,11.170000076293945,12.699999809265137,10.619999885559082,12.319999694824219,159.69357429183654,120.52477070775693,111.14437449392011,82.70270753722465,69.8836461770424
BBAI,2022-04-12,11.789999961853027,12.289999961853027,10.819999694824219,11.739999771118164,161.06398575528635,121.22003824667699,111.43029150564881,82.90891444642264,70.04992581060169
BBAI,2022-04-13,11.989999771118164,13.109999656677246,11.760000228881836,12.6899995803833,158.48654825217545,121.89185760849779,112.08457955759702,83.40551602331985,70.47171156430161
BBAI,2022-04-14,12.529999732971191,13.59000015258789,12.380000114440918,12.630000114440918,156.36446115602277,121.91606538208868,112.08903087815581,83.40616354423622,70.4740794323736
BBAI,2022-04-18,12.760000228881836,12.930000305175781,11.569999694824219,11.630000114440918,158.87256070257774,123.3418850608525,112.89463824751931,83.99491216973021,70.96704387935036
BBAI,2022-04-19,11.699999809265137,12.180000305175781,10.970000267028809,11.130000114440918,147.65531544289956,123.86149458765972,113.12518444646587,84.16216634638816,71.10720739912945
BBAI,2022-04-20,10.970000267028809,11.949999809265137,10.970000267028809,11.670000076293945,135.71586634540355,123.6674809550637,113.36320733239829,84.34262120769324,71.26097078135953
BBAI,2022-04-21,11.710000038146973,12.100000381469727,11.270000457763672,11.800000190734863,134.4685691185358,122.8673646826993,113.37293106376045,84.35024249189495,71.26848065887515
BBAI,2022-04-22,11.5,12.388999938964844,8.109999656677246,8.550000190734863,165.523084449172,140.80055309120957,124.48567015009164,92.61574348071426,78.24299525484378
BBAI,2022-04-25,9.550000190734863,10.34000015258789,8.399999618530273,10.100000381469727,170.37418697636178,143.91120117833157,127.31225789250927,94.70847857693843,80.00642185766388
BBAI,2022-04-26,9.899999618530273,10.25,9.649999618530273,9.960000038146973,167.1599929185786,143.99877275260368,127.33142831504121,94.72141936882421,80.01880966074445
BBAI,2022-04-27,9.760000228881836,10.850000381469727,9.550000190734863,10.600000381469727,167.4145330852425,144.3770418672636,127.61742406323329,95.00627699497629,80.26006580837482
BBAI,2022-04-28,10.40999984741211,10.770000457763672,10.093000411987305,10.430000305175781,167.37452719282604,144.49317765956974,127.64200087885007,95.0265106374389,80.27703562477005
BBAI,2022-04-29,10.029999732971191,10.380000114440918,9.569999694824219,10.010000228881836,167.7935870342618,144.88068469707213,127.75596232232098,95.15167298173346,80.38330754396677
BBAI,2022-05-02,9.8100004196167,11.020000457763672,9.779000282287598,10.670000076293945,149.44016861183147,145.26956858517138,128.15609602263984,95.44822141506812,80.63537801916583
