Ticker,Strike,Expiry,Type,Bid,Ask,Volume,Open Interest
SATS,48.0,20/03/2026,Call,30.4,33.0,"4,000","3,802"
SATS,42.0,16/01/2026,Put,0.0,1.65,"1,002","1,006"
SATS,95.0,19/12/2025,Call,3.8,4.1,969,"1,383"
SATS,55.0,20/03/2026,Put,1.05,3.8,549,702
SATS,47.0,19/12/2025,Put,0.0,1.55,502,517
SATS,43.0,16/01/2026,Put,0.0,1.65,500,501
SATS,85.0,16/01/2026,Call,7.2,7.7,490,"4,119"
SATS,100.0,19/12/2025,Call,3.0,3.4,445,837
SATS,75.0,16/01/2026,Call,11.1,11.3,392,774
SATS,55.0,19/12/2025,Put,0.0,1.15,207,551
OPEN,10.0,16/01/2026,Call,3.8,3.95,"26,224","23,483"
OPEN,3.5,17/12/2027,Call,7.8,8.7,"24,124","30,743"
OPEN,3.5,17/12/2027,Put,1.38,1.47,"22,292","28,808"
OPEN,8.0,16/01/2026,Call,4.55,4.7,"17,593","19,427"
OPEN,7.0,16/01/2026,Call,4.5,5.15,"14,283","38,889"
OPEN,5.0,16/01/2026,Call,6.15,6.25,"12,793","43,529"
OPEN,10.0,15/01/2027,Call,5.65,5.8,"10,607","10,719"
OPEN,9.0,16/01/2026,Call,3.9,4.35,"9,785","20,688"
OPEN,12.0,15/01/2027,Call,5.25,5.35,"8,597","4,174"
OPEN,6.0,16/01/2026,Call,5.5,5.7,"7,203","14,723"
GPRO,1.0,17/04/2026,Call,1.15,1.25,"5,446","18,940"
GPRO,2.0,16/01/2026,Call,0.6,0.65,"2,323","8,124"
GPRO,2.0,17/04/2026,Call,0.75,0.8,"2,305","55,402"
GPRO,3.0,16/01/2026,Call,0.35,0.45,965,"3,422"
GPRO,1.0,16/01/2026,Call,1.1,1.25,649,"21,218"
GPRO,1.5,16/01/2026,Call,0.7,0.9,442,"7,294"
GPRO,4.0,16/01/2026,Call,0.25,0.3,275,"2,157"
GPRO,3.0,17/04/2026,Call,0.55,0.65,210,"1,099"
GPRO,3.0,16/01/2026,Put,1.1,1.7,112,59
GPRO,5.0,17/04/2026,Call,0.3,0.4,93,113
IONS,32.5,15/01/2027,Put,7.5,10.8,139,666
IONS,35.0,15/01/2027,Put,0.0,5.0,125,291
IONS,55.0,15/01/2027,Call,18.0,23.0,125,577
IONS,85.0,17/04/2026,Call,1.0,4.0,50,79
IONS,75.0,15/01/2027,Call,10.0,11.9,40,108
IONS,60.0,17/12/2027,Call,19.0,23.5,31,38
IONS,55.0,16/01/2026,Call,11.5,13.2,22,973
IONS,50.0,17/04/2026,Call,16.5,20.1,22,13
IONS,40.0,16/01/2026,Put,0.0,1.15,20,330
IONS,65.0,17/04/2026,Call,7.5,10.7,12,28
MNKD,7.0,20/02/2026,Call,0.0,0.45,503,"1,385"
MNKD,12.0,16/01/2026,Call,0.0,0.2,154,602
MNKD,5.0,20/02/2026,Call,0.95,1.15,60,368
MNKD,12.0,15/01/2027,Call,0.45,0.5,60,"3,323"
MNKD,6.0,16/01/2026,Call,0.5,0.65,42,"3,243"
MNKD,7.0,15/01/2027,Put,1.7,2.55,25,34
MNKD,7.0,16/01/2026,Put,1.5,2.0,24,179
MNKD,2.0,15/01/2027,Call,2.0,6.0,24,119
MNKD,4.0,16/01/2026,Put,0.15,0.25,20,204
MNKD,15.0,16/01/2026,Call,0.0,0.15,20,272
RUN,11.0,16/01/2026,Call,5.95,6.05,507,"2,711"
RUN,12.5,19/12/2025,Put,1.1,1.13,449,"2,440"
RUN,19.0,19/12/2025,Put,4.55,4.65,138,226
RUN,27.5,19/12/2025,Call,0.47,0.53,138,290
RUN,35.0,15/01/2027,Call,1.89,2.66,98,"3,118"
RUN,12.0,20/02/2026,Put,1.33,1.39,92,248
RUN,17.5,19/12/2025,Put,3.55,3.65,89,531
RUN,37.0,16/01/2026,Put,20.95,21.1,85,116
RUN,15.0,18/09/2026,Call,5.35,5.7,81,159
RUN,7.0,20/03/2026,Put,0.3,0.39,81,215
ETSY,90.0,16/01/2026,Put,30.4,31.0,"2,000","2,000"
ETSY,45.0,20/03/2026,Call,16.9,18.15,"1,100","1,191"
ETSY,45.0,16/01/2026,Call,16.6,16.9,"1,100","4,696"
ETSY,60.0,16/01/2026,Put,6.65,6.8,284,"2,245"
ETSY,60.0,16/01/2026,Call,7.1,7.2,246,"3,077"
ETSY,55.0,16/01/2026,Put,4.35,4.5,163,"2,001"
ETSY,95.0,16/01/2026,Call,0.54,0.7,134,"1,294"
ETSY,70.0,20/03/2026,Call,5.2,5.35,113,"1,741"
ETSY,65.0,15/01/2027,Call,12.2,12.65,102,110
ETSY,60.0,18/12/2026,Call,13.85,14.2,100,44
AORT,45.0,16/01/2026,Call,0.55,4.8,10,11
AORT,40.0,17/04/2026,Put,1.15,6.0,5,9
AORT,35.0,16/01/2026,Put,0.0,4.8,1,5
AORT,40.0,16/01/2026,Put,0.6,4.9,1,7
AORT,40.0,16/01/2026,Call,3.0,7.4,1,17
DAY,60.0,19/12/2025,Put,0.05,1.0,50,489
DAY,80.0,20/03/2026,Call,0.0,0.15,31,81
DAY,45.0,19/12/2025,Put,0.0,0.05,23,43
DAY,50.0,20/03/2026,Put,0.0,0.2,21,66
DAY,50.0,19/12/2025,Put,0.0,0.05,21,41
DAY,45.0,20/03/2026,Put,0.0,0.15,20,30
DAY,60.0,20/03/2026,Put,0.05,0.15,11,141
DAY,75.0,20/03/2026,Call,0.1,0.4,10,262
DAY,65.0,19/12/2025,Put,0.0,0.25,10,94
DAY,70.0,19/12/2025,Call,0.4,0.5,9,"1,472"
ZD,35.0,19/12/2025,Put,1.8,4.5,350,677
ZD,30.0,19/12/2025,Call,7.5,10.7,50,52
ZD,45.0,19/12/2025,Call,0.0,3.3,44,46
ZD,55.0,19/12/2025,Call,0.6,1.85,44,47
ZD,45.0,19/12/2025,Put,9.6,13.9,20,12
ZD,22.5,16/01/2026,Put,0.0,2.65,10,11
ZD,30.0,16/01/2026,Call,8.8,9.7,10,26
ZD,25.0,19/12/2025,Call,12.2,16.2,6,5
ZD,25.0,19/12/2025,Put,0.2,0.6,5,150
ZD,45.0,16/01/2026,Call,1.3,1.9,5,10
DDD,5.5,16/01/2026,Put,3.3,3.6,150,90
DDD,5.0,16/01/2026,Call,0.05,0.1,102,"4,144"
DDD,3.5,16/01/2026,Call,0.15,0.25,87,"6,309"
DDD,3.5,16/01/2026,Put,1.35,1.5,68,74
DDD,5.0,16/01/2026,Put,3.2,3.4,55,415
DDD,5.0,20/02/2026,Call,0.1,0.15,51,65
DDD,2.5,16/01/2026,Call,0.35,0.45,40,"1,129"
DDD,1.0,20/02/2026,Call,1.25,1.4,36,153
DDD,7.5,15/01/2027,Call,0.25,0.4,20,"2,602"
DDD,2.0,16/01/2026,Call,0.55,0.65,18,"3,550"
WK,95.0,19/12/2025,Call,0.0,3.8,30,96
WK,65.0,16/01/2026,Put,0.45,3.9,16,16
WK,60.0,19/12/2025,Put,0.0,3.2,7,34
WK,60.0,16/01/2026,Put,0.0,3.3,7,26
WK,90.0,19/12/2025,Call,1.25,4.5,6,53
WK,100.0,19/12/2025,Call,0.0,2.3,6,24
WK,55.0,19/12/2025,Put,0.0,2.55,5,18
WK,65.0,19/12/2025,Put,0.35,4.0,4,33
WK,80.0,16/01/2026,Call,6.2,7.9,4,142
WK,75.0,19/12/2025,Put,2.65,7.0,4,5
RNG,17.5,19/12/2025,Put,0.0,0.2,504,452
RNG,40.0,19/12/2025,Put,9.0,9.2,200,325
RNG,45.0,17/04/2026,Put,13.9,14.2,200,200
RNG,25.0,16/01/2026,Put,0.7,0.85,97,104
RNG,22.5,19/12/2025,Put,0.25,0.45,30,403
RNG,40.0,19/12/2025,Call,0.5,0.7,22,544
RNG,40.0,16/01/2026,Call,0.6,0.75,20,"2,759"
RNG,17.5,16/01/2026,Put,0.05,0.25,20,53
RNG,35.0,16/01/2026,Put,5.0,5.2,17,70
RNG,30.0,16/01/2026,Call,3.9,4.1,14,654
HAE,50.0,19/12/2025,Put,2.15,2.8,80,412
HAE,55.0,19/12/2025,Call,2.9,4.1,44,66
HAE,70.0,20/03/2026,Call,1.35,1.85,25,26
HAE,60.0,19/12/2025,Put,7.3,8.3,15,72
HAE,45.0,19/12/2025,Put,0.95,1.4,13,73
HAE,60.0,20/03/2026,Call,3.7,4.3,10,18
HAE,60.0,19/12/2025,Call,1.7,2.25,4,41
HAE,65.0,19/12/2025,Put,11.4,12.9,2,13
HAE,50.0,19/12/2025,Call,6.3,6.9,2,28
HAE,65.0,19/12/2025,Call,0.65,1.2,2,82
SABR,2.0,19/12/2025,Call,0.2,0.25,"1,051",514
SABR,3.5,16/01/2026,Call,0.0,0.15,"1,050","6,459"
SABR,1.5,16/01/2026,Call,0.4,0.6,256,591
SABR,2.0,16/01/2026,Call,0.25,0.3,141,"2,754"
SABR,2.0,18/12/2026,Call,0.5,0.6,122,150
SABR,3.0,16/01/2026,Call,0.05,0.1,107,"3,065"
SABR,2.0,15/01/2027,Call,0.55,0.65,105,"1,967"
SABR,2.5,15/01/2027,Call,0.3,0.5,105,937
SABR,4.5,19/12/2025,Call,0.0,0.15,100,"1,432"
SABR,5.0,18/12/2026,Call,0.0,0.45,100,928
BLMN,15.0,15/01/2027,Put,8.0,8.2,300,"1,000"
BLMN,7.5,19/12/2025,Call,0.6,0.7,83,845
BLMN,5.0,19/12/2025,Call,2.05,2.2,45,99
BLMN,5.0,15/01/2027,Call,2.35,2.85,30,321
BLMN,7.5,16/01/2026,Call,0.7,0.8,25,707
BLMN,12.5,15/01/2027,Call,0.45,0.6,23,998
BLMN,10.0,19/12/2025,Call,0.1,0.2,18,886
BLMN,5.0,15/01/2027,Put,0.75,1.0,17,550
BLMN,10.0,16/01/2026,Call,0.15,0.25,12,"1,106"
BLMN,7.5,15/01/2027,Call,1.55,1.8,10,"2,548"
LNTH,50.0,18/12/2026,Call,14.1,15.5,160,27
LNTH,40.0,16/01/2026,Call,15.7,17.9,150,9
LNTH,50.0,16/01/2026,Put,3.4,3.9,121,49
LNTH,150.0,15/01/2027,Call,0.0,2.1,100,102
LNTH,100.0,16/01/2026,Call,0.0,2.3,46,228
LNTH,110.0,16/01/2026,Call,0.0,2.25,42,55
LNTH,50.0,16/01/2026,Call,9.1,9.6,32,140
LNTH,160.0,15/01/2027,Call,0.0,2.05,31,77
LNTH,160.0,18/12/2026,Call,0.0,5.0,31,96
LNTH,75.0,15/01/2027,Put,22.7,26.4,20,41
FLR,50.0,16/01/2026,Call,2.05,2.1,"1,518","3,254"
FLR,62.5,20/03/2026,Call,1.0,1.2,217,874
FLR,55.0,20/03/2026,Call,1.8,2.15,200,"2,414"
FLR,60.0,16/01/2026,Call,0.55,0.8,102,"1,261"
FLR,37.5,15/01/2027,Call,11.4,11.9,46,144
FLR,37.5,20/03/2026,Call,8.0,8.4,30,192
FLR,35.0,15/01/2027,Call,12.7,13.1,22,464
FLR,70.0,15/01/2027,Call,2.5,2.9,20,224
FLR,50.0,20/03/2026,Call,3.0,3.3,16,707
FLR,40.0,16/01/2026,Put,3.5,3.8,16,"1,811"
GWRE,230.0,16/01/2026,Call,35.4,38.2,35,19
GWRE,200.0,16/01/2026,Put,3.2,4.3,28,38
GWRE,390.0,19/12/2025,Call,0.0,2.5,25,26
GWRE,170.0,19/12/2025,Put,0.0,3.2,17,31
GWRE,250.0,16/01/2026,Put,16.5,18.7,17,11
GWRE,220.0,19/12/2025,Put,5.4,8.4,12,150
GWRE,250.0,17/04/2026,Call,31.5,35.1,12,7
GWRE,190.0,19/12/2025,Put,3.7,7.3,10,14
GWRE,270.0,19/12/2025,Put,25.7,28.6,7,7
GWRE,290.0,16/01/2026,Put,40.8,44.4,5,5
XRX,4.0,16/01/2026,Put,0.6,1.0,433,"14,161"
XRX,5.0,15/01/2027,Call,0.75,0.9,202,899
XRX,3.0,15/01/2027,Call,1.45,1.6,142,885
XRX,5.0,16/01/2026,Call,0.25,0.35,116,"11,817"
XRX,5.0,16/01/2026,Put,1.5,1.6,114,"20,500"
XRX,10.0,15/01/2027,Call,0.2,0.3,100,561
XRX,6.0,16/01/2026,Call,0.1,0.2,25,"3,236"
XRX,3.0,16/01/2026,Put,0.3,0.4,24,"10,752"
XRX,6.0,17/04/2026,Put,2.45,2.6,24,65
XRX,7.0,17/12/2027,Call,0.6,0.9,21,102
INVA,20.0,19/12/2025,Put,0.0,2.15,100,"1,608"
INVA,20.0,19/12/2025,Call,0.0,2.4,20,23
INVA,22.5,19/12/2025,Call,0.1,0.75,10,14
INVA,25.0,19/12/2025,Call,0.0,1.3,9,9
INVA,15.0,19/12/2025,Call,4.5,7.4,8,8
INVA,17.5,19/12/2025,Put,0.0,2.4,1,3
INVA,20.0,20/03/2026,Call,0.0,2.7,1,7
INVA,22.5,20/03/2026,Call,0.0,1.8,1,92
INVA,17.5,20/03/2026,Call,1.95,4.4,1,7
INVA,25.0,20/03/2026,Call,0.1,0.65,1,288
CHTR,220.0,19/12/2025,Put,6.5,8.9,280,222
CHTR,390.0,16/01/2026,Call,2.1,2.75,237,256
CHTR,200.0,15/01/2027,Put,17.8,21.2,165,"2,486"
CHTR,210.0,18/06/2026,Put,13.4,17.0,151,153
CHTR,420.0,15/01/2027,Call,14.9,20.0,110,127
CHTR,185.0,18/09/2026,Put,10.6,12.4,100,110
CHTR,600.0,18/09/2026,Call,1.45,6.0,100,44
CHTR,800.0,16/01/2026,Call,0.0,1.0,88,566
CHTR,350.0,15/01/2027,Call,27.3,32.8,80,"1,838"
CHTR,350.0,18/06/2026,Put,92.2,95.1,58,24
WOLF,1.0,17/12/2027,Put,0.72,0.75,"2,334","7,801"
WOLF,2.0,16/01/2026,Call,0.32,0.38,"1,387","8,695"
WOLF,2.0,17/12/2027,Call,0.5,0.54,"1,383","7,440"
WOLF,1.5,16/01/2026,Call,0.47,0.55,"1,325","5,897"
WOLF,1.0,15/01/2027,Put,0.7,0.71,"1,121","5,274"
WOLF,2.5,17/12/2027,Call,0.4,0.54,"1,082",268
WOLF,5.0,18/06/2026,Put,4.2,5.0,913,"12,897"
WOLF,3.0,16/01/2026,Call,0.16,0.35,797,"10,060"
WOLF,3.0,15/01/2027,Call,0.38,0.45,607,"6,314"
WOLF,2.0,19/12/2025,Call,0.3,0.38,552,"3,340"
ENOV,30.0,16/01/2026,Call,4.8,5.5,50,942
ENOV,22.5,16/01/2026,Put,0.8,1.3,49,51
ENOV,25.0,16/01/2026,Put,1.35,1.8,35,85
ENOV,20.0,16/01/2026,Put,0.5,0.95,35,"1,035"
ENOV,35.0,16/01/2026,Call,1.9,3.6,21,"2,854"
ENOV,30.0,16/01/2026,Put,2.9,3.5,14,54
ENOV,35.0,19/12/2025,Call,2.15,2.55,11,96
ENOV,45.0,17/04/2026,Call,1.3,2.45,3,3
ENOV,30.0,19/12/2025,Put,2.65,2.95,3,18
ENOV,30.0,19/12/2025,Call,4.5,4.9,3,136
SRPT,25.0,16/01/2026,Put,8.2,9.3,"1,841","1,020"
SRPT,7.5,18/06/2026,Call,11.3,12.5,231,241
SRPT,15.0,18/06/2026,Put,4.1,4.4,105,510
SRPT,12.5,15/01/2027,Put,3.9,4.3,100,153
SRPT,25.0,16/01/2026,Call,2.4,2.65,72,"3,304"
SRPT,30.0,16/01/2026,Call,1.65,1.75,65,"3,539"
SRPT,10.0,16/01/2026,Call,8.8,9.2,50,477
SRPT,17.5,15/01/2027,Put,6.9,7.3,40,196
SRPT,20.0,16/01/2026,Call,3.7,3.9,39,"3,294"
SRPT,17.5,18/06/2026,Put,5.6,5.9,37,121
MTH,87.5,19/12/2025,Call,3.6,4.4,35,31
MTH,95.0,20/03/2026,Call,3.3,4.7,27,31
MTH,85.0,19/12/2025,Put,19.6,23.6,20,20
