Ticker,Company Name,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Debt Class,Spread 1Y,Spread 3Y,Spread 5Y
IBM,International Business Machines Corporation,257.49,259.08,260.96,257.02,0.0,-0.03,0.0,0.81,0.0,0.94,0.0,0.53,SENIOR_NORE_14,11.05,22.42,36.28
IBM,International Business Machines Corporation,257.49,259.08,260.96,257.02,0.0,-0.03,0.0,0.81,0.0,0.94,0.0,0.53,SENIOR_NORE,11.76,23.98,37.92
TTWO,"Take-Two Interactive Software, Inc.",248.0,250.52,251.2,245.71,0.0,0.78,0.0,1.61,0.0,1.29,0.0,0.34,SENIOR_NORE_14,17.0,45.17,75.22
GWRE,"Guidewire Software, Inc.",246.53,246.94,250.4,244.3,0.0,-3.19,0.0,-2.47,0.0,-1.75,0.0,-2.43,,,,
AMZN,"Amazon.com, Inc.",233.77,231.62,234.3,228.71,0.0,1.04,0.0,0.73,0.0,1.2,0.0,-0.27,SENIOR_NORE_14,10.95,18.0,25.18
RH,RH,233.31,229.51,248.44,229.5,0.0,0.95,0.0,0.61,0.0,6.88,0.0,1.32,,,,
EXPE,"Expedia Group, Inc.",224.98,225.18,228.18,222.97,0.0,4.05,0.0,1.73,0.0,2.74,0.0,3.24,SENIOR_NORE_14,10.3,29.96,55.34
EXPE,"Expedia Group, Inc.",224.98,225.18,228.18,222.97,0.0,4.05,0.0,1.73,0.0,2.74,0.0,3.24,SENIOR_NORE,11.21,31.44,57.43
ABBV,AbbVie Inc.,219.1,220.81,221.55,217.3,0.0,-0.57,0.0,0.27,0.0,-0.1,0.0,0.25,SENIOR_NORE_14,10.56,28.2,47.14
BA,Boeing Company (The),215.59,214.63,218.05,213.13,0.0,-5.44,0.0,-2.44,0.0,-5.07,0.0,-2.97,SENIOR_NORE,13.43,18.6,25.72
BA,Boeing Company (The),215.59,214.63,218.05,213.13,0.0,-5.44,0.0,-2.44,0.0,-5.07,0.0,-2.97,SENIOR_NORE,37.85,65.43,91.08
BA,Boeing Company (The),215.59,214.63,218.05,213.13,0.0,-5.44,0.0,-2.44,0.0,-5.07,0.0,-2.97,SENIOR_NORE_14,23.76,41.24,60.73
BA,Boeing Company (The),215.59,214.63,218.05,213.13,0.0,-5.44,0.0,-2.44,0.0,-5.07,0.0,-2.97,SENIOR_NORE_14,13.43,18.55,25.61
NET,"Cloudflare, Inc.",219.65,213.88,220.17,208.59,0.0,-2.33,0.0,-4.79,0.0,-4.32,0.0,-6.5,,,,
STX,Seagate Technology Holdings plc,210.4,213.36,214.21,206.32,0.0,8.85,0.0,8.41,0.0,7.51,0.0,6.91,SENIOR_NORE_14,31.05,76.64,147.13
STX,Seagate Technology Holdings plc,210.4,213.36,214.21,206.32,0.0,8.85,0.0,8.41,0.0,7.51,0.0,6.91,SENIOR_NORE_14,21.0,67.2,135.5
PANW,"Palo Alto Networks, Inc.",202.62,203.12,204.51,200.33,0.0,2.33,0.0,2.42,0.0,1.85,0.0,1.32,,,,
GTLS,"Chart Industries, Inc.",199.59,199.98,200.04,199.31,0.0,0.27,0.0,0.05,0.0,0.04,0.0,0.14,,,,
ASND,Ascendis Pharma A/S,197.96,199.59,200.43,196.95,0.0,-0.14,0.0,0.97,0.0,-1.06,0.0,0.23,,,,
PI,"Impinj, Inc.",193.77,191.48,195.51,189.13,0.0,2.17,0.0,4.39,0.0,0.83,0.0,3.45,,,,
SE,Sea Limited,189.31,186.89,189.5,184.56,0.0,-2.92,0.0,-4.89,0.0,-4.92,0.0,-4.93,,,,
WIX,Wix.com Ltd.,178.38,180.99,182.76,177.2,0.0,8.63,0.0,6.81,0.0,6.21,0.0,8.29,,,,
HCI,"HCI Group, Inc.",179.53,180.79,183.19,178.3,0.0,0.03,0.0,-0.91,0.0,0.15,0.0,-0.36,,,,
NTRA,"Natera, Inc.",175.01,175.43,177.49,173.77,0.0,2.65,0.0,0.93,0.0,1.88,0.0,2.48,,,,
CABO,"Cable One, Inc.",171.46,172.84,179.01,171.93,0.0,8.44,0.0,-2.72,0.0,0.72,0.0,8.21,,,,
IRTC,"iRhythm Technologies, Inc.",174.42,172.2,175.65,171.44,0.0,-4.69,0.0,-4.88,0.0,-4.75,0.0,-4.29,,,,
LYV,"Live Nation Entertainment, Inc.",171.0,169.37,171.37,167.84,0.0,0.06,0.0,-2.69,0.0,-1.74,0.0,-1.65,,,,
BABA,Alibaba Group Holding Limited,166.0,166.17,167.32,163.26,0.0,12.07,0.0,6.9,0.0,6.68,0.0,10.42,,,,
WELL,Welltower Inc.,165.33,165.91,167.0,164.33,0.0,-1.72,0.0,-1.52,0.0,-1.31,0.0,-1.91,,,,
NRG,"NRG Energy, Inc.",165.38,164.58,167.08,162.3,0.0,2.43,0.0,4.22,0.0,3.27,0.0,2.89,SENIOR_NORE,42.08,86.44,140.88
NRG,"NRG Energy, Inc.",165.38,164.58,167.08,162.3,0.0,2.43,0.0,4.22,0.0,3.27,0.0,2.89,SENIOR_NORE_14,46.89,93.52,134.31
NRG,"NRG Energy, Inc.",165.38,164.58,167.08,162.3,0.0,2.43,0.0,4.22,0.0,3.27,0.0,2.89,SENIOR_NORE_14,35.14,66.69,98.4
LITE,Lumentum Holdings Inc.,169.35,163.34,169.58,160.85,0.0,1.93,0.0,-0.93,0.0,0.94,0.0,-0.45,,,,
CVX,Chevron Corporation,159.2,160.09,160.66,158.61,0.0,1.72,0.0,1.16,0.0,1.09,0.0,1.67,SENIOR_NORE,10.89,23.04,36.54
CVX,Chevron Corporation,159.2,160.09,160.66,158.61,0.0,1.72,0.0,1.16,0.0,1.09,0.0,1.67,SENIOR_NORE_14,11.63,25.24,38.64
AMD,"Advanced Micro Devices, Inc.",159.28,159.16,161.62,155.76,0.0,0.52,0.0,2.24,0.0,0.88,0.0,0.5,SENIOR_NORE_14,12.76,24.48,35.93
AMD,"Advanced Micro Devices, Inc.",159.28,159.16,161.62,155.76,0.0,0.52,0.0,2.24,0.0,0.88,0.0,0.5,SENIOR_NORE,15.9,29.6,42.83
RTX,RTX Corporation,158.57,158.31,159.32,157.62,0.0,2.28,0.0,0.42,0.0,0.83,0.0,2.11,SENIOR_NORE_14,3.76,8.97,14.96
RTX,RTX Corporation,158.57,158.31,159.32,157.62,0.0,2.28,0.0,0.42,0.0,0.83,0.0,2.11,SENIOR_NORE,3.94,9.18,15.08
AEIS,"Advanced Energy Industries, Inc.",157.73,157.79,159.98,155.25,0.0,-0.26,0.0,-1.08,0.0,-0.89,0.0,-1.48,,,,
MMM,3M Company,156.49,155.16,158.54,153.54,0.0,1.76,0.0,-2.7,0.0,-0.6,0.0,0.09,SENIOR_NORE_14,13.71,40.99,50.84
MTN,"Vail Resorts, Inc.",148.87,149.1,152.63,147.56,0.0,3.4,0.0,1.17,0.0,2.93,0.0,2.76,,,,
NICE,NICE Ltd.,146.58,148.83,151.0,146.58,0.0,2.5,0.0,4.34,0.0,4.97,0.0,3.6,,,,
SHOP,Shopify Inc.,148.47,147.87,149.1,145.37,0.0,4.52,0.0,1.96,0.0,1.44,0.0,2.34,,,,
INSM,Insmed Incorporated,145.9,144.78,146.5,143.76,0.0,-0.36,0.0,-0.69,0.0,-0.4,0.0,-0.8,,,,
PEP,"PepsiCo, Inc.",140.3,141.23,142.04,140.15,0.0,-1.73,0.0,-2.08,0.0,-1.87,0.0,-1.65,SENIOR_NORE_14,7.44,17.64,34.51
LRN,"Stride, Inc.",140.0,138.54,140.71,137.26,0.0,-11.99,0.0,-13.99,0.0,-12.95,0.0,-13.04,,,,
AWK,"American Water Works Company, Inc.",136.84,136.09,137.94,135.88,0.0,-1.38,0.0,-2.54,0.0,-1.3,0.0,-1.31,,,,
PDD,PDD Holdings Inc.,132.86,134.86,135.36,131.6,0.0,5.73,0.0,7.27,0.0,5.75,0.0,5.27,,,,
DDOG,"Datadog, Inc.",134.76,134.23,136.54,132.28,0.0,-3.4,0.0,-3.54,0.0,-3.18,0.0,-4.53,,,,
MIDD,Middleby Corporation,134.64,133.95,137.99,132.89,0.0,-2.67,0.0,-3.48,0.0,-1.94,0.0,-3.92,,,,
MTSI,"MACOM Technology Solutions Holdings, Inc.",131.37,131.87,133.43,129.89,0.0,-0.77,0.0,0.61,0.0,-0.52,0.0,-0.19,,,,
JAZZ,Jazz Pharmaceuticals plc,126.67,129.54,130.87,126.5,0.0,-0.33,0.0,0.84,0.0,1.05,0.0,0.1,,,,
ABNB,"Airbnb, Inc.",121.99,123.2,124.45,121.52,0.0,-1.38,0.0,0.12,0.0,-0.04,0.0,-0.93,,,,
DUK,Duke Energy Corporation,120.74,121.1,121.5,120.27,0.0,-0.51,0.0,-0.83,0.0,-0.6,0.0,-0.58,SENIOR_NORE_14,7.01,13.9,23.73
DUK,Duke Energy Corporation,120.74,121.1,121.5,120.27,0.0,-0.51,0.0,-0.83,0.0,-0.6,0.0,-0.58,SENIOR_NORE_14,2.12,4.98,8.9
DUK,Duke Energy Corporation,120.74,121.1,121.5,120.27,0.0,-0.51,0.0,-0.83,0.0,-0.6,0.0,-0.58,SENIOR_NORE,7.25,13.0,21.75
DUK,Duke Energy Corporation,120.74,121.1,121.5,120.27,0.0,-0.51,0.0,-0.83,0.0,-0.6,0.0,-0.58,SENIOR_NORE,2.13,5.04,9.03
TMDX,"TransMedics Group, Inc.",119.15,119.81,121.0,117.7,0.0,10.1,0.0,2.41,0.0,1.37,0.0,8.98,,,,
MKSI,"MKS Instruments, Inc.",118.32,119.44,122.09,115.74,0.0,6.98,0.0,2.97,0.0,5.15,0.0,4.65,,,,
NSIT,"Insight Enterprises, Inc.",120.34,119.42,122.24,118.74,0.0,-4.78,0.0,-7.58,0.0,-5.61,0.0,-4.9,,,,
RGEN,Repligen Corporation,119.34,119.39,122.9,117.14,0.0,-0.33,0.0,-0.1,0.0,0.31,0.0,-1.49,,,,
ITRI,"Itron, Inc.",117.84,117.91,119.81,117.14,0.0,-1.02,0.0,-2.15,0.0,-1.65,0.0,-1.39,,,,
DIS,Walt Disney Company (The),115.24,116.1,116.66,115.22,0.0,-0.18,0.0,-0.84,0.0,-0.43,0.0,0.51,SENIOR_NORE,8.86,19.35,34.58
DIS,Walt Disney Company (The),115.24,116.1,116.66,115.22,0.0,-0.18,0.0,-0.84,0.0,-0.43,0.0,0.51,SENIOR_NORE,11.83,20.5,29.7
DIS,Walt Disney Company (The),115.24,116.1,116.66,115.22,0.0,-0.18,0.0,-0.84,0.0,-0.43,0.0,0.51,SENIOR_NORE_14,11.83,20.5,29.7
DIS,Walt Disney Company (The),115.24,116.1,116.66,115.22,0.0,-0.18,0.0,-0.84,0.0,-0.43,0.0,0.51,SENIOR_NORE_14,9.11,20.37,35.47
XOM,Exxon Mobil Corporation,114.53,115.29,115.49,114.17,0.0,2.81,0.0,2.81,0.0,2.41,0.0,2.98,SENIOR_NORE,10.23,16.31,24.23
XOM,Exxon Mobil Corporation,114.53,115.29,115.49,114.17,0.0,2.81,0.0,2.81,0.0,2.41,0.0,2.98,SENIOR_NORE_14,9.71,15.37,22.87
WEC,"WEC Energy Group, Inc.",109.26,109.26,110.0,108.85,0.0,0.0,0.0,-0.42,0.0,-0.12,0.0,0.05,,,,
GVA,Granite Construction Incorporated,108.82,107.6,110.16,107.5,0.0,-0.06,0.0,-1.81,0.0,0.11,0.0,-0.56,,,,
PATK,Patriot Battery Metals Inc.,107.72,106.12,109.98,105.73,0.0,-4.04,0.0,-6.76,0.0,-3.58,0.0,-5.5,,,,
POST,"Post Holdings, Inc.",102.87,102.88,104.15,102.46,0.0,-1.87,0.0,-3.04,0.0,-2.19,0.0,-2.33,,,,
ITGR,Integer Holdings Corporation,103.38,102.69,105.57,102.39,0.0,0.98,0.0,-1.48,0.0,0.87,0.0,0.24,,,,
FWONK,Formula One Group,100.66,102.02,103.08,100.22,0.0,2.18,0.0,-0.12,0.0,0.61,0.0,1.74,,,,
WDC,Western Digital Corporation,102.22,100.94,102.39,99.72,0.0,5.53,0.0,4.98,0.0,4.71,0.0,5.62,,,,
FRT,Federal Realty Investment Trust,100.12,99.29,101.15,99.11,0.0,-0.43,0.0,-2.47,0.0,-0.85,0.0,-1.24,,,,
SHAK,Shake Shack Inc.,99.72,98.99,101.6,98.25,0.0,2.05,0.0,-4.79,0.0,-2.34,0.0,1.34,,,,
LCII,LCI Industries,99.99,98.65,102.42,98.4,0.0,-2.06,0.0,-5.15,0.0,-1.61,0.0,-4.27,,,,
MMYT,MakeMyTrip Limited,97.01,97.0,97.68,95.84,0.0,1.26,0.0,-3.67,0.0,-4.46,0.0,0.04,,,,
UBER,"Uber Technologies, Inc.",96.07,92.95,97.24,92.12,0.0,1.61,0.0,-1.83,0.0,0.96,0.0,-2.05,SENIOR_NORE_14,13.54,25.43,47.44
ORA,"Ormat Technologies, Inc.",92.37,92.54,94.01,92.09,0.0,1.64,0.0,0.67,0.0,1.63,0.0,1.42,,,,
SO,Southern Company (The),91.59,91.63,92.06,91.4,0.0,0.04,0.0,-0.54,0.0,-0.09,0.0,0.2,SENIOR_NORE_14,13.33,26.07,35.71
AFRM,"Affirm Holdings, Inc.",89.77,90.4,91.17,87.63,0.0,5.48,0.0,11.04,0.0,6.41,0.0,7.95,,,,
Z,"Zillow Group, Inc.",91.0,90.32,93.88,90.04,0.0,5.91,0.0,1.18,0.0,4.52,0.0,6.2,,,,
OKTA,"Okta, Inc.",90.14,90.0,91.71,88.9,0.0,-0.73,0.0,-2.13,0.0,-0.46,0.0,-0.98,,,,
CAMT,Camtek Ltd.,86.35,89.0,89.08,85.6,0.0,5.64,0.0,5.81,0.0,5.05,0.0,5.05,,,,
TGT,Target Corporation,89.84,88.93,90.81,88.74,0.0,-1.13,0.0,-2.83,0.0,-1.56,0.0,-2.26,SENIOR_NORE_14,13.71,28.7,43.26
TGT,Target Corporation,89.84,88.93,90.81,88.74,0.0,-1.13,0.0,-2.83,0.0,-1.56,0.0,-2.26,SENIOR_NORE,12.09,26.23,39.29
EEFT,"Euronet Worldwide, Inc.",89.8,88.82,90.88,88.24,0.0,-0.37,0.0,-2.76,0.0,-0.68,0.0,-1.73,,,,
FOUR,"Shift4 Payments, Inc.",86.75,86.82,88.5,85.79,0.0,1.07,0.0,-0.13,0.0,1.35,0.0,0.45,,,,
W,Wayfair Inc.,87.42,86.36,91.36,86.2,0.0,-1.8,0.0,-4.23,0.0,-0.45,0.0,-2.59,,,,
GPN,Global Payments Inc.,84.3,85.35,86.92,84.44,0.0,-1.23,0.0,-1.53,0.0,-0.17,0.0,-0.72,,,,
QTWO,"Q2 Holdings, Inc.",82.01,82.99,85.08,81.54,0.0,-0.57,0.0,0.33,0.0,2.21,0.0,-0.39,,,,
PSN,Parsons Corporation,76.72,82.88,83.17,76.27,0.0,2.5,0.0,8.91,0.0,9.2,0.0,2.0,,,,
MMSI,"Merit Medical Systems, Inc.",82.75,82.7,83.33,82.06,0.0,-6.86,0.0,-8.33,0.0,-7.82,0.0,-7.64,,,,
GKOS,Glaukos Corporation,82.49,82.1,83.62,80.53,0.0,-5.77,0.0,-6.14,0.0,-6.39,0.0,-7.59,,,,
WK,Workiva Inc.,79.7,81.39,82.24,79.36,0.0,4.02,0.0,3.76,0.0,4.64,0.0,4.67,,,,
MRK,"Merck & Co., Inc.",80.98,81.14,82.25,80.8,0.0,-3.98,0.0,-4.71,0.0,-3.86,0.0,-3.81,SENIOR_NORE_14,6.72,15.77,29.95
BE,Bloom Energy Corporation,73.75,79.67,80.71,72.35,0.0,15.04,0.0,18.4,0.0,17.41,0.0,13.31,,,,
ATI,ATI Inc.,79.93,78.44,80.51,77.26,0.0,4.51,0.0,3.24,0.0,4.99,0.0,2.67,,,,
NTNX,"Nutanix, Inc.",77.0,77.66,78.9,76.9,0.0,-1.09,0.0,-4.27,0.0,-3.05,0.0,-1.06,,,,
TCOM,Trip.com Group Limited,77.5,76.79,77.87,76.17,0.0,5.44,0.0,2.62,0.0,4.03,0.0,3.96,,,,
DXCM,"DexCom, Inc.",76.99,76.44,77.83,75.55,0.0,1.08,0.0,0.58,0.0,-0.12,0.0,-0.4,,,,
AKAM,"Akamai Technologies, Inc.",76.57,75.84,77.22,74.89,0.0,-0.57,0.0,-4.24,0.0,-2.76,0.0,-2.56,,,,
HALO,"Halozyme Therapeutics, Inc.",75.7,75.81,76.61,75.52,0.0,-0.39,0.0,-2.22,0.0,-1.25,0.0,-0.21,,,,
TREE,"LendingTree, Inc.",73.84,75.77,77.35,73.34,0.0,1.78,0.0,5.57,0.0,5.71,0.0,2.37,,,,
VAC,Marriott Vacations Worldwide Corporation,77.26,75.74,78.71,74.96,0.0,0.25,0.0,-4.67,0.0,-1.06,0.0,-2.17,,,,
XYZ,"Block, Inc. (formerly Square; ticker often stylized, but XYZ may be a placeholder)",75.88,75.71,77.25,74.53,0.0,2.62,0.0,1.99,0.0,3.32,0.0,1.48,,,,
MTH,Meritage Homes Corporation,76.7,75.46,80.0,74.72,0.0,-2.96,0.0,-6.91,0.0,-1.5,0.0,-5.48,,,,
MIRM,"Mirum Pharmaceuticals, Inc.",73.7,73.14,74.03,72.65,0.0,-1.63,0.0,-3.75,0.0,-2.84,0.0,-1.42,,,,
NKE,"NIKE, Inc.",73.07,72.31,73.32,71.61,0.0,-1.81,0.0,-2.72,0.0,-2.93,0.0,-3.24,SENIOR_NORE_14,12.03,32.52,61.74
SATS,EchoStar Corporation,69.4,71.81,73.58,68.92,0.0,-12.22,0.0,-6.79,0.0,-7.68,0.0,-8.11,,,,
EVRG,"Evergy, Inc.",71.61,71.76,72.12,71.51,0.0,-0.18,0.0,-0.75,0.0,-0.3,0.0,0.22,,,,
SHEL,Shell plc,71.75,71.41,72.11,71.07,0.0,-0.22,0.0,-0.85,0.0,-0.48,0.0,-1.02,,,,
CMS,CMS Energy Corporation,70.32,70.38,71.14,70.26,0.0,-1.37,0.0,-1.8,0.0,-0.88,0.0,-0.94,,,,
NEE,"NextEra Energy, Inc.",70.28,70.31,71.01,70.1,0.0,-0.98,0.0,-1.42,0.0,-0.6,0.0,-0.58,SENIOR_NORE_14,22.88,41.38,63.25
NEE,"NextEra Energy, Inc.",70.28,70.31,71.01,70.1,0.0,-0.98,0.0,-1.42,0.0,-0.6,0.0,-0.58,SENIOR_NORE_14,25.21,46.45,84.47
DAY,"Dayforce, Inc.",69.08,68.41,69.27,68.41,0.0,0.0,0.0,-0.88,0.0,0.2,0.0,-0.68,,,,
UPST,"Upstart Holdings, Inc.",67.53,68.12,70.16,65.4,0.0,7.35,0.0,9.54,0.0,9.83,0.0,6.01,,,,
CHEF,"Chefs' Warehouse, Inc. (The)",65.82,67.44,68.26,65.76,0.0,2.05,0.0,2.2,0.0,3.22,0.0,1.95,,,,
VTR,"Ventas, Inc.",68.1,67.34,68.71,67.27,0.0,-1.67,0.0,-3.04,0.0,-1.48,0.0,-2.76,,,,
MP,MP Materials Corp.,68.0,66.81,69.1,65.25,0.0,8.63,0.0,6.0,0.0,5.3,0.0,5.04,,,,
MCHP,Microchip Technology Incorporated,64.39,65.78,67.62,63.99,0.0,-0.54,0.0,1.17,0.0,3.68,0.0,0.31,SENIOR_NORE_14,59.74,76.85,95.45
CSGS,"CSG Systems International, Inc.",65.01,65.72,66.57,64.81,0.0,2.44,0.0,-0.02,0.0,1.09,0.0,2.12,,,,
MLAB,"Mesa Laboratories, Inc.",65.51,65.15,68.2,64.81,0.0,10.25,0.0,3.27,0.0,5.98,0.0,10.16,,,,
LNT,Alliant Energy Corporation,63.99,63.86,64.43,63.78,0.0,0.05,0.0,-1.24,0.0,-0.54,0.0,0.03,,,,
JOYY,JOYY Inc.,63.39,62.68,63.53,61.82,0.0,0.8,0.0,1.64,0.0,0.33,0.0,0.5,,,,
SMTC,Semtech Corporation,61.69,62.22,62.79,60.87,0.0,-0.55,0.0,2.15,0.0,0.4,0.0,1.84,,,,
BFH,"Bread Financial Holdings, Inc.",63.19,61.82,64.39,61.4,0.0,-1.7,0.0,-3.3,0.0,-0.41,0.0,-3.25,,,,
SPHR,Sphere Entertainment Co.,59.25,61.43,62.36,59.4,0.0,8.66,0.0,7.85,0.0,7.06,0.0,8.51,,,,
IONS,"Ionis Pharmaceuticals, Inc.",61.44,61.17,62.09,60.86,0.0,-3.91,0.0,-4.48,0.0,-3.29,0.0,-3.07,,,,
PTCT,"PTC Therapeutics, Inc.",59.6,60.65,61.95,59.6,0.0,1.19,0.0,-0.51,0.0,1.37,0.0,3.71,,,,
ETSY,"Etsy, Inc.",59.45,60.62,62.0,59.19,0.0,-0.02,0.0,1.73,0.0,0.81,0.0,0.92,,,,
PEGA,"Pegasystems, Inc.",58.27,58.52,58.93,57.69,0.0,2.3,0.0,0.76,0.0,0.92,0.0,1.81,,,,
GH,"Guardant Health, Inc.",55.67,57.19,58.75,55.62,0.0,-2.38,0.0,0.7,0.0,1.22,0.0,-1.46,,,,
VRNS,"Varonis Systems, Inc.",57.17,56.96,58.14,56.54,0.0,1.1,0.0,-0.4,0.0,1.45,0.0,0.9,,,,
GMED,"Globus Medical, Inc.",57.78,56.22,58.35,56.07,0.0,-1.11,0.0,-5.7,0.0,-2.18,0.0,-3.96,,,,
ALRM,"Alarm.com Holdings, Inc.",55.54,55.22,56.6,55.1,0.0,0.04,0.0,-2.37,0.0,-0.42,0.0,-0.56,,,,
BL,"BlackLine, Inc.",55.16,54.84,56.04,54.62,0.0,2.3,0.0,-0.45,0.0,1.37,0.0,1.78,,,,
LIVN,LivaNova PLC,55.23,54.53,55.73,54.03,0.0,-2.3,0.0,-4.9,0.0,-2.98,0.0,-4.27,,,,
CAKE,Cheesecake Factory Incorporated (The),54.7,54.4,55.26,53.9,0.0,-6.88,0.0,-6.55,0.0,-5.92,0.0,-6.48,,,,
BMRN,BioMarin Pharmaceutical Inc.,53.9,54.37,55.18,53.62,0.0,-1.03,0.0,-2.75,0.0,-1.37,0.0,-1.07,,,,
FRPT,"FarPointe Data, Inc.",53.77,53.42,55.89,53.35,0.0,0.67,0.0,0.41,0.0,3.37,0.0,0.74,,,,
SPB,"Spectrum Brands, Inc.",53.1,52.76,55.12,52.74,0.0,-1.19,0.0,-3.9,0.0,0.11,0.0,-2.0,,,,
BSY,"Bentley Systems, Incorporated",52.42,52.74,53.5,52.32,0.0,0.21,0.0,-1.35,0.0,-0.24,0.0,0.02,,,,
EXAS,Exact Sciences Corporation,52.76,52.38,53.63,52.11,0.0,-4.66,0.0,-6.46,0.0,-5.1,0.0,-5.29,,,,
