Rank,Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Latest Open,Latest Close,Latest High,Latest Low,Open 1d (%),Open 1w (%),Close 1d (%),Close 1w (%),High 1d (%),High 1w (%),Low 1d (%),Low 1w (%),Realised Volatility 30d (%),Realised Volatility 60d (%),Realised Volatility 100d (%),Realised Volatility 100d 1d (%),Realised Volatility 100d 1w (%),Min Realised Volatility 100d (2y),Max Realised Volatility 100d (2y),Mean Realised Volatility 100d (2y),Rvol 100d Percentile 2y (%),Rvol 100d Z-Score Percentile 2y (%),Realised Volatility 180d (%),Realised Volatility 252d (%),Weighted IV (%),Weighted IV 3m (%),Weighted IV 3m 1d (%),Weighted IV 3m 1w (%),ATM IV 3m (%),ATM IV 3m 1d (%),ATM IV 3m 1w (%),Weighted IV 1d (%),Weighted IV 1w (%),Rvol100d - Weighted IV,Volume,Volume 1d (%),Volume 1w (%),Open Interest,OI 1d (%),OI 1w (%),Num Contracts
1,CABO,75.42484845297494,152.39348977792582,199.9131512650771,174.24000549316406,167.1199951171875,174.82000732421875,166.6699981689453,0.0,6.5688106991829125,0.0,3.0142387464899283,0.0,7.59478823311426,0.0,6.1659929531009245,70.01333970091513,66.84736154611748,110.38329333964116,0.5037815259211881,1.9054702351756547,36.70167711571596,110.38329333964118,59.20720371063319,99.75,97.1455246058319,90.01730729450446,79.57360038637513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2,IONS,60.5728301895274,53.56792202883462,66.6121142051713,62.93999862670898,61.09999847412109,63.41999816894531,60.63999938964844,0.0,2.92722331343285,0.0,-5.1242282198265565,0.0,-1.9935109469610284,0.0,-0.565714876199517,93.80971978267604,71.24194979586746,58.93584964086042,0.5037815259223813,1.3091429589413135,30.080166099861117,59.487079047694365,39.96024929771226,99.75,99.92836888718705,55.35492331916628,50.56538500079609,56.149382140693795,N/A,N/A,N/A,N/A,N/A,N/A,-17.821277106430873,-10.72063107403276,2.786467500166623,2444.0,-30.725623582766442,-28.265336072791314,58458.0,2.233259299417639,4.329668760708167,114.0
3,SATS,34.57047538952968,36.836251182481874,36.75284909198118,72.11000061035156,71.94000244140625,74.54679870605469,70.41000366210938,0.0,-13.718213289305739,0.0,-13.91647396899327,0.0,-12.667762215298723,0.0,-11.120925805150545,170.19930973728214,135.0459349151576,137.60728465619314,0.5037815259212246,0.8026095588036037,43.71996651172716,137.60728465619314,73.34835265774433,99.75,99.87060805393438,108.88552851125574,97.28236312943808,96.39847335726638,61.55332791970508,4.703872499844498,-61.79143081243406,59.50652238099222,7.125096962719586,76.03968047983759,31.902175459804234,-57.30428724720946,41.20881129892676,41800.0,-20.917209020735584,-32.475001211572945,461071.0,1.555252086958437,9.38320692542922,543.0
4,GPRO,36.20833262966741,32.5416661285692,55.833332505491065,2.0799999237060547,2.400000095367432,2.470000028610229,2.069999933242798,0.0,21.637419725442175,0.0,43.71258425402289,0.0,43.972954583734705,0.0,30.18867231368807,140.69743427537412,135.93706812811894,118.38808617517776,0.5037815259211408,5.411786680821972,49.35301959073332,118.3880861751778,68.94862177596255,99.75,99.9433797137087,103.04491267136976,93.98130408089166,173.31340056806445,N/A,N/A,N/A,N/A,N/A,N/A,-6.896309970887753,20.601122233472815,-54.92531439288669,20562.0,-77.19665967994145,98.60909881193857,266726.0,7.694978761890918,15.144791145032896,60.0
5,TPIC,3416.666866728565,2463.055590853835,12166.667508306375,0.0289999991655349,0.0359999984502792,0.0399999991059303,0.0289999991655349,0.0,-23.68421026833171,0.0,14.649680924128432,0.0,-5.88235603484311,0.0,15.999994933605121,522.9040996888945,378.9814119731871,304.1514552092901,0.503781525921229,0.7255432428829734,87.01433444203195,304.1514552092901,133.4240049641212,99.74937343358395,99.9857977795352,241.041318640236,221.30108009506776,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
6,OPEN,6.108478044247476,12.532912812672347,25.065825625344694,9.755000114440918,9.494999885559082,10.5,9.300000190734863,0.0,62.04319178319275,0.0,55.40097672792788,0.0,64.06249755527827,0.0,57.627119328981834,256.8941065879083,238.87314731586852,204.9423333496141,0.5037815259212081,13.139352536762235,66.58193053153745,205.00188744957973,91.28471632772548,99.5,99.99727503503544,161.72612752139614,142.65767034777892,202.37135243356082,N/A,N/A,N/A,181.58570833160158,-4.222286128830664,9.229955901542013,2.905137281975785,23.062371179368377,2.570980916053287,883134.0,-22.755774725990793,66.20851769391032,3243326.0,12.817421460983114,12.362825812513252,302.0
7,MNKD,70.81784129618872,97.76951890322493,121.747212851417,5.579999923706055,5.380000114440918,5.767000198364258,5.289999961853027,0.0,0.5405357106342588,0.0,-2.359348621430082,0.0,1.086770823616888,0.0,-3.467154316772843,93.6836166924355,73.9388568876677,64.89284886132197,0.5037815259218883,0.7501704464894424,32.88638227152268,64.90982788483433,44.64991279300949,99.5,97.79268509286544,52.61453044657876,48.16037818990114,68.41535930264018,N/A,N/A,N/A,58.42960264750421,0.0267737404107253,21.165352090928593,-1.5951006785155442,-24.070610482103348,-3.522510441318218,2708.0,7.247524752475247,-12.588766946417044,91576.0,-0.09818253223659809,1.0549547561244759,57.0
8,INVA,109.76982057263389,88.0306892894809,102.50640254521295,19.309999465942383,19.549999237060547,19.725000381469727,19.309999465942383,0.0,-5.689870055297739,0.0,-3.1219081198608865,0.0,-3.663003594758243,0.0,-3.882532009563137,30.019533029256955,27.21010856784492,23.808823228216543,0.503781525922361,2.0747777103399447,15.440603111454761,23.91781619813971,19.13781858076692,98.5,97.14348313544299,20.834937550514358,19.832628892194347,56.16800506694285,71.3789584565852,20.186452262588926,63.408001402887024,N/A,N/A,N/A,10.779132637809434,11.12534979780873,-32.3591818387263,171.0,0.0,-9.523809523809524,2283.0,-0.043782837127845885,0.48415492957746475,17.0
9,MLAB,139.94455827601698,185.576163143131,184.2669203890128,61.65999984741211,66.29000091552734,67.91000366210938,61.415000915527344,0.0,-2.1192143933777414,0.0,7.6311101660907665,0.0,7.674019328847955,0.0,1.6299861085176892,107.79029700555311,86.53400451768024,72.20529245550252,0.503781525920677,2.7316261032924976,44.725821963349475,74.4225942140321,55.154173698188025,96.25,99.81402283646769,64.16053877197557,61.67011301695899,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
10,AORT,74.69819420705191,60.86519563516487,63.832998571887046,40.72999954223633,39.7599983215332,40.72999954223633,39.720001220703125,0.0,-6.389333225786513,0.0,-6.3368725395989385,0.0,-6.464573992602754,0.0,-4.862272525261976,73.19088079104577,54.86503770382748,49.85585498863213,0.5037815259216993,2.4053693735408483,24.515859038401604,51.547167258533634,34.90371648437301,95.75,98.43547998501462,43.894209630861255,39.60663320800612,185.8359937899737,N/A,N/A,N/A,N/A,N/A,N/A,23.451396290379332,134.68159597554538,-135.98013880134158,106.0,0.0,0.9523809523809524,505.0,0.0,-2.321083172147002,17.0
