a0,a1,b0,b1,m0,m1,rho0,rho1,sigma0,sigma1,c,Ticker,Model,Residuals,Timestamp,Option_Type
0.4511371184606103,-0.006321505919785632,0.005803055308202624,0.10478239778638071,0.4918585933879541,-1.2947707244563778,-0.3310226494797364,-0.28381444431969716,0.7551086077296024,-0.8945834261885145,0.5669505086851874,AMD,hyp,23.055988378438617,20250918_2126,Call
0.4478889893494099,-5.029556146447466,0.06684339870597122,-5.981978916740962,0.11898142387743083,-435.7054043665648,-0.2425862947690482,-0.9426168751115288,0.05000000000000001,28.227151501709944,5640.312291144471,AMD,hyp,25.64228068912576,20250918_2126,Put
1.1589021860296869,-0.3699946553647332,6.316183293238169,8.589054511319043,4.524418681186562,-5.813238998051719,0.5194446796275278,0.9499996498250692,0.6971105004092235,-0.988624211342632,4.098536860354008,F,hyp,8.211488618845535e-07,20250918_2126,Call
0.2887654261977179,1.8757004221978595,0.6969748527365907,1.5454392436862538,0.7626070818627556,-0.5396609418022807,-0.3556177559959685,0.265842664844236,0.052043927733374566,-0.06463562471189872,2.5248549863815564,F,hyp,2.555589950175013,20250918_2126,Put
0.7733961117151914,0.16855225820616979,1.165971056296438e-29,-2.9743893291185333,-0.3596886504208942,0.40507953751098047,-0.9499999999999998,0.9499999999999964,0.050000000000001946,-0.11087224687675258,21.643515800643495,LCID,hyp,2.3878926819125574,20250918_2126,Call
0.1240276241753695,2.590404299206784,1.5515565891672363,-5.288909060685274,-0.9661635554171318,7.989431698746435,0.8118089310373622,0.1502662952869279,0.05000000000000001,-1.737974170212845,2.227037723017125,LCID,hyp,2.3687787329007164,20250918_2126,Put
0.6100593353510425,0.042746660661559396,0.019879988608144692,-0.04271108977786884,1.203733758319646,-4.811205352951257,0.27349852635572,-0.9478961968981109,0.387634464359209,-3.134322945727133,7.109692839205968,MSTR,hyp,4.326333014508287,20250918_2126,Call
0.4503526897486428,15.251309047813507,0.33399957921337325,-28.757695517831216,8.683138525715766,26.986430395389498,0.9385946754084995,0.24234719130974722,0.05000001222683753,15.489362568417937,248.25479743612004,MSTR,hyp,3.7983559236694817,20250918_2126,Put
0.3612313842355658,0.10624618126618501,7.817334139762996,-8.239808093733684,-0.716408399832413,0.20579316217271915,-0.46040620248654357,-0.6567152179445488,0.7349469605179458,-0.8951474687375045,0.12015624040738619,AAL,hyp,1.8082448986602813,20250918_2126,Call
0.00015545688037383687,0.5550801136286931,24.28780037322274,-25.542660491329364,-8.349755528503666,7.8504779758739565,-0.9499994283632152,0.04555475303903183,20.15731571125074,-20.363630475475116,0.01217647867613287,AAL,hyp,1.15033644419194,20250918_2126,Put
0.650096273374931,0.009661807704640575,0.8976707199191579,-1.1972004206298859,-0.48311765948829744,-3.212465389021187,-0.9499999999901376,-0.2729640938769271,0.287995495060113,-2.4411751127052113,5.5033858350243845,SMCI,hyp,3.3514168660313595,20250918_2126,Call
0.626468890661202,0.0445623559167169,0.1165145347722834,-0.169259783409147,0.3557195354898254,-0.12002975003689226,0.25154463004439304,0.331299862464581,0.11294594029992365,-0.12061194915735275,0.10413257979528892,SMCI,hyp,2.438243537788138,20250918_2126,Put
0.31670123848730986,-0.003947345607633959,2.7321700319422187e-37,0.0763226748098372,-0.6441742939176014,1.9870227915099523,0.34025938865984334,0.9499999999999993,0.8189660869694023,-2.2462178507376866,6.996221809408757,AMZN,hyp,4.2398843278140035,20250918_2126,Call
0.22157269620813258,0.1006831490873506,0.7193904279545422,-0.7331308789477355,-6.144087356099376,6.385783598201371,-0.869107757886335,0.8935676140347829,4.009723945053928,-4.415613448517026,0.042074515249241336,AMZN,hyp,3.810813936234089,20250918_2126,Put
0.9889069568438258,-0.30871467906077876,0.42162795794583513,-0.23825368485752255,-0.5220032618999649,1.443702062417519,0.9481041671430626,-0.30031126242152517,1.3979181970773988,-2.3014165581181976,0.2881777566145842,MARA,hyp,3.3115492656269057,20250918_2126,Call
0.5774514505758955,0.36112811014276314,0.3594761338255145,-0.5145114052009563,1.4109562783340823,-2.59894149727457,0.9499999999999593,-0.9499999999979406,1.3596569866573813,-1.7275322552946635,1.8464021123590928,MARA,hyp,1.3971380076074662,20250918_2126,Put
0.580965187865061,0.5207757648084093,2.0783968387334877,-0.12132420753518867,-0.5454201425890459,0.0991176375219531,-0.6395624882720041,-0.3946897133788913,0.6967859911100832,-0.8060059242372306,0.48115163673912414,BABA,hyp,334.93591475541086,20250918_2126,Call
4.097271893778233,-2.8523635097861075,0.3809231292801159,-1.361329199756575,-1.82238754895842,1.953636166012264,-0.4615533852411694,-0.42877951484664767,0.38707562516831756,-0.38707523154253637,4.075746676972509e-20,BABA,hyp,162.30635799837674,20250918_2126,Put
1.0994848623907592,-0.8119800092764545,1.5356810176634066e-37,0.5462119689999025,-2.4781965122196112,7.617702463189626,0.012988268669840366,0.8468302343755556,0.05303085461761468,-0.15679778652382279,2.926314661103262,MSFT,hyp,590.6324238588379,20250918_2126,Call
0.0022929650858962364,0.39534455575799676,0.2917289678447252,2.4759566293352937,4.207635830128423,-4.4957063767574486,-0.9499998656838147,0.49895328757711227,0.09973887469096392,-0.10258288940724118,0.08712871723726591,MSFT,hyp,318.516976443404,20250918_2126,Put
