Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
PTON,PTON260717P00010000,Put,2026-07-17,10.0,1.1871046105323582,1.77,3.0,1.0,847.0,8.1,8.16,8.129999999999999,0.47092440759063703,2026-07-17,0.8268309377138946,8.4238574353742,0.17151724193162204,,,0.47092440759063703,,,0.6552910055713346,0.665167520646361,0.3658295546006674,,,0.7186492773238171,0.47092440759063703
PTON,PTON251003P00007000,Put,2025-10-03,7.0,0.8591789246508693,0.07,0.11,1.0,347.0,8.1,8.16,8.129999999999999,0.7349311576200928,2025-10-03,0.04106776180698152,8.147313439798907,-0.1517780845660074,,,0.7349311576200928,,,1.0226562257975238,0.7450266925045059,0.022795267866291727,,,0.7186492773238171,0.7349311576200928
PTON,PTON251003C00009500,Call,2025-10-03,9.5,1.1660285405976083,0.12,0.17,10.0,143.0,8.1,8.16,8.129999999999999,0.8312263972284537,2025-10-03,0.04106776180698152,8.147313439798907,0.1536035649851744,,,0.8312263972284537,,,1.15665098881594,0.6743870763323988,0.01867753300715239,,,0.7186492773238171,0.8312263972284537
PTON,PTON251024P00006500,Put,2025-10-24,6.5,0.7954307431331925,0.12,0.15,5.0,24.0,8.1,8.16,8.129999999999999,0.724080012711887,2025-10-24,0.09856262833675565,8.171673091734643,-0.22887149579481922,,,0.724080012711887,,,1.0075568647453366,0.7342963804364041,0.05314409931715854,,,0.7186492773238171,0.724080012711887
PTON,PTON271217C00003000,Call,2027-12-17,3.0,0.34036632894087443,4.8,5.85,1.0,17.0,8.1,8.16,8.129999999999999,,2027-12-17,2.245037645448323,8.814032837311398,-1.0777328033303364,,,,,,,0.7446030767140334,1.244724622364528,,,0.7186492773238171,
PTON,PTON251017P00006000,Put,2025-10-17,6.0,0.7349783369183774,0.03,0.05,1.0,1524.0,8.1,8.16,8.129999999999999,0.721429968556939,2025-10-17,0.07939767282683094,8.163505913870665,-0.30791425378409376,,,0.721429968556939,,,1.0038693300346406,0.7361542915527202,0.04302743624414273,,,0.7186492773238171,0.721429968556939
PTON,PTON260417C00012000,Call,2026-04-17,12.0,1.4374052277853335,0.54,0.66,10.0,26.0,8.1,8.16,8.129999999999999,0.6327345476207666,2026-04-17,0.5776865160848734,8.348376482871757,0.36283956301883025,,,0.6327345476207666,,,0.8804497097346442,0.6499408880646764,0.24402816244605438,,,0.7186492773238171,0.6327345476207666
PTON,PTON251219P00005000,Put,2025-12-19,5.0,0.6072218627989059,0.08,0.13,15.0,2879.0,8.1,8.16,8.129999999999999,0.7565268618811786,2025-12-19,0.2518822724161533,8.23422262326522,-0.49886104762186284,,,0.7565268618811786,,,1.0527066341712803,0.7184698049253863,0.13002134202391807,,,0.7186492773238171,0.7565268618811786
PTON,PTON251017C00010000,Call,2025-10-17,10.0,1.2249638948639623,0.12,0.21,407.0,9350.0,8.1,8.16,8.129999999999999,0.7417181819114693,2025-10-17,0.07939767282683094,8.163505913870665,0.20291136998189685,,,0.7417181819114693,,,1.0321003656659318,0.672253051491746,0.03588172701426135,,,0.7186492773238171,0.7417181819114693
PTON,PTON251003P00007500,Put,2025-10-03,7.5,0.9205488478402171,0.19,0.24,14.0,49.0,8.1,8.16,8.129999999999999,0.7440142690731353,2025-10-03,0.04106776180698152,8.147313439798907,-0.08278521307905601,,,0.7440142690731353,,,1.0352953694516678,0.747688781905413,0.0229584605579959,,,0.7186492773238171,0.7440142690731353
