Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
NBR,81.28,105.37,154.34,#FFFFFF,#FFFFFF,#FFFFFF
EVH,100.35,115.55,352.55,#FFFFFF,#FFFFFF,#FFFFFF
SKIN,55.51,49.81,56.65,#FFFFFF,#FFFFFF,#FFFFFF
ATI,106.11,67.49,79.55,#FFFFFF,#FFFFFF,#FFFFFF
VSH,102.25,113.16,119.11,#FFFFFF,#FFFFFF,#FFFFFF
NOG,123.32,119.73,132.42,#FFFFFF,#FFFFFF,#FFFFFF
INN,82.23,94.63,104.18,#FFFFFF,#FFFFFF,#FFFFFF
RIG,93.35,97.89,134.14,#FFFFFF,#FFFFFF,#FFFFFF
PCG,91.56,111.76,129.79,#FFFFFF,#FFFFFF,#FFFFFF
NRG,91.67,59.6,47.89,#FFFFFF,#FFFFFF,#FFFFFF
KOS,128.4,136.69,249.11,#FFFFFF,#FFFFFF,#FFFFFF
PR,110.95,104.45,99.86,#FFFFFF,#FFFFFF,#FFFFFF
AAL,84.44,89.86,86.27,#FFFFFF,#FFFFFF,#FFFFFF
MDB,61.13,56.68,86.85,#FFFFFF,#FFFFFF,#FFFFFF
HCAT,121.26,143.85,283.06,#FFFFFF,#FFFFFF,#FFFFFF
JAZZ,86.44,112.26,87.5,#FFFFFF,#FFFFFF,#FFFFFF
GPRE,57.19,53.24,130.36,#FFFFFF,#FFFFFF,#FFFFFF
PEB,82.75,91.1,110.83,#FFFFFF,#FFFFFF,#FFFFFF
EZPW,76.78,80.37,62.54,#FFFFFF,#FFFFFF,#FFFFFF
HUBS,107.15,117.73,97.49,#FFFFFF,#FFFFFF,#FFFFFF
GES,68.22,68.11,107.61,#FFFFFF,#FFFFFF,#FFFFFF
IDCC,68.08,66.16,40.62,#FFFFFF,#FFFFFF,#FFFFFF
CNMD,100.56,113.43,143.31,#FFFFFF,#FFFFFF,#FFFFFF
GPN,90.49,115.34,130.89,#FFFFFF,#FFFFFF,#FFFFFF
CYBR,81.62,72.86,57.44,#FFFFFF,#FFFFFF,#FFFFFF
SLB,102.29,116.8,112.8,#FFFFFF,#FFFFFF,#FFFFFF
SPOT,101.01,84.56,48.19,#FFFFFF,#FFFFFF,#FFFFFF
ECPG,85.43,77.13,107.15,#FFFFFF,#FFFFFF,#FFFFFF
PI,54.57,47.19,97.8,#FFFFFF,#FFFFFF,#FFFFFF
TWO,102.57,127.37,121.54,#FFFFFF,#FFFFFF,#FFFFFF
ON,108.63,89.79,146.27,#FFFFFF,#FFFFFF,#FFFFFF
FRPT,136.69,164.7,268.0,#FFFFFF,#FFFFFF,#FFFFFF
CSIQ,88.26,84.51,113.74,#FFFFFF,#FFFFFF,#FFFFFF
BABA,71.81,85.19,52.02,#FFFFFF,#FFFFFF,#FFFFFF
GBX,97.07,116.25,101.63,#FFFFFF,#FFFFFF,#FFFFFF
TTWO,96.46,84.78,61.66,#FFFFFF,#FFFFFF,#FFFFFF
RTX,91.7,84.11,73.79,#FFFFFF,#FFFFFF,#FFFFFF
SE,81.74,66.73,41.94,#FFFFFF,#FFFFFF,#FFFFFF
TYL,105.41,105.47,108.58,#FFFFFF,#FFFFFF,#FFFFFF
EEFT,111.82,121.13,110.18,#FFFFFF,#FFFFFF,#FFFFFF
XYZ,84.54,81.74,88.14,#FFFFFF,#FFFFFF,#FFFFFF
MMSI,112.08,122.13,120.15,#FFFFFF,#FFFFFF,#FFFFFF
V,100.22,99.79,85.08,#FFFFFF,#FFFFFF,#FFFFFF
NVST,88.07,79.89,89.4,#FFFFFF,#FFFFFF,#FFFFFF
SPHR,63.76,53.44,69.28,#FFFFFF,#FFFFFF,#FFFFFF
IMCR,92.1,88.41,95.87,#FFFFFF,#FFFFFF,#FFFFFF
INSM,69.48,55.03,51.16,#FFFFFF,#FFFFFF,#FFFFFF
AMZN,91.83,84.24,79.89,#FFFFFF,#FFFFFF,#FFFFFF
XMTR,63.02,49.17,35.49,#FFFFFF,#FFFFFF,#FFFFFF
NICE,115.46,107.55,112.76,#FFFFFF,#FFFFFF,#FFFFFF
KRG,99.46,97.22,113.66,#FFFFFF,#FFFFFF,#FFFFFF
KPTI,70.93,98.08,183.31,#FFFFFF,#FFFFFF,#FFFFFF
PD,89.3,117.96,110.01,#FFFFFF,#FFFFFF,#FFFFFF
JAMF,86.96,125.89,164.35,#FFFFFF,#FFFFFF,#FFFFFF
DBRG,83.71,78.64,119.84,#FFFFFF,#FFFFFF,#FFFFFF
POST,110.06,109.35,112.93,#FFFFFF,#FFFFFF,#FFFFFF
DDOG,93.79,74.41,80.35,#FFFFFF,#FFFFFF,#FFFFFF
U,51.39,45.2,43.63,#FFFFFF,#FFFFFF,#FFFFFF
TEVA,90.31,85.97,95.66,#FFFFFF,#FFFFFF,#FFFFFF
MCS,105.25,107.81,88.07,#FFFFFF,#FFFFFF,#FFFFFF
NEE,99.33,97.95,114.8,#FFFFFF,#FFFFFF,#FFFFFF
CYRX,77.31,65.79,94.53,#FFFFFF,#FFFFFF,#FFFFFF
PRO,96.0,137.8,115.33,#FFFFFF,#FFFFFF,#FFFFFF
RPD,121.04,145.83,177.78,#FFFFFF,#FFFFFF,#FFFFFF
BTSG,82.34,66.7,51.21,#FFFFFF,#FFFFFF,#FFFFFF
DXCM,107.18,99.38,92.74,#FFFFFF,#FFFFFF,#FFFFFF
MITT,92.74,95.37,89.65,#FFFFFF,#FFFFFF,#FFFFFF
IBM,109.78,93.7,82.42,#FFFFFF,#FFFFFF,#FFFFFF
AWK,101.98,101.88,105.84,#FFFFFF,#FFFFFF,#FFFFFF
FRT,93.5,94.1,111.15,#FFFFFF,#FFFFFF,#FFFFFF
UNIT,100.35,122.44,131.27,#FFFFFF,#FFFFFF,#FFFFFF
TNDM,168.78,170.8,353.18,#FFFFFF,#FFFFFF,#FFFFFF
PODD,88.69,77.99,68.73,#FFFFFF,#FFFFFF,#FFFFFF
BE,32.08,37.91,14.59,#FFFFFF,#FFFFFF,#FFFFFF
GKOS,126.91,124.79,154.1,#FFFFFF,#FFFFFF,#FFFFFF
PTCT,85.5,96.02,57.26,#FFFFFF,#FFFFFF,#FFFFFF
SPCE,91.16,129.88,218.29,#FFFFFF,#FFFFFF,#FFFFFF
VNET,56.73,92.39,28.47,#FFFFFF,#FFFFFF,#FFFFFF
TRIP,69.14,79.43,71.74,#FFFFFF,#FFFFFF,#FFFFFF
PATK,81.23,76.21,81.38,#FFFFFF,#FFFFFF,#FFFFFF
VAC,88.62,85.95,89.88,#FFFFFF,#FFFFFF,#FFFFFF
VECO,77.48,82.84,117.04,#FFFFFF,#FFFFFF,#FFFFFF
GEO,110.62,133.04,60.05,#FFFFFF,#FFFFFF,#FFFFFF
EQX,57.42,64.52,58.16,#FFFFFF,#FFFFFF,#FFFFFF
RKLB,51.54,34.29,13.64,#FFFFFF,#FFFFFF,#FFFFFF
OMER,78.73,222.49,95.35,#FFFFFF,#FFFFFF,#FFFFFF
APLS,72.82,99.02,148.87,#FFFFFF,#FFFFFF,#FFFFFF
AXON,101.31,73.4,50.71,#FFFFFF,#FFFFFF,#FFFFFF
MKSI,79.03,77.46,92.24,#FFFFFF,#FFFFFF,#FFFFFF
RH,84.86,105.03,148.04,#FFFFFF,#FFFFFF,#FFFFFF
INDI,82.95,57.36,98.71,#FFFFFF,#FFFFFF,#FFFFFF
ABBV,84.51,95.69,86.84,#FFFFFF,#FFFFFF,#FFFFFF
EQT,118.42,106.86,66.25,#FFFFFF,#FFFFFF,#FFFFFF
NKE,81.07,97.24,106.9,#FFFFFF,#FFFFFF,#FFFFFF
AKAM,102.93,106.66,129.86,#FFFFFF,#FFFFFF,#FFFFFF
PEGA,85.27,60.65,56.78,#FFFFFF,#FFFFFF,#FFFFFF
CHEF,91.43,78.19,61.39,#FFFFFF,#FFFFFF,#FFFFFF
EVRG,91.64,92.32,82.5,#FFFFFF,#FFFFFF,#FFFFFF
CTO,108.99,111.92,110.99,#FFFFFF,#FFFFFF,#FFFFFF
MTN,104.07,106.18,116.58,#FFFFFF,#FFFFFF,#FFFFFF
TCOM,76.28,87.06,62.82,#FFFFFF,#FFFFFF,#FFFFFF
CNX,114.26,106.48,93.22,#FFFFFF,#FFFFFF,#FFFFFF
VRNT,80.9,107.78,129.79,#FFFFFF,#FFFFFF,#FFFFFF
BMY,99.74,127.28,103.01,#FFFFFF,#FFFFFF,#FFFFFF
VERX,148.25,150.92,151.88,#FFFFFF,#FFFFFF,#FFFFFF
CDLX,140.94,183.46,292.91,#FFFFFF,#FFFFFF,#FFFFFF
GVA,81.42,69.5,70.24,#FFFFFF,#FFFFFF,#FFFFFF
XOM,99.82,101.28,96.82,#FFFFFF,#FFFFFF,#FFFFFF
HLF,87.08,86.01,76.0,#FFFFFF,#FFFFFF,#FFFFFF
LUV,98.59,107.43,88.78,#FFFFFF,#FFFFFF,#FFFFFF
XERS,62.23,73.78,39.13,#FFFFFF,#FFFFFF,#FFFFFF
REAL,51.0,63.0,27.9,#FFFFFF,#FFFFFF,#FFFFFF
NIO,52.7,72.57,83.2,#FFFFFF,#FFFFFF,#FFFFFF
FOUR,106.82,101.77,96.96,#FFFFFF,#FFFFFF,#FFFFFF
MDRX,95.7,95.27,212.9,#FFFFFF,#FFFFFF,#FFFFFF
AEIS,82.23,67.42,62.87,#FFFFFF,#FFFFFF,#FFFFFF
QD,66.51,66.28,41.97,#FFFFFF,#FFFFFF,#FFFFFF
BILL,82.73,92.96,98.39,#FFFFFF,#FFFFFF,#FFFFFF
HOUS,49.58,53.88,73.96,#FFFFFF,#FFFFFF,#FFFFFF
BAND,83.77,88.67,103.84,#FFFFFF,#FFFFFF,#FFFFFF
ALNY,67.73,54.98,58.63,#FFFFFF,#FFFFFF,#FFFFFF
SHAK,127.07,89.62,100.65,#FFFFFF,#FFFFFF,#FFFFFF
PSEC,110.69,143.0,173.01,#FFFFFF,#FFFFFF,#FFFFFF
DIS,101.5,85.14,78.75,#FFFFFF,#FFFFFF,#FFFFFF
FIVN,106.07,114.87,111.61,#FFFFFF,#FFFFFF,#FFFFFF
BYND,121.07,123.93,219.64,#FFFFFF,#FFFFFF,#FFFFFF
CMI,75.66,77.72,71.22,#FFFFFF,#FFFFFF,#FFFFFF
MIRM,68.47,64.52,54.48,#FFFFFF,#FFFFFF,#FFFFFF
XIFR,84.26,97.06,250.1,#FFFFFF,#FFFFFF,#FFFFFF
UPWK,79.69,80.11,60.27,#FFFFFF,#FFFFFF,#FFFFFF
PSN,89.26,77.47,128.33,#FFFFFF,#FFFFFF,#FFFFFF
RWT,88.44,98.17,117.87,#FFFFFF,#FFFFFF,#FFFFFF
ATEC,72.36,67.77,39.27,#FFFFFF,#FFFFFF,#FFFFFF
SHOP,71.65,68.87,49.75,#FFFFFF,#FFFFFF,#FFFFFF
ITGR,118.73,116.07,127.63,#FFFFFF,#FFFFFF,#FFFFFF
PPL,93.38,96.47,88.7,#FFFFFF,#FFFFFF,#FFFFFF
BURL,84.16,87.58,100.72,#FFFFFF,#FFFFFF,#FFFFFF
NVCR,132.08,150.79,141.19,#FFFFFF,#FFFFFF,#FFFFFF
LYFT,71.87,57.49,57.14,#FFFFFF,#FFFFFF,#FFFFFF
PMT,97.83,113.12,102.52,#FFFFFF,#FFFFFF,#FFFFFF
RCL,81.2,64.93,50.91,#FFFFFF,#FFFFFF,#FFFFFF
ARAY,76.4,114.91,135.4,#FFFFFF,#FFFFFF,#FFFFFF
TTEK,97.81,80.45,127.71,#FFFFFF,#FFFFFF,#FFFFFF
AR,132.52,126.18,82.17,#FFFFFF,#FFFFFF,#FFFFFF
NVMI,77.5,67.11,63.21,#FFFFFF,#FFFFFF,#FFFFFF
SHEL,99.47,98.35,91.08,#FFFFFF,#FFFFFF,#FFFFFF
QTWO,107.28,94.81,89.99,#FFFFFF,#FFFFFF,#FFFFFF
HRTG,92.69,57.2,61.85,#FFFFFF,#FFFFFF,#FFFFFF
COLL,84.77,85.71,106.27,#FFFFFF,#FFFFFF,#FFFFFF
GTLS,72.11,77.75,58.7,#FFFFFF,#FFFFFF,#FFFFFF
REXR,84.63,92.06,114.63,#FFFFFF,#FFFFFF,#FFFFFF
MSFT,93.03,74.8,83.07,#FFFFFF,#FFFFFF,#FFFFFF
MGNI,79.31,56.51,59.12,#FFFFFF,#FFFFFF,#FFFFFF
TGT,106.26,115.08,166.17,#FFFFFF,#FFFFFF,#FFFFFF
BBAI,77.8,58.94,31.04,#FFFFFF,#FFFFFF,#FFFFFF
CAMP,51.7,188.68,,#FFFFFF,#FFFFFF,#FFFFFF
BMRN,103.95,134.74,131.46,#FFFFFF,#FFFFFF,#FFFFFF
CMS,95.4,101.43,95.53,#FFFFFF,#FFFFFF,#FFFFFF
LAB,79.56,84.67,152.55,#FFFFFF,#FFFFFF,#FFFFFF
TSLA,78.54,57.62,55.31,#FFFFFF,#FFFFFF,#FFFFFF
WT,73.43,62.83,68.78,#FFFFFF,#FFFFFF,#FFFFFF
PANW,99.25,91.42,85.98,#FFFFFF,#FFFFFF,#FFFFFF
CVX,93.17,102.34,86.41,#FFFFFF,#FFFFFF,#FFFFFF
W,55.98,35.96,54.75,#FFFFFF,#FFFFFF,#FFFFFF
IRTC,82.61,59.23,41.84,#FFFFFF,#FFFFFF,#FFFFFF
MTCH,80.39,82.31,92.24,#FFFFFF,#FFFFFF,#FFFFFF
FE,90.23,89.46,97.58,#FFFFFF,#FFFFFF,#FFFFFF
CDP,92.86,86.92,94.76,#FFFFFF,#FFFFFF,#FFFFFF
WELL,90.28,86.76,75.08,#FFFFFF,#FFFFFF,#FFFFFF
GRPN,164.36,73.32,52.64,#FFFFFF,#FFFFFF,#FFFFFF
MMM,90.55,95.65,84.25,#FFFFFF,#FFFFFF,#FFFFFF
MTSI,102.21,82.67,76.81,#FFFFFF,#FFFFFF,#FFFFFF
OKTA,108.9,124.08,81.43,#FFFFFF,#FFFFFF,#FFFFFF
PRCH,61.72,36.24,7.81,#FFFFFF,#FFFFFF,#FFFFFF
ABR,85.45,100.39,110.87,#FFFFFF,#FFFFFF,#FFFFFF
CMPO,72.08,58.45,52.51,#FFFFFF,#FFFFFF,#FFFFFF
RGEN,103.34,122.51,123.09,#FFFFFF,#FFFFFF,#FFFFFF
ALRM,101.29,102.41,97.7,#FFFFFF,#FFFFFF,#FFFFFF
SNAP,110.32,123.73,129.22,#FFFFFF,#FFFFFF,#FFFFFF
AVDL,61.36,57.08,90.92,#FFFFFF,#FFFFFF,#FFFFFF
OMCL,87.63,108.12,139.09,#FFFFFF,#FFFFFF,#FFFFFF
MGPI,109.3,108.1,301.94,#FFFFFF,#FFFFFF,#FFFFFF
LPSN,83.87,103.14,121.27,#FFFFFF,#FFFFFF,#FFFFFF
NCLH,70.7,77.24,76.32,#FFFFFF,#FFFFFF,#FFFFFF
MMYT,96.36,101.91,105.48,#FFFFFF,#FFFFFF,#FFFFFF
CRNC,82.26,93.27,24.76,#FFFFFF,#FFFFFF,#FFFFFF
ENVX,93.0,87.09,106.89,#FFFFFF,#FFFFFF,#FFFFFF
JPM,88.26,76.53,65.81,#FFFFFF,#FFFFFF,#FFFFFF
TMDX,108.5,60.23,132.3,#FFFFFF,#FFFFFF,#FFFFFF
FSLY,77.63,79.91,79.34,#FFFFFF,#FFFFFF,#FFFFFF
SSRM,57.73,49.07,26.02,#FFFFFF,#FFFFFF,#FFFFFF
EYE,97.42,54.3,45.66,#FFFFFF,#FFFFFF,#FFFFFF
BKD,91.32,82.11,88.38,#FFFFFF,#FFFFFF,#FFFFFF
EB,92.31,85.71,109.52,#FFFFFF,#FFFFFF,#FFFFFF
DUK,92.83,96.47,92.75,#FFFFFF,#FFFFFF,#FFFFFF
AVGO,68.85,52.21,44.54,#FFFFFF,#FFFFFF,#FFFFFF
VTR,89.08,95.52,89.94,#FFFFFF,#FFFFFF,#FFFFFF
SOFI,55.51,45.68,29.13,#FFFFFF,#FFFFFF,#FFFFFF
NTNX,94.09,92.7,75.86,#FFFFFF,#FFFFFF,#FFFFFF
LYV,86.01,70.86,58.89,#FFFFFF,#FFFFFF,#FFFFFF
NOTV,158.39,205.84,135.04,#FFFFFF,#FFFFFF,#FFFFFF
NVAX,77.97,95.54,163.37,#FFFFFF,#FFFFFF,#FFFFFF
LCII,88.03,86.78,113.09,#FFFFFF,#FFFFFF,#FFFFFF
SIRI,90.52,95.84,96.3,#FFFFFF,#FFFFFF,#FFFFFF
AMD,78.67,66.48,94.37,#FFFFFF,#FFFFFF,#FFFFFF
MITK,95.99,90.87,84.35,#FFFFFF,#FFFFFF,#FFFFFF
CAKE,104.19,85.39,65.4,#FFFFFF,#FFFFFF,#FFFFFF
TDOC,91.4,106.52,106.39,#FFFFFF,#FFFFFF,#FFFFFF
COIN,90.3,58.22,49.39,#FFFFFF,#FFFFFF,#FFFFFF
ZTO,88.53,102.46,112.54,#FFFFFF,#FFFFFF,#FFFFFF
PCT,100.44,55.98,65.3,#FFFFFF,#FFFFFF,#FFFFFF
CNK,114.13,92.16,98.74,#FFFFFF,#FFFFFF,#FFFFFF
JOYY,79.37,63.18,55.07,#FFFFFF,#FFFFFF,#FFFFFF
CMRC,104.25,126.75,122.08,#FFFFFF,#FFFFFF,#FFFFFF
INSG,58.76,73.35,134.33,#FFFFFF,#FFFFFF,#FFFFFF
LNT,91.99,96.61,90.46,#FFFFFF,#FFFFFF,#FFFFFF
STWD,96.3,95.0,91.16,#FFFFFF,#FFFFFF,#FFFFFF
OPK,93.48,131.88,118.84,#FFFFFF,#FFFFFF,#FFFFFF
FUBO,72.48,70.64,38.76,#FFFFFF,#FFFFFF,#FFFFFF
TREE,46.94,69.69,78.17,#FFFFFF,#FFFFFF,#FFFFFF
UPST,88.21,74.2,52.43,#FFFFFF,#FFFFFF,#FFFFFF
HCI,83.32,76.56,57.07,#FFFFFF,#FFFFFF,#FFFFFF
VATE,111.16,184.0,82.74,#FFFFFF,#FFFFFF,#FFFFFF
MOMO,112.73,82.78,78.19,#FFFFFF,#FFFFFF,#FFFFFF
CHRS,60.47,74.49,82.68,#FFFFFF,#FFFFFF,#FFFFFF
AG,77.39,65.37,57.12,#FFFFFF,#FFFFFF,#FFFFFF
WKC,110.31,110.16,112.5,#FFFFFF,#FFFFFF,#FFFFFF
ABNB,109.8,104.8,97.66,#FFFFFF,#FFFFFF,#FFFFFF
ASND,87.71,83.88,71.71,#FFFFFF,#FFFFFF,#FFFFFF
BL,101.1,91.57,92.09,#FFFFFF,#FFFFFF,#FFFFFF
EXPE,71.05,75.51,59.12,#FFFFFF,#FFFFFF,#FFFFFF
WEC,92.81,95.53,83.74,#FFFFFF,#FFFFFF,#FFFFFF
LITE,52.41,40.78,33.53,#FFFFFF,#FFFFFF,#FFFFFF
FWONK,103.07,88.01,78.43,#FFFFFF,#FFFFFF,#FFFFFF
IQ,65.76,92.22,76.65,#FFFFFF,#FFFFFF,#FFFFFF
CENX,66.31,77.26,54.55,#FFFFFF,#FFFFFF,#FFFFFF
VRM,119.49,101.64,,#FFFFFF,#FFFFFF,#FFFFFF
VIAV,77.09,93.77,68.59,#FFFFFF,#FFFFFF,#FFFFFF
IMAX,89.16,80.89,62.29,#FFFFFF,#FFFFFF,#FFFFFF
GDS,73.25,76.94,43.33,#FFFFFF,#FFFFFF,#FFFFFF
LAC,82.81,92.5,74.38,#FFFFFF,#FFFFFF,#FFFFFF
CCL,75.58,67.86,57.07,#FFFFFF,#FFFFFF,#FFFFFF
CSGS,97.87,92.62,72.13,#FFFFFF,#FFFFFF,#FFFFFF
WDC,57.74,43.34,47.17,#FFFFFF,#FFFFFF,#FFFFFF
JBLU,83.5,111.81,117.92,#FFFFFF,#FFFFFF,#FFFFFF
NTRA,99.31,86.91,75.32,#FFFFFF,#FFFFFF,#FFFFFF
BILI,74.78,74.41,54.17,#FFFFFF,#FFFFFF,#FFFFFF
WB,74.8,71.71,50.98,#FFFFFF,#FFFFFF,#FFFFFF
EGHT,86.38,102.35,87.79,#FFFFFF,#FFFFFF,#FFFFFF
LI,100.96,102.27,72.79,#FFFFFF,#FFFFFF,#FFFFFF
DKNG,92.46,89.75,89.28,#FFFFFF,#FFFFFF,#FFFFFF
BB,108.82,111.34,60.45,#FFFFFF,#FFFFFF,#FFFFFF
UBER,84.41,75.21,72.35,#FFFFFF,#FFFFFF,#FFFFFF
SMTC,66.92,64.89,63.96,#FFFFFF,#FFFFFF,#FFFFFF
DBX,88.86,82.74,78.07,#FFFFFF,#FFFFFF,#FFFFFF
FVRR,129.18,112.87,108.63,#FFFFFF,#FFFFFF,#FFFFFF
HASI,90.1,101.56,115.72,#FFFFFF,#FFFFFF,#FFFFFF
AFRM,68.97,53.62,49.27,#FFFFFF,#FFFFFF,#FFFFFF
SPR,95.17,90.34,84.87,#FFFFFF,#FFFFFF,#FFFFFF
ORA,92.48,78.27,81.31,#FFFFFF,#FFFFFF,#FFFFFF
BBIO,77.72,65.88,50.88,#FFFFFF,#FFFFFF,#FFFFFF
SENS,111.75,159.11,87.41,#FFFFFF,#FFFFFF,#FFFFFF
EXAS,97.96,82.87,130.04,#FFFFFF,#FFFFFF,#FFFFFF
HOPE,91.35,93.2,109.92,#FFFFFF,#FFFFFF,#FFFFFF
GH,92.3,81.62,46.32,#FFFFFF,#FFFFFF,#FFFFFF
LAZR,135.68,294.84,652.82,#FFFFFF,#FFFFFF,#FFFFFF
VRNS,88.47,73.93,95.92,#FFFFFF,#FFFFFF,#FFFFFF
GCI,78.26,71.85,105.49,#FFFFFF,#FFFFFF,#FFFFFF
