Ticker,Date,Open,High,Low,Close,Volume,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252,Vol_of_Vol_100d,Vol_of_Vol_100d_Percentile,Kurtosis_Close_100d,Kurtosis_Returns_100d
SPB,1979-01-02,122.97111805339922,125.70381164550781,122.97111805339922,125.70381164550781,224,,,,,,,,,
SPB,1979-01-03,128.43651075047006,139.36727622893466,128.43651075047006,136.63458251953125,2570,,,,,,,,,
SPB,1979-01-04,138.00096534153192,147.56539146198023,138.00096534153192,143.4663543701172,4405,,,,,,,,,
SPB,1979-01-05,144.83268467534145,157.12979490893926,144.83268467534145,154.39710998535156,2542,,,,,,,,,
SPB,1979-01-08,154.39708603545265,154.39708603545265,146.19901381806298,150.2980499267578,1094,,,,,,,,,
SPB,1979-01-09,150.29804076798325,153.03073446030638,148.9316892422472,151.6643829345703,870,,,,,,,,,
SPB,1979-01-10,151.66440255413832,153.030754256628,144.83267211914062,144.83267211914062,746,,,,,,,,,
SPB,1979-01-11,144.8326654594689,148.93170166015625,143.46632317895637,148.93170166015625,404,,,,,,,,,
SPB,1979-01-12,149.7560654674024,152.5038853408764,145.6343403626686,147.0082550048828,713,,,,,,,,,
SPB,1979-01-15,149.94835184121573,151.3497364600125,144.34280395507812,144.34280395507812,825,,,,,,,,,
SPB,1979-01-16,144.3428573375264,144.3428573375264,135.9345371041386,137.33592224121094,1738,,,,,,,,,
SPB,1979-01-17,137.33592224121094,137.33592224121094,131.7303722819678,137.33592224121094,765,,,,,,,,,
SPB,1979-01-18,137.33587145014374,147.1455826036221,133.13171759375334,144.34280395507812,1848,,,,,,,,,
SPB,1979-01-19,144.3428773638105,147.14565743776967,144.3428773638105,145.7442626953125,600,,,,,,,,,
SPB,1979-01-22,145.74423282948638,155.5539469617097,145.74423282948638,148.54701232910156,1469,,,,,,,,,
SPB,1979-01-23,148.54704276927168,151.3498134322757,144.3428773638105,145.7442626953125,1172,,,,,,,,,
SPB,1979-01-24,145.74429056693756,145.74429056693756,140.1387481689453,140.1387481689453,1166,,,,,,,,,
SPB,1979-01-25,141.54010670080646,147.14565743776967,141.54010670080646,145.7442626953125,407,,,,,,,,,
SPB,1979-01-26,147.14568462960383,149.94845581054688,147.14568462960383,149.94845581054688,600,,,,,,,,,
SPB,1979-01-29,149.9484281007737,149.9484281007737,145.7442626953125,145.7442626953125,1584,,,,,,,,,
SPB,1979-01-30,145.74422028931843,147.14561462402344,145.74422028931843,147.14561462402344,385,,,,,,,,,
SPB,1979-01-31,147.1455826036221,147.1455826036221,144.34280395507812,144.34280395507812,622,,,,,,,,,
SPB,1979-02-01,144.3428773638105,145.7442626953125,142.94149203230847,145.7442626953125,231,,,,,,,,,
SPB,1979-02-02,144.34280395507812,144.34280395507812,142.9414193362813,144.34280395507812,138,,,,,,,,,
SPB,1979-02-05,144.3428573375264,144.3428573375264,134.5331519670663,137.33592224121094,600,,,,,,,,,
SPB,1979-02-06,137.3359648915875,142.941516591663,134.53319374702815,138.7373504638672,1084,,,,,,,,,
SPB,1979-02-07,138.73730737828328,138.73730737828328,134.5331519670663,137.33592224121094,1634,,,,,,,,,
SPB,1979-02-08,137.3359648915875,140.13874544710364,137.3359648915875,138.7373504638672,842,,,,,,,,,
SPB,1979-02-09,142.94150106664802,151.34982299804688,142.94150106664802,151.34982299804688,1870,,,,,,,,,
SPB,1979-02-12,151.34982290012402,156.9553739877484,149.94843748095684,154.15260314941406,2333,,,,,,,,,
SPB,1979-02-13,154.15260314941406,156.9553739877484,152.75120831929118,154.15260314941406,1282,58.48041890277076,,,,,,,,
SPB,1979-02-14,154.1525823235209,159.75812324288538,152.75118768272532,156.95535278320312,2531,53.934214317829365,,,,,,,,
SPB,1979-02-15,156.9553743718583,162.56091606224516,156.9553743718583,161.15953063964844,1903,52.71876234268411,,,,,,,,
SPB,1979-02-16,161.15953063964844,163.96230148484187,158.35675979445503,161.15953063964844,798,48.4211687406985,,,,,,,,
SPB,1979-02-20,161.1594671800068,162.56085205078125,158.3566974384579,162.56085205078125,622,47.70442722965759,,,,,,,,
SPB,1979-02-21,159.7581448260827,159.7581448260827,154.15260314941406,154.15260314941406,1348,50.306539413107856,,,,,,,,
SPB,1979-02-22,154.15260324915033,155.5539886692242,151.34982299804688,151.34982299804688,732,48.68839357966678,,,,,,,,
SPB,1979-02-23,149.94845581054688,149.94845581054688,145.74428962817544,149.94845581054688,1144,48.12351729769747,,,,,,,,
SPB,1979-02-26,149.94840470112973,155.55395456333957,149.94840470112973,152.7511749267578,363,48.23764401310284,,,,,,,,
SPB,1979-02-27,149.94840214052573,149.94840214052573,142.94146728515625,142.94146728515625,1073,51.813034983385656,,,,,,,,
SPB,1979-02-28,142.94145044181323,147.14561462402344,141.54006551806063,147.14561462402344,308,50.28841501956147,,,,,,,,
SPB,1979-03-01,147.14565743776967,149.9484281007737,144.3428773638105,145.7442626953125,374,50.402789536139714,,,,,,,,
SPB,1979-03-02,145.74423282948638,149.94839737343256,144.3428477851554,148.54701232910156,902,48.62755894480023,,,,,,,,
SPB,1979-03-05,148.54705206178969,154.15260314941406,147.14566664262253,154.15260314941406,1590,49.68933779991041,,,,,,,,
SPB,1979-03-06,154.15256945052553,155.55395456333957,152.7511749267578,152.7511749267578,644,49.5136968637264,,,,,,,,
SPB,1979-03-07,152.7511749267578,154.15256945052553,152.7511749267578,152.7511749267578,303,49.152284991451005,,,,,,,,
SPB,1979-03-08,152.75120869311243,161.15953063964844,152.75120869311243,161.15953063964844,1133,49.81557836125271,,,,,,,,
SPB,1979-03-09,161.15950563990805,163.96227605032394,156.95535002428423,158.3567352294922,1507,49.104964814460665,,,,,,,,
SPB,1979-03-12,156.9553863843431,156.9553863843431,154.1526153246413,155.5540008544922,457,48.834241331293335,,,,,,,,
SPB,1979-03-13,155.5539915518763,165.36370849609375,155.5539915518763,165.36370849609375,2311,50.96262956765156,,,,,,,,
SPB,1979-03-14,166.7650550784656,170.96921043684145,166.7650550784656,169.5678253173828,2256,51.30240463061138,,,,,,,,
SPB,1979-03-15,169.5678126268833,173.7719676706191,168.1664276123047,168.1664276123047,1144,50.955404811431,,,,,,,,
SPB,1979-03-16,169.56783506865494,172.37060546875003,169.56783506865494,172.37060546875,886,51.25785898474613,,,,,,,,
SPB,1979-03-19,173.77198791503906,176.57475827071875,173.77198791503906,173.77198791503906,1601,51.05659496259762,,,,,,,,
SPB,1979-03-20,175.17339794851068,179.3775729004755,175.17339794851068,176.5747833251953,2487,48.276667202562976,,,,,,,,
SPB,1979-03-21,176.57475372150378,182.18031311035156,172.37059829629877,182.18031311035156,2641,48.72929542996632,,,,,,,,
SPB,1979-03-22,182.18031311035156,182.18031311035156,180.77892796861656,182.18031311035156,2008,48.4692323254519,,,,,,,,
SPB,1979-03-23,182.1803004496183,183.5816854939632,180.7789154052734,180.77891540527344,919,48.721921716368,,,,,,,,
SPB,1979-03-26,179.37761608382107,179.37761608382107,175.17344011974342,177.97621154785156,506,43.17427756845489,,,,,,,,
SPB,1979-03-27,177.9761630381553,186.38449385259625,177.9761630381553,184.9831085205078,1249,44.09213520755725,,,,,,,,
SPB,1979-03-28,184.98310468880416,189.18726059798541,179.37756347656247,179.3775634765625,2063,45.344863910973324,51.89999729580275,,,,,,,
SPB,1979-03-29,179.37756347656247,182.18033408268332,179.37756347656247,179.3775634765625,627,45.19760478789481,49.334738088355735,,,,,,,
SPB,1979-03-30,179.3775700118665,183.58172607421875,179.3775700118665,183.58172607421875,1370,45.06929306260458,48.627424995902935,,,,,,,
SPB,1979-04-02,183.58172607421875,184.98311142833614,183.58172607421875,183.58172607421875,693,45.06929306260458,46.435756230476684,,,,,,,
SPB,1979-04-03,183.5817267674085,191.99003892386207,183.5817267674085,190.58865356445312,2140,46.07074336707766,46.54533379078422,,,,,,,
SPB,1979-04-04,190.58865356445312,194.7928284645906,189.1872682050442,190.58865356445312,3323,42.665012833482216,46.54000201686462,,,,,,,
SPB,1979-04-05,193.39143089120736,197.59558670391334,193.39143089120736,194.79281616210938,3075,42.170707865884985,45.4994395473472,,,,,,,
SPB,1979-04-06,199.56739807128906,201.00313093982885,198.13166520274928,199.56739807128906,2772,42.06605091635018,45.42604164121722,,,,,,,
SPB,1979-04-09,199.56731708113892,199.56731708113892,195.26010131835938,195.26010131835938,1294,42.93262624369972,45.60989510988983,,,,,,,
SPB,1979-04-10,195.2601190126629,196.6958514286461,193.82438659667966,193.8243865966797,2050,37.028576227074495,45.42897503338268,,,,,,,
SPB,1979-04-11,193.82439154095698,195.26012399356438,189.5171752779882,190.9529266357422,1267,37.273829170222896,44.182145426551834,,,,,,,
SPB,1979-04-12,190.95292176471324,195.2601190126629,190.95292176471324,193.8243865966797,1359,36.90557625350487,44.20876058208138,,,,,,,
SPB,1979-04-16,193.82435098176913,193.82435098176913,188.08140346794744,189.5171356201172,1386,37.920472439152725,43.61124641238428,,,,,,,
SPB,1979-04-17,189.51717604963304,190.95292741323289,183.7742462158203,183.7742462158203,933,38.514707725599266,44.19170681417384,,,,,,,
SPB,1979-04-18,188.0814428253808,192.38865908834958,188.0814428253808,190.9529266357422,987,39.35593608484786,44.648623861116825,,,,,,,
SPB,1979-04-19,190.95293535753225,193.82440039390144,186.64571889783102,188.08145141601562,556,39.84679789224537,44.56909724991136,,,,,,,
SPB,1979-04-20,188.08145141601562,189.5171839342002,186.64571889783102,188.08145141601562,1052,37.34343903602321,43.65051945826703,,,,,,,
SPB,1979-04-23,188.08150010174447,189.51723299157487,185.21003432208366,186.64576721191406,313,36.92913310531714,43.13061526688628,,,,,,,
SPB,1979-04-24,186.64571889783102,188.08145141601562,183.77425386146183,188.08145141601562,863,36.26247773827077,42.839524294788994,,,,,,,
SPB,1979-04-25,188.08144359117986,189.51717604963304,182.33849485222046,183.7742462158203,793,33.29841000626529,42.68356016110792,,,,,,,
SPB,1979-04-26,183.7742462158203,186.6457111327267,178.03129747686094,183.7742462158203,2023,32.67324261786406,42.67398251813739,,,,,,,
SPB,1979-04-27,183.77430143225325,186.64576721191406,182.3385496372705,186.64576721191406,1052,32.70641300151478,42.469836306248204,,,,,,,
SPB,1979-04-30,186.64571889783102,189.5171839342002,183.77425386146183,188.08145141601562,572,32.11345431619367,42.460995165386635,,,,,,,
SPB,1979-05-01,188.08150010174447,188.08150010174447,186.64576721191406,186.64576721191406,1710,32.2168145706549,42.43497779039371,,,,,,,
