Ticker,Normalized 3m,Normalized 6m,Normalized 1y,Normalized 3m_Color,Normalized 6m_Color,Normalized 1y_Color
EVH,94.12,111.86,333.81,#FFFFFF,#FFFFFF,#FFFFFF
BTU,76.11,75.35,117.9,#FFFFFF,#FFFFFF,#FFFFFF
KOS,133.53,138.32,240.12,#FFFFFF,#FFFFFF,#FFFFFF
RIG,97.27,95.45,125.15,#FFFFFF,#FFFFFF,#FFFFFF
MCHP,103.9,83.12,116.54,#FFFFFF,#FFFFFF,#FFFFFF
MDB,62.28,57.58,87.88,#FFFFFF,#FFFFFF,#FFFFFF
PR,107.15,101.81,95.45,#FFFFFF,#FFFFFF,#FFFFFF
STX,66.42,45.14,50.69,#FFFFFF,#FFFFFF,#FFFFFF
JAZZ,84.85,112.61,86.23,#FFFFFF,#FFFFFF,#FFFFFF
GPRE,60.02,54.83,130.63,#FFFFFF,#FFFFFF,#FFFFFF
AAL,81.8,88.92,82.8,#FFFFFF,#FFFFFF,#FFFFFF
HUBS,112.89,123.05,99.94,#FFFFFF,#FFFFFF,#FFFFFF
HCAT,121.73,144.09,269.65,#FFFFFF,#FFFFFF,#FFFFFF
EZPW,78.05,83.33,64.55,#FFFFFF,#FFFFFF,#FFFFFF
LRN,91.25,76.64,52.1,#FFFFFF,#FFFFFF,#FFFFFF
PEB,81.17,91.26,110.66,#FFFFFF,#FFFFFF,#FFFFFF
GES,69.42,69.48,108.24,#FFFFFF,#FFFFFF,#FFFFFF
CNMD,98.75,110.96,140.75,#FFFFFF,#FFFFFF,#FFFFFF
IDCC,68.54,68.01,41.65,#FFFFFF,#FFFFFF,#FFFFFF
TWO,102.22,128.47,120.93,#FFFFFF,#FFFFFF,#FFFFFF
ECPG,86.32,76.68,108.98,#FFFFFF,#FFFFFF,#FFFFFF
SPOT,103.57,84.18,48.52,#FFFFFF,#FFFFFF,#FFFFFF
CYBR,83.73,74.71,58.23,#FFFFFF,#FFFFFF,#FFFFFF
ON,109.7,90.3,148.61,#FFFFFF,#FFFFFF,#FFFFFF
PI,58.17,52.62,104.01,#FFFFFF,#FFFFFF,#FFFFFF
FRPT,131.19,156.33,255.18,#FFFFFF,#FFFFFF,#FFFFFF
V,105.24,99.79,84.07,#FFFFFF,#FFFFFF,#FFFFFF
BABA,74.18,90.82,53.71,#FFFFFF,#FFFFFF,#FFFFFF
CSIQ,94.86,96.69,128.37,#FFFFFF,#FFFFFF,#FFFFFF
SLB,100.63,113.62,109.06,#FFFFFF,#FFFFFF,#FFFFFF
GBX,97.18,117.4,101.76,#FFFFFF,#FFFFFF,#FFFFFF
KPTI,67.67,91.32,177.67,#FFFFFF,#FFFFFF,#FFFFFF
GOSS,35.84,39.31,26.62,#FFFFFF,#FFFFFF,#FFFFFF
TTWO,96.45,84.81,61.8,#FFFFFF,#FFFFFF,#FFFFFF
AMZN,94.16,85.71,81.74,#FFFFFF,#FFFFFF,#FFFFFF
TYL,106.53,106.07,106.78,#FFFFFF,#FFFFFF,#FFFFFF
NVST,87.72,80.91,92.38,#FFFFFF,#FFFFFF,#FFFFFF
EEFT,113.04,118.69,108.97,#FFFFFF,#FFFFFF,#FFFFFF
XYZ,86.89,84.22,87.81,#FFFFFF,#FFFFFF,#FFFFFF
SE,80.22,64.35,41.41,#FFFFFF,#FFFFFF,#FFFFFF
MMSI,108.62,118.63,112.43,#FFFFFF,#FFFFFF,#FFFFFF
XMTR,60.95,51.55,36.91,#FFFFFF,#FFFFFF,#FFFFFF
NICE,116.07,106.42,115.49,#FFFFFF,#FFFFFF,#FFFFFF
SPHR,65.47,55.51,72.4,#FFFFFF,#FFFFFF,#FFFFFF
DDOG,91.46,76.51,80.04,#FFFFFF,#FFFFFF,#FFFFFF
KRG,97.92,96.91,113.56,#FFFFFF,#FFFFFF,#FFFFFF
INSM,68.72,54.09,51.16,#FFFFFF,#FFFFFF,#FFFFFF
DBRG,83.34,81.09,116.57,#FFFFFF,#FFFFFF,#FFFFFF
NEE,99.54,96.87,114.59,#FFFFFF,#FFFFFF,#FFFFFF
PD,88.32,114.6,108.33,#FFFFFF,#FFFFFF,#FFFFFF
JAMF,87.83,128.77,168.02,#FFFFFF,#FFFFFF,#FFFFFF
MCS,106.66,107.02,88.6,#FFFFFF,#FFFFFF,#FFFFFF
MITT,90.39,96.12,88.83,#FFFFFF,#FFFFFF,#FFFFFF
RPD,119.3,150.0,174.9,#FFFFFF,#FFFFFF,#FFFFFF
TEVA,84.75,81.74,92.37,#FFFFFF,#FFFFFF,#FFFFFF
RH,83.95,105.71,147.9,#FFFFFF,#FFFFFF,#FFFFFF
U,54.08,49.51,45.72,#FFFFFF,#FFFFFF,#FFFFFF
IMCR,91.83,81.47,95.2,#FFFFFF,#FFFFFF,#FFFFFF
CYRX,78.01,67.59,96.64,#FFFFFF,#FFFFFF,#FFFFFF
IBM,110.93,98.22,82.42,#FFFFFF,#FFFFFF,#FFFFFF
PRO,100.14,144.32,122.78,#FFFFFF,#FFFFFF,#FFFFFF
BTSG,80.72,69.34,52.36,#FFFFFF,#FFFFFF,#FFFFFF
FRT,92.56,93.77,110.69,#FFFFFF,#FFFFFF,#FFFFFF
AWK,100.6,100.8,103.88,#FFFFFF,#FFFFFF,#FFFFFF
APLS,71.47,99.84,151.39,#FFFFFF,#FFFFFF,#FFFFFF
DXCM,107.36,96.27,91.2,#FFFFFF,#FFFFFF,#FFFFFF
UNIT,97.06,120.64,132.12,#FFFFFF,#FFFFFF,#FFFFFF
SPCE,89.43,131.72,211.18,#FFFFFF,#FFFFFF,#FFFFFF
PODD,89.06,77.78,68.43,#FFFFFF,#FFFFFF,#FFFFFF
TNDM,163.57,168.05,358.35,#FFFFFF,#FFFFFF,#FFFFFF
BE,31.73,36.14,15.17,#FFFFFF,#FFFFFF,#FFFFFF
GKOS,120.6,122.33,152.59,#FFFFFF,#FFFFFF,#FFFFFF
VNET,57.99,102.93,29.99,#FFFFFF,#FFFFFF,#FFFFFF
PTCT,83.24,93.27,55.64,#FFFFFF,#FFFFFF,#FFFFFF
CHEF,94.48,79.08,61.52,#FFFFFF,#FFFFFF,#FFFFFF
EQX,59.75,65.32,59.47,#FFFFFF,#FFFFFF,#FFFFFF
PATK,79.53,76.72,80.39,#FFFFFF,#FFFFFF,#FFFFFF
OMER,77.35,216.39,94.94,#FFFFFF,#FFFFFF,#FFFFFF
VAC,88.23,86.93,91.15,#FFFFFF,#FFFFFF,#FFFFFF
AKAM,102.39,107.25,128.23,#FFFFFF,#FFFFFF,#FFFFFF
GEO,109.16,127.76,58.78,#FFFFFF,#FFFFFF,#FFFFFF
ABBV,84.22,95.5,85.88,#FFFFFF,#FFFFFF,#FFFFFF
POST,107.18,107.12,110.0,#FFFFFF,#FFFFFF,#FFFFFF
MKSI,79.77,79.16,96.33,#FFFFFF,#FFFFFF,#FFFFFF
AXON,102.83,75.13,50.2,#FFFFFF,#FFFFFF,#FFFFFF
TRIP,74.45,83.53,76.2,#FFFFFF,#FFFFFF,#FFFFFF
RKLB,49.53,35.21,13.99,#FFFFFF,#FFFFFF,#FFFFFF
VECO,81.18,86.19,123.32,#FFFFFF,#FFFFFF,#FFFFFF
EVRG,91.18,91.64,80.89,#FFFFFF,#FFFFFF,#FFFFFF
INDI,81.44,60.05,100.77,#FFFFFF,#FFFFFF,#FFFFFF
XOM,100.7,101.02,95.64,#FFFFFF,#FFFFFF,#FFFFFF
EQT,115.21,104.59,64.3,#FFFFFF,#FFFFFF,#FFFFFF
NKE,81.77,98.81,105.88,#FFFFFF,#FFFFFF,#FFFFFF
PEGA,86.63,62.47,57.79,#FFFFFF,#FFFFFF,#FFFFFF
TCOM,82.13,90.7,63.71,#FFFFFF,#FFFFFF,#FFFFFF
VRNT,84.6,110.58,129.76,#FFFFFF,#FFFFFF,#FFFFFF
CTO,109.01,112.02,108.65,#FFFFFF,#FFFFFF,#FFFFFF
BMY,100.9,126.97,101.56,#FFFFFF,#FFFFFF,#FFFFFF
CNX,111.85,108.03,91.04,#FFFFFF,#FFFFFF,#FFFFFF
GVA,82.5,70.46,70.63,#FFFFFF,#FFFFFF,#FFFFFF
MTN,106.75,111.26,119.19,#FFFFFF,#FFFFFF,#FFFFFF
VERX,153.6,151.56,150.69,#FFFFFF,#FFFFFF,#FFFFFF
FOUR,105.3,100.97,94.87,#FFFFFF,#FFFFFF,#FFFFFF
LUV,98.19,104.93,88.57,#FFFFFF,#FFFFFF,#FFFFFF
SHAK,124.25,89.05,101.27,#FFFFFF,#FFFFFF,#FFFFFF
HLF,82.53,82.01,77.62,#FFFFFF,#FFFFFF,#FFFFFF
BILL,81.93,94.07,101.64,#FFFFFF,#FFFFFF,#FFFFFF
RWT,86.21,96.75,115.92,#FFFFFF,#FFFFFF,#FFFFFF
AEIS,79.05,67.4,62.45,#FFFFFF,#FFFFFF,#FFFFFF
QD,67.29,68.93,42.76,#FFFFFF,#FFFFFF,#FFFFFF
NIO,55.31,83.12,89.23,#FFFFFF,#FFFFFF,#FFFFFF
MDRX,94.62,98.92,210.75,#FFFFFF,#FFFFFF,#FFFFFF
CDLX,174.11,203.57,333.04,#FFFFFF,#FFFFFF,#FFFFFF
REAL,54.77,65.36,28.5,#FFFFFF,#FFFFFF,#FFFFFF
XERS,60.61,73.56,38.45,#FFFFFF,#FFFFFF,#FFFFFF
PPL,92.51,95.99,87.64,#FFFFFF,#FFFFFF,#FFFFFF
HOUS,52.1,52.66,76.47,#FFFFFF,#FFFFFF,#FFFFFF
BAND,86.17,91.96,106.09,#FFFFFF,#FFFFFF,#FFFFFF
ALNY,66.26,54.4,56.94,#FFFFFF,#FFFFFF,#FFFFFF
FIVN,106.54,116.91,110.26,#FFFFFF,#FFFFFF,#FFFFFF
PSEC,109.11,140.95,172.39,#FFFFFF,#FFFFFF,#FFFFFF
DIS,101.44,86.12,77.41,#FFFFFF,#FFFFFF,#FFFFFF
SHOP,74.3,70.82,50.53,#FFFFFF,#FFFFFF,#FFFFFF
MIRM,68.23,63.42,55.34,#FFFFFF,#FFFFFF,#FFFFFF
CMI,76.34,78.89,72.15,#FFFFFF,#FFFFFF,#FFFFFF
XIFR,84.03,89.88,240.03,#FFFFFF,#FFFFFF,#FFFFFF
BYND,122.76,130.22,233.58,#FFFFFF,#FFFFFF,#FFFFFF
NVCR,143.46,159.01,152.84,#FFFFFF,#FFFFFF,#FFFFFF
UPWK,80.43,79.6,60.74,#FFFFFF,#FFFFFF,#FFFFFF
TTEK,98.58,83.67,127.07,#FFFFFF,#FFFFFF,#FFFFFF
PSN,89.0,79.42,128.19,#FFFFFF,#FFFFFF,#FFFFFF
RCL,77.99,63.76,49.38,#FFFFFF,#FFFFFF,#FFFFFF
ITGR,117.49,119.07,125.1,#FFFFFF,#FFFFFF,#FFFFFF
PMT,97.04,112.2,102.45,#FFFFFF,#FFFFFF,#FFFFFF
ARAY,78.34,119.11,139.49,#FFFFFF,#FFFFFF,#FFFFFF
ATEC,71.1,62.52,36.63,#FFFFFF,#FFFFFF,#FFFFFF
BURL,85.49,91.63,103.95,#FFFFFF,#FFFFFF,#FFFFFF
CMS,95.73,101.32,94.87,#FFFFFF,#FFFFFF,#FFFFFF
AR,128.58,124.04,80.1,#FFFFFF,#FFFFFF,#FFFFFF
BMRN,101.68,131.85,156.96,#FFFFFF,#FFFFFF,#FFFFFF
QTWO,104.66,95.7,91.02,#FFFFFF,#FFFFFF,#FFFFFF
NVMI,77.8,66.69,70.53,#FFFFFF,#FFFFFF,#FFFFFF
MSFT,93.6,75.79,83.82,#FFFFFF,#FFFFFF,#FFFFFF
SHEL,100.39,98.21,90.68,#FFFFFF,#FFFFFF,#FFFFFF
HRTG,91.46,56.49,63.07,#FFFFFF,#FFFFFF,#FFFFFF
GTLS,72.04,77.74,57.72,#FFFFFF,#FFFFFF,#FFFFFF
MGNI,76.37,56.01,58.99,#FFFFFF,#FFFFFF,#FFFFFF
W,55.12,36.17,54.05,#FFFFFF,#FFFFFF,#FFFFFF
REXR,82.82,92.35,111.87,#FFFFFF,#FFFFFF,#FFFFFF
CVX,93.7,102.03,85.61,#FFFFFF,#FFFFFF,#FFFFFF
TGT,104.49,114.1,162.0,#FFFFFF,#FFFFFF,#FFFFFF
BBAI,80.04,61.46,31.23,#FFFFFF,#FFFFFF,#FFFFFF
TSLA,79.9,59.57,58.16,#FFFFFF,#FFFFFF,#FFFFFF
RGEN,106.58,127.6,123.3,#FFFFFF,#FFFFFF,#FFFFFF
LAB,79.07,91.47,159.69,#FFFFFF,#FFFFFF,#FFFFFF
FE,89.76,88.47,97.39,#FFFFFF,#FFFFFF,#FFFFFF
MMM,89.67,96.13,82.71,#FFFFFF,#FFFFFF,#FFFFFF
WELL,89.4,87.16,75.31,#FFFFFF,#FFFFFF,#FFFFFF
MTCH,79.72,82.3,91.14,#FFFFFF,#FFFFFF,#FFFFFF
CDP,92.13,86.31,94.17,#FFFFFF,#FFFFFF,#FFFFFF
OKTA,109.22,126.28,81.98,#FFFFFF,#FFFFFF,#FFFFFF
WT,70.53,59.69,65.89,#FFFFFF,#FFFFFF,#FFFFFF
PANW,102.93,95.54,88.36,#FFFFFF,#FFFFFF,#FFFFFF
COLL,78.89,79.98,100.48,#FFFFFF,#FFFFFF,#FFFFFF
ALRM,102.3,106.45,99.23,#FFFFFF,#FFFFFF,#FFFFFF
GRPN,157.82,73.54,50.37,#FFFFFF,#FFFFFF,#FFFFFF
MTSI,99.13,83.35,76.93,#FFFFFF,#FFFFFF,#FFFFFF
SNAP,111.44,123.16,129.7,#FFFFFF,#FFFFFF,#FFFFFF
CAMP,42.77,168.92,,#FFFFFF,#FFFFFF,#FFFFFF
ABR,84.4,99.73,109.83,#FFFFFF,#FFFFFF,#FFFFFF
PRCH,62.5,35.95,7.68,#FFFFFF,#FFFFFF,#FFFFFF
CMPO,71.55,58.54,52.94,#FFFFFF,#FFFFFF,#FFFFFF
LYFT,80.29,62.94,60.96,#FFFFFF,#FFFFFF,#FFFFFF
IRTC,80.61,57.34,42.6,#FFFFFF,#FFFFFF,#FFFFFF
AVDL,60.84,56.95,88.96,#FFFFFF,#FFFFFF,#FFFFFF
OMCL,89.51,109.02,135.6,#FFFFFF,#FFFFFF,#FFFFFF
CRNC,79.96,94.12,27.94,#FFFFFF,#FFFFFF,#FFFFFF
MGPI,106.06,107.93,299.5,#FFFFFF,#FFFFFF,#FFFFFF
MMYT,93.54,102.35,105.09,#FFFFFF,#FFFFFF,#FFFFFF
LPSN,85.39,103.37,121.35,#FFFFFF,#FFFFFF,#FFFFFF
EYE,97.26,55.07,47.32,#FFFFFF,#FFFFFF,#FFFFFF
NCLH,68.03,74.45,72.53,#FFFFFF,#FFFFFF,#FFFFFF
PCT,106.17,60.23,66.32,#FFFFFF,#FFFFFF,#FFFFFF
DUK,93.32,96.12,92.76,#FFFFFF,#FFFFFF,#FFFFFF
TMDX,118.88,61.39,132.17,#FFFFFF,#FFFFFF,#FFFFFF
COIN,78.58,58.74,50.47,#FFFFFF,#FFFFFF,#FFFFFF
JPM,87.4,77.06,65.11,#FFFFFF,#FFFFFF,#FFFFFF
VTR,89.32,95.51,90.6,#FFFFFF,#FFFFFF,#FFFFFF
SSRM,57.44,49.93,26.49,#FFFFFF,#FFFFFF,#FFFFFF
ENVX,103.69,99.88,119.16,#FFFFFF,#FFFFFF,#FFFFFF
CAKE,103.91,84.59,64.77,#FFFFFF,#FFFFFF,#FFFFFF
SOFI,54.35,47.95,29.15,#FFFFFF,#FFFFFF,#FFFFFF
STWD,94.6,94.17,89.48,#FFFFFF,#FFFFFF,#FFFFFF
EB,92.25,85.61,109.96,#FFFFFF,#FFFFFF,#FFFFFF
BKD,90.28,81.36,88.68,#FFFFFF,#FFFFFF,#FFFFFF
INSG,55.0,71.45,133.51,#FFFFFF,#FFFFFF,#FFFFFF
NVAX,81.33,99.12,170.55,#FFFFFF,#FFFFFF,#FFFFFF
LYV,83.8,70.6,56.9,#FFFFFF,#FFFFFF,#FFFFFF
AVGO,69.13,54.05,46.07,#FFFFFF,#FFFFFF,#FFFFFF
AG,81.12,68.72,58.0,#FFFFFF,#FFFFFF,#FFFFFF
NTNX,92.96,91.93,74.54,#FFFFFF,#FFFFFF,#FFFFFF
SIRI,90.97,96.67,100.53,#FFFFFF,#FFFFFF,#FFFFFF
LCII,87.24,85.85,112.07,#FFFFFF,#FFFFFF,#FFFFFF
JOYY,78.45,71.86,55.46,#FFFFFF,#FFFFFF,#FFFFFF
NOTV,145.39,226.95,110.64,#FFFFFF,#FFFFFF,#FFFFFF
AMD,80.15,66.99,96.05,#FFFFFF,#FFFFFF,#FFFFFF
FSLY,85.77,91.98,86.68,#FFFFFF,#FFFFFF,#FFFFFF
CNK,114.69,91.88,100.88,#FFFFFF,#FFFFFF,#FFFFFF
MITK,95.41,88.96,82.71,#FFFFFF,#FFFFFF,#FFFFFF
TDOC,92.19,110.55,105.34,#FFFFFF,#FFFFFF,#FFFFFF
OPK,92.14,132.86,112.14,#FFFFFF,#FFFFFF,#FFFFFF
ZTO,90.35,111.93,113.21,#FFFFFF,#FFFFFF,#FFFFFF
WEC,93.43,95.69,83.82,#FFFFFF,#FFFFFF,#FFFFFF
IQ,66.28,95.02,75.48,#FFFFFF,#FFFFFF,#FFFFFF
LNT,91.92,96.36,89.0,#FFFFFF,#FFFFFF,#FFFFFF
CMRC,109.17,128.6,127.07,#FFFFFF,#FFFFFF,#FFFFFF
WKC,110.6,112.13,111.5,#FFFFFF,#FFFFFF,#FFFFFF
FUBO,74.71,74.47,41.69,#FFFFFF,#FFFFFF,#FFFFFF
TREE,46.98,68.84,79.74,#FFFFFF,#FFFFFF,#FFFFFF
UPST,84.65,80.85,60.29,#FFFFFF,#FFFFFF,#FFFFFF
HCI,84.95,74.97,54.82,#FFFFFF,#FFFFFF,#FFFFFF
VATE,104.95,165.94,74.65,#FFFFFF,#FFFFFF,#FFFFFF
CENX,69.03,75.62,52.28,#FFFFFF,#FFFFFF,#FFFFFF
BL,101.27,92.39,92.12,#FFFFFF,#FFFFFF,#FFFFFF
CHRS,58.76,70.31,100.78,#FFFFFF,#FFFFFF,#FFFFFF
CCL,73.88,66.8,54.78,#FFFFFF,#FFFFFF,#FFFFFF
ABNB,108.83,102.82,96.08,#FFFFFF,#FFFFFF,#FFFFFF
MOMO,112.17,87.24,80.54,#FFFFFF,#FFFFFF,#FFFFFF
EXPE,72.77,77.3,60.72,#FFFFFF,#FFFFFF,#FFFFFF
ASND,88.4,84.9,60.96,#FFFFFF,#FFFFFF,#FFFFFF
FWONK,99.77,88.78,75.81,#FFFFFF,#FFFFFF,#FFFFFF
LITE,52.97,41.2,34.22,#FFFFFF,#FFFFFF,#FFFFFF
IMAX,90.11,80.13,64.4,#FFFFFF,#FFFFFF,#FFFFFF
GDS,71.24,80.11,42.19,#FFFFFF,#FFFFFF,#FFFFFF
CSGS,98.31,92.56,71.42,#FFFFFF,#FFFFFF,#FFFFFF
SENS,108.7,146.52,88.48,#FFFFFF,#FFFFFF,#FFFFFF
VIAV,76.89,94.51,69.66,#FFFFFF,#FFFFFF,#FFFFFF
JBLU,83.37,112.08,117.62,#FFFFFF,#FFFFFF,#FFFFFF
NTRA,99.43,89.53,75.08,#FFFFFF,#FFFFFF,#FFFFFF
BB,110.26,114.62,63.59,#FFFFFF,#FFFFFF,#FFFFFF
WB,78.45,78.22,53.22,#FFFFFF,#FFFFFF,#FFFFFF
HASI,90.54,102.39,117.22,#FFFFFF,#FFFFFF,#FFFFFF
BILI,80.94,83.42,58.27,#FFFFFF,#FFFFFF,#FFFFFF
DKNG,86.68,87.63,85.95,#FFFFFF,#FFFFFF,#FFFFFF
AFRM,72.1,57.43,52.97,#FFFFFF,#FFFFFF,#FFFFFF
SPR,95.87,90.75,85.97,#FFFFFF,#FFFFFF,#FFFFFF
EGHT,87.62,106.67,89.52,#FFFFFF,#FFFFFF,#FFFFFF
WDC,59.9,45.84,50.17,#FFFFFF,#FFFFFF,#FFFFFF
UBER,88.39,76.15,75.59,#FFFFFF,#FFFFFF,#FFFFFF
SMTC,66.72,69.0,69.04,#FFFFFF,#FFFFFF,#FFFFFF
HOPE,90.31,93.67,108.01,#FFFFFF,#FFFFFF,#FFFFFF
VRNS,88.4,75.2,95.64,#FFFFFF,#FFFFFF,#FFFFFF
BKNG,96.95,83.84,71.53,#FFFFFF,#FFFFFF,#FFFFFF
BBIO,78.25,65.91,51.12,#FFFFFF,#FFFFFF,#FFFFFF
ORA,87.5,78.24,82.52,#FFFFFF,#FFFFFF,#FFFFFF
GH,90.23,84.23,48.8,#FFFFFF,#FFFFFF,#FFFFFF
Z,77.04,80.39,68.06,#FFFFFF,#FFFFFF,#FFFFFF
FVRR,123.52,106.21,106.12,#FFFFFF,#FFFFFF,#FFFFFF
DBX,93.66,86.54,79.55,#FFFFFF,#FFFFFF,#FFFFFF
LAC,91.61,105.94,83.57,#FFFFFF,#FFFFFF,#FFFFFF
EXAS,97.4,84.72,121.51,#FFFFFF,#FFFFFF,#FFFFFF
BA,92.74,79.94,72.6,#FFFFFF,#FFFFFF,#FFFFFF
MSTR,113.2,91.79,42.68,#FFFFFF,#FFFFFF,#FFFFFF
