Ticker,Date,High,Low,Close,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252
GPRE,2007-03-16,19.726549625011103,19.319450835419048,19.469900131225586,48.96086709296477,47.477994748292005,50.215096947198504,61.3806361589345,74.2197514875879
GPRE,2007-03-19,19.505309612418436,18.646862545798356,18.779611587524414,38.02514124400344,47.52496182701502,50.38342877215941,61.33186284864352,73.22599168873361
GPRE,2007-03-20,18.86810725400817,18.584908912093606,18.62915802001953,37.43996746743484,47.43994573741578,50.05465141486564,60.96370840640207,72.90192724921572
GPRE,2007-03-21,18.682255093895975,18.45215606689453,18.45215606689453,37.42567355540437,47.2233382004713,49.42935277549997,60.931046746636206,70.79065302221133
GPRE,2007-03-22,18.584917068481445,18.49641712579424,18.584917068481445,37.54344034322446,46.990761342404426,49.04296433929252,60.86419429297886,70.71826330603528
GPRE,2007-03-23,18.576054893743418,18.45215606689453,18.45215606689453,37.49452173557264,46.766454968845245,48.922303540001444,60.718926391166406,70.18188834347153
GPRE,2007-03-26,18.452160779967297,17.779563841858703,17.788414001464844,38.727282077497236,47.15219929316063,49.20853586790271,60.8488160482604,69.86699031230833
GPRE,2007-03-27,18.319412954930804,17.478666305541992,17.478666305541992,38.63666868842347,47.05726977953866,49.25292729228081,60.87366045628168,69.85963195004666
GPRE,2007-03-28,18.098166811862633,17.257420032516123,17.399019241333008,38.15996089770376,46.45206862933088,49.248866977465426,60.80705271178511,68.86055864166461
GPRE,2007-03-29,18.13356296708892,17.469816145359477,17.478666305541992,38.14385608014272,46.46862512805988,49.25620742170253,60.72200983308155,68.79982597894255
GPRE,2007-03-30,18.726516301582574,17.699921017601376,18.584917068481445,42.43283609467816,48.27518841305456,50.106828284595174,60.96575421539856,68.66887034927741
GPRE,2007-04-02,18.983154549823656,18.67340578070396,18.761905670166016,41.38539161202587,47.15358446280673,50.132109944113026,60.892445934147055,68.67672192961795
GPRE,2007-04-03,19.230956815605953,18.222062223153973,18.310562133789062,41.202731413513646,45.918586480383425,50.189946780342595,60.94509427666449,68.70556128855958
GPRE,2007-04-04,18.58491487465604,17.75301821238975,17.87691879272461,41.54652240571971,45.35026069042352,50.266119845167864,60.994651136190335,68.72242603235054
GPRE,2007-04-05,18.30171503585891,17.345919554682315,17.629117965698242,41.63097395515635,45.412388039926974,50.283944564645935,59.56918648247312,68.72616516516995
GPRE,2007-04-09,17.930016089494746,17.522917121510456,17.68221664428711,41.16440827258699,45.372829649846445,50.275332720954715,59.10331084813355,68.4766029841986
GPRE,2007-04-10,18.177814483642578,17.434417878999238,18.177814483642578,39.5855629483866,45.78657287135677,50.35058167851314,59.19212553781128,68.52325924229152
GPRE,2007-04-11,19.071655099320328,17.947711935160097,18.522958755493164,38.42688799081936,45.88837454529137,50.267747432787935,59.18376766094384,68.43564623219528
GPRE,2007-04-12,19.97435188293457,18.00966211490659,19.97435188293457,41.67182813084896,48.55915888754707,51.45692559305597,59.86951605454276,66.70006863183517
GPRE,2007-04-13,20.664652129697945,19.735405533101755,20.452253341674805,42.067225793644994,48.752455242427814,51.42183345769462,59.84803848388173,66.3062808541932
GPRE,2007-04-16,20.62040449896615,20.177906533855325,20.514205932617188,41.96489164963787,48.75713453043429,51.39732253154483,59.84499678703106,66.14989009531693
GPRE,2007-04-17,20.531900168871683,19.726554246185316,20.354900360107422,41.783291467059975,48.77872016351054,51.15914101115876,59.163424913743256,66.14220541880465
GPRE,2007-04-18,20.354902329893992,20.310653217418487,20.346052169799805,41.620156190079896,48.77812369379274,51.076415564956314,58.92712922459786,66.11660280437472
