Open,High,Low,Close
17.31999969482422,17.47130012512207,17.03499984741211,17.079999923706055
17.110000610351562,17.145299911499023,16.479999542236328,16.729999542236328
16.75,17.020000457763672,16.200000762939453,16.329999923706055
16.299999237060547,16.834999084472656,16.094999313354492,16.809999465942383
16.75,17.375,16.649999618530273,17.329999923706055
17.309999465942383,17.59000015258789,17.28499984741211,17.40999984741211
17.700000762939453,17.829999923706055,17.43000030517578,17.489999771118164
17.3799991607666,17.549999237060547,17.329999923706055,17.5
17.690000534057617,17.75,17.350000381469727,17.6200008392334
17.59000015258789,18.18000030517578,17.3700008392334,18.0
18.59000015258789,18.59000015258789,17.854999542236328,18.209999084472656
18.049999237060547,18.440000534057617,17.90999984741211,18.049999237060547
18.190000534057617,18.399999618530273,17.725000381469727,17.889999389648438
17.950000762939453,18.280000686645508,17.899999618530273,18.239999771118164
18.260000228881836,18.40999984741211,18.065000534057617,18.229999542236328
18.549999237060547,19.014999389648438,18.540000915527344,18.860000610351562
18.989999771118164,19.315000534057617,18.934999465942383,19.059999465942383
19.010000228881836,19.309999465942383,18.780000686645508,19.139999389648438
19.149999618530273,19.149999618530273,18.079999923706055,18.15999984741211
18.079999923706055,18.34000015258789,17.90999984741211,18.270000457763672
18.1200008392334,18.1200008392334,17.639999389648438,17.790000915527344
18.15999984741211,18.15999984741211,17.725000381469727,17.950000762939453
17.920000076293945,18.190000534057617,17.56999969482422,18.110000610351562
18.170000076293945,18.25,17.770000457763672,17.799999237060547
17.799999237060547,18.100000381469727,17.7549991607666,17.920000076293945
17.700000762939453,18.030000686645508,17.489999771118164,17.739999771118164
17.719999313354492,18.479999542236328,17.719999313354492,18.270000457763672
18.290000915527344,18.309999465942383,18.040000915527344,18.1200008392334
18.09000015258789,18.524599075317383,18.079999923706055,18.15999984741211
18.280000686645508,18.540000915527344,17.960100173950195,18.440000534057617
18.489999771118164,18.774999618530273,18.234600067138672,18.399999618530273
18.440000534057617,18.81999969482422,18.260000228881836,18.260000228881836
18.350000381469727,18.674999237060547,18.239999771118164,18.520000457763672
18.40999984741211,18.40999984741211,17.850000381469727,18.079999923706055
17.950000762939453,17.950000762939453,17.430999755859375,17.639999389648438
17.790000915527344,17.90999984741211,17.540000915527344,17.549999237060547
17.649999618530273,18.25,17.649999618530273,17.979999542236328
18.18000030517578,18.670000076293945,18.030000686645508,18.600000381469727
18.479999542236328,18.55500030517578,18.209999084472656,18.270000457763672
18.1299991607666,18.274999618530273,17.940000534057617,17.969999313354492
18.030000686645508,18.069900512695312,17.540000915527344,17.540000915527344
17.6200008392334,17.829999923706055,17.559999465942383,17.690000534057617
