Ticker,Date,Open,High,Low,Close,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252,Vol_of_Vol_100d,Vol_of_Vol_100d_Percentile,Kurtosis_100d
,,113.04000091552734,118.06999969482422,112.37999725341797,117.5,,,,,,,,
,,117.4800033569336,118.5199966430664,110.56999969482422,112.9000015258789,,,,,,,,
,,115.22000122070312,117.94999694824219,114.77999877929688,117.66000366210938,,,,,,,,
,,117.87999725341797,119.01000213623047,114.62000274658203,118.7300033569336,,,,,,,,
,,118.79000091552734,124.97000122070312,117.54000091552734,123.83000183105469,,,,,,,,
,,123.75,125.44000244140625,122.30999755859375,125.12000274658203,,,,,,,,
,,125.0,128.27999877929688,124.80999755859375,126.51000213623047,,,,,,,,
,,127.79000091552734,132.00999450683594,126.18000030517578,129.6699981689453,,,,,,,,
,,129.47000122070312,130.2550048828125,125.7300033569336,127.20999908447266,,,,,,,,
,,127.73999786376953,130.46499633789062,126.69000244140625,127.0999984741211,,,,,,,,
,,130.0,130.27000427246094,126.83499908447266,127.12999725341797,,,,,,,,
,,126.48999786376953,128.39999389648438,124.79000091552734,127.77999877929688,,,,,,,,
,,127.88999938964844,127.88999938964844,123.41000366210938,123.54000091552734,,,,,,,,
,,123.08999633789062,124.23999786376953,121.45999908447266,123.08000183105469,,,,,,,,
,,123.41999816894531,125.12000274658203,122.41000366210938,124.98999786376953,,,,,,,,
,,125.77999877929688,127.0999984741211,120.5199966430664,123.8499984741211,,,,,,,,
,,123.8499984741211,126.13999938964844,121.91500091552734,125.72000122070312,,,,,,,,
,,124.95999908447266,130.80999755859375,124.95999908447266,126.94999694824219,,,,,,,,
,,126.7699966430664,127.5199966430664,124.06999969482422,127.19000244140625,,,,,,,,
,,127.06999969482422,131.25,126.58999633789062,131.11000061035156,,,,,,,,
,,131.0,131.00999450683594,126.16000366210938,126.30000305175781,,,,,,,,
,,127.58000183105469,130.85000610351562,127.58000183105469,129.83999633789062,,,,,,,,
