Ticker,Strike,Expiry,Type,Bid,Ask,Volume,Open Interest
SATS,80.0,19/12/2025,Call,9.4,9.7,40,"11,412"
SATS,70.0,19/12/2025,Call,13.3,16.3,1,"10,705"
SATS,41.0,19/12/2025,Put,0.0,1.0,2,"7,497"
SATS,75.0,19/12/2025,Call,11.4,13.1,2,"6,397"
SATS,90.0,19/12/2025,Call,5.9,6.3,58,"6,088"
SATS,85.0,16/01/2026,Call,8.6,9.6,46,"4,121"
SATS,80.0,16/01/2026,Call,10.5,10.8,222,"3,764"
SATS,40.0,16/01/2026,Put,0.0,1.0,"1,750","3,335"
SATS,70.0,18/09/2026,Call,22.2,26.0,10,"3,010"
SATS,55.0,16/01/2026,Put,0.8,1.55,68,"2,840"
OPEN,5.0,16/01/2026,Call,2.19,2.25,"1,343","43,948"
OPEN,7.0,16/01/2026,Call,1.64,1.65,"4,376","38,049"
OPEN,4.0,15/01/2027,Call,3.45,3.7,407,"34,328"
OPEN,3.5,17/12/2027,Call,4.1,4.3,258,"30,740"
OPEN,2.0,16/01/2026,Call,3.95,4.05,263,"29,889"
OPEN,3.5,17/12/2027,Put,1.66,1.78,111,"28,738"
OPEN,5.0,15/01/2027,Call,3.35,3.6,"1,993","25,258"
OPEN,10.0,16/01/2026,Call,1.1,1.17,"3,518","22,076"
OPEN,3.0,16/01/2026,Call,3.2,3.35,336,"21,818"
OPEN,4.0,20/02/2026,Call,2.79,2.91,268,"21,426"
IONS,65.0,16/01/2026,Call,7.0,7.7,1,"1,462"
IONS,32.5,16/01/2026,Call,31.7,33.4,2,"1,429"
IONS,37.5,16/01/2026,Call,26.9,28.1,5,"1,426"
IONS,32.5,16/01/2026,Put,0.0,1.15,1,"1,331"
IONS,50.0,16/01/2026,Call,16.0,18.2,6,"1,082"
IONS,55.0,16/01/2026,Call,11.7,13.5,22,973
IONS,47.5,16/01/2026,Call,18.3,19.2,6,930
IONS,50.0,15/01/2027,Call,21.0,25.0,19,753
IONS,35.0,16/01/2026,Call,28.2,31.4,3,730
IONS,40.0,16/01/2026,Call,23.9,25.7,5,677
GPRO,2.0,17/04/2026,Call,0.5,0.6,320,"55,326"
GPRO,1.0,16/01/2026,Call,0.75,0.85,55,"21,250"
GPRO,1.0,17/04/2026,Call,0.85,0.95,709,"19,371"
GPRO,2.0,16/01/2026,Call,0.4,0.45,217,"8,074"
GPRO,1.5,16/01/2026,Call,0.5,0.65,101,"7,338"
GPRO,1.0,16/01/2026,Put,0.1,0.2,36,"3,693"
GPRO,3.0,16/01/2026,Call,0.25,0.3,140,"3,348"
GPRO,1.5,16/01/2026,Put,0.35,0.5,30,"3,047"
GPRO,4.0,16/01/2026,Call,0.15,0.2,7,"2,153"
GPRO,1.5,17/04/2026,Call,0.65,0.75,80,"1,969"
MNKD,10.0,16/01/2026,Call,0.0,0.1,41,"9,591"
MNKD,7.0,16/01/2026,Call,0.25,0.4,1,"8,004"
MNKD,12.0,15/01/2027,Call,0.45,0.5,50,"3,273"
MNKD,10.0,15/01/2027,Call,0.5,0.8,1,"3,221"
MNKD,6.0,16/01/2026,Call,0.55,0.7,33,"3,210"
MNKD,5.0,16/01/2026,Call,0.95,1.15,11,"2,548"
MNKD,3.0,15/01/2027,Call,2.9,3.2,1,"2,383"
MNKD,7.0,15/01/2027,Call,1.0,1.3,13,"2,110"
MNKD,5.0,16/01/2026,Put,0.4,0.55,6,"1,133"
MNKD,5.0,15/01/2027,Call,1.55,2.1,6,"1,129"
RUN,12.5,16/01/2026,Call,5.1,5.2,50,"112,045"
RUN,5.0,15/01/2027,Put,0.48,0.8,25,"21,848"
RUN,20.0,16/01/2026,Call,1.92,2.04,8,"18,283"
RUN,17.5,16/01/2026,Call,2.7,2.77,3,"14,888"
RUN,10.0,16/01/2026,Put,0.58,0.62,35,"14,109"
RUN,8.0,18/06/2026,Put,0.53,0.88,3,"13,107"
RUN,25.0,16/01/2026,Call,0.99,1.05,6,"12,473"
RUN,15.0,16/01/2026,Call,3.75,3.85,4,"9,235"
RUN,20.0,19/12/2025,Call,1.64,1.74,1,"8,886"
RUN,7.5,16/01/2026,Call,8.95,9.1,2,"8,749"
DAY,70.0,19/12/2025,Call,0.35,0.5,9,"1,472"
DAY,60.0,19/12/2025,Put,0.05,0.1,50,489
DAY,75.0,20/03/2026,Call,0.15,0.4,10,262
DAY,60.0,20/03/2026,Put,0.05,0.15,10,141
DAY,65.0,20/03/2026,Put,0.1,0.3,4,110
DAY,65.0,19/12/2025,Put,0.05,0.25,10,84
DAY,80.0,20/03/2026,Call,0.0,0.15,31,81
DAY,50.0,20/03/2026,Put,0.0,0.2,21,66
DAY,45.0,19/12/2025,Put,0.0,0.05,23,43
DAY,55.0,19/12/2025,Put,0.0,0.05,1,42
ETSY,80.0,19/12/2025,Call,1.02,1.13,2,"6,057"
ETSY,40.0,16/01/2026,Put,0.84,0.9,4,"5,926"
