Ticker,Date,Open,High,Low,Close,Volume,Realised_Vol_Close_30,Realised_Vol_Close_60,Realised_Vol_Close_100,Realised_Vol_Close_180,Realised_Vol_Close_252,Vol_of_Vol_100d,Vol_of_Vol_100d_Percentile,Kurtosis_Close_100d,Kurtosis_Returns_100d
CNMD,1987-07-23,1.9179565906524658,1.9798261323978268,1.9179565906524658,1.9179565906524658,514013,,,,,,,,,
CNMD,1987-07-24,1.9179565906524658,1.9798261323978268,1.9179565906524658,1.9179565906524658,142763,,,,,,,,,
CNMD,1987-07-27,1.8560884806517952,1.8560884806517952,1.794218897819519,1.794218897819519,112725,,,,,,,,,
CNMD,1987-07-28,1.8560879230499268,1.9179572881588416,1.8560879230499268,1.8560879230499268,82688,,,,,,,,,
CNMD,1987-07-29,1.8870229721069336,1.9798272369316359,1.8870229721069336,1.8870229721069336,124538,,,,,,,,,
CNMD,1987-07-30,1.8870229721069336,1.9798272369316359,1.8870229721069336,1.8870229721069336,55013,,,,,,,,,
CNMD,1987-07-31,1.8870229721069336,1.948892548368962,1.8870229721069336,1.8870229721069336,17213,,,,,,,,,
CNMD,1987-08-03,1.8870229721069336,2.0416968131936644,1.8870229721069336,1.8870229721069336,32738,,,,,,,,,
CNMD,1987-08-04,1.8870229721069336,1.948892548368962,1.8870229721069336,1.8870229721069336,24300,,,,,,,,,
CNMD,1987-08-05,1.8870226790656202,1.9488922457197413,1.825153112411499,1.825153112411499,23963,,,,,,,,,
CNMD,1987-08-06,1.825153112411499,1.9488922457197413,1.825153112411499,1.825153112411499,3038,,,,,,,,,
CNMD,1987-08-07,1.825153112411499,1.9488922457197413,1.825153112411499,1.825153112411499,10463,,,,,,,,,
CNMD,1987-08-10,1.8251535896673061,1.8870231724995823,1.794218897819519,1.794218897819519,51638,,,,,,,,,
CNMD,1987-08-11,1.7942179937345877,1.8560875453915389,1.7323484420776367,1.7323484420776367,36450,,,,,,,,,
CNMD,1987-08-12,1.794218897819519,1.8870231724995823,1.794218897819519,1.794218897819519,55013,,,,,,,,,
CNMD,1987-08-13,1.794218897819519,1.8560884806517952,1.794218897819519,1.794218897819519,26325,,,,,,,,,
CNMD,1987-08-14,1.7942179937345877,1.8560875453915389,1.7323484420776367,1.7323484420776367,18900,,,,,,,,,
CNMD,1987-08-17,1.7323484420776367,1.7942179937345877,1.7323484420776367,1.7323484420776367,40838,,,,,,,,,
CNMD,1987-08-18,1.7323489880014478,1.7942185591556665,1.670479416847229,1.670479416847229,17213,,,,,,,,,
CNMD,1987-08-19,1.6704788904206858,1.7323484420776367,1.6704788904206858,1.7323484420776367,17213,,,,,,,,,
CNMD,1987-08-20,1.7323484420776367,1.7323484420776367,1.6704788904206858,1.7323484420776367,18563,,,,,,,,,
CNMD,1987-08-21,1.7323484420776367,1.7323484420776367,1.6704788904206858,1.7323484420776367,13500,,,,,,,,,
CNMD,1987-08-24,1.7323484420776367,1.7323484420776367,1.6704788904206858,1.7323484420776367,11138,,,,,,,,,
CNMD,1987-08-25,1.7323489880014478,1.7942185591556665,1.670479416847229,1.670479416847229,7763,,,,,,,,,
CNMD,1987-08-26,1.6704795392108944,1.7942186905833017,1.6086099635246907,1.7014142274856567,35100,,,,,,,,,
CNMD,1987-08-27,1.7014135666808603,1.7323484420776367,1.6086093387637348,1.7323484420776367,25313,,,,,,,,,
CNMD,1987-08-28,1.608609676361084,1.608609676361084,1.608609676361084,1.608609676361084,7425,,,,,,,,,
CNMD,1987-08-31,1.6086098456930102,1.7323489880014478,1.6086098456930102,1.670479416847229,18225,,,,,,,,,
CNMD,1987-09-01,1.6704788904206858,1.7323484420776367,1.6086093387637348,1.7323484420776367,22950,,,,,,,,,
CNMD,1987-09-02,1.7323484420776367,1.7323484420776367,1.6086093387637348,1.7323484420776367,21600,,,,,,,,,
CNMD,1987-09-03,1.7323484420776367,1.7323484420776367,1.7323484420776367,1.7323484420776367,8775,45.18024456148555,,,,,,,,
CNMD,1987-09-04,1.7323484420776367,1.7323484420776367,1.6704788904206858,1.7323484420776367,24638,45.18024456148555,,,,,,,,
CNMD,1987-09-08,1.6704792410025404,1.6704792410025404,1.608609676361084,1.608609676361084,12150,46.12450196777042,,,,,,,,
CNMD,1987-09-09,1.6086093899315788,1.6704789435565226,1.546739935874939,1.546739935874939,19913,45.820583028577325,,,,,,,,
CNMD,1987-09-10,1.670479416847229,1.670479416847229,1.670479416847229,1.670479416847229,3038,51.4171643332731,,,,,,,,
CNMD,1987-09-11,1.6704788904206858,1.7323484420776367,1.6086093387637348,1.7323484420776367,26325,52.73045879892872,,,,,,,,
CNMD,1987-09-14,1.7323484420776367,1.8560875453915389,1.7323484420776367,1.7323484420776367,10800,52.73045879892872,,,,,,,,
CNMD,1987-09-15,1.7323489880014478,1.8560881303098853,1.670479416847229,1.670479416847229,12825,53.605785669933546,,,,,,,,
CNMD,1987-09-16,1.6704788904206858,1.8560875453915389,1.6704788904206858,1.7323484420776367,8775,54.86671809359075,,,,,,,,
CNMD,1987-09-17,1.670479416847229,1.670479416847229,1.670479416847229,1.670479416847229,10125,55.019868347909586,,,,,,,,
