Expiry,Skew_25_delta,Skew_75_delta,Skew_90_Moneyness,Skew_80_Moneyness,Skew_70_Moneyness,Skew_90_Moneyness_Vol,Skew_80_Moneyness_Vol,Skew_70_Moneyness_Vol,ATM_12m_3m_Ratio,Ticker
2025-09-05,0.9084496440263411,1.2558408623190465,0.8201960284772354,,,1.1794278464819217,,,0.8431273709094912,LUV
2025-09-12,0.9410466567035909,1.0520273537768157,,,,,,,0.8431273709094912,LUV
2025-09-19,0.9231496368230099,1.0271324514745945,0.8183153333139116,,,1.064392824967876,,,0.8431273709094912,LUV
2025-09-26,0.9161605955531028,1.0184887059783918,,,,,,,0.8431273709094912,LUV
2025-10-03,0.9157535765180631,0.9924822542956029,0.8297832593530636,0.7375851194249454,0.6453869794968272,1.533904145676989,1.533904145676989,1.533904145676989,0.8431273709094912,LUV
2025-10-10,0.9151026144234582,0.9948315037745719,0.9583316180888144,0.8518503271900573,0.7453690362913,1.5263253020407712,1.5263253020407712,1.5263253020407712,0.8431273709094912,LUV
2025-10-17,0.9127350337070298,1.0075740961172912,,,,,,,0.8431273709094912,LUV
2025-11-21,0.8987862980541861,1.0164805163812243,0.8323143654044387,,,1.018720255880115,,,0.8431273709094912,LUV
2025-12-19,0.8816263940915333,0.9807215668785958,0.8306880373195391,0.6467729069674074,0.5659262935964814,0.984363446499616,1.0248151993560288,1.0248151993560288,0.8431273709094912,LUV
2026-01-16,0.8510454060675313,0.9289992302502108,0.8299623843469588,0.646955379417111,,0.9467232923500579,0.9435133811916516,,0.8431273709094912,LUV
2026-03-20,0.8220901408969395,0.8730594878963828,0.8261973206496116,0.644535957509853,,0.9037729769446393,0.8997001231911335,,0.8431273709094912,LUV
2026-06-18,0.8009358365075101,0.9188965825455607,0.8194531271957406,,,0.8685721336205976,,,0.8431273709094912,LUV
2026-09-18,0.7823223476476362,0.7956530847133072,0.7655286446304308,0.6804699063381607,0.5954111680458906,0.8155499570704213,0.8155499570704213,0.8155499570704213,0.8431273709094912,LUV
2027-01-15,0.7556953485372987,0.7070754347763017,,,,,,,0.8431273709094912,LUV
