Expiry,Skew_25_delta,Skew_75_delta,Skew_90_Moneyness,Skew_80_Moneyness,Skew_70_Moneyness,Skew_90_Moneyness_Vol,Skew_80_Moneyness_Vol,Skew_70_Moneyness_Vol,ATM_12m_3m_Ratio,Ticker
2025-09-05,1.069248733147282,0.8861555004796215,,,,,,,0.7840452001896142,PCG
2025-09-12,1.0423401069181424,0.8021484909801994,,,,,,,0.7840452001896142,PCG
2025-09-19,1.02132762330037,0.9030840837763409,0.8297556309993025,,,1.0188490350233699,,,0.7840452001896142,PCG
2025-09-26,1.0055402253035004,0.9704070133155835,,,,,,,0.7840452001896142,PCG
2025-10-03,0.9804499242127132,0.980856815880004,,,,,,,0.7840452001896142,PCG
2025-10-10,0.957101050357145,0.9628697101752223,,,,,,,0.7840452001896142,PCG
2025-10-17,0.9385636772459295,0.9314820530939609,,,,,,,0.7840452001896142,PCG
2025-11-21,0.9115858801220742,0.8244658891403761,,,,,,,0.7840452001896142,PCG
2025-12-19,0.8788444913448176,0.8154191760509227,0.8163512253683312,,,0.996631703021472,,,0.7840452001896142,PCG
2026-01-16,0.858058313363253,0.9447423004185996,0.8139448091341996,,,0.9734328066307617,,,0.7840452001896142,PCG
2026-03-20,0.8313458307038544,0.9517047001673405,0.8085249886509709,,,0.9476431827355996,,,0.7840452001896142,PCG
2026-06-18,0.8043425925332341,0.8008675977389841,,,,,,,0.7840452001896142,PCG
2026-09-18,0.7679421730374622,0.7355658053321951,,,,,,,0.7840452001896142,PCG
2027-01-15,0.7390443908202925,0.5259364841381033,,,,,,,0.7840452001896142,PCG
