Ticker,Contract Name,Type,Expiry,Strike,Bid,Ask,Volume,Open Interest,Implied Volatility,Last Stock Price,Bid Stock,Ask Stock,Moneyness,Expiry_dt,Years_to_Expiry,T,r,market_price,IV_mid,IV_status,Forward,Smoothed_IV
ATI,ATI251017P00092500,Put,2025-10-17,92.5,13.4,16.8,4.0,20.0,1.108402895507813,83.005,82.92,83.09,1.110800144685102,2025-10-17,0.05475701574264202,0.05475701574264202,0.05893657324106796,15.100000000000001,1.2063866364840432,verified,83.27330568202491,0.4369542164952251
ATI,ATI260116P00065000,Put,2026-01-16,65.0,1.3,1.55,1.0,11.0,0.4429987341308594,83.005,82.92,83.09,0.7697216896656427,2026-01-16,0.30390143737166325,0.30390143737166325,0.05663906877652395,1.425,0.4584571076443937,verified,84.44610678469405,0.4568864330894252
ATI,ATI260116P00100000,Put,2026-01-16,100.0,20.9,24.8,2.0,11.0,0.6164589135742189,83.005,82.92,83.09,1.1841872148702195,2026-01-16,0.30390143737166325,0.30390143737166325,0.05663906877652395,22.85,0.7026273884503584,verified,84.44610678469405,0.7664050680738319
ATI,ATI251017C00047500,Call,2025-10-17,47.5,31.4,35.5,1.0,5.0,1.1796916015625,83.005,82.92,83.09,0.5704108851085659,2025-10-17,0.05475701574264202,0.05475701574264202,0.05893657324106796,35.51499999999999,,convergence,83.27330568202491,0.9882486464460923
ATI,ATI260515P00105000,Put,2026-05-15,105.0,30.5,33.4,,3.0,0.6397741101074219,83.005,82.92,83.09,1.2246139825686329,2026-05-15,0.6297056810403833,0.6297056810403833,0.05150632449635203,31.95,0.7434120504691605,verified,85.74130419429156,1.1243804027687108
ATI,ATI260821P00072500,Put,2026-08-21,72.5,5.1,6.1,,17.0,0.3573062316894531,83.005,82.92,83.09,0.8366638753086635,2026-08-21,0.8980150581793293,0.8980150581793293,0.04790408171579653,5.6,0.38784786268753735,verified,86.65367555549494,0.4636761465919771
ATI,ATI260417C00095000,Call,2026-04-17,95.0,5.6,6.1,,3.0,0.422857333984375,83.005,82.92,83.09,1.1117345837062267,2026-04-17,0.5530458590006845,0.5530458590006845,0.052535536719367885,5.85,0.37836793419551057,verified,85.45205068937886,0.36563452605936125
ATI,ATI260417C00082500,Call,2026-04-17,82.5,6.8,7.4,,3.0,0.2943185803222655,83.005,82.92,83.09,0.9654537174290917,2026-04-17,0.5530458590006845,0.5530458590006845,0.052535536719367885,7.1,0.22958212900488295,verified,85.45205068937886,0.3668601748826691
ATI,ATI260116P00060000,Put,2026-01-16,60.0,0.85,1.05,4.0,31.0,0.4819387744140625,83.005,82.92,83.09,0.7105123289221317,2026-01-16,0.30390143737166325,0.30390143737166325,0.05663906877652395,0.95,0.49430897313374206,verified,84.44610678469405,0.46878559759943006
ATI,ATI260515C00097500,Call,2026-05-15,97.5,5.8,6.3,,3.0,0.4309749285888672,83.005,82.92,83.09,1.1371415552423019,2026-05-15,0.6297056810403833,0.6297056810403833,0.05150632449635203,6.05,0.386694526837927,verified,85.74130419429156,0.36500026377873507
ATI,ATI261120C00115000,Call,2026-11-20,115.0,3.1,3.7,,20.0,0.3454655297851562,83.005,82.92,83.09,1.3145740589889456,2026-11-20,1.1471594798083504,1.1471594798083504,0.04578140938205385,3.4000000000000004,0.3025147882206881,verified,87.48080734869198,0.37479608859138297
ATI,ATI260116C00060000,Call,2026-01-16,60.0,22.9,25.8,5.0,7.0,0.5417526293945314,83.005,82.92,83.09,0.7105123289221317,2026-01-16,0.30390143737166325,0.30390143737166325,0.05663906877652395,24.35,0.3815251672084939,verified,84.44610678469405,0.44759749500345414
ATI,ATI260821C00100000,Call,2026-08-21,100.0,6.9,7.7,3.0,6.0,0.4288387194824219,83.005,82.92,83.09,1.1540191383567773,2026-08-21,0.8980150581793293,0.8980150581793293,0.04790408171579653,7.300000000000001,0.3778351646513067,verified,86.65367555549494,0.3665489537945764
ATI,ATI260220C00115000,Call,2026-02-20,115.0,0.85,1.2,175.0,440.0,0.4045469702148437,83.005,82.92,83.09,1.3553416863202492,2026-02-20,0.3997262149212868,0.3997262149212868,0.05498186265471875,1.025,0.37001740590641946,verified,84.84945247439768,0.38360222986636205
ATI,ATI251017C00090000,Call,2025-10-17,90.0,0.6,0.8,183.0,167.0,0.3764710791015625,83.005,82.92,83.09,1.0807785191530723,2025-10-17,0.05475701574264202,0.05475701574264202,0.05893657324106796,0.7,0.35989846540981446,verified,83.27330568202491,0.3843527020141214
ATI,ATI260821C00120000,Call,2026-08-21,120.0,1.75,2.2,1.0,111.0,0.3503482934570311,83.005,82.92,83.09,1.3848229660281326,2026-08-21,0.8980150581793293,0.8980150581793293,0.04790408171579653,1.975,0.31259724844711423,verified,86.65367555549494,0.37615034485756177
ATI,ATI260220C00110000,Call,2026-02-20,110.0,1.35,1.7,72.0,118.0,0.4067442138671875,83.005,82.92,83.09,1.296413786915021,2026-02-20,0.3997262149212868,0.3997262149212868,0.05498186265471875,1.525,0.3733906428712124,verified,84.84945247439768,0.37866255197387605
ATI,ATI260515C00055000,Call,2026-05-15,55.0,38.5,42.5,26.0,7.0,1.153446615600586,83.005,82.92,83.09,0.64146446705976,2026-05-15,0.6297056810403833,0.6297056810403833,0.05150632449635203,40.5,1.0971389705019825,verified,85.74130419429156,0.38350747070234725
ATI,ATI260515P00082500,Put,2026-05-15,82.5,9.2,9.8,1.0,3.0,0.3801941864013671,83.005,82.92,83.09,0.96219670058964,2026-05-15,0.6297056810403833,0.6297056810403833,0.05150632449635203,9.5,0.42869909706910503,verified,85.74130419429156,0.42939597058165074
ATI,ATI260417P00085000,Put,2026-04-17,85.0,9.7,10.3,,3.0,0.3674379663085937,83.005,82.92,83.09,0.9947098906845186,2026-04-17,0.5530458590006845,0.5530458590006845,0.052535536719367885,10.0,0.4177031656969448,verified,85.45205068937886,0.42222344129361855
ATI,ATI260116C00097500,Call,2026-01-16,97.5,2.45,2.75,1.0,15.0,0.4040586938476562,83.005,82.92,83.09,1.1545825344984642,2026-01-16,0.30390143737166325,0.30390143737166325,0.05663906877652395,2.6,0.3718981379935322,verified,84.44610678469405,0.38261717719381627
ATI,ATI260116C00055000,Call,2026-01-16,55.0,34.5,38.4,26.0,13.0,1.3193393408203122,83.005,82.92,83.09,0.6513029681786208,2026-01-16,0.30390143737166325,0.30390143737166325,0.05663906877652395,36.45,1.2705957623832818,verified,84.44610678469405,0.4673206446284753
ATI,ATI260417P00077500,Put,2026-04-17,77.5,6.2,6.7,3.0,6.0,0.3825745336914062,83.005,82.92,83.09,0.9069413709182376,2026-04-17,0.5530458590006845,0.5530458590006845,0.052535536719367885,6.45,0.42083144411707857,verified,85.45205068937886,0.4373712988064223
ATI,ATI261120C00040000,Call,2026-11-20,40.0,43.5,47.6,1.0,9.0,0.6325720336914062,83.005,82.92,83.09,0.45724315095267676,2026-11-20,1.1471594798083504,1.1471594798083504,0.04578140938205385,45.55,0.4360559776165192,verified,87.48080734869198,0.37862450902913974
