Ticker,Contract Name,Type,Expiry,Strike,Bid,Ask,Volume,Open Interest,Implied Volatility,Last Stock Price,Bid Stock,Ask Stock,Moneyness,Expiry_dt,Years_to_Expiry,T,r,market_price,IV_mid,IV_status,Forward,Smoothed_IV
WDC,WDC260918P00060000,Put,2026-09-18,60.0,1.59,2.51,4.0,113.0,0.5111132873535156,106.83500000000001,106.75,106.92,0.7695117331201392,2026-09-18,0.974674880219028,0.974674880219028,0.04687486949278067,2.05,0.3037119281099013,verified,77.97152066378247,0.5264579027883767
WDC,WDC260918P00040000,Put,2026-09-18,40.0,0.89,1.16,,16.0,0.637698935546875,106.83500000000001,106.75,106.92,0.5130078220800929,2026-09-18,0.974674880219028,0.974674880219028,0.04687486949278067,1.025,0.49698905096901036,verified,77.97152066378247,0.3441170379849914
WDC,WDC260320P00072500,Put,2026-03-20,72.5,2.0,2.78,1.0,36.0,0.5290574438476563,106.83500000000001,106.75,106.92,0.7869912655531913,2026-03-20,0.47638603696098564,0.09308692676249145,0.058989840580697415,1.225,0.5294150243917827,verified,92.12300462958551,0.6042287250825238
WDC,WDC251031P00088000,Put,2025-10-31,88.0,1.05,1.4,1.0,23.0,0.5705609350585938,106.83500000000001,106.75,106.92,0.8478997790208674,2025-10-31,0.09308692676249145,0.03559206023271732,0.05893657324106796,0.29000000000000004,0.5611254557543759,verified,103.78585084857565,0.7305631643220893
WDC,WDC251010C00125000,Call,2025-10-10,125.0,0.24,0.34,12.0,46.0,0.5107470800781251,106.83500000000001,106.75,106.92,1.1836414914288562,2025-10-10,0.03559206023271732,1.3004791238877482,0.04499641700856718,0.58,0.3991844578955951,verified,105.60630132110676,0.16150903693396046
WDC,WDC270115P00035000,Put,2027-01-15,35.0,0.42,0.74,11.0,571.0,0.5532271240234375,106.83500000000001,106.75,106.92,0.4907189817937666,2027-01-15,1.3004791238877482,0.15058179329226556,0.05930383753009209,1.4100000000000001,0.6414566265650822,verified,71.32391714716545,0.3350548925472716
WDC,WDC251121C00140000,Call,2025-11-21,140.0,1.2,1.62,7.0,30.0,0.5554243676757813,106.83500000000001,106.75,106.92,1.373273523703114,2025-11-21,0.15058179329226556,0.01642710472279261,0.05893657324106796,0.2,0.5292433758497571,verified,101.94618740080392,0.44715041787331966
WDC,WDC251003P00096000,Put,2025-10-03,96.0,0.17,0.23,2.0,32.0,0.492192578125,106.83500000000001,106.75,106.92,0.9033642887545142,2025-10-03,0.01642710472279261,0.974674880219028,0.04687486949278067,1.83,0.3226643568983859,verified,106.26942109075073,0.8055080281948737
WDC,WDC260918P00057500,Put,2026-09-18,57.5,1.47,2.19,1.0,114.0,0.5195360546875,106.83500000000001,106.75,106.92,0.7350220737306452,2026-09-18,0.974674880219028,0.7227926078028748,0.05025656679697563,2.1799999999999997,0.3517661012850588,verified,78.22894312296714,0.5016314456824951
WDC,WDC260618P00065000,Put,2026-06-18,65.0,1.85,2.51,1.0,41.0,0.5048877636718749,106.83500000000001,106.75,106.92,0.7618055246374404,2026-06-18,0.7227926078028748,0.07392197125256673,0.05893657324106796,1.1099999999999999,0.45047175782514304,verified,85.32361330791726,0.549294125160324
WDC,WDC251024P00093000,Put,2025-10-24,93.0,0.99,1.23,13.0,14.0,0.5046436254882812,106.83500000000001,106.75,106.92,0.8910975888375064,2025-10-24,0.07392197125256673,0.47638603696098564,0.0536560977572746,1.205,0.6106987480438553,verified,104.36567348512796,0.7797528190497967
WDC,WDC260320P00052500,Put,2026-03-20,52.5,0.99,1.42,3.0,87.0,0.7097196997070312,106.83500000000001,106.75,106.92,0.5699046883933894,2026-03-20,0.47638603696098564,0.07392197125256673,0.05893657324106796,2.5300000000000002,0.5482637645716865,verified,92.12066696275484,0.40480595621776416
WDC,WDC251024C00115000,Call,2025-10-24,115.0,2.18,2.88,2.0,38.0,0.4895070581054688,106.83500000000001,106.75,106.92,1.1014648347317337,2025-10-24,0.07392197125256673,0.03559206023271732,0.05893657324106796,0.71,0.4144608929667332,verified,104.40641986360711,0.7106195056533702
WDC,WDC251010C00120000,Call,2025-10-10,120.0,0.49,0.72,3.0,162.0,0.4992725854492187,106.83500000000001,106.75,106.92,1.136295831771702,2025-10-10,0.03559206023271732,1.3004791238877482,0.04499641700856718,2.1550000000000002,0.26695057730080374,verified,105.60630132110676,0.3020954279847372
WDC,WDC251010P00098000,Put,2025-10-10,98.0,0.6,0.82,12.0,64.0,0.4438532177734374,106.83500000000001,106.75,106.92,0.92759046915846,2025-10-10,0.03559206023271732,0.30390143737166325,0.05663906877652395,0.71,0.46467262019719013,verified,105.65007215836182,0.8267522896444297
WDC,WDC270115P00055000,Put,2027-01-15,55.0,1.42,2.89,2.0,10094.0,0.5176439837646485,106.83500000000001,106.75,106.92,0.7714982231769196,2027-01-15,1.3004791238877482,0.07392197125256673,0.05893657324106796,1.665,0.5609920513264158,verified,71.2898595845339,0.4963986385019359
WDC,WDC260116P00067500,Put,2026-01-16,67.5,0.55,0.87,1.0,534.0,0.5429733203125001,106.83500000000001,106.75,106.92,0.6944567680102038,2026-01-16,0.30390143737166325,0.07392197125256673,0.05893657324106796,11.075,0.7389365232922751,verified,97.19827512575729,0.540154892495746
WDC,WDC251024C00120000,Call,2025-10-24,120.0,1.37,1.96,40.0,156.0,0.5127001855468749,106.83500000000001,106.75,106.92,1.1493546101548524,2025-10-24,0.07392197125256673,0.05475701574264202,0.05893657324106796,0.275,0.4963649806253666,verified,104.40641986360711,0.5820700414414111
WDC,WDC251024C00099000,Call,2025-10-24,99.0,10.15,12.0,8.0,11.0,0.5515181567382813,106.83500000000001,106.75,106.92,0.9491676402232289,2025-10-24,0.07392197125256673,1.2238193018480492,0.045388913195310514,1.505,0.3144571390416794,verified,104.30191233312253,1.088502347801084
WDC,WDC251017P00087500,Put,2025-10-17,87.5,0.21,0.34,104.0,1405.0,0.506840869140625,106.83500000000001,106.75,106.92,0.8330897580364356,2025-10-17,0.05475701574264202,0.01642710472279261,0.05893657324106796,0.245,0.5108027149609308,verified,105.03069946056539,0.7225771001395485
WDC,WDC261218P00050000,Put,2026-12-18,50.0,1.24,1.77,40.0,263.0,0.5179491564941407,106.83500000000001,106.75,106.92,0.6966188058890466,2026-12-18,1.2238193018480492,1.3004791238877482,0.04499641700856718,1.635,0.30065470783709136,verified,71.7752658660836,0.45634517599315005
WDC,WDC251003P00097000,Put,2025-10-03,97.0,0.22,0.27,5.0,26.0,0.4726615234375,106.83500000000001,106.75,106.92,0.9125926967249569,2025-10-03,0.01642710472279261,0.09308692676249145,0.058989840580697415,3.9,0.6292964491679154,verified,106.29057228718376,0.8153309984750008
WDC,WDC270115P00050000,Put,2027-01-15,50.0,1.36,1.91,40.0,294.0,0.5128222546386718,106.83500000000001,106.75,106.92,0.7093239661538534,2027-01-15,1.3004791238877482,0.7227926078028748,0.05025656679697563,3.2,0.30163693314434264,verified,70.4896526633853,0.45921537160001114
WDC,WDC251031C00115000,Call,2025-10-31,115.0,3.55,4.25,4.0,21.0,0.5222215747070311,106.83500000000001,106.75,106.92,1.1080508475840882,2025-10-31,0.09308692676249145,0.07392197125256673,0.05893657324106796,5.2,0.6307750442851264,verified,103.78585084857565,0.8161120540718205
WDC,WDC261218P00065000,Put,2026-12-18,65.0,2.75,3.9,305.0,403.0,0.4716239361572265,106.83500000000001,106.75,106.92,0.9056044476557605,2026-12-18,1.2238193018480492,1.3004791238877482,0.04499641700856718,3.505,0.19208610919562258,verified,71.7752658660836,0.5886275462334649
