Delta,Type,IV_Slope_3m_12m,IV_3m,IV_12m,Strike_3m,Strike_12m,Ticker
0.25,Call,-0.22005876850591344,0.24638358092786775,0.08133950454843268,25.67034787525076,24.070312883684405,TSLX
0.25,Put,-0.09937638602731542,0.2672708561309228,0.1927385666104362,22.07367993193894,20.726862473722793,TSLX
0.75,Call,-0.1883007041568763,0.16166306945404643,0.020437541336389208,22.402450857886514,22.257059627894854,TSLX
0.75,Put,-0.08013244353500311,0.23921249145221554,0.1791131588009632,26.21006419961069,26.67830759381209,TSLX
