a0,a1,b0,b1,m0,m1,rho0,rho1,sigma0,sigma1,c,Ticker,Model,Residuals,Timestamp,Option_Type
8.24369234944471e-14,-9.37250917286054,0.6706767522550887,12.70587431646794,-1.7887272919582518,3.757543924973343,-0.9042075628772036,0.949999999999984,1.3903831130919504,-1.827496329337241,18.17168354846828,AAL,hyp,6220.079661079903,20250916_2128,Call
1.9474309025643525e-07,-1.6990070576493834,2.5142079680588387,12.91413043238706,0.9459188617828834,-4.025668540591713,0.9123183374219168,-0.5525667271173482,0.4072895285874821,-0.7791870445033185,39.37947434804661,AAL,hyp,731.330610677393,20250916_2128,Put
2.3014281431710183e-06,4.547517215932739,36.37387149640956,2.545011853906189,-16.395190218187615,18.529949976790167,-0.949999036077601,-0.2319783469398503,18.787678313568072,-20.458521206231573,0.2863087982052607,ABBV,hyp,0.1671283527686966,20250916_2128,Call
1.1954744957588531e-20,0.5967293749443008,0.3001576178960239,0.3252974908499647,-1.5139903810312418,2.2273958442220496,-0.8136943260453724,-0.44352823264623,1.7763496062225814,-2.857820220743477,2.7942573653463136,ABNB,hyp,10995.839487833931,20250916_2128,Call
0.3458366779976159,-0.90668792960112,0.1148912485637941,7.921812558026619,0.3215800073334778,-0.1398503393027587,0.7660313552198784,0.211614025516388,0.199221945109997,-0.0813071753516759,12.914018019831682,ABNB,hyp,397.1428646222636,20250916_2128,Put
0.3612758064505402,0.1777909134753819,0.2352160139841318,0.2932118224365042,0.052760002535324,-0.0022482661686296,-0.6137340079770864,-0.4767496004952598,0.1437014612372886,-0.1440198153076865,0.0066875853300754,AEIS,hyp,925.0954997433056,20250916_2128,Call
0.2280559453315377,3463.0168073603245,0.1481831474030137,2228.3183455705325,-0.1092114756255452,-292.5608537102684,-0.3613151412584841,0.9499999999999998,2.323015878951888,-26178.958172067603,48392.71234383625,AFRM,hyp,23117.084332662795,20250916_2128,Call
0.2720507159251285,1.018461606645997,2.3302108208657453,139.8030706387258,1.3861511811135845,-46.90217721452631,0.9499999999999998,-0.9499999999999998,0.4354384015274661,-13.373543515325968,175.4953118176564,AFRM,hyp,1873.9436397052364,20250916_2128,Put
2.072524882764332e-23,1.6384635067007698,2.449168024833864,-4.116529952434664,-0.9245665048983804,1.7464125086730626,-0.9499999999999998,0.1496792631024138,1.1375880954103577,-2.229500550367494,4.712349463896782,AG,hyp,2293.12764083351,20250916_2128,Call
1.5166123454508314e-07,0.431652944006958,0.1673811790956768,-0.0863963125973434,1.120626489328808,0.1437123907082656,-0.6559444086619209,-0.209872971350622,0.0591554808379131,-0.1307172721596072,1.6931625431570114,AG,hyp,236.79689310270683,20250916_2128,Put
