Ticker,Contract Name,Type,Expiry,Strike,Moneyness,Bid,Ask,Volume,Open Interest,Bid Stock,Ask Stock,Last Stock Price,Implied Volatility,Expiry_dt,Years_to_Expiry,Forward,LogMoneyness,IV_bid,IV_ask,IV_mid,IV_spread,Delta,Ivol/Rvol100d Ratio,Smoothed_IV,TotalVariance,Call Local Vol,Put Local Vol,Realised Vol 100d,IV_mid_binomial
PR,PR250919C00014000,Call,2025-09-19,14.0,1.06911636999666,0.0,0.1,14.0,1622,13.42,13.42,13.42,,2025-09-19,0.0054757015742642025,13.094926233375078,0.0668324848615927,,,,,,,14.196541918101971,1.1035827648592822,,,0.3598277275526837,
PR,PR260417C00015000,Call,2026-04-17,15.0,15.089715487277033,0.65,1.1,2.0,6,13.42,13.42,13.42,5.744154520121852,2026-04-17,0.5804243668720055,0.9940545275785566,2.714013418213478,,,5.744154520121852,,,15.96362392412027,0.0,0.0,,,0.3598277275526837,5.744154520121852
PR,PR250919P00012000,Put,2025-09-19,12.0,0.9163854599971372,0.0,0.05,47.0,1998,13.42,13.42,13.42,,2025-09-19,0.0054757015742642025,13.094926233375078,-0.08731819496566551,,,,,,,,,,,0.3598277275526837,
PR,PR251017C00019000,Call,2025-10-17,19.0,2.0452338795242797,0.05,0.6,8.0,657,13.42,13.42,13.42,1.9237517761509713,2025-10-17,0.08213552361396304,9.289891092758246,0.7155121494709539,,,1.9237517761509713,,,5.346313329534361,11.765462979232334,11.369701775415736,,,0.3598277275526837,1.9237517761509713
PR,PR270115P00012000,Put,2027-01-15,12.0,347.5836238186605,0.0,1.75,1.0,2911,13.42,13.42,13.42,,2027-01-15,1.3278576317590691,0.034524066088512204,5.85100528013718,,,,,,,,,,,0.3598277275526837,
PR,PR260116C00019000,Call,2026-01-16,19.0,6.2466012501821995,0.05,0.2,9.0,121,13.42,13.42,13.42,1.8514482245892796,2026-01-16,0.33127994524298426,3.041654051384473,1.832037515864632,,,1.8514482245892796,,,5.1453739743227604,0.0,0.0,,,0.3598277275526837,1.8514482245892796
PR,PR250919C00015000,Call,2025-09-19,15.0,1.1454818249964214,0.0,0.05,10.0,5502,13.42,13.42,13.42,,2025-09-19,0.0054757015742642025,13.094926233375078,0.13582535634854417,,,,,,,13.937978959493039,1.0637495275853288,,,0.3598277275526837,
PR,PR260116C00020000,Call,2026-01-16,20.0,6.575369737033894,0.0,0.1,2.0,6615,13.42,13.42,13.42,,2026-01-16,0.33127994524298426,3.041654051384473,1.8833308102521826,,,,,,,0.0,0.0,,,0.3598277275526837,
PR,PR251121P00010000,Put,2025-11-21,10.0,1.6532584959830354,0.1,0.35,1.0,152,13.42,13.42,13.42,,2025-11-21,0.17796030116358658,6.048660886544516,0.502748186517867,,,,,,,,,,,0.3598277275526837,
PR,PR260116P00010000,Put,2026-01-16,10.0,3.287684868516947,0.05,0.3,5.0,1621,13.42,13.42,13.42,,2026-01-16,0.33127994524298426,3.041654051384473,1.1901836296922372,,,,,,,,,,,0.3598277275526837,
