Expiry,Skew_25_delta,Skew_75_delta,Skew_call_25_75,Skew_put_25_75,Skew_60_Moneyness,Skew_80_Moneyness,Skew_120_Moneyness,Skew_140_Moneyness,ATM_12m_3m_Ratio,Ticker
2025-09-19,0.8653671864462169,1.3043300021231046,,,,1.1036811010842045,,,1.017045450045243,SATS
2025-09-26,0.8599175850579555,1.3883600380490013,,,,1.172709598615886,,,1.017045450045243,SATS
2025-10-03,0.8455834829861534,1.3265332935500986,,,,1.184633749077467,,,1.017045450045243,SATS
2025-10-10,0.8397544503230384,1.2574207327981466,,,,1.2432379846940913,,,1.017045450045243,SATS
2025-10-17,0.8306062167203908,1.2053417304218415,,,,1.2153883140141946,,,1.017045450045243,SATS
2025-12-19,0.8758036512164799,1.1278898268478976,,,,1.2049819695872213,,,1.017045450045243,SATS
2026-01-16,0.9645588666319113,1.0574909769162564,,,,1.229128192868489,,,1.017045450045243,SATS
2026-03-20,0.9970593391501373,0.9599878208072266,,,,1.162581382333072,,,1.017045450045243,SATS
2026-04-17,1.0073643815832778,0.928374263590509,,,,1.1663079317345666,,,1.017045450045243,SATS
2026-06-18,1.020059320045453,0.8613624710817748,,,,1.3487091003222005,,,1.017045450045243,SATS
2026-09-18,1.0332050798761792,0.8246807355896006,,,,1.191371422751585,,,1.017045450045243,SATS
2026-12-18,1.0528890796981334,0.802237619049607,,,,1.1445609511030947,,,1.017045450045243,SATS
2027-01-15,1.056486548070763,0.7910368919808287,,,,1.3712555717524506,,,1.017045450045243,SATS
2027-12-17,,,,,,,,,1.017045450045243,SATS
